strategy_id,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,theta,theta_preset,residual_days,fallback_reason,solver_seconds,mip_gap,milp_fallback
B_fixed_q50,2025-02-01,8801.462273333342,9022.153867407416,42638.79488703703,0.0,4286.287541769548,19872.15251193415,15897.8211,21867.49866289259,0.0,21867.49866289259,0,0,0.50,0.50,28,,0.05181899992749095,0.0,False
B_fixed_q50,2025-02-02,9022.153867407416,9270.016047037045,88360.69520720164,0.0,5409.781349794235,23008.21024074074,18413.574333333334,55492.19798306522,0.0,55492.19798306522,0,0,0.50,0.50,28,,0.02051389985717833,0.0,False
B_fixed_q50,2025-02-03,9270.016047037045,9374.755774814821,85469.80098847736,429.49605049999934,1003.3572629629635,24130.30274218107,19451.279466166663,53347.89354274154,2996.1644482879956,56344.057991029535,1,1,0.50,0.50,28,,0.052142699947580695,0.0,False
B_fixed_q50,2025-02-04,9374.755774814821,9312.111088333339,87189.82931790123,719.4497051666683,2161.5335936214,24259.272090946502,19706.390611499995,54419.01147674947,4662.13815385926,59081.14963060873,4,2,0.50,0.50,28,,0.03275939985178411,0.0,False
B_fixed_q50,2025-02-05,9312.111088333339,9401.90102055556,88128.52807736625,223.4328536666618,2966.070362551452,23982.382348148138,19344.918763000005,55355.181999557775,1554.681586546133,56909.86358610391,2,2,0.50,0.50,28,,0.018523500068113208,1.314413095822095e-16,False
B_fixed_q50,2025-02-06,9401.90102055556,9586.994384259266,87692.00301049383,45.107450000000085,2844.980193827155,23444.67906666667,18823.60601666667,55031.731059739934,262.70136792500045,55294.432427664935,2,1,0.50,0.50,28,,0.023396800039336085,0.0,False
B_fixed_q50,2025-02-07,9586.994384259266,9555.030885185191,40007.305984567894,172.30475399999818,4576.438278806581,20138.210222427984,16340.717429333332,20488.98328586819,828.2947590253243,21317.278044893515,3,2,0.50,0.50,28,,0.06118299998342991,0.0,False
B_fixed_q50,2025-02-08,9555.030885185191,9487.121935370376,36492.70073687243,410.4215510000015,1593.6270650205734,19965.529268518527,16233.196762333335,18710.941929280983,2294.287530315508,21005.229459596492,2,2,0.50,0.50,28,,0.08720219996757805,0.0,False
B_fixed_q50,2025-02-09,9487.121935370376,9372.367974629635,80141.79897985596,3656.01581716667,77.187733333334,22465.73506152263,18300.523964499997,49654.752121246434,21897.693111265427,71552.44523251186,18,4,0.50,0.50,28,,0.0370775000192225,0.0,False
B_fixed_q50,2025-02-10,9372.367974629635,9142.514168703708,83178.84705226336,220.86878483333413,5104.142925308636,21977.9144936214,18008.979165166664,51680.398094782955,1164.5713421586722,52844.969436941625,7,3,0.50,0.50,28,,0.02118130004964769,0.0,False
B_fixed_q50,2025-02-11,9142.514168703708,9059.53397370371,76888.29001916666,2776.4861313333386,162.45656666666673,22928.445399999997,18646.7229495,47275.16747456749,15341.89681818079,62617.064292748284,20,3,0.50,0.50,28,,0.04516860004514456,0.0,False
B_fixed_q50,2025-02-12,9059.53397370371,8960.22887370371,78185.85604238682,1748.0995480000047,356.4638833333329,23158.579809053495,18847.824235333326,48242.607872225984,11592.817891191697,59835.42576341768,12,3,0.50,0.50,28,,0.034280900144949555,0.0,False
B_fixed_q50,2025-02-13,8960.22887370371,8918.647766111117,78467.61967916666,297.14186250000057,3224.1400510288095,22360.87089897119,18149.728425,48550.58683765808,1848.2773308631715,50398.86416852125,7,4,0.50,0.50,28,,0.041491599986329675,0.0,False
