strategy_id,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_gap_yuan,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
G3_ridge_fixed,2025-02-01,31,0.025346599984914064,0.0,1,23385.277031277445,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
G3_ridge_fixed,2025-02-02,32,0.021633900003507733,0.0,1,59206.09161998141,-7.275957614183426e-12,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.887379141862766e-15,0.0,0.0
G3_ridge_fixed,2025-02-03,33,0.03023250005207956,0.0,1,55447.43122027031,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.7053025658242404e-12,0.0,9.103828801926284e-15,2.0463630789890888e-15,7.617018127348274e-12
G3_ridge_fixed,2025-02-04,34,0.023237499874085188,0.0,1,56603.07233563597,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.3298697960381105e-15,0.0,0.0
G3_ridge_fixed,2025-02-05,35,0.02501240000128746,0.0,1,54420.34301032637,7.275957614183426e-12,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.4876988529977098e-14,0.0,0.0
G3_ridge_fixed,2025-02-06,36,0.03259960003197193,0.0,1,55977.55891449029,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.769962616701378e-15,2.220446049250313e-16,1.850371707708594e-13
G3_ridge_fixed,2025-02-07,37,0.029786600032821298,0.0,1,21637.101453358086,0.0,False,28,,1.1368683772161603e-13,1.2505552149377763e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3_ridge_fixed,2025-02-08,38,0.04469999996945262,0.0,1,20363.406641263166,0.0,False,28,,2.2737367544323206e-13,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3_ridge_fixed,2025-02-09,39,0.028393999906256795,0.0,1,55986.68900554024,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.3314683517128287e-15,0.0,0.0
G3_ridge_fixed,2025-02-10,40,0.026619399897754192,0.0,1,56335.12668299573,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.920070139701873e-15,0.0,0.0
G3_ridge_fixed,2025-02-11,41,0.014798099873587489,0.0,1,54425.04687979851,7.275957614183426e-12,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3_ridge_fixed,2025-02-12,42,0.028279899852350354,0.0,1,54481.68457839138,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.7053025658242404e-12,0.0,2.9976021664879227e-15,2.0463630789890888e-15,1.6653345369377346e-12
G3_ridge_fixed,2025-02-13,43,0.033486600033938885,0.0,1,53438.894286431576,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3_ridge_fixed,2025-02-14,44,0.04605160001665354,0.0,1,19367.757760685632,0.0,False,28,,5.684341886080802e-14,1.6200374375330284e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3_ridge_fixed,2025-02-15,45,0.037304400000721216,0.0,1,18862.711575289562,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,1.5315291704214355e-12,0.0,7.993605777301127e-15,7.993605777301127e-15,6.6613381477509384e-12
G3_ridge_fixed,2025-02-16,46,0.022885299986228347,0.0,1,51281.03830056907,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
