strategy_id,predictor_id,alpha,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,solved,solver_seconds,mip_gap,milp_fallback,nominal_terminal_error_kWh
P0_q75,P0,0.75,2025-02-01,8801.462273333342,7086.222277479806,43004.44563577854,0.0,7029.635433341251,16528.159291432312,14931.525022328356,3311.874264957494,22627.607521462047,0.0,22627.607521462047,0,0,True,0.02465120004490018,0.0,False,0.0
P0_q75,P0,0.75,2025-02-02,7086.222277479806,6935.920967936571,91166.81982706458,0.0,8827.04642770478,21677.7190944669,17694.2236451071,4133.796758903035,57766.35193847422,0.0,57766.35193847422,0,0,True,0.024543700041249394,0.0,False,0.0
P0_q75,P0,0.75,2025-02-03,6935.920967936571,6090.732069264933,86303.15337594035,66.90587229449773,2643.8526680667774,22473.474152487124,18964.184072319047,4354.478978839719,54205.87404339497,466.7353651264161,54672.609408521384,1,1,True,0.03301070001907647,0.0,False,0.0
P0_q75,P0,0.75,2025-02-04,6090.732069264933,6156.099641298997,87448.00567786899,361.9051605326467,1880.5702625475226,24608.66216328134,19874.185537427227,4669.10905382005,54669.958844973866,2474.685501631448,57144.64434660532,3,1,True,0.022599400021135807,0.0,False,0.0
P0_q75,P0,0.75,2025-02-05,6156.099641298997,6147.08455979433,85550.38514918083,753.5586587073265,940.8095743371226,24330.635913536345,19715.928663318642,4623.722331722374,53431.92776579141,3646.278833460848,57078.20659925226,7,4,True,0.031698500039055943,0.0,False,0.0
P0_q75,P0,0.75,2025-02-06,6147.08455979433,6255.929680982027,87485.3805586065,21.052866666666773,2663.0403071577066,23549.34364410458,18977.00774265579,4463.490780261103,54905.80403405267,122.98032063333395,55028.784354686,1,1,True,0.02453240007162094,0.0,False,0.0
P0_q75,P0,0.75,2025-02-07,6255.929680982027,6319.53721017999,42599.99963496503,0.0,6980.687484189123,19770.451093847798,15956.818609738551,3750.024954911286,21923.60727146817,0.0,21923.60727146817,0,0,True,0.04099000012502074,0.0,False,0.0
P0_q75,P0,0.75,2025-02-08,6319.53721017999,6361.69660373488,38926.89577986166,0.0,3710.2253747984096,18955.601232616737,15316.093544220152,3597.3482948416913,20138.707853114112,0.0,20138.707853114112,0,0,True,0.04391140001825988,0.0,False,0.0
P0_q75,P0,0.75,2025-02-09,6361.69660373488,6470.345075504697,87158.7209942275,0.0,3014.3420420978314,23637.786109842935,19048.82312437994,4480.314513693176,54699.2816134626,0.0,54699.2816134626,0,0,True,0.014024199917912483,0.0,False,0.0
P0_q75,P0,0.75,2025-02-10,6470.345075504697,6374.7759661275495,87336.64041038495,0.0,9227.487953869906,20360.668798006012,16578.153924824303,3878.083982558858,54827.70374280881,0.0,54827.70374280881,0,0,True,0.04058580007404089,0.0,False,0.0
P0_q75,P0,0.75,2025-02-11,6374.7759661275495,6424.45346723894,86076.7458609262,0.0,6579.849299946616,22271.524613926274,17995.22518628003,4226.6219265348545,53819.00347623193,0.0,53819.00347623193,0,0,True,0.017184300115332007,0.0,False,0.0
P0_q75,P0,0.75,2025-02-12,6424.45346723894,6350.25693056396,85330.76385469937,0.0,5935.424071246338,22080.950174353613,17952.346524233915,4202.800186794686,53349.692287406215,0.0,53349.692287406215,0,0,True,0.02939080004580319,0.0,False,0.0
P0_q75,P0,0.75,2025-02-13,6350.25693056396,6380.69651978058,84340.95977585853,0.0,9211.320266983437,19856.657167965684,16056.496675757246,3769.7209029918185,52725.31960991502,0.0,52725.31960991502,0,0,True,0.014261600095778704,0.0,False,0.0
P0_q75,P0,0.75,2025-02-14,6380.69651978058,6340.607015037428,37099.917222995304,0.0,3833.265463761998,18425.949983344603,14961.100040777961,3504.93944730979,19275.83932755661,0.0,19275.83932755661,0,0,True,0.04258379992097616,0.0,False,0.0
P0_q75,P0,0.75,2025-02-15,6340.607015037428,5932.099392195584,35157.21593537668,444.2761440513308,3300.019626703185,17837.043227802555,14815.661875077727,3429.8889755666705,18099.63232320349,2611.2090745229484,20710.841397726435,7,1,True,0.04312040004879236,0.0,False,0.0
P0_q75,P0,0.75,2025-02-16,5932.099392195584,6051.254290235551,81077.73009085335,65.93728729180202,1159.2517208341806,23683.14288986837,19076.1063325574,4487.881659270994,50134.63207853899,393.51385432992146,50528.14593286891,2,2,True,0.026520000072196126,0.0,False,0.0
P0_q75,P0,0.75,2025-02-17,6051.254290235551,6029.203215158442,81547.07595362148,0.0,6507.675678224805,20396.7530331548,16541.215924424785,3877.5881838071236,50463.17653146121,0.0,50463.17653146121,0,0,True,0.03697349992580712,0.0,False,0.0
P0_q75,P0,0.75,2025-02-18,6029.203215158442,6300.120542839758,80034.79841540291,4.964924626467564,3460.6794734921077,22336.16046468821,17848.464381484264,4216.77875552263,49267.29962131278,22.587924588114184,49289.88754590089,1,1,True,0.021579799940809608,0.0,False,0.0
P0_q75,P0,0.75,2025-02-19,6300.120542839758,5809.737715316619,79043.14156452367,101.60960573754673,2250.2995564003463,23455.098817359856,19439.974586832315,4505.507058050689,48698.436495836315,453.4048569404483,49151.84135277676,7,4,True,0.03424689988605678,1.4940844383793541e-16,False,0.0
P0_q75,P0,0.75,2025-02-20,5809.737715316619,6314.723916385763,79605.0910067491,11.124601078642968,3875.737423647076,22593.983525711104,17846.639074863768,4242.358249778197,49004.839086642016,52.10763145236366,49056.94671809438,1,1,True,0.028606100007891655,0.0,False,0.0
P0_q75,P0,0.75,2025-02-21,6314.723916385763,6234.359548274443,35093.61869432531,0.0,6223.157884643532,17802.77214551913,14492.573369170686,3390.563144459768,18134.91914162989,0.0,18134.91914162989,0,0,True,0.04052339983172715,0.0,False,0.0
P0_q75,P0,0.75,2025-02-22,6234.359548274443,6035.563377920727,34465.867094193716,128.79982785992303,3542.413315976828,17823.19618979904,14615.705467055564,3406.2868930971895,17747.629198698643,787.3533477077093,18534.982546406354,1,1,True,0.027308600023388863,0.0,False,0.0
P0_q75,P0,0.75,2025-02-23,6035.563377920727,5968.289106617289,75986.63638094404,241.96731671867374,319.7401168781721,23355.561798022674,18978.551900571467,4444.284168754654,46487.586520054094,1259.9228898112715,47747.509409865364,9,4,True,0.06046519987285137,0.0,False,0.0
P0_q75,P0,0.75,2025-02-24,5968.289106617289,6072.6851879483265,77830.21233605967,142.47851911157102,5644.919778612279,21214.636772075646,17089.899312183334,4020.3413785612693,47695.050260047436,840.8012098454266,48535.85146989286,5,2,True,0.021810899954289198,0.0,False,0.0
P0_q75,P0,0.75,2025-02-25,6072.6851879483265,5977.641941081817,76447.42841499051,78.85159723137289,6885.4377710254885,20552.93647391014,16733.417466047067,3914.5622547295775,46839.78433811611,355.4330029807701,47195.217341096875,4,3,True,0.03328020009212196,0.0,False,0.0
P0_q75,P0,0.75,2025-02-26,5977.641941081817,6099.372843237498,74051.51442227105,573.1824901404143,1506.889662599185,22070.533708099076,17767.574491620137,4181.228314323258,45226.65885573487,3993.7071315302856,49220.36598726516,2,1,True,0.03266449994407594,0.0,False,0.0
P0_q75,P0,0.75,2025-02-27,6099.372843237498,6256.0459373850745,74894.0605800598,341.86151646103514,3748.777366423685,23102.9197124439,18572.35918234675,4373.887435949586,45839.43593387735,1680.0999223455055,47519.53585622286,5,2,True,0.05755480006337166,0.0,False,0.0
P0_q75,P0,0.75,2025-02-28,6256.0459373850745,6247.731902221719,33891.61585427828,0.0,7321.065502792355,17291.78649017341,14013.829688687485,3286.2708366492843,17511.317888808648,0.0,17511.317888808648,0,0,True,0.02291259984485805,0.0,False,0.0
P0_q75,P0,0.75,2025-03-01,6247.731902221719,6078.836954598258,33393.914360082825,0.0,6767.468950509917,16419.394363687847,13451.71488744827,3136.5744238630373,17231.73081894673,0.0,17231.73081894673,0,0,True,0.04264819994568825,0.0,False,0.0
P0_q75,P0,0.75,2025-03-02,6078.836954598258,5758.726018412636,72387.88530479178,4016.059092010977,404.6088095522076,20679.622963952344,17038.594443368464,3961.1394567695093,44139.96656709566,26832.878867082945,70972.8454341786,12,1,True,0.027519600000232458,0.0,False,0.0
P0_q75,P0,0.75,2025-03-03,5758.726018412636,5926.771663776144,76456.13346608088,1092.411976129038,777.9828135542759,24221.97323418512,19468.557238862795,4585.370349958824,46783.77091730405,6798.390380881524,53582.16129818557,11,3,True,0.026538600213825703,0.0,False,0.0
P0_q75,P0,0.75,2025-03-04,5926.771663776144,5900.039050813772,76157.6958495043,0.0,2658.697722572204,22755.78708034161,18456.246886742843,4326.2728065611445,46664.678386752275,0.0,46664.678386752275,0,0,True,0.02121090004220605,0.0,False,0.0
P0_q75,P0,0.75,2025-03-05,5900.039050813772,6064.042407148047,75004.9879265021,25.717084819471097,4632.642226209722,21684.146040759704,17416.55527231451,4103.587412110916,45798.77425767215,160.1598977439985,45958.93415541615,4,2,True,0.021222800016403198,0.0,False,0.0
P0_q75,P0,0.75,2025-03-06,6064.042407148047,5963.12915367088,73271.95686763039,192.86014056623696,3497.242043795505,21672.33031156446,17645.40948049667,4127.834084544966,44713.519715492424,1283.0229713267322,45996.54268681916,3,1,True,0.024220499908551574,0.0,False,0.0
P0_q75,P0,0.75,2025-03-07,5963.12915367088,6392.876393015979,32570.012013676096,0.0,8204.979888183,16084.074088153577,12641.32749599381,3012.9993528146706,16860.549385697414,0.0,16860.549385697414,0,0,True,0.03472280013374984,0.0,False,0.0
P0_q75,P0,0.75,2025-03-08,6392.876393015979,6263.486390685826,30951.277935958977,281.4082281512626,9194.150532684456,16272.879562401364,13297.483447642247,3104.786117089276,16197.50549926857,1076.8676227191256,17274.373121987694,4,1,True,0.0552515999879688,1.1230058873127078e-16,False,0.0
P0_q75,P0,0.75,2025-03-09,6263.486390685826,6172.668688214309,73355.55701717545,0.0,6079.586240005544,21179.903470496225,17237.4577433263,4033.2634296414344,44786.31046009522,0.0,44786.31046009522,0,0,True,0.041377900168299675,0.0,False,0.0
P0_q75,P0,0.75,2025-03-10,6172.668688214309,6175.046982661699,71760.57952756766,575.6180412043158,230.17072498018683,21377.973309416622,17314.01791562482,4061.577099344421,43762.780515776685,4015.511455441307,47778.291971217994,1,1,True,0.0301557001657784,0.0,False,0.0
P0_q75,P0,0.75,2025-03-11,6175.046982661699,6584.865531926442,76105.0230047291,0.0,7980.286868980641,20089.37179689581,15903.55446114734,3775.9987864837312,46399.3949160343,0.0,46399.3949160343,0,0,True,0.02760959998704493,0.0,False,0.0
P0_q75,P0,0.75,2025-03-12,6584.865531926442,6117.720548304886,70403.80607820221,89.4195101832513,4624.029972639928,20284.691671955792,16851.030739543592,3900.805916033757,42806.908637454966,623.7905030383611,43430.69914049333,1,1,True,0.02391909994184971,0.0,False,0.0
P0_q75,P0,0.75,2025-03-13,6117.720548304886,6142.68005316028,70167.69738108778,1878.439160886158,580.7281235223228,20512.246565342597,16592.456163557643,3894.830896929554,42612.66414524693,12025.134665747806,54637.79881099473,8,2,True,0.026378100039437413,0.0,False,0.0
P0_q75,P0,0.75,2025-03-14,6142.68005316028,6664.3835781327825,31851.17433602689,0.0,12293.925842267001,16096.25967342793,12568.437163001374,3006.118985454058,16641.555243656425,0.0,16641.555243656425,0,0,True,0.04889999981969595,0.0,False,0.0
P0_q75,P0,0.75,2025-03-15,6664.3835781327825,6036.2934146138305,30554.616036832496,63.65823359563444,7140.416808224056,16415.860312479672,13862.128000275588,3181.8224757230337,15931.040192039653,248.825085163141,16179.865277202793,2,1,True,0.04312640009447932,0.0,False,0.0
P0_q75,P0,0.75,2025-03-16,6036.2934146138305,6509.36995837083,71722.48825473088,1.6400000000001,3954.9621020866143,21012.370157524376,16594.250938213438,3945.042675553931,43488.44741093894,7.461180000000455,43495.90859093894,1,1,True,0.0323448998387903,0.0,False,0.0
P0_q75,P0,0.75,2025-03-17,6509.36995837083,6511.988068163354,69005.5901762004,0.0,7425.96180965282,19574.424391584136,15852.927458369886,3718.8788234217354,41683.257603990256,0.0,41683.257603990256,0,0,True,0.026116900146007538,0.0,False,0.0
P0_q75,P0,0.75,2025-03-18,6511.988068163354,6402.619546041221,68049.87110770741,597.7533684109254,3532.4122212248685,21514.134516509075,17524.88062828227,4098.6224103489385,41078.96410520243,2949.933324674497,44028.897429876924,6,1,True,0.023156499955803156,0.0,False,0.0
P0_q75,P0,0.75,2025-03-19,6402.619546041221,6587.497885299889,68616.29899707373,0.0,4889.007943639669,21554.89525316455,17293.07464973049,4076.942264175399,41532.76639641745,0.0,41532.76639641745,0,0,True,0.027852999977767467,0.0,False,0.0
P0_q75,P0,0.75,2025-03-20,6587.497885299889,6221.801703618441,68595.67726619815,117.53474088809321,2845.9905667262447,20986.2430905612,17327.983466867874,4023.9558053747733,41542.50151560178,819.9223524353382,42362.42386803712,1,1,True,0.023239499889314175,0.0,False,0.0
P0_q75,P0,0.75,2025-03-21,6221.801703618441,6253.678122323317,30282.772031802124,0.0,15125.671433841633,16289.196339260185,13165.560257966357,3091.759662588948,15632.02674533358,0.0,15632.02674533358,0,0,True,0.021398700075224042,0.0,False,0.0
P0_q75,P0,0.75,2025-03-22,6253.678122323317,6754.171504635322,30327.734697124233,0.0,10856.314647371611,16525.13827546571,12934.91795904642,3089.726934107285,15691.958122355929,0.0,15691.958122355929,0,0,True,0.07106629991903901,0.0,False,0.0
P0_q75,P0,0.75,2025-03-23,6754.171504635322,6238.8367378336125,63970.750137895084,45.58624267595743,1707.784974129491,21066.487262612725,17527.65597283785,4054.16605657659,38752.77533547647,244.70626536932144,38997.48160084579,3,3,True,0.022485599853098392,0.0,False,0.0
P0_q75,P0,0.75,2025-03-24,6238.8367378336125,6083.590820172123,63590.80636538063,56.52728455429224,1696.4957813205806,21537.169006191292,17584.828220910284,4107.586702942495,38431.01758657033,394.33433705074265,38825.35192362107,1,1,True,0.02859739982523024,0.0,False,0.0
P0_q75,P0,0.75,2025-03-25,6083.590820172123,6128.152971295731,65828.40249071928,12.873126287952845,632.5114492492953,22202.80797410543,17944.168523014156,4214.077299967673,39557.01255126311,76.52990073526651,39633.54245199838,2,2,True,0.02746930019930005,0.0,False,0.0
P0_q75,P0,0.75,2025-03-26,6128.152971295731,6342.828167088152,65454.114979285456,0.0,5709.46093627251,20836.27105333212,16684.171876985834,3937.423980553861,39420.891967315976,0.0,39420.891967315976,0,0,True,0.03875420009717345,0.0,False,0.0
P0_q75,P0,0.75,2025-03-27,6342.828167088152,6319.386719395525,64538.5696473297,0.0,1832.4477495117471,21106.472635480655,17117.340137662693,4012.5739455105877,38967.86328568467,0.0,38967.86328568467,0,0,True,0.027981500141322613,0.0,False,0.0
P0_q75,P0,0.75,2025-03-28,6319.386719395525,6581.882684741274,29657.265670213135,0.0,15475.779397844515,16438.73229942515,13079.126793723197,3097.109540356205,15206.150830504697,0.0,15206.150830504697,0,0,True,0.02245489996857941,0.0,False,0.0
P0_q75,P0,0.75,2025-03-29,6581.882684741274,6343.013543350976,28519.40030782047,173.61208568730902,18076.059314382444,16445.926963385657,13536.183067593654,3148.6130371823056,14579.148083008065,681.4810987658523,15260.629181773918,4,1,True,0.08074670005589724,0.0,False,0.0
P0_q75,P0,0.75,2025-03-30,6343.013543350976,6473.784916025975,60629.34214896355,0.0,1013.1111669542754,21857.45814000936,17586.846858000077,4139.839909334279,36538.50684246114,0.0,36538.50684246114,0,0,True,0.024510999908670783,0.0,False,0.0
P0_q75,P0,0.75,2025-03-31,6473.784916025975,6406.719123731831,61503.37543767003,0.0,817.6575314138877,19972.040189408115,16237.711766485305,3801.3942152169575,37130.733518860354,0.0,37130.733518860354,0,0,True,0.02897890005260706,0.0,False,0.0
P0_q75,P0,0.75,2025-04-01,6406.719123731831,6180.367471149807,60737.66499221227,2829.3321045761722,216.82709128192403,17605.447242966737,14464.12875412688,3367.670141421883,36494.82751232428,19214.628449480464,55709.45596180474,5,1,True,0.02257100003771484,0.0,False,0.0
P0_q75,P0,0.75,2025-04-02,6180.367471149807,6311.015169678428,63301.747604026066,1760.4392292613895,414.0816675847602,21553.614931720742,17340.845166018044,4082.1220671740803,37843.72967986955,8820.36300105667,46664.092680926224,11,1,True,0.039451199816539884,0.0,False,0.0
P0_q75,P0,0.75,2025-04-03,6311.015169678428,6352.993009531615,65595.2042939937,0.0,5625.151286260752,21414.435185254784,17307.912444188507,4064.5449012130907,39031.572393381764,0.0,39031.572393381764,0,0,True,0.0251265000551939,0.0,False,0.0
P0_q75,P0,0.75,2025-04-04,6352.993009531615,6551.317167139547,28657.79099763839,0.0,18931.01167090922,16407.817552010696,13111.840475281528,3097.65291912124,14482.568525584757,0.0,14482.568525584757,0,0,True,0.053145800018683076,0.0,False,0.0
P0_q75,P0,0.75,2025-04-05,6551.317167139547,6201.035788858248,28551.57887670696,0.0,13788.168440214078,15971.308913751156,13252.013460591608,3069.5768314408506,14391.996849186258,0.0,14391.996849186258,0,0,True,0.021455200156196952,0.0,False,0.0
P0_q75,P0,0.75,2025-04-06,6201.035788858248,6155.109046086169,62150.49271646339,0.0,3762.74643505682,21152.65306965672,17174.98305491681,4023.5967575119853,36910.876632458356,0.0,36910.876632458356,0,0,True,0.025322799803689122,0.0,False,0.0
P0_q75,P0,0.75,2025-04-07,6155.109046086169,6409.275416197692,61729.878892027715,0.0,4423.658183591284,20182.903642119683,16119.402217016577,3809.3350549915885,36713.39277750281,0.0,36713.39277750281,0,0,True,0.03413019981235266,0.0,False,0.0
P0_q75,P0,0.75,2025-04-08,6409.275416197692,6032.332357749625,62044.19941693927,258.24476902391854,4301.64630031678,20983.436955700065,17335.832686720314,4024.54732742782,36919.42268080015,1537.3307011601198,38456.75338196027,6,3,True,0.02910950011573732,0.0,False,0.0
P0_q75,P0,0.75,2025-04-09,6032.332357749625,6114.874539942197,61790.95934691495,1756.9970111113473,624.9291004398169,19549.622510244684,15760.906269324874,3706.1740587272334,36803.53033469723,11997.934837802099,48801.46517249933,4,1,True,0.0421252001542598,0.0,False,0.0
P0_q75,P0,0.75,2025-04-10,6114.874539942197,6366.09330136526,62828.37995293465,0.0,4091.53594602785,21316.364324347614,17040.15821744081,4024.9873454837416,37436.54233063409,0.0,37436.54233063409,0,0,True,0.0376765001565218,0.0,False,0.0
P0_q75,P0,0.75,2025-04-11,6366.09330136526,6315.114201940279,28123.07775013944,0.0,19800.099991354862,16064.256745265237,13057.929153147325,3057.3066915428935,14007.43985009511,0.0,14007.43985009511,0,0,True,0.04783199983648956,0.0,False,0.0
P0_q75,P0,0.75,2025-04-12,6315.114201940279,6526.922304351376,28621.221014299226,0.0,16462.69752774407,15488.082338869315,12354.71940231416,2921.5548341440613,14302.378226445217,0.0,14302.378226445217,0,0,True,0.023887200048193336,0.0,False,0.0
P0_q75,P0,0.75,2025-04-13,6526.922304351376,6299.226668667819,60730.517282419794,0.0,2807.6681573427954,20270.614283467763,16624.123641724094,3874.186277427232,36157.04726438393,0.0,36157.04726438393,0,0,True,0.022361600073054433,0.0,False,0.0
P0_q75,P0,0.75,2025-04-14,6299.226668667819,6156.011396373334,61035.72050552945,0.0,4836.691277383245,19999.427227427608,16328.429799281394,3814.212700440694,36255.96898088894,0.0,36255.96898088894,0,0,True,0.027522000018507242,0.0,False,0.0
P0_q75,P0,0.75,2025-04-15,6156.011396373334,6397.758837647609,60260.93840733684,0.0,6240.442769826785,19281.547931736277,15400.481127559542,3639.3193629024663,35744.6794441354,0.0,35744.6794441354,0,0,True,0.03646269999444485,0.0,False,0.0
P0_q75,P0,0.75,2025-04-16,6397.758837647609,6273.870223065691,60221.42114136183,0.0,792.7385000613071,19792.581286443467,16143.490595142932,3772.9793058824507,35828.80093955624,0.0,35828.80093955624,0,0,True,0.023849499877542257,0.0,False,0.0
P0_q75,P0,0.75,2025-04-17,6273.870223065691,6480.011483781712,60159.56120224795,0.0,3337.6414993669855,19831.84325387657,15878.265900995602,3747.4360921649472,35899.20692255942,0.0,35899.20692255942,0,0,True,0.03251779987476766,0.0,False,0.0
P0_q75,P0,0.75,2025-04-18,6480.011483781712,6681.534939473265,27626.07626535319,0.0,18042.615401201452,16041.960898400044,12812.61721758164,3027.820225126854,13662.827001476624,0.0,13662.827001476624,0,0,True,0.028487700037658215,0.0,False,0.0
P0_q75,P0,0.75,2025-04-19,6681.534939473265,6612.890127230153,27664.167629208343,0.0,17940.381580679226,15794.142787094277,12855.035988565163,3007.751610772224,13744.221732318518,0.0,13744.221732318518,0,0,True,0.0572138000279665,0.0,False,0.0
P0_q75,P0,0.75,2025-04-20,6612.890127230153,6563.779769333482,60024.23165641735,0.0,4328.6612645680025,19905.39384538433,16167.56833686831,3786.9358664126903,35565.27540580256,0.0,35565.27540580256,0,0,True,0.027791600208729506,0.0,False,0.0
P0_q75,P0,0.75,2025-04-21,6563.779769333482,6145.943366397716,60145.66129785577,0.0,8534.591994563683,18264.272013689217,15170.11309373046,3511.9953228945296,35569.530696885646,0.0,35569.530696885646,0,0,True,0.022738700034096837,0.0,False,0.0
P0_q75,P0,0.75,2025-04-22,6145.943366397716,6331.2132241676045,57246.254701354206,0.0,1092.579960009009,20178.960803608592,16178.215378930061,3815.475566908644,34044.41853739483,0.0,34044.41853739483,0,0,True,0.05356190004386008,0.0,False,0.0
