strategy_id,alpha,date,slot,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
P0_q75,0.75,2025-02-01,0,553.9308074073981,0.0,0.0,0.9999999999999984,8801.462273333342,9300.0,428.06698913780406
P0_q75,0.75,2025-02-01,1,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,548.1391817551333
P0_q75,0.75,2025-02-01,2,0.0,0.0,0.0,-0.0,10050.0,10050.0,202.12509327195713
P0_q75,0.75,2025-02-01,3,0.0,0.0,0.0,0.0,10050.0,10050.0,200.33120933720858
P0_q75,0.75,2025-02-01,4,0.0,0.0,0.0,0.0,10050.0,10050.0,201.17552649626384
P0_q75,0.75,2025-02-01,5,0.0,0.0,0.0,0.0,10050.0,10050.0,213.38100626662663
P0_q75,0.75,2025-02-01,6,0.0,0.0,0.0,0.0,10050.0,10050.0,213.14549388218578
P0_q75,0.75,2025-02-01,7,0.0,0.0,0.0,0.0,10050.0,10050.0,201.38989680046592
P0_q75,0.75,2025-02-01,8,0.0,0.0,0.0,0.0,10050.0,10050.0,205.83994334568962
P0_q75,0.75,2025-02-01,9,0.0,0.0,0.0,0.0,10050.0,10050.0,211.594687346375
P0_q75,0.75,2025-02-01,10,0.0,0.0,0.0,0.0,10050.0,10050.0,220.71772551380812
P0_q75,0.75,2025-02-01,11,0.0,0.0,0.0,0.0,10050.0,10050.0,226.95877366720575
P0_q75,0.75,2025-02-01,12,0.0,0.0,0.0,0.0,10050.0,10050.0,212.90567134219862
P0_q75,0.75,2025-02-01,13,0.0,0.0,0.0,0.0,10050.0,10050.0,220.01545327832224
P0_q75,0.75,2025-02-01,14,0.0,0.0,0.0,0.0,10050.0,10050.0,227.80928282101553
P0_q75,0.75,2025-02-01,15,0.0,0.0,0.0,0.0,10050.0,10050.0,222.4424720197436
P0_q75,0.75,2025-02-01,16,0.0,0.0,0.0,0.0,10050.0,10050.0,229.36207824365067
P0_q75,0.75,2025-02-01,17,0.0,0.0,0.0,0.0,10050.0,10050.0,240.30926178583192
P0_q75,0.75,2025-02-01,18,0.0,0.0,0.0,0.0,10050.0,10050.0,233.34818473984143
P0_q75,0.75,2025-02-01,19,0.0,0.0,0.0,0.0,10050.0,10050.0,236.4914761320614
P0_q75,0.75,2025-02-01,20,0.0,0.0,0.0,0.0,10050.0,10050.0,231.67293596645325
P0_q75,0.75,2025-02-01,21,0.0,0.0,0.0,0.0,10050.0,10050.0,224.2569332510398
P0_q75,0.75,2025-02-01,22,0.0,0.0,0.0,0.0,10050.0,10050.0,228.38428142160404
P0_q75,0.75,2025-02-01,23,0.0,0.0,0.0,0.0,10050.0,10050.0,242.96863025929636
P0_q75,0.75,2025-02-01,24,0.0,0.0,0.0,0.0,10050.0,10050.0,240.99285286261937
