strategy_id,alpha,date,slot,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
R_q75,0.75,2025-02-01,0,553.9308074073981,0.0,0.0,0.9999999999999984,8801.462273333342,9300.0,425.24422563240915
R_q75,0.75,2025-02-01,1,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,546.2867755985246
R_q75,0.75,2025-02-01,2,0.0,0.0,0.0,-0.0,10050.0,10050.0,199.26997867641143
R_q75,0.75,2025-02-01,3,0.0,0.0,0.0,0.0,10050.0,10050.0,199.09261478300647
R_q75,0.75,2025-02-01,4,0.0,0.0,0.0,-0.0,10050.0,10050.0,207.15051331428748
R_q75,0.75,2025-02-01,5,0.0,0.0,0.0,0.0,10050.0,10050.0,213.38285933055275
R_q75,0.75,2025-02-01,6,0.0,0.0,0.0,0.0,10050.0,10050.0,215.95471718370126
R_q75,0.75,2025-02-01,7,0.0,0.0,0.0,0.0,10050.0,10050.0,204.08029912964716
R_q75,0.75,2025-02-01,8,0.0,0.0,0.0,0.0,10050.0,10050.0,205.34323268399774
R_q75,0.75,2025-02-01,9,0.0,0.0,0.0,0.0,10050.0,10050.0,213.74541293433418
R_q75,0.75,2025-02-01,10,0.0,0.0,0.0,0.0,10050.0,10050.0,221.19043899734956
R_q75,0.75,2025-02-01,11,0.0,0.0,0.0,0.0,10050.0,10050.0,225.68716185447227
R_q75,0.75,2025-02-01,12,0.0,0.0,0.0,0.0,10050.0,10050.0,216.64358435354222
R_q75,0.75,2025-02-01,13,0.0,0.0,0.0,0.0,10050.0,10050.0,224.8635912598369
R_q75,0.75,2025-02-01,14,0.0,0.0,0.0,0.0,10050.0,10050.0,226.27440865478636
R_q75,0.75,2025-02-01,15,0.0,0.0,0.0,0.0,10050.0,10050.0,219.86816384233626
R_q75,0.75,2025-02-01,16,0.0,0.0,0.0,0.0,10050.0,10050.0,226.61973895170394
R_q75,0.75,2025-02-01,17,0.0,0.0,0.0,0.0,10050.0,10050.0,235.32599110459847
R_q75,0.75,2025-02-01,18,0.0,0.0,0.0,0.0,10050.0,10050.0,229.54927883603028
R_q75,0.75,2025-02-01,19,0.0,0.0,0.0,0.0,10050.0,10050.0,229.52687144008263
R_q75,0.75,2025-02-01,20,0.0,0.0,0.0,0.0,10050.0,10050.0,233.51493616386756
R_q75,0.75,2025-02-01,21,0.0,0.0,0.0,0.0,10050.0,10050.0,225.9944337944759
R_q75,0.75,2025-02-01,22,0.0,0.0,0.0,0.0,10050.0,10050.0,229.8127165295548
R_q75,0.75,2025-02-01,23,0.0,0.0,0.0,0.0,10050.0,10050.0,242.77954850111485
R_q75,0.75,2025-02-01,24,0.0,0.0,0.0,0.0,10050.0,10050.0,237.5037371222462
R_q75,0.75,2025-02-01,25,0.0,0.0,0.0,0.0,10050.0,10050.0,235.5777938091274
R_q75,0.75,2025-02-01,26,0.0,0.0,0.0,0.0,10050.0,10050.0,245.11412128418002
R_q75,0.75,2025-02-01,27,0.0,0.0,0.0,0.0,10050.0,10050.0,249.66797714471534
R_q75,0.75,2025-02-01,28,0.0,0.0,0.0,0.0,10050.0,10050.0,250.77554513466353
R_q75,0.75,2025-02-01,29,0.0,0.0,0.0,0.0,10050.0,10050.0,246.65408595646858
R_q75,0.75,2025-02-01,30,0.0,0.0,0.0,0.0,10050.0,10050.0,246.62198353648796
R_q75,0.75,2025-02-01,31,0.0,0.0,0.0,0.0,10050.0,10050.0,259.0385317448355
