strategy_id,predictor_id,alpha,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,solved,solver_seconds,mip_gap,milp_fallback,nominal_terminal_error_kWh
R_q75,ridge,0.75,2025-02-01,8801.462273333342,7096.230661817242,42851.087309667906,0.0,6821.7021145609115,16767.987958621856,15116.778696848194,3356.4408732897637,22547.282135208214,0.0,22547.282135208214,0,0,True,0.03237910009920597,0.0,False,0.0
R_q75,ridge,0.75,2025-02-02,7096.230661817242,7239.05742441204,91916.14547215773,0.0,9293.334121958203,21778.891125601105,17512.357725401576,4123.706637604731,58284.68708498498,0.0,58284.68708498498,0,0,True,0.023160099983215332,0.0,False,0.0
R_q75,ridge,0.75,2025-02-03,7239.05742441204,6229.656491624704,86690.85607403395,0.0,3195.5976427495752,22035.80405680518,18757.4621255208,4287.742864071719,54544.87125058132,0.0,54544.87125058132,0,0,True,0.027563799871131778,0.0,False,0.0
R_q75,ridge,0.75,2025-02-04,6229.656491624704,6611.133361417725,88836.03783190926,0.0,2611.6545025158553,24664.15892936686,19634.639549973443,4648.042509600404,55759.01890971327,0.0,55759.01890971327,0,0,True,0.03965929988771677,0.0,False,0.0
R_q75,ridge,0.75,2025-02-05,6611.133361417725,6117.942374955449,85525.41996985357,203.5308981170372,897.9128740694769,23823.59420202025,19740.983191452447,4575.801997030076,53551.56779864631,1109.5039851784918,54661.0717838248,5,4,True,0.024351299973204732,0.0,False,0.0
R_q75,ridge,0.75,2025-02-06,6117.942374955449,6382.424129485104,87966.85656645047,32.06210588945089,3005.896299717773,23599.639878309492,18877.674722354008,4457.4834014258395,55211.30891172035,186.9274866588755,55398.236398379224,2,1,True,0.026871500071138144,0.0,False,0.0
R_q75,ridge,0.75,2025-02-07,6382.424129485104,6072.466375511227,41031.56178944968,57.126484285930204,5837.793569447327,19600.931664200554,16155.716626578938,3755.1727915954943,21046.766250051827,272.1009044458189,21318.867154497646,4,2,True,0.03917020000517368,0.0,False,0.0
R_q75,ridge,0.75,2025-02-08,6072.466375511227,6063.963383966985,38558.80743405862,105.96994453057088,3455.4182111417517,19157.100753529405,15524.904302748633,3640.6994423250117,19758.289065701705,589.30870524183,20347.597770943536,2,2,True,0.042065200163051486,0.0,False,0.0
R_q75,ridge,0.75,2025-02-09,6063.963383966985,6693.839949593073,87956.29253101189,0.0,3255.6610696975376,24096.455713601168,18951.24021895347,4515.338929021615,55173.37833511846,0.0,55173.37833511846,0,0,True,0.029465299798175693,0.0,False,0.0
R_q75,ridge,0.75,2025-02-10,6693.839949593073,6574.535793654161,88079.66133415185,0.0,10075.000193007381,19923.143674506166,16245.120116695014,3797.3277137500636,55518.52951552033,0.0,55518.52951552033,0,0,True,0.02876199991442263,0.0,False,0.0
R_q75,ridge,0.75,2025-02-11,6574.535793654161,6265.250802191621,85637.49473346029,0.0,6575.350367703938,21683.703814417433,17842.156581994404,4150.832223885567,53620.34958705392,0.0,53620.34958705392,0,0,True,0.026894199894741178,0.0,False,0.0
R_q75,ridge,0.75,2025-02-12,6265.250802191621,6516.47289890113,85725.93604618253,0.0,6019.650094332006,22176.05227094022,17736.502452423018,4188.327721807692,53658.267947059736,0.0,53658.267947059736,0,0,True,0.03238649992272258,0.0,False,0.0
R_q75,ridge,0.75,2025-02-13,6516.47289890113,6445.353738428335,84008.18417744644,0.0,9013.249523849796,19628.752007134222,15963.296370204236,3736.5747974027827,52600.82113893733,0.0,52600.82113893733,0,0,True,0.01468089991249144,0.0,False,0.0
