strategy_id,predictor_id,alpha,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
R_q75,ridge,0.75,2025-02-01,2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:10:00,0.4248,2532.1822,0.0,2652.636936286267,0.0,442.1061560477111,5.008765434742827,447.11492148245395,28,,1001.0457288898521,579.0153622231853,0.0,0.0,0.0,8801.462273333342,9322.576099334208,9300.0,425.24422563240915,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,1,2025-02-01 00:10:00,2025-02-01 00:20:00,0.4245,2492.4439,0.0,2684.7084529826816,0.0,447.4514088304469,6.109899999999925,453.5613088304468,28,,1286.8946421637802,833.3333333333333,0.0,0.0,38.15399216378023,9322.576099334208,10072.576099334208,10050.0,546.2867755985246,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,2,2025-02-01 00:20:00,2025-02-01 00:30:00,0.4269,2464.3,0.0,2726.51244098962,0.0,454.4187401649366,12.365000000000009,466.7837401649366,28,,466.7837401649366,56.067073498269906,0.0,0.0,0.0,10072.576099334208,10123.036465482652,10050.0,199.26997867641143,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,3,2025-02-01 00:30:00,2025-02-01 00:40:00,0.4272,2581.7688,0.0,2718.641189648967,0.0,453.1068649414945,12.933899999999994,466.0407649414945,28,,466.0407649414945,35.74596494149455,0.0,0.0,0.0,10123.036465482652,10155.207833929997,10050.0,199.09261478300647,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,4,2025-02-01 00:40:00,2025-02-01 00:50:00,0.4271,2546.4635,0.0,2741.785824668052,0.0,456.964304111342,28.05211666666662,485.01642077800864,28,,485.01642077800864,60.60583744467533,0.0,0.0,0.0,10155.207833929997,10209.753087630204,10050.0,207.15051331428748,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,5,2025-02-01 00:50:00,2025-02-01 01:00:00,0.4285,2436.31,0.0,2822.638006962233,0.0,470.43966782703876,27.536666666666633,497.9763344937054,28,,497.9763344937054,91.92466782703877,0.0,0.0,0.0,10209.753087630204,10292.48528867454,10050.0,213.38285933055275,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,6,2025-02-01 01:00:00,2025-02-01 01:10:00,0.4311,2620.5011,0.0,2887.390007010456,0.0,481.231667835076,19.70713333333333,500.9388011684093,28,,500.9388011684093,64.188617835076,0.0,0.0,0.0,10292.48528867454,10350.255044726107,10050.0,215.95471718370126,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,7,2025-02-01 01:10:00,2025-02-01 01:20:00,0.4302,2710.7861,0.0,2829.19031659201,0.0,471.53171943200164,2.852983333333441,474.3847027653351,28,,474.3847027653351,22.587019432001796,0.0,0.0,0.0,10350.255044726107,10370.58336221491,10050.0,204.08029912964716,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,8,2025-02-01 01:20:00,2025-02-01 01:30:00,0.4279,2676.48,0.0,2748.106186267788,0.0,458.01769771129796,21.86833333333334,479.8860310446313,28,,479.8860310446313,33.80603104463131,0.0,0.0,0.0,10370.58336221491,10401.008790155078,10050.0,205.34323268399774,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,9,2025-02-01 01:30:00,2025-02-01 01:40:00,0.4312,2830.598,0.0,2856.7756575278413,0.0,476.1292762546402,19.56973333333326,495.6990095879735,28,,495.6990095879735,23.93267625464017,0.0,0.0,0.0,10401.008790155078,10422.548198784254,10050.0,213.74541293433418,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,10,2025-02-01 01:40:00,2025-02-01 01:50:00,0.4333,2688.1558,0.0,2969.2215532289347,0.0,494.8702588714891,15.60848333333331,510.4787422048224,28,,510.4787422048224,62.45277553815578,0.0,0.0,0.0,10422.548198784254,10478.755696768594,10050.0,221.19043899734956,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,11,2025-02-01 01:50:00,2025-02-01 02:00:00,0.4311,2384.42,0.0,2976.47633983162,0.0,496.0793899719366,27.435251304964936,523.5146412769016,28,,523.5146412769016,126.11130794356825,0.0,0.0,0.0,10478.755696768594,10592.255873917806,10050.0,225.68716185447227,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,12,2025-02-01 02:00:00,2025-02-01 02:10:00,0.4293,2604.5438,0.0,2951.4576693799254,0.0,491.9096115633209,12.734190797597421,504.6438023609183,28,,504.6438023609183,70.553169027585,0.0,0.0,0.0,10592.255873917806,10655.753726042632,10050.0,216.64358435354222,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,13,2025-02-01 02:10:00,2025-02-01 02:20:00,0.4324,2943.3655,0.0,2974.0950449561087,0.0,495.68250749268475,24.35355000000004,520.0360574926848,28,,520.0360574926848,29.475140826018162,0.0,0.0,0.0,10655.753726042632,10682.281352786049,10050.0,224.8635912598369,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,14,2025-02-01 02:20:00,2025-02-01 02:30:00,0.4367,3019.32,0.0,3022.646693218957,0.0,503.77444886982613,14.37166666666667,518.1461155364927,28,,518.1461155364927,14.926115536492716,0.0,0.0,0.0,10682.281352786049,10695.714856768893,10050.0,226.27440865478636,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,15,2025-02-01 02:30:00,2025-02-01 02:40:00,0.4348,2844.4369,0.0,3017.027298652295,0.0,502.8378831087158,2.8386666666665406,505.67654977538234,28,,505.67654977538234,31.603733108715687,0.0,0.0,0.0,10695.714856768893,10724.158216566737,10050.0,219.86816384233626,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,16,2025-02-01 02:40:00,2025-02-01 02:50:00,0.4335,2768.3064,0.0,3043.7811834145878,0.0,507.29686390243126,15.470699999999965,522.7675639024312,28,,522.7675639024312,61.38316390243125,0.0,0.0,0.0,10724.158216566737,10779.403064078924,10050.0,226.61973895170394,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,17,2025-02-01 02:50:00,2025-02-01 03:00:00,0.4357,2861.65,0.0,3099.720882780792,0.0,516.620147130132,23.49000000000001,540.110147130132,28,,540.110147130132,22.88548435675087,0.0,0.0,40.282996106714435,10779.403064078924,10800.0,10050.0,235.32599110459847,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,18,2025-02-01 03:00:00,2025-02-01 03:10:00,0.4374,2900.3973,0.0,3093.653051981484,0.0,515.608841996914,9.195179118838837,524.8040211157528,28,,524.8040211157528,0.0,0.0,0.0,41.40447111575281,10800.0,10800.0,10050.0,229.54927883603028,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,19,2025-02-01 03:10:00,2025-02-01 03:20:00,0.4371,2919.6115,0.0,3106.078728043261,0.0,517.6797880072102,7.433164269345866,525.112952276556,28,,525.112952276556,0.0,0.0,0.0,38.511035609889404,10800.0,10800.0,10050.0,229.52687144008263,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,20,2025-02-01 03:20:00,2025-02-01 03:30:00,0.4356,2993.09,0.0,3118.629175810848,0.0,519.771529301808,16.305000000000064,536.076529301808,28,,536.076529301808,0.0,0.0,0.0,37.228195968474665,10800.0,10800.0,10050.0,233.51493616386756,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,21,2025-02-01 03:30:00,2025-02-01 03:40:00,0.4353,3109.8584,0.0,3046.943016946601,0.0,507.8238361577668,11.345550000000003,519.1693861577668,28,,519.1693861577668,0.0,0.0,0.0,0.8596528244335104,10800.0,10800.0,10050.0,225.9944337944759,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,22,2025-02-01 03:40:00,2025-02-01 03:50:00,0.436,3054.8008,0.0,3100.804926632027,0.0,516.8008211053378,10.2925654303383,527.0933865356761,28,,527.0933865356761,0.0,0.0,0.0,17.959919869009468,10800.0,10800.0,10050.0,229.8127165295548,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,23,2025-02-01 03:50:00,2025-02-01 04:00:00,0.4378,2901.7,0.0,3226.5865395310398,0.0,537.7644232551733,16.779999999999973,554.5444232551732,28,,554.5444232551732,0.0,0.0,0.0,70.92775658850661,10800.0,10800.0,10050.0,242.77954850111485,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,24,2025-02-01 04:00:00,2025-02-01 04:10:00,0.4401,2947.1208,0.0,3155.353511539893,0.0,525.8922519233155,13.76631913382198,539.6585710571375,28,,539.6585710571375,0.0,0.0,0.0,48.47177105713746,10800.0,10800.0,10050.0,237.5037371222462,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,25,2025-02-01 04:10:00,2025-02-01 04:20:00,0.4389,3027.8717,0.0,3100.786271730025,0.0,516.7977119550042,19.948229738154623,536.7459416931588,28,,536.7459416931588,0.0,0.0,0.0,32.100658359825445,10800.0,10800.0,10050.0,235.5777938091274,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,26,2025-02-01 04:20:00,2025-02-01 04:30:00,0.4364,3033.47,0.0,3167.558331129881,0.0,527.9263885216468,33.74666666666667,561.6730551883135,28,,561.6730551883135,0.0,0.0,0.0,56.09472185498021,10800.0,10800.0,10050.0,245.11412128418002,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,27,2025-02-01 04:30:00,2025-02-01 04:40:00,0.4393,3019.3858,0.0,3244.759606096726,0.0,540.7932676827877,27.538116666666724,568.3313843494544,28,,568.3313843494544,0.0,0.0,0.0,65.10041768278779,10800.0,10800.0,10050.0,249.66797714471534,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,28,2025-02-01 04:40:00,2025-02-01 04:50:00,0.4422,3017.0819,0.0014,3293.227758272232,0.0,548.871293045372,18.23758333333342,567.1088763787054,28,,567.1088763787054,0.0,0.0,0.0,64.26212637870543,10800.0,10800.0,10050.0,250.77554513466353,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,29,2025-02-01 04:50:00,2025-02-01 05:00:00,0.4395,2997.85,0.0,3307.0112758562263,0.0,551.1685459760376,10.046666666666738,561.2152126427044,28,,561.2152126427044,0.0,0.0,0.0,61.573545976037735,10800.0,10800.0,10050.0,246.65408595646858,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,30,2025-02-01 05:00:00,2025-02-01 05:10:00,0.4333,2932.7015,0.0,3299.049020399095,0.0,549.8415033998491,19.329933333333315,569.1714367331824,28,,569.1714367331824,0.0,0.0,0.0,80.38785339984906,10800.0,10800.0,10050.0,246.62198353648796,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,31,2025-02-01 05:10:00,2025-02-01 05:20:00,0.4439,2991.1125,0.0199,3305.7351824262514,0.0,550.9558637377086,32.59568333333334,583.5515470710419,28,,583.5515470710419,0.0,0.0,0.0,85.03611373770855,10800.0,10800.0,10050.0,259.0385317448355,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,32,2025-02-01 05:20:00,2025-02-01 05:30:00,0.4301,3175.34,0.0,3340.304616019629,0.0,556.7174360032715,27.984687268164066,584.7021232714355,28,,584.7021232714355,0.0,0.0,0.0,55.47878993810218,10800.0,10800.0,10050.0,251.48038321904443,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,33,2025-02-01 05:30:00,2025-02-01 05:40:00,0.3713,3284.4619,0.0,3374.483860661314,0.0,562.4139767768856,22.131482367270337,584.545459144156,28,,1417.8787924774892,0.0,0.0,0.0,870.4684758108226,10800.0,10800.0,10800.0,526.4583956468917,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,34,2025-02-01 05:40:00,2025-02-01 05:50:00,0.5708,3187.3644,0.2774,3335.649835847817,15.179793198765324,553.4116737748419,20.99468333333334,574.4063571081753,28,,252.7064574640333,0.0,278.47470920263333,0.0,0.0,10800.0,10490.583656441519,10442.555667062064,144.2448459204702,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,35,2025-02-01 05:50:00,2025-02-01 06:00:00,0.9099,3065.9,0.0,3280.3010946218083,19.499081990161493,543.4670021052744,14.133151112318274,557.6001532175927,28,,0.0,0.0,510.98333333333335,0.0,0.0,10490.583656441519,9922.82439718226,9822.99994126474,0.0,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,36,2025-02-01 06:00:00,2025-02-01 06:10:00,0.9368,3211.1231,0.0,3334.3879835538514,24.432136639390173,551.6593078190768,10.072478497814018,561.7317863168909,28,,0.0,0.0,535.1871833333332,0.0,0.0,9922.82439718226,9328.171971256334,9198.85351202375,0.0,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,37,2025-02-01 06:10:00,2025-02-01 06:20:00,0.8758,3203.9961,3.8641,3350.552787866737,33.249098462354304,552.8839482340638,9.785466666666593,562.6694149007304,28,,0.0,0.0,533.3553333333333,0.0,0.0,9328.171971256334,8735.554934219297,8573.66527324516,0.0,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,38,2025-02-01 06:20:00,2025-02-01 06:30:00,0.8759,3027.12,0.0,3303.846730601908,35.33372537850854,544.7521675372332,15.246751125482206,559.9989186627154,28,,0.0,0.0,504.52,0.0,0.0,8735.554934219297,8174.97715644152,7951.444252508811,0.0,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,39,2025-02-01 06:30:00,2025-02-01 06:40:00,0.8601,3117.3221,0.0,3346.6248297759885,41.27326782743922,550.8919269914248,12.591633333333334,563.4835603247582,28,,0.0,0.0,519.5536833333333,0.0,0.0,8174.97715644152,7597.695286071149,7325.351407703523,0.0,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,40,2025-02-01 06:40:00,2025-02-01 06:50:00,0.8442,3398.49,89.6095,3562.7425560831766,106.49409315197164,576.0414104885341,14.256405773466895,590.297816262001,28,,0.0,0.0,551.4800833333333,0.0,0.0,7597.695286071149,6984.939637923001,6669.464945190189,0.0,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,41,2025-02-01 06:50:00,2025-02-01 07:00:00,0.8334,3652.75,340.5,3820.67118415392,314.0787119558368,584.4320786996805,21.79208333333338,606.2241620330138,28,,0.0,0.0,552.0416666666666,0.0,0.0,6984.939637923001,6371.5600082933715,5995.882542931285,0.0,0.0
R_q75,ridge,0.75,2025-02-01,2025-02-01,42,2025-02-01 07:00:00,2025-02-01 07:10:00,0.8092,3703.2843,615.936,3882.801919888343,564.611904622064,553.0316692110465,19.28722696853447,572.318896179581,28,,0.0,0.0,514.5580499999999,0.0,0.0,6371.5600082933715,5799.828841626705,5359.972658287305,0.0,0.0
