strategy_id,alpha,date,day_index,elapsed_seconds,mip_gap,mip_node_count,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
R_q75,0.75,2025-02-01,31,0.03237910009920597,0.0,1,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
R_q75,0.75,2025-02-02,32,0.023160099983215332,0.0,1,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,2.3314683517128287e-15,0.0,0.0
R_q75,0.75,2025-02-03,33,0.027563799871131778,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.7053025658242404e-12,0.0,2.0463630789890888e-15,2.0463630789890888e-15,1.6653345369377346e-12
R_q75,0.75,2025-02-04,34,0.03965929988771677,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.3322676295501878e-15,1.3322676295501878e-15,1.1102230246251565e-12
R_q75,0.75,2025-02-05,35,0.024351299973204732,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.6653345369377348e-15,4.440892098500626e-16,3.700743415417188e-13
R_q75,0.75,2025-02-06,36,0.026871500071138144,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q75,0.75,2025-02-07,37,0.03917020000517368,0.0,1,False,28,,2.2737367544323206e-13,2.8421709430404007e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q75,0.75,2025-02-08,38,0.042065200163051486,0.0,1,False,28,,2.2737367544323206e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,6.5503158452884236e-15,4.218847493575595e-15,3.5157062446463288e-12
R_q75,0.75,2025-02-09,39,0.029465299798175693,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.9968028886505635e-15,0.0,0.0
R_q75,0.75,2025-02-10,40,0.02876199991442263,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,9.25185853854297e-13
R_q75,0.75,2025-02-11,41,0.026894199894741178,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.3298697960381105e-15,0.0,0.0
R_q75,0.75,2025-02-12,42,0.03238649992272258,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q75,0.75,2025-02-13,43,0.01468089991249144,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q75,0.75,2025-02-14,44,0.04411179991438985,0.0,1,False,28,,2.2737367544323206e-13,1.6200374375330284e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q75,0.75,2025-02-15,45,0.04024909995496273,0.0,1,False,28,,1.1368683772161603e-13,1.5631940186722204e-12,0.0,6.821210263296962e-13,0.0,0.0,0.0,0.0,0.0
R_q75,0.75,2025-02-16,46,0.02224060008302331,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.885780586188048e-15,0.0,0.0
R_q75,0.75,2025-02-17,47,0.047849500086158514,0.0,1,False,28,,1.1368683772161603e-13,2.0747847884194925e-12,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0
R_q75,0.75,2025-02-18,48,0.03490580013021827,0.0,1,False,28,,1.1368683772161603e-13,8.65085780787922e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q75,0.75,2025-02-19,49,0.04993729991838336,0.0,1,False,28,,1.1368683772161603e-13,1.8189894035458565e-12,0.0,0.0,0.0,0.0,2.1447752696527996e-13,2.1447752696527996e-13,1.787312724710666e-10
R_q75,0.75,2025-02-20,50,0.023468900006264448,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.8833827526759706e-15,0.0,0.0
R_q75,0.75,2025-02-21,51,0.03580319997854531,0.0,1,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q75,0.75,2025-02-22,52,0.04724969994276762,0.0,1,False,28,,2.2737367544323206e-13,1.3642420526593924e-12,0.0,0.0,0.0,0.0,1.6653345369377348e-15,0.0,0.0
R_q75,0.75,2025-02-23,53,0.021029500057920814,0.0,1,False,28,,1.1368683772161603e-13,8.597567102697212e-13,0.0,0.0,0.0,0.0,2.3314683517128287e-15,1.9984014443252818e-15,1.6653345369377346e-12
R_q75,0.75,2025-02-24,54,0.02172739990055561,1.5513556115617232e-16,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
R_q75,0.75,2025-02-25,55,0.02557850000448525,0.0,1,False,28,,1.1368683772161603e-13,9.379164112033322e-13,0.0,0.0,0.0,0.0,5.329070518200751e-15,0.0,0.0
R_q75,0.75,2025-02-26,56,0.02132899989373982,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4424906541753444e-15,0.0,0.0
R_q75,0.75,2025-02-27,57,0.03276610001921654,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q75,0.75,2025-02-28,58,0.03622979996725917,0.0,1,False,28,,1.1368683772161603e-13,7.389644451905042e-13,0.0,0.0,2.2737367544323206e-13,3.0045769327051166e-13,1.2545520178264269e-14,4.597650212150417e-16,1.557638422359693e-13
R_q75,0.75,2025-03-01,59,0.04112079995684326,2.1252902254198454e-16,1,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q75,0.75,2025-03-02,60,0.028237600112333894,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.3306690738754696e-15,0.0,0.0
R_q75,0.75,2025-03-03,61,0.022454400081187487,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
R_q75,0.75,2025-03-04,62,0.022708799922838807,0.0,1,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,0.0,0.0
R_q75,0.75,2025-03-05,63,0.023730700137093663,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.994405055138486e-15,0.0,0.0
R_q75,0.75,2025-03-06,64,0.025527500081807375,0.0,1,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,9.658940314238862e-15,0.0,0.0
R_q75,0.75,2025-03-07,65,0.026989300036802888,0.0,1,False,28,,5.684341886080802e-14,8.384404281969182e-13,0.0,0.0,0.0,0.0,2.3314683517128287e-15,1.2784563163694286e-15,1.0653802636411904e-12
R_q75,0.75,2025-03-08,66,0.02236489998176694,0.0,1,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,5.551115123125783e-13
R_q75,0.75,2025-03-09,67,0.03320760000497103,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.329070518200751e-15,0.0,0.0
R_q75,0.75,2025-03-10,68,0.026205600006505847,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.619075244245023e-12,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
R_q75,0.75,2025-03-11,69,0.02832809998653829,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.88418203051333e-15,2.3939183968479745e-15,1.994931997373312e-12
R_q75,0.75,2025-03-12,70,0.022541100159287453,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.0436096431476471e-14,2.1094237467877974e-15,1.7578531223231644e-12
R_q75,0.75,2025-03-13,71,0.022475300123915076,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
R_q75,0.75,2025-03-14,72,0.028244700049981475,0.0,1,False,28,,5.684341886080802e-14,8.526512829121202e-13,0.0,4.547473508864641e-13,5.052748343182935e-13,0.0,7.327471962526033e-15,7.327471962526033e-15,6.10622663543836e-12
R_q75,0.75,2025-03-15,73,0.03803619998507202,0.0,1,False,28,,2.2737367544323206e-13,1.4210854715202004e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q75,0.75,2025-03-16,74,0.03381910012103617,0.0,1,False,28,,1.1368683772161603e-13,9.07718344933528e-13,0.0,0.0,0.0,0.0,5.134781488891338e-15,3.9968028886505635e-15,3.3306690738754692e-12
R_q75,0.75,2025-03-17,75,0.03295619995333254,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-12,0.0,6.742546230951848e-14,6.742546230951848e-14,5.618788525793206e-11
R_q75,0.75,2025-03-18,76,0.02414410002529621,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.107825191113079e-15,2.1094237467877974e-15,1.7578531223231644e-12
R_q75,0.75,2025-03-19,77,0.023251699982210994,0.0,1,False,28,,1.1368683772161603e-13,8.668621376273222e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
R_q75,0.75,2025-03-20,78,0.025131399976089597,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.053113317719171e-15,2.4424906541753444e-15,2.0354088784794535e-12
R_q75,0.75,2025-03-21,79,0.06111180013976991,0.0,1,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,3.183231456205249e-12,0.0,4.6629367034256575e-15,4.6629367034256575e-15,3.885780586188048e-12
R_q75,0.75,2025-03-22,80,0.035600499948486686,0.0,1,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,2.2737367544323206e-12,1.9326762412674725e-12,0.0,9.547918011776346e-15,9.547918011776346e-15,7.956598343146954e-12
R_q75,0.75,2025-03-23,81,0.0327562999445945,0.0,1,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,7.882583474838611e-15,0.0,0.0
R_q75,0.75,2025-03-24,82,0.022082499926909804,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.3306690738754696e-15,3.3306690738754696e-15,2.775557561562891e-12
R_q75,0.75,2025-03-25,83,0.022320999996736646,0.0,1,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,6.661338147750939e-15,6.661338147750939e-15,5.551115123125782e-12
R_q75,0.75,2025-03-26,84,0.053482400020584464,0.0,1,False,28,,1.1368683772161603e-13,1.9468870959826745e-12,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
R_q75,0.75,2025-03-27,85,0.024016799870878458,0.0,1,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,7.438494264988549e-15,0.0,0.0
R_q75,0.75,2025-03-28,86,0.028246300062164664,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.3306690738754696e-16,0.0,0.0
R_q75,0.75,2025-03-29,87,0.05803740001283586,0.0,1,False,28,,2.3092638912203256e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q75,0.75,2025-03-30,88,0.030342400074005127,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.551115123125783e-15,5.551115123125783e-15,4.625929269271485e-12
R_q75,0.75,2025-03-31,89,0.02666620002128184,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.993605777301127e-15,7.993605777301127e-15,6.6613381477509384e-12
R_q75,0.75,2025-04-01,90,0.026054499903693795,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,9.868649107779232e-13,0.0,4.218847493575595e-15,4.218847493575595e-15,3.5157062446463288e-12
R_q75,0.75,2025-04-02,91,0.038260299945250154,0.0,1,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.942890293094024e-14,2.2204460492503064e-15,1.8503717077085883e-12
R_q75,0.75,2025-04-03,92,0.027532000094652176,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
R_q75,0.75,2025-04-04,93,0.023421499878168106,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.3306690738754594e-15,0.0,0.0
