strategy_id,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_gap_yuan,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
A0_naive_gate,2025-02-01,31,0.029677600134164095,0.0,1,24188.352617461536,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
A0_naive_gate,2025-02-02,32,0.02860420010983944,0.0,1,59618.23504741232,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,2.312964634635742e-12,0.0,5.88418203051333e-15,3.552713678800501e-15,2.9605947323337505e-12
A0_naive_gate,2025-02-03,33,0.02116350014694035,0.0,1,57399.80801307991,0.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,4.440892098500626e-15,0.0,0.0
A0_naive_gate,2025-02-04,34,0.024142500013113022,0.0,1,58566.17235075036,0.0,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.2434497875801753e-14,0.0,0.0
A0_naive_gate,2025-02-05,35,0.02273530000820756,0.0,1,59405.05227176127,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.6629367034256575e-15,4.6629367034256575e-15,3.885780586188048e-12
A0_naive_gate,2025-02-06,36,0.02668550005182624,0.0,1,59279.287458101535,7.275957614183426e-12,False,28,,2.2737367544323206e-13,7.389644451905042e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
A0_naive_gate,2025-02-07,37,0.03304739994928241,0.0,1,23463.10931012419,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0_naive_gate,2025-02-08,38,0.029001799877732992,0.0,1,20498.50877652062,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,3.083952846180996e-13,0.0,1.198456267240727e-14,1.198456267240727e-14,9.987135560339391e-12
A0_naive_gate,2025-02-09,39,0.029261100105941296,1.3507587281759347e-16,1,53865.70867477482,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.053113317719171e-15,1.7763568394002505e-15,1.4802973661668753e-12
A0_naive_gate,2025-02-10,40,0.0145817999728024,2.591116389628947e-16,1,56160.7934194369,7.275957614183426e-12,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0_naive_gate,2025-02-11,41,0.025014400016516447,0.0,1,51681.65771517497,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,0.0,0.0
A0_naive_gate,2025-02-12,42,0.026321500074118376,0.0,1,52763.19923389377,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
A0_naive_gate,2025-02-13,43,0.014779399847611785,0.0,1,53033.726194447016,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
