date,interval,start_slot,end_slot,emergency_kWh,emergency_cost_yuan
2025-02-05,06:00-06:10,36,37,2.0133352186429647,9.430462164123647
2025-02-05,07:50-08:00,47,48,20.17190305178292,117.16849887628108
2025-02-05,10:10-10:50,61,65,450.6015867104115,2171.7287896982916
2025-02-06,08:00-08:10,48,49,21.052866666666773,122.98032063333395
2025-02-15,20:40-20:50,124,125,216.94061346257618,1326.1579700967281
2025-02-15,21:00-21:20,126,128,44.96505285395612,207.298101503988
2025-02-15,21:30-21:40,129,130,3.580827409035135,17.673173677292908
2025-02-16,05:50-06:00,35,36,25.080384871135834,114.10321097123247
2025-02-18,05:50-06:00,35,36,2.654144520191835,12.075030494612752
2025-02-19,05:50-06:00,35,36,1.3335909296677073,6.067171934523234
2025-02-19,06:20-06:30,38,39,49.6638394600368,217.50278491523116
2025-02-20,06:00-06:10,36,37,9.451103549313643,44.26896902498511
2025-02-23,06:00-06:10,36,37,14.164307127258667,66.3456145840796
2025-02-24,06:00-06:10,36,37,7.470807052683995,34.993260234771824
2025-02-25,05:50-06:00,35,36,31.836157944065235,144.8386005665248
2025-02-25,06:20-06:30,38,39,31.095000000000027,136.18055250000012
2025-02-26,20:30-20:40,123,124,132.59293481577515,924.9683132748474
2025-02-27,09:50-10:20,59,62,129.94331699009285,640.6471960550782
2025-03-02,19:50-21:40,119,130,3120.6536563496143,20854.936223071854
2025-03-03,10:30-10:40,63,64,1.197704347025752,5.892106535193187
2025-03-03,20:30-21:00,123,126,295.32291170731776,1918.1975034287448
2025-03-03,21:20-21:50,128,131,59.63723516163729,280.90416464398584
2025-03-05,05:50-06:10,35,37,3.740048116767298,17.076328712271348
2025-03-08,07:40-08:00,46,48,11.109327455109025,62.21336701530208
2025-03-13,10:30-10:50,63,65,138.73225376759927,614.932680593038
2025-03-13,20:20-20:50,122,125,873.748345642285,6052.804467195229
2025-03-16,05:50-06:00,35,36,1.6400000000001,7.461180000000455
2025-03-18,09:20-10:00,56,60,214.19027950167268,1035.8996578997792
2025-04-01,20:20-20:50,122,125,1410.299336547204,9674.631901979037
2025-04-02,08:40-10:20,52,62,1671.5658500000004,8353.047769075
2025-04-08,09:20-09:40,56,58,15.86386927758164,76.77945729627095
2025-04-08,20:30-20:40,123,124,8.258795065831691,57.613354379241876
2025-04-09,20:30-20:50,123,125,532.8058217749606,3709.502657428202
2025-04-27,20:30-20:40,123,124,660.7196867673058,4609.180534888726
2025-04-28,20:00-21:00,120,126,2365.3608996116427,16026.600952991359
2025-04-29,20:30-20:40,123,124,45.26077039465963,315.73913427314557
2025-05-01,20:20-21:50,122,131,1694.779731342762,11058.110546176478
2025-05-02,20:20-21:50,122,131,1843.903448115334,11311.37435589346
2025-05-03,20:40-21:50,124,131,703.801962730979,3812.4964817019168
2025-05-04,20:30-21:50,123,131,932.6889567185283,5917.880238775253
2025-05-05,20:30-20:40,123,124,150.9461114585563,1053.0000735348885
2025-05-07,20:30-20:40,123,124,162.88867732192045,1136.311412997717
2025-05-08,20:00-20:10,120,121,35.999250000000075,243.22893262500048
2025-05-11,19:10-19:30,115,117,41.18071666666674,277.36103945833383
2025-05-11,20:30-20:40,123,124,229.01088796112708,1597.5799544168226
