strategy_id,alpha,date,day_index,elapsed_seconds,mip_gap,mip_node_count,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
L_q80,0.8,2025-02-01,31,0.026991199934855103,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
L_q80,0.8,2025-02-02,32,0.02136179991066456,0.0,1,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,1.887379141862766e-15,0.0,0.0
L_q80,0.8,2025-02-03,33,0.02380970004014671,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.218847493575595e-15,4.218847493575595e-15,3.5157062446463288e-12
L_q80,0.8,2025-02-04,34,0.03721640002913773,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.0317081350640365e-14,0.0,0.0
L_q80,0.8,2025-02-05,35,0.02277740021236241,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,1.5543122344752192e-15,1.2952601953960159e-12
L_q80,0.8,2025-02-06,36,0.02760390006005764,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.43769498715119e-15,0.0,0.0
L_q80,0.8,2025-02-07,37,0.0438571001868695,0.0,1,False,28,,2.2737367544323206e-13,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q80,0.8,2025-02-08,38,0.047057799994945526,0.0,1,False,28,,2.2737367544323206e-13,1.3073986337985843e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q80,0.8,2025-02-09,39,0.023537799948826432,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.88418203051333e-15,0.0,0.0
L_q80,0.8,2025-02-10,40,0.02492629992775619,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.992007221626409e-16,0.0,0.0
L_q80,0.8,2025-02-11,41,0.01500130002386868,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q80,0.8,2025-02-12,42,0.01420140010304749,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q80,0.8,2025-02-13,43,0.019800900015980005,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q80,0.8,2025-02-14,44,0.057254400104284286,0.0,1,False,28,,2.2737367544323206e-13,1.5631940186722204e-12,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
L_q80,0.8,2025-02-15,45,0.03836050000973046,0.0,1,False,28,,2.2737367544323206e-13,9.947598300641403e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q80,0.8,2025-02-16,46,0.022333099972456694,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.887379141862766e-15,0.0,0.0
L_q80,0.8,2025-02-17,47,0.027380300220102072,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q80,0.8,2025-02-18,48,0.04083850001916289,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.8833827526759706e-15,0.0,0.0
L_q80,0.8,2025-02-19,49,0.020181800005957484,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q80,0.8,2025-02-20,50,0.022179000079631805,0.0,1,False,28,,2.2737367544323206e-13,7.105427357601002e-13,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0
L_q80,0.8,2025-02-21,51,0.05909270001575351,0.0,1,False,28,,2.2737367544323206e-13,1.4779288903810084e-12,0.0,0.0,1.8758328224066645e-12,0.0,1.4790800163591712e-15,1.4790800163591712e-15,1.2325666802993091e-12
L_q80,0.8,2025-02-22,52,0.025651099858805537,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,1.1802635131558422e-12,0.0,7.549516567451064e-15,2.4424906541753444e-15,2.0354088784794535e-12
L_q80,0.8,2025-02-23,53,0.028542400104925036,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
L_q80,0.8,2025-02-24,54,0.021192000014707446,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,3.3306690738754696e-15,0.0,0.0
L_q80,0.8,2025-02-25,55,0.022651700070127845,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.1086244689504383e-15,3.1086244689504383e-15,2.5905203907920318e-12
L_q80,0.8,2025-02-26,56,0.03631999995559454,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,7.401486830834376e-13
L_q80,0.8,2025-02-27,57,0.039289999986067414,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
L_q80,0.8,2025-02-28,58,0.04810589994303882,0.0,1,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,5.329070518200751e-15,5.329070518200751e-15,4.440892098500626e-12
L_q80,0.8,2025-03-01,59,0.05670220009051263,0.0,1,False,28,,2.2737367544323206e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q80,0.8,2025-03-02,60,0.027164099970832467,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.652633751016765e-13,3.652633751016765e-13,3.0438614591806373e-10
L_q80,0.8,2025-03-03,61,0.022577099967747927,1.5260224488921545e-16,1,False,28,,2.2737367544323206e-13,7.389644451905042e-13,0.0,0.0,0.0,0.0,2.886579864025407e-15,2.886579864025407e-15,2.4054832200211722e-12
L_q80,0.8,2025-03-04,62,0.02488650009036064,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.327471962526033e-15,0.0,0.0
L_q80,0.8,2025-03-05,63,0.021533899940550327,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.549516567451064e-15,1.9984014443252818e-15,1.6653345369377346e-12
L_q80,0.8,2025-03-06,64,0.025433900067582726,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.6431300764452317e-14,1.6431300764452317e-14,1.3692750637043597e-11
L_q80,0.8,2025-03-07,65,0.022060199873521924,0.0,1,False,28,,2.2737367544323206e-13,8.881784197001252e-13,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.924530573815199e-15,1.6037754781793326e-12
L_q80,0.8,2025-03-08,66,0.030632999958470464,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,2.2737367544323206e-13,2.5263741715914674e-13,0.0,1.1213252548714081e-14,6.661338147750939e-16,5.551115123125783e-13
L_q80,0.8,2025-03-09,67,0.022031400119885802,0.0,1,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,2.886579864025407e-15,0.0,0.0
L_q80,0.8,2025-03-10,68,0.023230599937960505,0.0,1,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,1.354472090042691e-14,1.354472090042691e-14,1.1287267417022424e-11
L_q80,0.8,2025-03-11,69,0.0291873998939991,0.0,1,False,28,,1.1368683772161603e-13,8.43769498715119e-13,0.0,0.0,2.3157313387441635e-12,0.0,4.1633363423443244e-15,4.1633363423443244e-15,3.4694469519536033e-12
L_q80,0.8,2025-03-12,70,0.03632099996320903,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.596323321948148e-14,4.596323321948148e-14,3.8302694349567894e-11
L_q80,0.8,2025-03-13,71,0.033867400139570236,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.619075244245023e-12,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
L_q80,0.8,2025-03-14,72,0.026485900161787868,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.774758283725532e-15,3.774758283725532e-15,3.14563190310461e-12
L_q80,0.8,2025-03-15,73,0.044638700084760785,0.0,1,False,28,,5.684341886080802e-14,7.460698725481052e-13,0.0,0.0,5.002220859751105e-12,0.0,8.215650382226158e-15,8.215650382226158e-15,6.846375318521798e-12
L_q80,0.8,2025-03-16,74,0.035453000105917454,0.0,1,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,4.884981308350689e-15,4.884981308350689e-15,4.070817756958907e-12
L_q80,0.8,2025-03-17,75,0.03059359989129007,0.0,1,False,28,,1.1368683772161603e-13,7.673861546209082e-13,0.0,0.0,0.0,0.0,6.56030785251005e-13,4.6629367034256575e-15,3.885780586188048e-12
L_q80,0.8,2025-03-18,76,0.027067699935287237,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,2.400055463011894e-12,0.0,4.39648317751562e-14,4.39648317751562e-14,3.663735981263016e-11
L_q80,0.8,2025-03-19,77,0.026147899916395545,0.0,1,False,28,,1.1368683772161603e-13,6.430411758628907e-13,0.0,0.0,0.0,0.0,1.887379141862766e-15,0.0,0.0
L_q80,0.8,2025-03-20,78,0.026449199998751283,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.2335811384724004e-12,0.0,2.3092638912203256e-14,2.3092638912203256e-14,1.9243865760169378e-11
L_q80,0.8,2025-03-21,79,0.026985300006344914,0.0,1,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,3.410605131648481e-13,0.0,2.157886148266184e-15,4.440892098500626e-16,3.700743415417188e-13
L_q80,0.8,2025-03-22,80,0.027355700032785535,0.0,1,False,28,,2.2737367544323206e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,4.884981308350689e-15,0.0,0.0
L_q80,0.8,2025-03-23,81,0.03656759997829795,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.882583474838611e-15,0.0,0.0
L_q80,0.8,2025-03-24,82,0.03519930015318096,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4424906541753444e-15,2.4424906541753444e-15,2.0354088784794535e-12
L_q80,0.8,2025-03-25,83,0.026165399933233857,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.5796699765787565e-15,4.5796699765787565e-15,3.8163916471489635e-12
L_q80,0.8,2025-03-26,84,0.05918370001018047,0.0,1,False,28,,1.1368683772161603e-13,1.9895196601282805e-12,0.0,0.0,2.842170943040401e-14,0.0,2.6645352591003737e-15,2.1094237467877974e-15,1.7578531223231644e-12
L_q80,0.8,2025-03-27,85,0.025064399931579828,0.0,1,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,2.3314683517128287e-15,1.9984014443252818e-15,1.6653345369377346e-12
L_q80,0.8,2025-03-28,86,0.025081500178202987,0.0,1,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,0.0,0.0
L_q80,0.8,2025-03-29,87,0.022951100021600723,0.0,1,False,28,,5.684341886080802e-14,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0
L_q80,0.8,2025-03-30,88,0.030252400087192655,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,0.0,0.0
L_q80,0.8,2025-03-31,89,0.024017299991101027,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,2.2105774001425337e-12,0.0,2.652692880171041e-15,2.652692880171041e-15,9.25185853854297e-13
L_q80,0.8,2025-04-01,90,0.030291599920019507,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,1.619075244245023e-12,0.0,3.885780586188048e-15,1.9984014443252818e-15,1.6653345369377346e-12
L_q80,0.8,2025-04-02,91,0.029751800000667572,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
L_q80,0.8,2025-04-03,92,0.025217799935489893,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,9.868649107779232e-13,0.0,2.0816681711721622e-15,2.0816681711721622e-15,1.7347234759768016e-12
L_q80,0.8,2025-04-04,93,0.050549599807709455,0.0,1,False,28,,1.1368683772161603e-13,1.2050804798491299e-11,0.0,4.547473508864641e-13,1.057287590811029e-11,1.9895196601282805e-13,5.45696821063757e-16,0.0,1.9895196601282805e-13
L_q80,0.8,2025-04-05,94,0.02176170004531741,0.0,1,False,28,,5.684341886080802e-14,7.958078640513122e-13,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0
L_q80,0.8,2025-04-06,95,0.022698699962347746,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.10702591327572e-15,5.10702591327572e-15,4.255854927729766e-12
L_q80,0.8,2025-04-07,96,0.026979500195011497,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
L_q80,0.8,2025-04-08,97,0.025407399982213974,0.0,1,False,28,,1.1368683772161603e-13,7.815970093361102e-13,0.0,0.0,0.0,0.0,5.995204332975845e-15,3.9968028886505635e-15,3.3306690738754692e-12
L_q80,0.8,2025-04-09,98,0.02620379999279976,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.217248937900877e-15,6.217248937900877e-15,5.1810407815840636e-12
L_q80,0.8,2025-04-10,99,0.03062610002234578,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
L_q80,0.8,2025-04-11,100,0.027027799980714917,0.0,1,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,5.551115123125783e-16,0.0,0.0
L_q80,0.8,2025-04-12,101,0.030027200002223253,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,3.637978807091713e-12,3.2741809263825413e-12,0.0,2.2870594307278225e-14,2.2870594307278225e-14,1.905882858939852e-11
L_q80,0.8,2025-04-13,102,0.02222509984858334,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.9960036108132044e-15,1.9984014443252818e-15,1.6653345369377346e-12
