date,issue_time,history_latest_end,slot,start_time,interval,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,price_yuan_kWh,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
2025-01-01,2025-01-01,,0,2025-01-01 00:00:00,00:00-00:10,3529.7296,0.0,,,0.4248,0.0,0.0,0.0,588.2882666666667,0.0,6000.0,6000.0,6000.0,0.0,1249.5242784
2025-01-01,2025-01-01,,1,2025-01-01 00:10:00,00:10-00:20,3609.5287,0.0,,,0.4245,0.0,0.0,0.0,601.5881166666666,0.0,6000.0,6000.0,6000.0,0.0,1276.8707776249998
2025-01-01,2025-01-01,,2,2025-01-01 00:20:00,00:20-00:30,3726.56,0.0,,,0.4269,0.0,0.0,0.0,621.0933333333332,0.0,6000.0,6000.0,6000.0,0.0,1325.7237199999997
2025-01-01,2025-01-01,,3,2025-01-01 00:30:00,00:30-00:40,3510.6311,0.0,,,0.4272,0.0,0.0,0.0,585.1051833333333,0.0,6000.0,6000.0,6000.0,0.0,1249.7846716
2025-01-01,2025-01-01,,4,2025-01-01 00:40:00,00:40-00:50,3502.5625,0.0,,,0.4271,0.0,0.0,0.0,583.7604166666666,0.0,6000.0,6000.0,6000.0,0.0,1246.6203697916665
2025-01-01,2025-01-01,,5,2025-01-01 00:50:00,00:50-01:00,3787.01,0.0,,,0.4285,0.0,0.0,0.0,631.1683333333333,0.0,6000.0,6000.0,6000.0,0.0,1352.2781541666664
2025-01-01,2025-01-01,,6,2025-01-01 01:00:00,01:00-01:10,3900.3205,0.0,,,0.4311,0.0,0.0,0.0,650.0534166666666,0.0,6000.0,6000.0,6000.0,0.0,1401.1901396249998
2025-01-01,2025-01-01,,7,2025-01-01 01:10:00,01:10-01:20,3916.8376,0.0,,,0.4302,0.0,0.0,0.0,652.8062666666666,0.0,6000.0,6000.0,6000.0,0.0,1404.1862795999998
2025-01-01,2025-01-01,,8,2025-01-01 01:20:00,01:20-01:30,3817.28,0.0,,,0.4279,0.0,0.0,0.0,636.2133333333334,0.0,6000.0,6000.0,6000.0,0.0,1361.1784266666666
2025-01-01,2025-01-01,,9,2025-01-01 01:30:00,01:30-01:40,3533.0136,0.0,,,0.4312,0.0,0.0,0.0,588.8356,0.0,6000.0,6000.0,6000.0,0.0,1269.5295536
2025-01-01,2025-01-01,,10,2025-01-01 01:40:00,01:40-01:50,3694.6613,0.0,,,0.4333,0.0,0.0,0.0,615.7768833333333,0.0,6000.0,6000.0,6000.0,0.0,1334.0806177416669
2025-01-01,2025-01-01,,11,2025-01-01 01:50:00,01:50-02:00,4064.73,0.0,,,0.4311,0.0,0.0,0.0,677.4549999999999,0.0,6000.0,6000.0,6000.0,0.0,1460.2542525
2025-01-01,2025-01-01,,12,2025-01-01 02:00:00,02:00-02:10,3810.671,0.0,,,0.4293,0.0,0.0,0.0,635.1118333333333,0.0,6000.0,6000.0,6000.0,0.0,1363.2675502499999
2025-01-01,2025-01-01,,13,2025-01-01 02:10:00,02:10-02:20,3844.9495,0.0,,,0.4324,0.0,0.0,0.0,640.8249166666667,0.0,6000.0,6000.0,6000.0,0.0,1385.4634698333334
2025-01-01,2025-01-01,,14,2025-01-01 02:20:00,02:20-02:30,4234.62,0.0,,,0.4367,0.0,0.0,0.0,705.77,0.0,6000.0,6000.0,6000.0,0.0,1541.048795
2025-01-01,2025-01-01,,15,2025-01-01 02:30:00,02:30-02:40,4109.9755,0.0,,,0.4348,0.0,0.0,0.0,684.9959166666665,0.0,6000.0,6000.0,6000.0,0.0,1489.1811228333331
2025-01-01,2025-01-01,,16,2025-01-01 02:40:00,02:40-02:50,3996.8945,0.0,,,0.4335,0.0,0.0,0.0,666.1490833333332,0.0,6000.0,6000.0,6000.0,0.0,1443.8781381249999
2025-01-01,2025-01-01,,17,2025-01-01 02:50:00,02:50-03:00,4102.19,0.0,,,0.4357,0.0,0.0,0.0,683.6983333333333,0.0,6000.0,6000.0,6000.0,0.0,1489.4368191666665
2025-01-01,2025-01-01,,18,2025-01-01 03:00:00,03:00-03:10,4086.0577,0.0,,,0.4374,0.0,0.0,0.0,681.0096166666666,0.0,6000.0,6000.0,6000.0,0.0,1489.36803165
2025-01-01,2025-01-01,,19,2025-01-01 03:10:00,03:10-03:20,4133.7626,0.0,,,0.4371,0.0,0.0,0.0,688.9604333333333,0.0,6000.0,6000.0,6000.0,0.0,1505.72302705
2025-01-01,2025-01-01,,20,2025-01-01 03:20:00,03:20-03:30,4179.18,0.0,,,0.4356,0.0,0.0,0.0,696.53,0.0,6000.0,6000.0,6000.0,0.0,1517.0423399999997
2025-01-01,2025-01-01,,21,2025-01-01 03:30:00,03:30-03:40,3953.3711,0.0,,,0.4353,0.0,0.0,0.0,658.8951833333333,0.0,6000.0,6000.0,6000.0,0.0,1434.085366525
2025-01-01,2025-01-01,,22,2025-01-01 03:40:00,03:40-03:50,3910.7496,0.0,,,0.436,0.0,0.0,0.0,651.7916,0.0,6000.0,6000.0,6000.0,0.0,1420.905688
2025-01-01,2025-01-01,,23,2025-01-01 03:50:00,03:50-04:00,4099.31,0.0,,,0.4378,0.0,0.0,0.0,683.2183333333334,0.0,6000.0,6000.0,6000.0,0.0,1495.5649316666668
2025-01-01,2025-01-01,,24,2025-01-01 04:00:00,04:00-04:10,4123.8623,0.0,,,0.4401,0.0,0.0,0.0,687.3103833333332,0.0,6000.0,6000.0,6000.0,0.0,1512.4264985249997
2025-01-01,2025-01-01,,25,2025-01-01 04:10:00,04:10-04:20,4169.0068,0.0,,,0.4389,0.0,0.0,0.0,694.8344666666667,0.0,6000.0,6000.0,6000.0,0.0,1524.8142371000001
2025-01-01,2025-01-01,,26,2025-01-01 04:20:00,04:20-04:30,4260.24,0.0,,,0.4364,0.0,0.0,0.0,710.04,0.0,6000.0,6000.0,6000.0,0.0,1549.30728
2025-01-01,2025-01-01,,27,2025-01-01 04:30:00,04:30-04:40,4217.2222,0.0,,,0.4393,0.0,0.0,0.0,702.8703666666667,0.0,6000.0,6000.0,6000.0,0.0,1543.8547603833333
2025-01-01,2025-01-01,,28,2025-01-01 04:40:00,04:40-04:50,4261.857,0.0,,,0.4422,0.0,0.0,0.0,710.3095,0.0,6000.0,6000.0,6000.0,0.0,1570.4943044999998
2025-01-01,2025-01-01,,29,2025-01-01 04:50:00,04:50-05:00,4341.9,0.0,,,0.4395,0.0,0.0,0.0,723.6499999999999,0.0,6000.0,6000.0,6000.0,0.0,1590.2208749999995
2025-01-01,2025-01-01,,30,2025-01-01 05:00:00,05:00-05:10,4208.2208,0.0021,,,0.4333,0.0,0.0,0.0,701.3697833333333,0.0,6000.0,6000.0,6000.0,0.0,1519.5176355916667
2025-01-01,2025-01-01,,31,2025-01-01 05:10:00,05:10-05:20,4302.1233,0.0,,,0.4439,0.0,0.0,0.0,717.02055,0.0,6000.0,6000.0,6000.0,0.0,1591.4271107250001
