strategy_id,alpha,date,slot,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
P0_q80,0.8,2025-02-01,0,553.9308074073981,0.0,0.0,0.9999999999999984,8801.462273333342,9300.0,430.35624856763866
P0_q80,0.8,2025-02-01,1,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,550.9314804332919
P0_q80,0.8,2025-02-01,2,0.0,0.0,0.0,0.0,10050.0,10050.0,202.71379086779396
P0_q80,0.8,2025-02-01,3,0.0,0.0,0.0,0.0,10050.0,10050.0,201.52685253779896
P0_q80,0.8,2025-02-01,4,0.0,0.0,0.0,0.0,10050.0,10050.0,202.74242218291235
P0_q80,0.8,2025-02-01,5,0.0,0.0,0.0,0.0,10050.0,10050.0,216.18482459995994
P0_q80,0.8,2025-02-01,6,0.0,0.0,0.0,0.0,10050.0,10050.0,214.45500324218582
P0_q80,0.8,2025-02-01,7,0.0,0.0,0.0,0.0,10050.0,10050.0,209.80285215046584
P0_q80,0.8,2025-02-01,8,0.0,0.0,0.0,-0.0,10050.0,10050.0,210.06688217902294
P0_q80,0.8,2025-02-01,9,0.0,0.0,0.0,0.0,10050.0,10050.0,213.45242128423533
P0_q80,0.8,2025-02-01,10,0.0,0.0,0.0,0.0,10050.0,10050.0,221.56660354380818
P0_q80,0.8,2025-02-01,11,0.0,0.0,0.0,0.0,10050.0,10050.0,231.62764670595072
P0_q80,0.8,2025-02-01,12,0.0,0.0,0.0,0.0,10050.0,10050.0,215.70277294735007
P0_q80,0.8,2025-02-01,13,0.0,0.0,0.0,0.0,10050.0,10050.0,222.5827586677447
P0_q80,0.8,2025-02-01,14,0.0,0.0,0.0,0.0,10050.0,10050.0,230.88576020678695
P0_q80,0.8,2025-02-01,15,0.0,0.0,0.0,0.0,10050.0,10050.0,229.51959567307705
P0_q80,0.8,2025-02-01,16,0.0,0.0,0.0,0.0,10050.0,10050.0,236.4974232186507
P0_q80,0.8,2025-02-01,17,0.0,0.0,0.0,0.0,10050.0,10050.0,243.95803750722735
P0_q80,0.8,2025-02-01,18,0.0,0.0,0.0,0.0,10050.0,10050.0,236.6955486198415
P0_q80,0.8,2025-02-01,19,0.0,0.0,0.0,0.0,10050.0,10050.0,238.07237112788061
P0_q80,0.8,2025-02-01,20,0.0,0.0,0.0,0.0,10050.0,10050.0,238.15270358928464
P0_q80,0.8,2025-02-01,21,0.0,0.0,0.0,0.0,10050.0,10050.0,228.05725275824005
P0_q80,0.8,2025-02-01,22,0.0,0.0,0.0,0.0,10050.0,10050.0,231.11699404077126
P0_q80,0.8,2025-02-01,23,0.0,0.0,0.0,0.0,10050.0,10050.0,244.44862155968673
P0_q80,0.8,2025-02-01,24,0.0,0.0,0.0,0.0,10050.0,10050.0,243.13847239261932
P0_q80,0.8,2025-02-01,25,0.0,0.0,0.0,0.0,10050.0,10050.0,242.18139267891635
P0_q80,0.8,2025-02-01,26,0.0,0.0,0.0,0.0,10050.0,10050.0,247.16344555098988
P0_q80,0.8,2025-02-01,27,0.0,0.0,0.0,0.0,10050.0,10050.0,248.47529462595799
P0_q80,0.8,2025-02-01,28,0.0,0.0,0.0,0.0,10050.0,10050.0,252.32041021439298
P0_q80,0.8,2025-02-01,29,0.0,0.0,0.0,0.0,10050.0,10050.0,244.9756697577309
P0_q80,0.8,2025-02-01,30,0.0,0.0,0.0,0.0,10050.0,10050.0,249.95785210985065
P0_q80,0.8,2025-02-01,31,0.0,0.0,0.0,0.0,10050.0,10050.0,267.6490663926874
P0_q80,0.8,2025-02-01,32,0.0,0.0,0.0,0.0,10050.0,10050.0,256.7468337760455
P0_q80,0.8,2025-02-01,33,833.3333333333333,0.0,0.0,1.0,10050.0,10800.0,527.3226100132694
P0_q80,0.8,2025-02-01,34,0.0,-0.0,0.0,0.0,10800.0,10800.0,323.48286038097837
P0_q80,0.8,2025-02-01,35,0.0,567.4293818212183,0.0,0.0,10800.0,10169.522909087535,0.0
P0_q80,0.8,2025-02-01,36,0.0,574.6728186011699,0.0,0.0,10169.522909087535,9530.997555086235,0.0
P0_q80,0.8,2025-02-01,37,0.0,574.2284132841235,0.0,0.0,9530.997555086235,8892.965984770542,0.0
P0_q80,0.8,2025-02-01,38,0.0,576.929993741852,0.0,0.0,8892.965984770542,8251.932658390708,0.0
P0_q80,0.8,2025-02-01,39,0.0,576.0762732316457,0.0,0.0,8251.932658390708,7611.8479103555455,0.0
P0_q80,0.8,2025-02-01,40,0.0,603.4895249986995,0.0,0.0,7611.8479103555455,6941.303993690324,0.0
P0_q80,0.8,2025-02-01,41,0.0,611.3148449657347,0.0,0.0,6941.303993690324,6262.06527706173,0.0
P0_q80,0.8,2025-02-01,42,0.0,573.3237292859443,0.0,0.0,6262.06527706173,5625.038911188458,0.0
P0_q80,0.8,2025-02-01,43,0.0,517.0581677303547,0.0,0.0,5625.038911188458,5050.529835932508,0.0
P0_q80,0.8,2025-02-01,44,0.0,478.9435690039148,0.0,0.0,5050.529835932508,4518.370314817047,0.0
P0_q80,0.8,2025-02-01,45,0.0,432.95674120156764,0.0,0.0,4518.370314817047,4037.3072690375275,0.0
P0_q80,0.8,2025-02-01,46,0.0,379.91489610432177,0.0,0.0,4037.3072690375275,3615.179606699392,0.0
P0_q80,0.8,2025-02-01,47,0.0,336.67398363132656,0.0,0.0,3615.179606699392,3241.0974026645845,0.0
P0_q80,0.8,2025-02-01,48,0.0,298.9707057172834,0.0,0.0,3241.0974026645845,2908.9077296453806,0.0
P0_q80,0.8,2025-02-01,49,0.0,221.24677946645753,0.0,0.0,2908.9077296453806,2663.07797468265,0.0
P0_q80,0.8,2025-02-01,50,0.0,192.95768931456195,0.0,0.0,2663.07797468265,2448.6805421109148,0.0
P0_q80,0.8,2025-02-01,51,0.0,125.00358158601307,0.0,0.0,2448.6805421109148,2309.7876736820112,0.0
P0_q80,0.8,2025-02-01,52,0.0,127.48861164682121,0.0,0.0,2309.7876736820112,2168.133660741099,0.0
P0_q80,0.8,2025-02-01,53,0.0,154.29093045801926,0.0,0.0,2168.133660741099,1996.699293565522,0.0
P0_q80,0.8,2025-02-01,54,0.0,108.42981712248509,0.0,0.0,1996.699293565522,1876.221718984983,0.0
P0_q80,0.8,2025-02-01,55,0.0,27.34600803894417,0.0,0.0,1876.221718984983,1845.8372656083784,0.0
P0_q80,0.8,2025-02-01,56,18.24680780146582,0.0,0.0,1.0,1845.8372656083784,1862.2593926296977,0.0
P0_q80,0.8,2025-02-01,57,49.115280917407745,0.0,0.0,1.0,1862.2593926296977,1906.4631454553646,0.0
