strategy_id,alpha,date,day_index,elapsed_seconds,mip_gap,mip_node_count,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
P0_q80,0.8,2025-02-01,31,0.026301899924874306,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
P0_q80,0.8,2025-02-02,32,0.021277900086715817,0.0,1,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,1.887379141862766e-15,0.0,0.0
P0_q80,0.8,2025-02-03,33,0.020762800006195903,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.218847493575595e-15,4.218847493575595e-15,3.5157062446463288e-12
P0_q80,0.8,2025-02-04,34,0.034013599855825305,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.0317081350640365e-14,0.0,0.0
P0_q80,0.8,2025-02-05,35,0.022760200081393123,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,1.5543122344752192e-15,1.2952601953960159e-12
P0_q80,0.8,2025-02-06,36,0.027629300020635128,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.43769498715119e-15,0.0,0.0
P0_q80,0.8,2025-02-07,37,0.04171040002256632,0.0,1,False,28,,2.2737367544323206e-13,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0_q80,0.8,2025-02-08,38,0.04788520000874996,0.0,1,False,28,,2.2737367544323206e-13,1.3073986337985843e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0_q80,0.8,2025-02-09,39,0.022686100099235773,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.88418203051333e-15,0.0,0.0
P0_q80,0.8,2025-02-10,40,0.026798099977895617,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.992007221626409e-16,0.0,0.0
P0_q80,0.8,2025-02-11,41,0.014145900029689074,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0_q80,0.8,2025-02-12,42,0.013909699860960245,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0_q80,0.8,2025-02-13,43,0.01652600010856986,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0_q80,0.8,2025-02-14,44,0.05399739998392761,0.0,1,False,28,,2.2737367544323206e-13,1.5631940186722204e-12,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
P0_q80,0.8,2025-02-15,45,0.03958100010640919,0.0,1,False,28,,2.2737367544323206e-13,9.947598300641403e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0_q80,0.8,2025-02-16,46,0.021347499918192625,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.887379141862766e-15,0.0,0.0
P0_q80,0.8,2025-02-17,47,0.02614930015988648,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0_q80,0.8,2025-02-18,48,0.03998939995653927,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.8833827526759706e-15,0.0,0.0
P0_q80,0.8,2025-02-19,49,0.019973899936303496,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0_q80,0.8,2025-02-20,50,0.021658699959516525,0.0,1,False,28,,2.2737367544323206e-13,7.105427357601002e-13,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0
P0_q80,0.8,2025-02-21,51,0.05890700011514127,0.0,1,False,28,,2.2737367544323206e-13,1.4779288903810084e-12,0.0,0.0,1.8758328224066645e-12,0.0,1.4790800163591712e-15,1.4790800163591712e-15,1.2325666802993091e-12
P0_q80,0.8,2025-02-22,52,0.02769079990684986,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,1.1802635131558422e-12,0.0,7.549516567451064e-15,2.4424906541753444e-15,2.0354088784794535e-12
P0_q80,0.8,2025-02-23,53,0.03285419987514615,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
P0_q80,0.8,2025-02-24,54,0.022501599974930286,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,3.3306690738754696e-15,0.0,0.0
P0_q80,0.8,2025-02-25,55,0.02255180012434721,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.1086244689504383e-15,3.1086244689504383e-15,2.5905203907920318e-12
P0_q80,0.8,2025-02-26,56,0.036630500108003616,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,7.401486830834376e-13
P0_q80,0.8,2025-02-27,57,0.039052800042554736,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
P0_q80,0.8,2025-02-28,58,0.04927389998920262,0.0,1,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,5.329070518200751e-15,5.329070518200751e-15,4.440892098500626e-12
P0_q80,0.8,2025-03-01,59,0.0557734000030905,0.0,1,False,28,,2.2737367544323206e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0_q80,0.8,2025-03-02,60,0.029712199931964278,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.652633751016765e-13,3.652633751016765e-13,3.0438614591806373e-10
P0_q80,0.8,2025-03-03,61,0.025268200086429715,1.5260224488921545e-16,1,False,28,,2.2737367544323206e-13,7.389644451905042e-13,0.0,0.0,0.0,0.0,2.886579864025407e-15,2.886579864025407e-15,2.4054832200211722e-12
P0_q80,0.8,2025-03-04,62,0.022817299934104085,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.327471962526033e-15,0.0,0.0
P0_q80,0.8,2025-03-05,63,0.02068419987335801,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.549516567451064e-15,1.9984014443252818e-15,1.6653345369377346e-12
P0_q80,0.8,2025-03-06,64,0.024947100086137652,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.6431300764452317e-14,1.6431300764452317e-14,1.3692750637043597e-11
P0_q80,0.8,2025-03-07,65,0.022057600086554885,0.0,1,False,28,,2.2737367544323206e-13,8.881784197001252e-13,0.0,0.0,0.0,0.0,3.1086244689504383e-15,1.924530573815199e-15,1.6037754781793326e-12
