strategy_id,alpha,date,slot,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
L_q85,0.85,2025-02-01,0,553.9308074073981,0.0,0.0,0.9999999999999984,8801.462273333342,9300.0,431.38016582368925
L_q85,0.85,2025-02-01,1,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,551.4894007346016
L_q85,0.85,2025-02-01,2,0.0,0.0,0.0,0.0,10050.0,10050.0,202.9212617719571
L_q85,0.85,2025-02-01,3,0.0,0.0,0.0,0.0,10050.0,10050.0,202.85027364528577
L_q85,0.85,2025-02-01,4,0.0,0.0,0.0,0.0,10050.0,10050.0,205.03958309407713
L_q85,0.85,2025-02-01,5,0.0,0.0,0.0,0.0,10050.0,10050.0,218.46148404825806
L_q85,0.85,2025-02-01,6,0.0,0.0,0.0,0.0,10050.0,10050.0,216.69966190718583
L_q85,0.85,2025-02-01,7,0.0,0.0,0.0,0.0,10050.0,10050.0,211.01241455599296
L_q85,0.85,2025-02-01,8,0.0,0.0,0.0,-0.0,10050.0,10050.0,211.650112179023
L_q85,0.85,2025-02-01,9,0.0,0.0,0.0,0.0,10050.0,10050.0,215.62838205729548
L_q85,0.85,2025-02-01,10,0.0,0.0,0.0,0.0,10050.0,10050.0,222.39477705547483
L_q85,0.85,2025-02-01,11,0.0,0.0,0.0,0.0,10050.0,10050.0,233.04452870595068
L_q85,0.85,2025-02-01,12,0.0,0.0,0.0,0.0,10050.0,10050.0,220.13164894219864
L_q85,0.85,2025-02-01,13,0.0,0.0,0.0,0.0,10050.0,10050.0,223.2417695271698
L_q85,0.85,2025-02-01,14,0.0,0.0,0.0,0.0,10050.0,10050.0,232.10859432101552
L_q85,0.85,2025-02-01,15,0.0,0.0,0.0,0.0,10050.0,10050.0,231.00026359307697
L_q85,0.85,2025-02-01,16,0.0,0.0,0.0,0.0,10050.0,10050.0,237.14629324365072
L_q85,0.85,2025-02-01,17,0.0,0.0,0.0,0.0,10050.0,10050.0,244.91394158443939
L_q85,0.85,2025-02-01,18,0.0,0.0,0.0,0.0,10050.0,10050.0,236.7674147085518
L_q85,0.85,2025-02-01,19,0.0,0.0,0.0,0.0,10050.0,10050.0,239.65297957305916
L_q85,0.85,2025-02-01,20,0.0,0.0,0.0,0.0,10050.0,10050.0,238.90825196645324
L_q85,0.85,2025-02-01,21,0.0,0.0,0.0,0.0,10050.0,10050.0,235.09976586634684
L_q85,0.85,2025-02-01,22,0.0,0.0,0.0,0.0,10050.0,10050.0,238.63830185240442
