strategy_id,alpha,date,day_index,elapsed_seconds,mip_gap,mip_node_count,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
L_q85,0.85,2025-02-01,31,0.02308350009843707,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
L_q85,0.85,2025-02-02,32,0.021537400083616376,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,1.2212453270876722e-15,0.0,0.0
L_q85,0.85,2025-02-03,33,0.02821079990826547,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.330939339932316e-15,7.330939339932316e-15,6.109116116610262e-12
L_q85,0.85,2025-02-04,34,0.02349980012513697,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.774758283725532e-15,3.774758283725532e-15,3.14563190310461e-12
L_q85,0.85,2025-02-05,35,0.02185420016758144,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.3322676295501878e-15,4.440892098500626e-16,3.700743415417188e-13
L_q85,0.85,2025-02-06,36,0.027497899951413274,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,1.1102230246251565e-15,9.25185853854297e-13
L_q85,0.85,2025-02-07,37,0.0317333999555558,0.0,1,False,28,,2.2737367544323206e-13,1.3926637620897964e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q85,0.85,2025-02-08,38,0.037573100067675114,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q85,0.85,2025-02-09,39,0.023177700117230415,0.0,1,False,28,,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,2.6645352591003757e-15,0.0,0.0
L_q85,0.85,2025-02-10,40,0.023879700107499957,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.55351295663786e-15,0.0,0.0
L_q85,0.85,2025-02-11,41,0.022710500052198768,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q85,0.85,2025-02-12,42,0.014578099828213453,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_q85,0.85,2025-02-13,43,0.027928199851885438,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.6629367034256575e-15,0.0,0.0
L_q85,0.85,2025-02-14,44,0.026928200153633952,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,3.637978807091713e-12,1.8843593352357857e-11,0.0,1.5636877214727052e-13,1.5636877214727052e-13,1.2683630885853734e-10
L_q85,0.85,2025-02-15,45,0.03641250007785857,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.8310687127941492e-14,2.220446049250313e-16,1.850371707708594e-13
L_q85,0.85,2025-02-16,46,0.020751200150698423,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
