strategy_id,predictor_id,alpha,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
L_q85,lightgbm,0.85,2025-02-01,2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:10:00,0.4248,2532.1822,0.0,2639.7079699313745,0.0,439.95132832189574,21.607896812347462,461.5592251342432,28,,1015.4900325416413,593.4596658749747,0.0,0.0,0.0,8801.462273333342,9335.57597262082,9300.0,431.38016582368925,0.0
L_q85,lightgbm,0.85,2025-02-01,2025-02-01,1,2025-02-01 00:10:00,2025-02-01 00:20:00,0.4245,2492.4439,0.0,2710.0206912832773,0.0,451.6701152138795,14.147083218633497,465.817198432513,28,,1299.1505317658462,833.3333333333333,0.0,0.0,50.409881765846194,9335.57597262082,10085.57597262082,10050.0,551.4894007346016,0.0
L_q85,lightgbm,0.85,2025-02-01,2025-02-01,2,2025-02-01 00:20:00,2025-02-01 00:30:00,0.4269,2464.3,0.0,2761.730544932637,0.0,460.28842415543943,15.048333333333346,475.3367574887728,28,,475.3367574887728,64.62009082210608,0.0,0.0,0.0,10085.57597262082,10143.734054360715,10050.0,202.9212617719571,0.0
L_q85,lightgbm,0.85,2025-02-01,2025-02-01,3,2025-02-01 00:30:00,2025-02-01 00:40:00,0.4272,2581.7688,0.0,2736.037180578772,0.0,456.0061967631287,18.83058611441288,474.83678287754157,28,,474.83678287754157,44.541982877541614,0.0,0.0,0.0,10143.734054360715,10183.821838950502,10050.0,202.85027364528577,0.0
L_q85,lightgbm,0.85,2025-02-01,2025-02-01,4,2025-02-01 00:40:00,2025-02-01 00:50:00,0.4271,2546.4635,0.0,2677.406836613144,0.0,446.23447276885736,33.83947500467838,480.07394777353574,28,,480.0739477735358,55.663364440202486,0.0,0.0,0.0,10183.821838950502,10233.918866946684,10050.0,205.03958309407713,0.0
L_q85,lightgbm,0.85,2025-02-01,2025-02-01,5,2025-02-01 00:50:00,2025-02-01 01:00:00,0.4285,2436.31,0.0,2822.6120597427303,0.0,470.435343290455,39.39309089451126,509.8284341849663,28,,509.8284341849663,103.77676751829966,0.0,0.0,0.0,10233.918866946684,10327.317957713154,10050.0,218.46148404825806,0.0
L_q85,lightgbm,0.85,2025-02-01,2025-02-01,6,2025-02-01 01:00:00,2025-02-01 01:10:00,0.4311,2620.5011,0.0,2848.2915616170603,0.0,474.71526026951005,27.95155000000011,502.66681026951017,28,,502.66681026951017,65.91662693617684,0.0,0.0,0.0,10327.317957713154,10386.642921955714,10050.0,216.69966190718583,0.0
L_q85,lightgbm,0.85,2025-02-01,2025-02-01,7,2025-02-01 01:10:00,2025-02-01 01:20:00,0.4302,2710.7861,0.0,2791.6672715546147,0.0,465.27787859243574,25.220528092810525,490.49840668524627,28,,490.49840668524627,38.700723351912984,0.0,0.0,0.0,10386.642921955714,10421.473572972436,10050.0,211.01241455599296,0.0
L_q85,lightgbm,0.85,2025-02-01,2025-02-01,8,2025-02-01 01:20:00,2025-02-01 01:30:00,0.4279,2676.48,0.0,2761.6110471468514,0.0,460.2685078578086,34.3566666666668,494.62517452447537,28,,494.62517452447537,48.545174524475385,0.0,0.0,0.0,10421.473572972436,10465.164230044464,10050.0,211.650112179023,0.0
L_q85,lightgbm,0.85,2025-02-01,2025-02-01,9,2025-02-01 01:30:00,2025-02-01 01:40:00,0.4312,2830.598,0.0,2852.6987792797127,0.0,475.44979654661876,24.61602455100524,500.065821097624,28,,500.065821097624,28.29948776429069,0.0,0.0,0.0,10465.164230044464,10490.633769032325,10050.0,215.62838205729548,0.0
