group,interval_start,interval_end,owner_date,effective_version,price_yuan_kWh,actual_load_kW,actual_pv_kW,net_kWh,q0_kWh,q_eff_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,ordinary_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
F43_S2,2025-02-01 00:00:00,2025-02-01 00:10:00,2025-01-31,public_January,0.309,2543.76,0.0,423.96000000000004,0.0,0.0,0.0,423.96000000000004,0.0,0.0,6097.354409999999,5626.287743333332,0.0,0.0,0.0,0.0
F43_S2,2025-02-01 00:10:00,2025-02-01 00:20:00,2025-02-01,2025-02-01 00:00,0.3281,2532.1822,0.0,422.0303666666667,1286.7704003351214,1286.7704003351214,833.3333333333334,0.0,0.0,31.4067003351214,5626.287743333332,6376.287743333332,422.1893683499533,0.0,0.0,422.1893683499533
F43_S2,2025-02-01 00:20:00,2025-02-01 00:30:00,2025-02-01,2025-02-01 00:00,0.3257,2492.4439,0.0,415.4073166666667,1297.367031192705,1297.367031192705,833.3333333333334,0.0,0.0,48.626381192705026,6376.287743333332,7126.287743333332,422.55244205946406,0.0,0.0,422.55244205946406
F43_S2,2025-02-01 00:30:00,2025-02-01 00:40:00,2025-02-01,2025-02-01 00:00,0.3041,2464.3,0.0,410.7166666666667,1304.606052007715,1304.606052007715,833.3333333333334,0.0,0.0,60.55605200771504,7126.287743333332,7876.287743333332,396.73070041554615,0.0,0.0,396.73070041554615
F43_S2,2025-02-01 00:40:00,2025-02-01 00:50:00,2025-02-01,2025-02-01 00:00,0.3126,2581.7688,0.0,430.29479999999995,1304.1257421914345,1304.1257421914345,833.3333333333334,0.0,0.0,40.497608858101216,7876.287743333332,8626.287743333332,407.6697070090424,0.0,0.0,407.6697070090424
F43_S2,2025-02-01 00:50:00,2025-02-01 01:00:00,2025-02-01,2025-02-01 00:00,0.3286,2546.4635,0.0,424.4105833333333,1306.5522664609991,1306.5522664609991,833.3333333333334,0.0,0.0,48.80834979433246,8626.287743333332,9376.287743333332,429.3330747590843,0.0,0.0,429.3330747590843
F43_S2,2025-02-01 01:00:00,2025-02-01 01:10:00,2025-02-01,2025-02-01 00:00,0.3438,2436.31,0.0,406.0516666666666,494.018201614612,494.018201614612,87.96653494794538,0.0,0.0,0.0,9376.287743333332,9455.457624786482,169.8434577151036,0.0,0.0,169.8434577151036
F43_S2,2025-02-01 01:10:00,2025-02-01 01:20:00,2025-02-01,2025-02-01 00:00,0.3704,2620.5011,0.0,436.7501833333333,500.5733759215923,500.5733759215923,63.82319258825896,0.0,0.0,0.0,9455.457624786482,9512.898498115916,185.4123784413578,0.0,0.0,185.4123784413578
F43_S2,2025-02-01 01:20:00,2025-02-01 01:30:00,2025-02-01,2025-02-01 00:00,0.3746,2710.7861,0.0,451.7976833333333,475.4419270478692,475.4419270478692,23.644243714535946,0.0,0.0,0.0,9512.898498115916,9534.178317458998,178.10054587213182,0.0,0.0,178.10054587213182
F43_S2,2025-02-01 01:30:00,2025-02-01 01:40:00,2025-02-01,2025-02-01 00:00,0.3606,2676.48,0.0,446.08,1307.0922038894391,1307.0922038894391,833.3333333333334,0.0,0.0,27.678870556105835,9534.178317458998,10284.178317458998,471.33744872253175,0.0,0.0,471.33744872253175
F43_S2,2025-02-01 01:40:00,2025-02-01 01:50:00,2025-02-01,2025-02-01 00:00,0.3582,2830.598,0.0,471.7663333333333,494.913732198216,494.913732198216,23.14739886488269,0.0,0.0,0.0,10284.178317458998,10305.010976437392,177.27809887340098,0.0,0.0,177.27809887340098
F43_S2,2025-02-01 01:50:00,2025-02-01 02:00:00,2025-02-01,2025-02-01 00:00,0.3041,2688.1558,0.0,448.02596666666665,511.8039839637841,511.8039839637841,63.77801729711746,0.0,0.0,0.0,10305.010976437392,10362.411192004798,155.63959152338674,0.0,0.0,155.63959152338674
F43_S2,2025-02-01 02:00:00,2025-02-01 02:10:00,2025-02-01,2025-02-01 00:00,0.2537,2384.42,0.0,397.4033333333333,527.7268794137424,527.7268794137424,130.32354608040907,0.0,0.0,0.0,10362.411192004798,10479.702383477166,133.88430930726642,0.0,0.0,133.88430930726642
F43_S2,2025-02-01 02:10:00,2025-02-01 02:20:00,2025-02-01,2025-02-01 00:00,0.3346,2604.5438,0.0,434.0906333333333,493.4204349535627,493.4204349535627,59.329801620229375,0.0,0.0,0.0,10479.702383477166,10533.099204935374,165.09847753546208,0.0,0.0,165.09847753546208
