strategy_id,alpha,date,day_index,elapsed_seconds,mip_gap,mip_node_count,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
R_q80,0.8,2025-02-01,31,0.024829600006341934,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
R_q80,0.8,2025-02-02,32,0.02148439991287887,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.887379141862766e-15,0.0,0.0
R_q80,0.8,2025-02-03,33,0.029140600003302097,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.7053025658242404e-12,0.0,9.103828801926284e-15,2.0463630789890888e-15,7.617018127348274e-12
R_q80,0.8,2025-02-04,34,0.023971299873664975,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.3298697960381105e-15,0.0,0.0
R_q80,0.8,2025-02-05,35,0.023664399981498718,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.661338147750939e-15,0.0,0.0
R_q80,0.8,2025-02-06,36,0.03343810001388192,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1435297153639112e-14,2.220446049250313e-16,1.850371707708594e-13
R_q80,0.8,2025-02-07,37,0.03309729997999966,0.0,1,False,28,,1.1368683772161603e-13,1.2505552149377763e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q80,0.8,2025-02-08,38,0.042982400162145495,0.0,1,False,28,,2.2737367544323206e-13,1.7621459846850485e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q80,0.8,2025-02-09,39,0.029997099889442325,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.3314683517128287e-15,0.0,0.0
R_q80,0.8,2025-02-10,40,0.02440949995070696,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.920070139701873e-15,0.0,0.0
R_q80,0.8,2025-02-11,41,0.01400529989041388,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q80,0.8,2025-02-12,42,0.025437600212171674,0.0,1,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.7053025658242404e-12,0.0,2.9976021664879227e-15,2.0463630789890888e-15,1.6653345369377346e-12
R_q80,0.8,2025-02-13,43,0.03191159991547465,0.0,1,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q80,0.8,2025-02-14,44,0.04491960001178086,0.0,1,False,28,,5.684341886080802e-14,1.6200374375330284e-12,0.0,0.0,0.0,0.0,7.870177707946285e-17,0.0,0.0
R_q80,0.8,2025-02-15,45,0.036942699924111366,0.0,1,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,1.2878587085651816e-14,0.0,0.0
R_q80,0.8,2025-02-16,46,0.024286200059577823,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
