date,interval,start_slot,end_slot,emergency_kWh,emergency_cost_yuan
2025-02-05,06:00-06:10,36,37,1.408819793141106,6.59891191107294
2025-02-06,07:50-08:10,47,49,28.807017606052,168.02030636475303
2025-02-08,20:40-20:50,124,125,14.351524588890527,87.7308698118878
2025-02-16,05:50-06:00,35,36,20.609282150389504,93.76192914319705
2025-02-18,05:50-06:00,35,36,13.869684405005046,63.100129200570464
2025-02-19,05:50-06:00,35,36,20.068649372887876,91.30232032195339
2025-02-19,06:20-06:30,38,39,48.271939516683005,211.40695911331323
2025-02-20,06:00-06:10,36,37,26.956192154553378,126.26280405192801
2025-02-23,06:00-06:10,36,37,13.76251273932678,64.46360967100664
2025-02-24,06:00-06:20,36,38,42.86471338533056,194.73841791597408
2025-02-25,05:50-06:00,35,36,23.328872241083218,106.1347042608081
2025-02-25,06:20-06:30,38,39,30.11230824105769,131.87685394171214
2025-02-27,09:40-10:20,58,62,394.3992273275856,1931.5673513988331
2025-03-02,19:40-21:40,118,130,3910.0542607264188,26233.190213627015
2025-03-03,10:00-10:40,60,64,306.8229911211206,1484.9227122235309
2025-03-03,20:20-21:40,122,130,1250.4125726161674,8345.771356890053
2025-03-05,05:50-06:00,35,36,0.7971653633636606,3.626703820622974
2025-03-05,20:30-20:50,123,125,13.852441287807778,89.21791201006128
2025-03-06,20:30-21:00,123,126,246.92726823136036,1661.7851410628148
2025-03-08,07:30-08:00,45,48,126.82352667486838,516.6915079482917
2025-03-13,10:10-10:50,61,65,389.6744285101877,1817.76268295284
2025-03-13,20:30-20:50,123,125,583.3568556239237,4063.9868165894013
2025-03-16,05:50-06:00,35,36,1.6400000000001,7.461180000000455
2025-03-18,09:10-10:00,55,60,277.4302960127547,1343.9058866859427
2025-04-01,20:20-20:50,122,125,1282.15267261306,8809.029383372988
2025-04-02,08:40-10:20,52,62,1694.1794973773892,8470.977940148085
2025-04-08,09:00-09:40,54,58,112.51519457500717,555.876050301299
2025-04-08,20:30-20:40,123,124,3.5395979044899377,24.692234981721803
2025-04-09,20:30-20:50,123,125,575.9571995111633,4005.2728419452683
2025-04-27,20:30-20:40,123,124,534.1223515388161,3726.037524334781
2025-04-28,19:50-21:00,119,126,3565.121926949054,24125.25330868268
2025-04-29,20:30-20:40,123,124,199.4995814926233,1391.70908049254
2025-05-01,20:20-21:50,122,131,1665.8945718894133,10810.270351343617
2025-05-02,20:20-21:20,122,128,1410.7839090908844,8909.788614611443
2025-05-02,21:30-21:50,129,131,87.33587992493827,373.03721357018094
2025-05-03,20:40-21:50,124,131,850.625837679938,4661.740771818353
2025-05-04,20:30-21:50,123,131,805.0030180776729,5096.64338381204
2025-05-05,20:30-20:40,123,124,454.60973312004825,3171.3574982454566
2025-05-05,21:00-21:30,126,129,45.69584752118037,212.64823399626067
2025-05-06,20:30-21:00,123,126,221.58826132438674,1484.9675163782558
2025-05-06,21:20-21:50,128,131,69.40398248494223,316.327295584535
2025-05-07,20:30-20:40,123,124,584.2449141374493,4075.6925210228464
2025-05-07,21:20-21:30,128,129,14.8798524893067,69.71954883864655
2025-05-08,20:00-20:10,120,121,35.999250000000075,243.22893262500048
2025-05-09,20:40-21:40,124,130,126.72902427312914,646.4445000194185
2025-05-10,20:50-21:10,125,127,47.93714802774454,221.98692917002631
2025-05-10,21:20-21:40,128,130,35.36320153597747,169.96966079697336
2025-05-11,19:10-19:30,115,117,41.18071666666674,277.36103945833383
2025-05-11,20:30-20:40,123,124,266.8649628816099,1861.6499810621108
2025-05-13,20:30-20:40,123,124,19.598407545733266,136.71849103903529
2025-05-19,20:20-20:30,122,123,67.00333333333344,451.9039816666674
2025-05-29,19:10-19:20,115,116,5.741643248871696,38.598196740539976
2025-06-01,10:10-11:00,61,66,615.6088239558608,2425.083691186064
2025-06-01,18:50-21:50,113,131,8697.02324927897,58356.728136911
2025-06-02,19:20-19:30,116,117,28.037378942771397,189.0139901426934
2025-06-02,19:50-20:40,119,124,2849.846941884407,19403.694527371685
2025-06-03,18:50-19:00,113,114,3.1736039142128902,21.367875154395392
2025-06-03,19:30-19:50,117,119,55.49795089597228,374.07120731645364
2025-06-03,20:30-20:40,123,124,1.5178624784850854,10.588608649911954
2025-06-04,19:00-19:10,114,115,18.99601051554248,128.4415251008405
2025-06-04,20:30-20:40,123,124,0.4818376468004999,3.361299424080287
2025-06-05,18:50-19:10,113,115,58.689763738981355,395.7808132345989
2025-06-05,20:00-20:10,120,121,12.74236904540362,86.09381645526955
2025-06-06,20:20-20:40,122,124,1131.1058344537291,7769.793757989844
2025-06-09,18:50-19:00,113,114,25.030677323335,168.53155041801455
2025-06-09,19:30-20:10,117,121,96.90862361709014,653.3573615553631
2025-06-09,20:20-20:50,122,125,704.139583244674,4901.148164487034
2025-06-10,19:00-19:20,114,116,14.64023329633801,98.54556796588959
2025-06-10,19:50-20:00,119,120,4.7809616262384225,32.228462322473206
2025-06-11,10:00-10:50,60,65,498.72769002702296,2406.028007158448
2025-06-11,18:50-19:30,113,117,58.52840302461709,394.5762841155588
2025-06-11,20:30-20:40,123,124,258.0118399213792,1799.8905952915413
2025-06-12,19:50-20:00,119,120,6.462366158547752,43.5628102747704
2025-06-16,19:50-20:10,119,121,10.267889650954999,69.31568031997963
2025-06-17,19:20-19:30,116,117,14.211742172097274,95.80845985319378
2025-06-17,20:30-20:40,123,124,5.175532047088495,36.10451156048934
2025-06-19,19:10-19:30,115,117,52.70557360360101,354.953673390244
2025-06-24,09:40-10:50,58,65,1379.965029162838,6637.458320578517
2025-06-26,19:40-19:50,118,119,21.1561002996674,142.51806966870944
2025-07-01,18:50-19:20,113,116,54.5293471994803,367.4621634327791
2025-07-01,19:30-20:10,117,121,294.07674801139115,1983.1534800489749
2025-07-01,20:20-21:50,122,131,603.856538295026,3460.119452220006
2025-07-02,19:00-19:20,114,116,75.36644777402046,508.0168787460755
2025-07-02,19:50-20:00,119,120,36.83338673887306,248.2938600067433
2025-07-03,20:20-20:40,122,124,15.138070139508272,105.28376283101416
2025-07-06,18:50-19:00,113,114,22.515280796515526,151.59538560293902
2025-07-06,19:30-19:40,117,118,9.029821870695855,60.90614851784355
2025-07-06,20:30-20:40,123,124,661.4559467682659,4614.316684655423
2025-07-07,19:40-19:50,118,119,13.557979670242617,91.33333004858939
2025-07-09,19:20-19:50,116,119,88.72216283246269,598.2511489735948
