group,interval_start,interval_end,owner_date,effective_version,price_yuan_kWh,actual_load_kW,actual_pv_kW,net_kWh,q0_kWh,q_eff_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,ordinary_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
Q43_S0,2025-02-01 00:00:00,2025-02-01 00:10:00,2025-01-31,public_January,0.309,2543.76,0.0,423.96000000000004,0.0,0.0,0.0,423.96000000000004,0.0,0.0,6097.354409999999,5626.287743333332,0.0,0.0,0.0,0.0
Q43_S0,2025-02-01 00:10:00,2025-02-01 00:20:00,2025-02-01,2025-02-01 00:00,0.3281,2532.1822,0.0,422.0303666666667,453.437067001788,453.437067001788,31.406700335121343,0.0,0.0,0.0,5626.287743333332,5654.5537736349415,148.77270168328664,0.0,0.0,148.77270168328664
Q43_S0,2025-02-01 00:20:00,2025-02-01 00:30:00,2025-02-01,2025-02-01 00:00,0.3257,2492.4439,0.0,415.4073166666667,1269.575048397362,1269.575048397362,833.3333333333334,0.0,0.0,20.83439839736195,5654.5537736349415,6404.5537736349415,413.5005932630208,0.0,0.0,413.5005932630208
Q43_S0,2025-02-01 00:30:00,2025-02-01 00:40:00,2025-02-01,2025-02-01 00:00,0.3041,2464.3,0.0,410.7166666666667,1304.606052007715,1304.606052007715,833.3333333333334,0.0,0.0,60.55605200771504,6404.5537736349415,7154.5537736349415,396.73070041554615,0.0,0.0,396.73070041554615
Q43_S0,2025-02-01 00:40:00,2025-02-01 00:50:00,2025-02-01,2025-02-01 00:00,0.3126,2581.7688,0.0,430.29479999999995,1304.1257421914345,1304.1257421914345,833.3333333333334,0.0,0.0,40.497608858101216,7154.5537736349415,7904.5537736349415,407.6697070090424,0.0,0.0,407.6697070090424
Q43_S0,2025-02-01 00:50:00,2025-02-01 01:00:00,2025-02-01,2025-02-01 00:00,0.3286,2546.4635,0.0,424.4105833333333,473.21893312766576,473.21893312766576,48.80834979433246,0.0,0.0,0.0,7904.5537736349415,7948.481288449841,155.49974142575098,0.0,0.0,155.49974142575098
Q43_S0,2025-02-01 01:00:00,2025-02-01 01:10:00,2025-02-01,2025-02-01 00:00,0.3438,2436.31,0.0,406.0516666666666,494.01820161461194,494.01820161461194,87.96653494794532,0.0,0.0,0.0,7948.481288449841,8027.651169902992,169.84345771510357,0.0,0.0,169.84345771510357
Q43_S0,2025-02-01 01:10:00,2025-02-01 01:20:00,2025-02-01,2025-02-01 00:00,0.3704,2620.5011,0.0,436.7501833333333,500.5733759215923,500.5733759215923,63.82319258825896,0.0,0.0,0.0,8027.651169902992,8085.092043232425,185.4123784413578,0.0,0.0,185.4123784413578
Q43_S0,2025-02-01 01:20:00,2025-02-01 01:30:00,2025-02-01,2025-02-01 00:00,0.3746,2710.7861,0.0,451.7976833333333,475.4419270478692,475.4419270478692,23.644243714535946,0.0,0.0,0.0,8085.092043232425,8106.371862575507,178.10054587213182,0.0,0.0,178.10054587213182
Q43_S0,2025-02-01 01:30:00,2025-02-01 01:40:00,2025-02-01,2025-02-01 00:00,0.3606,2676.48,0.0,446.08,477.5959821580353,477.5959821580353,31.515982158035342,0.0,0.0,0.0,8106.371862575507,8134.736246517739,172.22111116618754,0.0,0.0,172.22111116618754
