strategy_id,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,theta,theta_preset,residual_days,fallback_reason,solver_seconds,mip_gap,milp_fallback
B_fixed_q90,2025-02-01,8801.462273333342,10539.151175555566,53079.331274485594,0.0,13488.720355967085,19202.71038518518,13990.275399999995,27854.360177690127,0.0,27854.360177690127,0,0,0.90,0.90,28,,0.051922300131991506,0.0,False
B_fixed_q90,2025-02-02,10539.151175555566,10800.0,98840.91030843621,0.0,16346.677846707835,20543.10826172838,16405.153749999998,63228.95327713016,0.0,63228.95327713016,0,0,0.90,0.90,28,,0.037034599808976054,0.0,False
B_fixed_q90,2025-02-03,10800.0,10800.0,94909.80949999999,0.0,10712.367314814817,20950.135185185183,16969.609500000002,60269.935847495,0.0,60269.935847495,0,0,0.90,0.90,28,,0.02071149996481836,0.0,False
B_fixed_q90,2025-02-04,10800.0,10800.0,96706.71415,0.0,11329.322898971195,22013.301584362136,17830.774283333332,61391.440627858334,0.0,61391.440627858334,0,0,0.90,0.90,28,,0.02329169982112944,0.0,False
B_fixed_q90,2025-02-05,10800.0,10800.0,97550.99438559668,0.0,12701.406690329219,21585.05637860082,17483.895666666667,62308.49869465355,0.0,62308.49869465355,0,0,0.90,0.90,28,,0.030959299998357892,0.0,False
B_fixed_q90,2025-02-06,10800.0,10800.0,97111.77256234566,0.0,12897.288055761317,20754.880473251025,16811.45318333333,61982.54854575456,0.0,61982.54854575456,0,0,0.90,0.90,28,,0.038031200179830194,0.0,False
B_fixed_q90,2025-02-07,10800.0,10800.0,49473.29086255144,0.0,14159.783781893004,18462.2495473251,14954.422133333332,25791.81533090858,0.0,25791.81533090858,0,0,0.90,0.90,28,,0.060211900155991316,0.0,False
B_fixed_q90,2025-02-08,10800.0,10800.0,43328.42225,0.0,8290.28276111111,18215.667222222226,14754.69045,22564.578974093332,0.0,22564.578974093332,0,0,0.90,0.90,28,,0.05993860005401075,0.0,False
B_fixed_q90,2025-02-09,10800.0,10800.0,89834.72036666666,0.0,5918.652290534987,22950.800576131678,18590.148466666666,56639.89921678999,0.0,56639.89921678999,0,0,0.90,0.90,28,,0.029723200015723705,0.0,False
B_fixed_q90,2025-02-10,10800.0,10800.0,93058.14242057613,0.0,15045.996307818928,19397.413312757202,15711.904783333332,58841.83145256205,0.0,58841.83145256205,0,0,0.90,0.90,28,,0.05537090008147061,0.0,False
B_fixed_q90,2025-02-11,10800.0,10800.0,86625.84339917694,0.0,7170.434186213989,22288.48462962963,18053.672550000003,54247.784067881,0.0,54247.784067881,0,0,0.90,0.90,28,,0.024042900186032057,0.0,False
B_fixed_q90,2025-02-12,10800.0,10800.0,87965.43405061727,0.0,8661.844855555544,21246.595061728403,17209.742000000002,55249.13310535611,0.0,55249.13310535611,0,0,0.90,0.90,28,,0.04597679991275072,0.0,False
B_fixed_q90,2025-02-13,10800.0,10800.0,88307.83932469136,0.0,13312.600304320991,19293.4737037037,15627.713699999998,55563.88732892445,0.0,55563.88732892445,0,0,0.90,0.90,28,,0.04485969990491867,0.0,False
B_fixed_q90,2025-02-14,10800.0,10800.0,38996.96681666666,0.0,5408.162161111107,19931.593888888892,16144.59105,20435.16601155833,0.0,20435.16601155833,0,0,0.90,0.90,28,,0.08379560010507703,0.0,False
B_fixed_q90,2025-02-15,10800.0,10800.0,41177.22350226337,0.0,8576.002369958838,17479.6317489712,14158.501716666666,21527.502669734255,0.0,21527.502669734255,0,0,0.90,0.90,28,,0.05441549979150295,0.0,False
B_fixed_q90,2025-02-16,10800.0,10800.0,87245.20287962962,0.0,7726.029980452679,21798.914732510282,17657.12093333333,54481.64230672333,0.0,54481.64230672333,0,0,0.90,0.90,28,,0.026781100081279874,0.0,False
B_fixed_q90,2025-02-17,10800.0,10800.0,88012.21622037036,0.0,13344.577446502055,18335.66109053498,14851.885483333332,55002.29394832796,0.0,55002.29394832796,0,0,0.90,0.90,28,,0.023773000109940767,0.0,False
B_fixed_q90,2025-02-18,10800.0,10800.0,83918.41134039093,4.87166666666667,7950.138099794234,20430.300652263373,16548.543528333335,52191.80729455447,22.163647500000014,52213.97094205447,1,1,0.90,0.90,28,,0.041235100012272596,0.0,False
B_fixed_q90,2025-02-19,10800.0,10800.0,84498.14020555555,0.0,7463.095393004116,21872.19699588477,17716.479566666665,52649.765774414445,0.0,52649.765774414445,0,0,0.90,0.90,28,,0.03365999995730817,1.38195441274294e-16,False
B_fixed_q90,2025-02-20,10800.0,10800.0,84235.11412510287,21.884466666666526,9541.306786419751,19592.410905349796,15869.852833333332,52769.78016850341,102.50684186666601,52872.28701037007,1,1,0.90,0.90,28,,0.022663999814540148,0.0,False
B_fixed_q90,2025-02-21,10800.0,10800.0,38273.65493333334,0.0,9037.693335596712,19345.787181069954,15670.087616666664,19984.766851356668,0.0,19984.766851356668,0,0,0.90,0.90,28,,0.07215650007128716,0.0,False
B_fixed_q90,2025-02-22,10800.0,10800.0,38214.068133333334,0.0,6662.0719602880745,19511.754156378593,15804.520866666664,19985.060793890003,0.0,19985.060793890003,0,0,0.90,0.90,28,,0.07221480016596615,0.0,False
B_fixed_q90,2025-02-23,10800.0,10800.0,85356.5831654321,0.0,10025.8405755144,19994.152139917696,16195.263233333331,53397.19427185401,0.0,53397.19427185401,0,0,0.90,0.90,28,,0.023546800017356873,0.0,False
B_fixed_q90,2025-02-24,10800.0,10800.0,82808.44325833333,7.430299999999875,11043.503329218103,18785.982170781896,15216.645558333332,51314.1863995325,34.80352519999941,51348.989924732494,1,1,0.90,0.90,28,,0.037363799987360835,0.0,False
B_fixed_q90,2025-02-25,10800.0,10800.0,80379.53115999998,27.983749999999873,10910.584731399178,19345.299711934153,15669.692766666667,49752.575123572664,122.55483312499945,49875.12995669767,1,1,0.90,0.90,28,,0.032904099905863404,0.0,False
B_fixed_q90,2025-02-26,10800.0,10800.0,77908.34162510288,0.0,5033.033843209883,21370.840781892995,17310.38103333333,48027.11981881053,0.0,48027.11981881053,0,0,0.90,0.90,28,,0.03165460005402565,0.0,False
B_fixed_q90,2025-02-27,10800.0,10800.0,80407.23961352056,0.0,9261.782362345679,22046.70026934156,17857.82721816667,49669.57553034352,0.0,49669.57553034352,0,0,0.90,0.90,28,,0.048036300111562014,0.0,False
B_fixed_q90,2025-02-28,10800.0,10800.0,37211.91796666666,0.0,10152.850886213993,19823.544897119336,16057.071366666667,19242.791161841666,0.0,19242.791161841666,0,0,0.90,0.90,28,,0.05612270021811128,0.0,False
B_fixed_q90,2025-03-01,10800.0,10800.0,37203.73253333333,0.0,9955.371149588469,18892.60763374486,15303.012183333336,19341.473727138327,0.0,19341.473727138327,0,0,0.90,0.90,28,,0.1311273998580873,0.0,False
B_fixed_q90,2025-03-02,10800.0,10800.0,84708.96724485594,0.0,8542.303927366243,20043.980267489722,16235.624016666668,52992.46191736922,0.0,52992.46191736922,0,0,0.90,0.90,28,,0.041805699933320284,0.0,False
B_fixed_q90,2025-03-03,10800.0,10800.0,87780.58403333333,0.0,11742.193022016469,21164.444094650193,17143.199716666666,54863.45008960333,0.0,54863.45008960333,0,0,0.90,0.90,28,,0.022123599890619516,0.0,False
B_fixed_q90,2025-03-04,10800.0,10800.0,87881.55779485597,0.0,15185.846786213988,18401.33197530864,14905.078899999997,55226.61778582407,0.0,55226.61778582407,0,0,0.90,0.90,28,,0.02134560002014041,0.0,False
B_fixed_q90,2025-03-05,10800.0,10800.0,84688.77138971194,0.0,15143.49885596708,17972.634300411522,14557.833783333332,52647.846456491774,0.0,52647.846456491774,0,0,0.90,0.90,28,,0.05408449983224273,1.3820047929588693e-16,False
B_fixed_q90,2025-03-06,10800.0,10800.0,81173.674113786,0.0,11655.85736769547,18827.171646090537,15250.009033333332,50499.46080550269,0.0,50499.46080550269,0,0,0.90,0.90,28,,0.01884749997407198,0.0,False
B_fixed_q90,2025-03-07,10800.0,10800.0,36383.39441666667,0.0,11934.775981481485,18559.646851851845,15033.31395,19005.60559490167,0.0,19005.60559490167,0,0,0.90,0.90,28,,0.07144199986942112,1.9141609505290456e-16,False
B_fixed_q90,2025-03-08,10800.0,10800.0,35064.21626666667,0.0,12207.407909670786,19966.67810699588,16173.009266666668,18468.900969128335,0.0,18468.900969128335,0,0,0.90,0.90,28,,0.04760750010609627,1.9697862981521051e-16,False
B_fixed_q90,2025-03-09,10800.0,10800.0,76979.17737083332,0.0,9824.286837448557,20112.44991255144,16291.084429166669,47388.45217803708,0.0,47388.45217803708,0,0,0.90,0.90,28,,0.03899709996767342,0.0,False
B_fixed_q90,2025-03-10,10800.0,10800.0,75842.27384816666,0.0,3765.5478631872465,21235.02386831275,17200.369333333332,46575.58471112666,0.0,46575.58471112666,0,0,0.90,0.90,28,,0.042820600094273686,0.0,False
B_fixed_q90,2025-03-11,10800.0,10800.0,80915.29200216667,0.0,13562.89209485596,17965.690038477373,14552.208931166666,49598.36080102923,0.0,49598.36080102923,0,0,0.90,0.90,28,,0.028749299934133887,0.0,False
B_fixed_q90,2025-03-12,10800.0,10800.0,77160.32099629629,0.0,11019.219272427981,19502.98442386831,15797.417383333333,47336.749283043144,0.0,47336.749283043144,0,0,0.90,0.90,28,,0.04770309990271926,0.0,False
B_fixed_q90,2025-03-13,10800.0,10800.0,74532.0323781893,251.7951586666657,3039.015690946499,22101.020153909463,17901.82632466667,45496.50543517325,1157.5909916539954,46654.096426827244,3,1,0.90,0.90,28,,0.03462349995970726,0.0,False
B_fixed_q90,2025-03-14,10800.0,10800.0,34216.85218449999,0.0,14400.00580823045,19933.791541769548,16146.371148833336,17874.733905809484,0.0,17874.733905809484,0,0,0.90,0.90,28,,0.049592699855566025,0.0,False
B_fixed_q90,2025-03-15,10800.0,10800.0,34420.193199999994,0.0,9648.288409876544,20251.471790123454,16403.692149999995,17938.27822394333,0.0,17938.27822394333,0,0,0.90,0.90,28,,0.09027600008994341,0.0,False
