strategy_id,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_gap_yuan,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
R0_naive,2025-02-01,31,0.025618000188842416,0.0,1,24188.34757210987,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
R0_naive,2025-02-02,32,0.028960300143808126,0.0,1,59618.2332616967,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,2.312964634635742e-12,0.0,5.88418203051333e-15,3.552713678800501e-15,2.9605947323337505e-12
R0_naive,2025-02-03,33,0.02380790002644062,0.0,1,57399.8138479709,0.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,4.440892098500626e-15,0.0,0.0
R0_naive,2025-02-04,34,0.02753420011140406,0.0,1,58566.1837363903,0.0,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,9.337723458489652e-15,0.0,0.0
R0_naive,2025-02-05,35,0.0219155999366194,0.0,1,59405.066122857934,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.6629367034256575e-15,4.6629367034256575e-15,3.885780586188048e-12
R0_naive,2025-02-06,36,0.022385100135579705,0.0,1,59279.29667345302,0.0,False,28,,2.2737367544323206e-13,7.389644451905042e-13,0.0,0.0,0.0,0.0,2.6645352591003757e-15,0.0,0.0
R0_naive,2025-02-07,37,0.03321329993195832,0.0,1,23463.116194209008,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0_naive,2025-02-08,38,0.02957030013203621,0.0,1,20498.502234616502,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,3.083952846180996e-13,0.0,1.198456267240727e-14,1.198456267240727e-14,9.987135560339391e-12
R0_naive,2025-02-09,39,0.0279059000313282,1.3507584841820306e-16,1,53865.71840479296,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.107825191113079e-15,0.0,0.0
R0_naive,2025-02-10,40,0.014583899872377515,0.0,1,56160.81601138851,7.275957614183426e-12,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
