strategy_id,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,theta,theta_preset,residual_days,fallback_reason,solver_seconds,mip_gap,milp_fallback,nominal_terminal_error_kWh
C3_joint_original,2025-02-01,8801.462273333342,8179.681724488368,49511.84127049535,0.0,12503.621408236537,16787.612752031364,14157.568823105883,3251.8244777704576,26479.50865160503,0.0,26479.50865160503,0,0,0.80,0.80,28,,0.026056299917399883,0.0,False,0.0
C3_joint_original,2025-02-02,8179.681724488368,7853.593635622081,94944.70935002028,0.0,13028.421601409378,20281.52146626606,16721.511667655162,3886.09788747718,60887.54671529792,0.0,60887.54671529792,0,0,0.80,0.80,28,,0.02183920005336404,0.0,False,0.0
C3_joint_original,2025-02-03,7853.593635622081,6853.519319305567,89675.7813063143,0.0,6383.7842941404115,20921.828404519743,17846.747892345855,4075.1548284904043,56891.65143861612,0.0,56891.65143861612,0,0,0.80,0.80,28,,0.022288499865680933,0.0,False,0.0
C3_joint_original,2025-02-04,6853.519319305567,6990.8423498709835,90682.32091238606,0.0,4884.960447081811,23573.18835681784,18970.691841513577,4465.173484738849,57294.42863095303,0.0,57294.42863095303,0,0,0.80,0.80,28,,0.02629809989593923,0.0,False,0.0
C3_joint_original,2025-02-05,6990.8423498709835,6381.694991970583,87123.62850305554,1.408819793141106,2503.387876020782,23270.816240025953,19397.59377653139,4482.369821394972,54795.82350931298,6.59891191107294,54802.42242122405,1,1,0.80,0.80,28,,0.03144460008479655,0.0,False,0.0
C3_joint_original,2025-02-06,6381.694991970583,6523.471071253903,88853.77592299064,28.807017606052,4086.1666695714352,23146.10833159789,18620.7492772393,4383.582975075267,55925.58787262539,168.02030636475303,56093.60817899014,2,1,0.80,0.80,28,,0.028477600077167153,0.0,False,0.0
C3_joint_original,2025-02-07,6523.471071253903,6171.564392827136,42116.33267839391,0.0,6927.624192179124,19472.341211222196,16089.312391674066,3734.935497974894,21625.48958239162,0.0,21625.48958239162,0,0,0.80,0.80,28,,0.02936669997870922,0.0,False,0.0
C3_joint_original,2025-02-08,6171.564392827136,6189.6761409133305,39663.481892120006,14.351524588890527,4452.464454834837,19115.29301015694,15467.086764949545,3630.0944971212,20333.156658351978,87.73086981188779,20420.887528163865,1,1,0.80,0.80,28,,0.04678340000100434,0.0,False,0.0
C3_joint_original,2025-02-09,6189.6761409133305,6849.825906483685,89108.92977514655,0.0,4444.605978658192,23761.963372675724,18653.055542854025,4448.758064251354,56012.52610759109,0.0,56012.52610759109,0,0,0.80,0.80,28,,0.021496300119906664,0.0,False,0.0
C3_joint_original,2025-02-10,6849.825906483685,6752.234533679111,89184.42487993522,0.0,11208.66152070617,19668.200060104427,16019.074284208702,3746.7171487002997,56360.40247023264,0.0,56360.40247023264,0,0,0.80,0.80,28,,0.028161399997770786,0.0,False,0.0
C3_joint_original,2025-02-11,6752.234533679111,6364.65680020317,86552.16533321867,0.0,7626.191926912078,21337.87491106109,17632.49863808783,4092.954006449202,54334.06210077564,0.0,54334.06210077564,0,0,0.80,0.80,28,,0.013944900128990412,0.0,False,0.0
C3_joint_original,2025-02-12,6364.65680020317,6689.613227537414,86882.4677543535,0.0,7168.996170430259,21864.603505205767,17417.868054615854,4121.779023255673,54531.66464083258,0.0,54531.66464083258,0,0,0.80,0.80,28,,0.02505229995585978,0.0,False,0.0
C3_joint_original,2025-02-13,6689.613227537414,6578.364406356987,85142.1657166908,0.0,10219.627614250196,19437.805393875347,15844.746308101418,3704.3079069543596,53448.82385691521,0.0,53448.82385691521,0,0,0.80,0.80,28,,0.030263399938121438,0.0,False,0.0
C3_joint_original,2025-02-14,6578.364406356987,6416.045063260658,36957.452212217046,0.0,3846.738642326938,18184.206115842866,14875.29436261942,3471.2310963197788,19297.457667603976,0.0,19297.457667603976,0,0,0.80,0.80,28,,0.08246599999256432,0.0,False,0.0
C3_joint_original,2025-02-15,6416.045063260658,6173.157285889914,36252.62611294835,0.0,3785.0842341500284,17926.57778122104,14739.127002422718,3430.338556169074,18915.75863013841,0.0,18915.75863013841,0,0,0.80,0.80,28,,0.0389057002030313,0.0,False,0.0
C3_joint_original,2025-02-16,6173.157285889914,6457.468046970825,82505.78134856642,20.609282150389504,2539.940247495163,22911.53472762549,18302.46344440383,4324.760522140754,51266.19292983068,93.76192914319705,51359.95485897388,1,1,0.80,0.80,28,,0.022178600076586008,0.0,False,0.0
C3_joint_original,2025-02-17,6457.468046970825,6294.908338992926,81735.91585253045,0.0,6917.295288721192,19900.321759593244,16265.56436245064,3797.3171051205077,50761.69231167225,0.0,50761.69231167225,0,0,0.80,0.80,28,,0.024967399891465902,0.0,False,0.0
