strategy_id,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_gap_yuan,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
C3_joint_original,2025-02-01,31,0.026056299917399883,0.0,1,26479.50865160503,0.0,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,9.325873406851315e-15,9.325873406851315e-15,7.771561172376096e-12
C3_joint_original,2025-02-02,32,0.02183920005336404,0.0,1,60887.546715297925,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4424906541753444e-15,0.0,0.0
C3_joint_original,2025-02-03,33,0.022288499865680933,0.0,1,56891.65143861612,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0
C3_joint_original,2025-02-04,34,0.02629809989593923,0.0,1,57294.42863095303,0.0,False,28,,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0
C3_joint_original,2025-02-05,35,0.03144460008479655,0.0,1,54795.82350931298,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.4802973661668753e-12
C3_joint_original,2025-02-06,36,0.028477600077167153,0.0,1,55925.58787262539,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.684249447727648e-12,0.0,1.1213252548714081e-14,2.021099337273178e-15,1.6653345369377346e-12
C3_joint_original,2025-02-07,37,0.02936669997870922,0.0,1,21625.48958239162,0.0,False,28,,1.1368683772161603e-13,1.2505552149377763e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3_joint_original,2025-02-08,38,0.04678340000100434,0.0,1,20333.156658351978,0.0,False,28,,1.1368683772161603e-13,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3_joint_original,2025-02-09,39,0.021496300119906664,0.0,1,56012.5261075911,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.1094237467877974e-15,0.0,0.0
C3_joint_original,2025-02-10,40,0.028161399997770786,0.0,1,56360.40247023264,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.661338147750939e-15,0.0,0.0
C3_joint_original,2025-02-11,41,0.013944900128990412,0.0,1,54334.06210077564,7.275957614183426e-12,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3_joint_original,2025-02-12,42,0.02505229995585978,0.0,1,54531.66464083258,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.7053025658242404e-12,0.0,2.9976021664879227e-15,2.0463630789890888e-15,1.6653345369377346e-12
C3_joint_original,2025-02-13,43,0.030263399938121438,0.0,1,53448.82385691521,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3_joint_original,2025-02-14,44,0.08246599999256432,0.0,1,19297.457667603972,0.0,False,28,,2.2737367544323206e-13,1.6200374375330284e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3_joint_original,2025-02-15,45,0.0389057002030313,0.0,1,18915.75863013841,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,1.5315291704214355e-12,0.0,7.993605777301127e-15,7.993605777301127e-15,6.6613381477509384e-12
C3_joint_original,2025-02-16,46,0.022178600076586008,0.0,1,51266.19292983067,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3_joint_original,2025-02-17,47,0.024967399891465902,0.0,1,50761.69231167224,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.2335811384724e-12,0.0,3.552713678800501e-15,1.9984014443252818e-15,1.6653345369377346e-12
C3_joint_original,2025-02-18,48,0.05224470002576709,0.0,1,49814.2383133186,0.0,False,28,,1.1368683772161603e-13,1.2505552149377763e-12,0.0,0.0,0.0,0.0,1.6653345369377287e-15,0.0,0.0
C3_joint_original,2025-02-19,49,0.02439889986999333,0.0,1,49103.10991188975,0.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,9.992007221626409e-16,8.881784197001252e-16,7.401486830834376e-13
