strategy_id,date,slot,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
C3_joint_original,2025-02-01,0,553.9308074073981,0.0,0.0,0.9999999999999984,8801.462273333342,9300.0,436.779472577464
C3_joint_original,2025-02-01,1,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,563.2686630424926
C3_joint_original,2025-02-01,2,0.0,0.0,0.0,-0.0,10050.0,10050.0,216.70387505922918
C3_joint_original,2025-02-01,3,0.0,0.0,0.0,0.0,10050.0,10050.0,214.68142261082798
C3_joint_original,2025-02-01,4,0.0,0.0,0.0,0.0,10050.0,10050.0,215.38672570821848
C3_joint_original,2025-02-01,5,0.0,0.0,0.0,0.0,10050.0,10050.0,236.87729882434977
C3_joint_original,2025-02-01,6,0.0,0.0,0.0,0.0,10050.0,10050.0,222.10561960914802
C3_joint_original,2025-02-01,7,0.0,0.0,0.0,0.0,10050.0,10050.0,225.28661632688505
C3_joint_original,2025-02-01,8,0.0,0.0,0.0,-0.0,10050.0,10050.0,217.6774501839977
C3_joint_original,2025-02-01,9,0.0,0.0,0.0,0.0,10050.0,10050.0,224.32459590766754
C3_joint_original,2025-02-01,10,0.0,0.0,0.0,0.0,10050.0,10050.0,233.2500662623496
C3_joint_original,2025-02-01,11,0.0,0.0,0.0,0.0,10050.0,10050.0,235.98818801690183
C3_joint_original,2025-02-01,12,0.0,0.0,0.0,0.0,10050.0,10050.0,228.1766798661625
C3_joint_original,2025-02-01,13,0.0,0.0,0.0,0.0,10050.0,10050.0,233.79987512988183
C3_joint_original,2025-02-01,14,0.0,0.0,0.0,0.0,10050.0,10050.0,239.5093299881198
C3_joint_original,2025-02-01,15,0.0,0.0,0.0,0.0,10050.0,10050.0,237.42081063301123
C3_joint_original,2025-02-01,16,0.0,0.0,0.0,0.0,10050.0,10050.0,243.11121772189463
C3_joint_original,2025-02-01,17,0.0,0.0,0.0,0.0,10050.0,10050.0,248.02664610459843
C3_joint_original,2025-02-01,18,0.0,0.0,0.0,0.0,10050.0,10050.0,241.78991238945017
C3_joint_original,2025-02-01,19,0.0,0.0,0.0,0.0,10050.0,10050.0,249.17575593795155
C3_joint_original,2025-02-01,20,0.0,0.0,0.0,0.0,10050.0,10050.0,259.28285416386757
C3_joint_original,2025-02-01,21,0.0,0.0,0.0,0.0,10050.0,10050.0,243.92683494447587
C3_joint_original,2025-02-01,22,0.0,0.0,0.0,0.0,10050.0,10050.0,240.5298804685939
C3_joint_original,2025-02-01,23,0.0,0.0,0.0,0.0,10050.0,10050.0,260.9117651677815
C3_joint_original,2025-02-01,24,0.0,0.0,0.0,0.0,10050.0,10050.0,248.38675622145118
C3_joint_original,2025-02-01,25,0.0,0.0,0.0,0.0,10050.0,10050.0,247.42894392705136
C3_joint_original,2025-02-01,26,0.0,0.0,0.0,0.0,10050.0,10050.0,257.09950865780974
C3_joint_original,2025-02-01,27,0.0,0.0,0.0,0.0,10050.0,10050.0,259.23368339304864
C3_joint_original,2025-02-01,28,0.0,0.0,0.0,0.0,10050.0,10050.0,263.5606563376213
C3_joint_original,2025-02-01,29,0.0,0.0,0.0,0.0,10050.0,10050.0,261.1378084564685
C3_joint_original,2025-02-01,30,0.0,0.0,0.0,0.0,10050.0,10050.0,260.6236344842406
C3_joint_original,2025-02-01,31,0.0,0.0,0.0,0.0,10050.0,10050.0,269.1563761395267
C3_joint_original,2025-02-01,32,0.0,0.0,0.0,0.0,10050.0,10050.0,260.9829901352395
C3_joint_original,2025-02-01,33,833.3333333333333,0.0,0.0,1.0,10050.0,10800.0,543.910477108144
C3_joint_original,2025-02-01,34,0.0,-0.0,0.0,0.0,10800.0,10800.0,346.42158854294615
C3_joint_original,2025-02-01,35,0.0,587.3736687719411,0.0,0.0,10800.0,10147.362590253399,0.0
C3_joint_original,2025-02-01,36,0.0,583.8512744857436,0.0,0.0,10147.362590253399,9498.638951935905,0.0
C3_joint_original,2025-02-01,37,0.0,598.4809649007304,0.0,0.0,9498.638951935905,8833.660102046204,0.0
C3_joint_original,2025-02-01,38,0.0,579.7555008705664,0.0,0.0,8833.660102046204,8189.48732330113,0.0
C3_joint_original,2025-02-01,39,0.0,588.7426603247583,0.0,0.0,8189.48732330113,7535.328811829177,0.0
C3_joint_original,2025-02-01,40,0.0,625.2333271552008,0.0,0.0,7535.328811829177,6840.6251149900645,0.0
C3_joint_original,2025-02-01,41,0.0,631.53050048409,0.0,0.0,6840.6251149900645,6138.924558896631,0.0
C3_joint_original,2025-02-01,42,0.0,595.2390358777133,0.0,0.0,6138.924558896631,5477.5478523658385,0.0
C3_joint_original,2025-02-01,43,0.0,566.3471567725516,0.0,0.0,5477.5478523658385,4848.27323372967,0.0
C3_joint_original,2025-02-01,44,0.0,509.14544581110636,0.0,0.0,4848.27323372967,4282.55607171733,0.0
C3_joint_original,2025-02-01,45,0.0,399.6229973617852,0.0,0.0,4282.55607171733,3838.5305190931244,68.8448563591523
C3_joint_original,2025-02-01,46,0.0,447.50804330505576,0.0,0.0,3838.5305190931244,3341.2993598652847,0.0
C3_joint_original,2025-02-01,47,0.0,364.96622219815583,0.0,0.0,3341.2993598652847,2935.781335200667,0.0
C3_joint_original,2025-02-01,48,0.0,321.42116322132756,0.0,0.0,2935.781335200667,2578.646709399192,0.0
C3_joint_original,2025-02-01,49,0.0,307.81508828168654,0.0,0.0,2578.646709399192,2236.6299446417624,0.0
C3_joint_original,2025-02-01,50,0.0,220.4090899730009,0.0,0.0,2236.6299446417624,1991.7309557828726,0.0
C3_joint_original,2025-02-01,51,0.0,147.2597572709956,0.0,0.0,1991.7309557828726,1828.1090032595441,0.0
C3_joint_original,2025-02-01,52,0.0,126.74852005607943,0.0,0.0,1828.1090032595441,1687.2773143083448,0.0
C3_joint_original,2025-02-01,53,0.0,188.89250493355394,0.0,0.0,1687.2773143083448,1477.3967532710626,0.0
C3_joint_original,2025-02-01,54,0.0,149.74668313595728,0.0,0.0,1477.3967532710626,1311.0115497866657,0.0
C3_joint_original,2025-02-01,55,0.0,91.42495148930557,0.0,0.0,1311.0115497866657,1209.428270354104,0.0
C3_joint_original,2025-02-01,56,0.0,8.48544331869357,0.0,0.0,1209.428270354104,1200.0,0.0
C3_joint_original,2025-02-01,57,4.0998683503078155,0.0,0.0,1.0,1200.0,1203.689881515277,0.0
C3_joint_original,2025-02-01,58,40.94132101884526,0.0,0.0,1.0,1203.689881515277,1240.5370704322377,0.0
C3_joint_original,2025-02-01,59,110.62718959127673,0.0,0.0,1.0,1240.5370704322377,1340.1015410643868,0.0
C3_joint_original,2025-02-01,60,139.42019118677945,0.0,0.0,1.0,1340.1015410643868,1465.5797131324882,0.0
C3_joint_original,2025-02-01,61,116.12640430891449,0.0,0.0,1.0,1465.5797131324882,1570.0934770105114,0.0
C3_joint_original,2025-02-01,62,147.23290248623454,0.0,0.0,1.0,1570.0934770105114,1702.6030892481224,0.0
C3_joint_original,2025-02-01,63,211.30317294112163,0.0,0.0,1.0,1702.6030892481224,1892.775944895132,0.0
