strategy_id,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,theta,theta_preset,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
R2_pv_ridge,2025-02-01,2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:10:00,0.4248,2532.1822,0.0,2725.9526,5.593790653480731,453.3931348910865,33.095600000000104,486.4887348910866,0.80,0.80,28,,1040.4195422984847,618.389175631818,0.0,0.0,0.0,8801.462273333342,9358.012531401979,9300.0,441.9702215683963,0.0
R2_pv_ridge,2025-02-01,2025-02-01,1,2025-02-01 00:10:00,2025-02-01 00:20:00,0.4245,2492.4439,0.0,2680.0361,5.326913894012009,445.78486435099796,50.94676666666669,496.73163101766465,0.80,0.80,28,,1330.0649643509978,833.3333333333333,0.0,0.0,81.32431435099784,9358.012531401979,10108.012531401979,10050.0,564.6125773669985,0.0
R2_pv_ridge,2025-02-01,2025-02-01,2,2025-02-01 00:20:00,2025-02-01 00:30:00,0.4269,2464.3,0.0,2659.84,4.913368776695485,442.4877718705508,40.86833333333334,483.3561052038841,0.80,0.80,28,,483.3561052038841,72.63943853721742,0.0,0.0,0.0,10108.012531401979,10173.388026085475,10050.0,206.34472131153814,0.0
R2_pv_ridge,2025-02-01,2025-02-01,3,2025-02-01 00:30:00,2025-02-01 00:40:00,0.4272,2581.7688,0.0,2861.9215,4.359069833967801,476.26040502767205,42.4796833333333,518.7400883610053,0.80,0.80,28,,518.7400883610053,88.44528836100534,0.0,0.0,0.0,10173.388026085475,10252.98878561038,10050.0,221.60576574782147,0.0
R2_pv_ridge,2025-02-01,2025-02-01,4,2025-02-01 00:40:00,2025-02-01 00:50:00,0.4271,2546.4635,0.0,2905.6089,3.6721753135415227,483.6561207810764,45.3493666666667,529.0054874477431,0.80,0.80,28,,529.0054874477431,104.59490411440981,0.0,0.0,0.0,10252.98878561038,10347.124199313348,10050.0,225.93824368893107,0.0
R2_pv_ridge,2025-02-01,2025-02-01,5,2025-02-01 00:50:00,2025-02-01 01:00:00,0.4285,2436.31,0.0,2809.25,2.8630175897748487,467.7311637350375,62.049999999999955,529.7811637350375,0.80,0.80,28,,529.7811637350375,123.72949706837085,0.0,0.0,0.0,10347.124199313348,10458.480746674883,10050.0,227.01122866046356,0.0
R2_pv_ridge,2025-02-01,2025-02-01,6,2025-02-01 01:00:00,2025-02-01 01:10:00,0.4311,2620.5011,0.0,2942.6338,1.9440148109918312,490.11496419816797,32.2972666666667,522.4122308648347,0.80,0.80,28,,522.4122308648347,85.66204753150134,0.0,0.0,0.0,10458.480746674883,10535.576589453234,10050.0,225.21191272583022,0.0
R2_pv_ridge,2025-02-01,2025-02-01,7,2025-02-01 01:10:00,2025-02-01 01:20:00,0.4302,2710.7861,0.0,2923.2679,0.9295644736678383,487.0563892543886,52.30199999999991,539.3583892543885,0.80,0.80,28,,539.3583892543885,87.56070592105522,0.0,0.0,0.0,10535.576589453234,10614.381224782184,10050.0,232.03197905723795,0.0
R2_pv_ridge,2025-02-01,2025-02-01,8,2025-02-01 01:20:00,2025-02-01 01:30:00,0.4279,2676.48,0.0,2787.63,0.0,464.605,50.69333333333327,515.2983333333333,0.80,0.80,28,,515.2983333333333,69.2183333333333,0.0,0.0,0.0,10614.381224782184,10676.677724782185,10050.0,220.49615683333332,0.0
R2_pv_ridge,2025-02-01,2025-02-01,9,2025-02-01 01:30:00,2025-02-01 01:40:00,0.4312,2830.598,0.0,2965.6344,0.0,494.27239999999995,44.104016666666666,538.3764166666666,0.80,0.80,28,,538.3764166666666,66.61008333333331,0.0,0.0,0.0,10676.677724782185,10736.626799782185,10050.0,232.14791086666665,0.0
