strategy_id,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,theta,theta_preset,residual_days,fallback_reason,solver_seconds,mip_gap,milp_fallback,nominal_terminal_error_kWh
R2_pv_ridge,2025-02-01,8801.462273333342,7847.756594847067,47615.4136154881,0.0,10930.759898496533,16656.90996997834,14350.432186320108,3260.183462144513,25299.72258918566,0.0,25299.72258918566,0,0,0.80,0.80,28,,0.026155299972742796,0.0,False,0.0
R2_pv_ridge,2025-02-02,7847.756594847067,7423.979242202324,93791.75519670514,0.0,11934.200927060465,20435.136510657663,16933.860191012973,3925.0536722894312,59977.75767947276,0.0,59977.75767947276,0,0,0.80,0.80,28,,0.024842399870976806,0.0,False,0.0
R2_pv_ridge,2025-02-03,7423.979242202324,7194.954365087533,91641.50143586705,0.0,7573.055965154837,21356.059790081767,17504.530819369553,4080.5538478270164,58218.50275117677,0.0,58218.50275117677,0,0,0.80,0.80,28,,0.02224159985780716,0.0,False,0.0
R2_pv_ridge,2025-02-04,7194.954365087533,7217.432332761921,91887.37646611079,0.0,6312.209660521575,22947.75097201191,18567.448116422696,4357.824887914825,58285.25709176105,0.0,58285.25709176105,0,0,0.80,0.80,28,,0.026470799930393696,0.0,False,0.0
R2_pv_ridge,2025-02-05,7217.432332761921,6733.271221608597,89550.85005844574,0.0,4922.887227501955,22712.004461307664,18832.4686136972,4363.69695876379,56576.48132662946,0.0,56576.48132662946,0,0,0.80,0.80,28,,0.029303699964657426,0.0,False,0.0
R2_pv_ridge,2025-02-06,6733.271221608597,6945.941474465399,91032.37990686652,0.14588477559721014,6312.776781293318,22406.78192690013,17958.090133217986,4236.021540825346,57740.58558383742,0.8521859166511029,57741.43776975407,1,1,0.80,0.80,28,,0.03606319986283779,0.0,False,0.0
R2_pv_ridge,2025-02-07,6945.941474465399,6701.265053791459,44378.20735580225,0.0,9254.792543586807,18620.757495554397,15303.022350005613,3562.4115662227305,23054.05050573489,0.0,23054.05050573489,0,0,0.80,0.80,28,,0.0509273000061512,0.0,False,0.0
R2_pv_ridge,2025-02-08,6701.265053791459,6637.393823786914,40018.45470171818,0.0,4947.68475535813,18689.95440367095,15196.347173977563,3557.478459697936,20759.275233447468,0.0,20759.275233447468,0,0,0.80,0.80,28,,0.04372490011155605,0.0,False,0.0
R2_pv_ridge,2025-02-09,6637.393823786914,6406.287754538013,86184.87580262256,0.0,2359.6418275887972,23567.439319426903,19297.621311059804,4500.924077616003,54127.77516114443,0.0,54127.77516114443,0,0,0.80,0.80,28,,0.034971300046890974,0.0,False,0.0
R2_pv_ridge,2025-02-10,6406.287754538013,6380.00009877744,87855.6720891018,0.0,9675.35051793972,20407.06777901724,16553.38379118848,3879.9716435893342,55292.367619558136,0.0,55292.367619558136,0,0,0.80,0.80,28,,0.022876600036397576,0.0,False,0.0
