date,interval,start_slot,end_slot,emergency_kWh,emergency_cost_yuan
2025-02-05,20:30-20:40,123,124,63.64457750000065,443.98457264000456
2025-02-06,07:50-08:10,47,49,29.40809999999999,171.32531989999993
2025-02-07,20:50-21:10,125,127,36.76728333333307,169.4907114333321
2025-02-08,20:40-20:50,124,125,86.21056233333798,527.005167543695
2025-02-08,21:30-21:40,129,130,17.761743500000307,87.66308504425152
2025-02-09,06:00-06:10,36,37,1.6070333333333338,7.527344133333335
2025-02-09,10:20-10:50,62,65,542.568986666669,2441.5382995983446
2025-02-09,20:10-21:10,121,127,1538.5110576666675,10465.554439466672
2025-02-09,21:20-21:40,128,130,29.89766616666675,143.55811899058378
2025-02-10,21:20-21:50,128,131,26.8910508333342,122.99198611292081
2025-02-11,06:00-06:10,36,37,5.328050000000076,24.956586200000356
2025-02-11,09:40-10:40,58,64,644.8017424999998,3156.429728841249
2025-02-11,20:30-21:40,123,130,516.4166998333374,3385.167397487361
2025-02-12,20:30-21:50,123,131,633.3264393333374,4188.0159062060275
2025-02-13,20:30-21:00,123,126,157.6422911666698,1009.2208865120222
2025-02-13,21:30-21:40,129,130,1.1815201666667896,5.83139278258394
2025-02-14,08:20-08:30,50,51,36.4101088333302,197.50663536639965
2025-02-14,20:40-20:50,124,125,328.2933339999977,2006.8571507419858
2025-02-15,20:40-21:50,124,131,236.30901666666352,1125.8003240083146
2025-02-16,05:50-06:10,35,37,36.590699999999856,166.79362879999934
2025-02-16,06:20-06:30,38,39,7.60666666666657,33.31339666666624
2025-02-16,10:10-10:50,61,65,493.08005400000036,2316.8933827760015
2025-02-16,20:30-20:40,123,124,308.8388843333324,2154.4600571093265
2025-02-16,21:40-21:50,130,131,13.447862166666733,52.20460093100026
2025-02-17,06:00-06:10,36,37,2.736599999999953,12.81823439999978
2025-02-17,20:30-20:40,123,124,207.39209966666004,1446.7672872746202
2025-02-18,05:50-06:00,35,36,34.206666666666706,155.62323000000018
2025-02-18,20:20-20:40,122,124,831.2253469999941,5776.01292526646
2025-02-19,05:50-06:00,35,36,27.0,122.8365
2025-02-19,06:20-06:30,38,39,45.472916666666606,199.1486385416664
2025-02-19,09:20-10:40,56,64,1032.2440133333312,4993.436059058323
2025-02-19,20:30-21:20,123,128,520.3065125000044,3508.0082613250306
2025-02-19,21:40-21:50,130,131,1.259275500000081,4.888507491000315
2025-02-20,06:00-06:20,36,38,49.46621666666658,229.23267994999958
2025-02-20,20:30-21:20,123,128,185.1644763333319,1172.3931718179904
2025-02-22,20:40-20:50,124,125,213.83662083333002,1307.1832631541463
2025-02-23,06:00-06:10,36,37,9.445366666666814,44.24209746666736
