strategy_id,date,slot,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
A3_both_arima,2025-02-01,0,553.9308074073981,0.0,0.0,0.9999999999999984,8801.462273333342,9300.0,442.3662619466627
A3_both_arima,2025-02-01,1,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,564.9894565249999
A3_both_arima,2025-02-01,2,0.0,0.0,0.0,0.0,10050.0,10050.0,206.6943075
A3_both_arima,2025-02-01,3,0.0,0.0,0.0,0.0,10050.0,10050.0,221.91613152
A3_both_arima,2025-02-01,4,0.0,0.0,0.0,0.0,10050.0,10050.0,226.19964136833335
A3_both_arima,2025-02-01,5,0.0,0.0,0.0,0.0,10050.0,10050.0,227.21569583333329
A3_both_arima,2025-02-01,6,0.0,0.0,0.0,0.0,10050.0,10050.0,225.35159018999997
A3_both_arima,2025-02-01,7,0.0,0.0,0.0,0.0,10050.0,10050.0,232.09862882999994
A3_both_arima,2025-02-01,8,0.0,0.0,0.0,-0.0,10050.0,10050.0,220.25795916666672
A3_both_arima,2025-02-01,9,0.0,0.0,0.0,0.0,10050.0,10050.0,232.14791086666665
A3_both_arima,2025-02-01,10,0.0,0.0,0.0,0.0,10050.0,10050.0,234.7259688783333
A3_both_arima,2025-02-01,11,0.0,0.0,0.0,0.0,10050.0,10050.0,232.561206
A3_both_arima,2025-02-01,12,0.0,0.0,0.0,0.0,10050.0,10050.0,231.40230200999997
A3_both_arima,2025-02-01,13,0.0,0.0,0.0,0.0,10050.0,10050.0,242.89201596666663
A3_both_arima,2025-02-01,14,0.0,0.0,0.0,0.0,10050.0,10050.0,237.34572216666672
A3_both_arima,2025-02-01,15,0.0,0.0,0.0,0.0,10050.0,10050.0,231.92145040000003
A3_both_arima,2025-02-01,16,0.0,0.0,0.0,0.0,10050.0,10050.0,238.512140725
A3_both_arima,2025-02-01,17,0.0,0.0,0.0,0.0,10050.0,10050.0,247.96631016666666
A3_both_arima,2025-02-01,18,0.0,0.0,0.0,0.0,10050.0,10050.0,241.33399928999995
A3_both_arima,2025-02-01,19,0.0,0.0,0.0,0.0,10050.0,10050.0,243.053221345
A3_both_arima,2025-02-01,20,0.0,0.0,0.0,0.0,10050.0,10050.0,243.72836399999994
A3_both_arima,2025-02-01,21,0.0,0.0,0.0,0.0,10050.0,10050.0,243.19463735000005
A3_both_arima,2025-02-01,22,0.0,0.0,0.0,0.0,10050.0,10050.0,243.95212246666662
A3_both_arima,2025-02-01,23,0.0,0.0,0.0,0.0,10050.0,10050.0,255.248345
