date,interval,start_slot,end_slot,emergency_kWh,emergency_cost_yuan
2025-02-06,07:50-08:10,47,49,26.372633495147966,153.80691564524682
2025-02-09,06:00-06:10,36,37,9.505993198091346,44.52607213985986
2025-02-11,06:00-06:10,36,37,0.11445032696792623,0.5360853315177665
2025-02-11,21:20-21:40,128,130,28.398134527399222,135.8514659625411
2025-02-18,05:50-06:00,35,36,22.58626904435266,102.75623101728243
2025-02-19,06:20-06:30,38,39,40.95759479740218,179.37378641522287
2025-02-20,06:00-06:10,36,37,23.267593420658955,108.98540758236655
2025-02-24,06:00-06:20,36,38,29.203989396221004,130.56539223574856
2025-02-25,06:20-06:30,38,39,27.052112874478098,118.47472833377682
2025-02-27,09:50-10:20,59,62,110.46916572940268,543.5003924911252
2025-03-02,20:10-20:40,121,124,1688.8467157135992,11544.300382614449
2025-03-02,20:50-21:00,125,126,16.336589013684353,76.22652433785119
2025-03-03,10:20-10:40,62,64,19.30747024983755,94.9305997078494
2025-03-03,20:20-20:50,122,125,1130.9422171793412,7791.780106307732
2025-03-03,21:10-21:30,127,129,28.411442774231205,133.12181511866032
2025-03-05,05:50-06:00,35,36,3.286666666666747,14.952690000000366
2025-03-08,07:20-08:00,44,48,370.87713410433946,1418.8177812717854
2025-03-10,09:40-10:20,58,62,295.84557673669593,1445.6959230217217
2025-03-10,20:20-20:40,122,124,1226.802892430188,8443.087059153737
2025-03-11,20:30-20:40,123,124,59.232545766018575,413.2062392637456
2025-03-13,09:50-10:50,59,65,671.277812760775,3201.923469648793
2025-03-13,20:20-20:40,122,124,989.4804553594811,6840.535010280353
2025-03-16,05:50-06:00,35,36,1.6400000000001,7.461180000000455
2025-03-18,09:20-10:00,56,60,200.35227564654335,968.785339202402
2025-03-23,20:30-20:40,123,124,15.237679669465138,106.2980533741888
2025-04-02,08:50-10:20,53,62,1288.1911204325056,6358.549644832045
2025-04-09,20:30-20:50,123,125,71.02097775323796,491.1770881522302
2025-04-27,20:30-20:40,123,124,465.03244468573746,3244.066334127705
2025-04-28,20:00-21:00,120,126,2811.1466401559214,19031.18317386348
2025-04-29,20:30-20:40,123,124,319.8194911009034,2231.060769919902
2025-05-01,20:20-21:30,122,129,1650.2866189070776,10857.14056641045
2025-05-02,20:20-21:50,122,131,1681.2457135850027,10539.139156857385
2025-05-03,20:30-21:50,123,131,1146.4992244803661,6594.686409450034
2025-05-04,20:30-21:50,123,131,1138.82617740033,7186.4354292113685
2025-05-05,20:30-20:40,123,124,675.7224834386637,4713.840044468118
2025-05-06,20:30-21:00,123,126,155.99394951096565,978.9775762850777
2025-05-06,21:20-21:50,128,131,115.06390824196589,527.8564899403748
2025-05-07,20:30-20:40,123,124,633.6152480789581,4420.0999705988115
2025-05-08,20:00-20:10,120,121,35.999250000000075,243.22893262500048
2025-05-11,19:10-19:30,115,117,41.18071666666674,277.36103945833383
2025-05-19,20:20-20:30,122,123,67.00333333333344,451.9039816666674
2025-05-22,20:20-20:30,122,123,2.57000000000005,17.333365000000338
2025-05-29,19:10-19:20,115,116,17.817433333333383,119.77769558333367
2025-06-01,10:00-11:00,60,66,733.7924030324957,3007.588838189662
