strategy_id,alpha,date,slot,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
R_q90,0.9,2025-02-01,0,553.9308074073981,0.0,0.0,0.9999999999999984,8801.462273333342,9300.0,437.1755129557305
R_q90,0.9,2025-02-01,1,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,563.4913773980622
R_q90,0.9,2025-02-01,2,0.0,0.0,0.0,0.0,10050.0,10050.0,211.43805167641145
R_q90,0.9,2025-02-01,3,0.0,0.0,0.0,0.0,10050.0,10050.0,211.71457342300644
R_q90,0.9,2025-02-01,4,0.0,0.0,0.0,0.0,10050.0,10050.0,214.5381687892875
R_q90,0.9,2025-02-01,5,0.0,0.0,0.0,0.0,10050.0,10050.0,228.17182266388608
R_q90,0.9,2025-02-01,6,0.0,0.0,0.0,0.0,10050.0,10050.0,221.66356948640754
R_q90,0.9,2025-02-01,7,0.0,0.0,0.0,0.0,10050.0,10050.0,216.55102276964712
R_q90,0.9,2025-02-01,8,0.0,0.0,0.0,-0.0,10050.0,10050.0,214.4525105173311
R_q90,0.9,2025-02-01,9,0.0,0.0,0.0,0.0,10050.0,10050.0,224.32459590766754
R_q90,0.9,2025-02-01,10,0.0,0.0,0.0,0.0,10050.0,10050.0,230.03801336234955
R_q90,0.9,2025-02-01,11,0.0,0.0,0.0,0.0,10050.0,10050.0,232.39928051690183
R_q90,0.9,2025-02-01,12,0.0,0.0,0.0,0.0,10050.0,10050.0,228.1766798661625
R_q90,0.9,2025-02-01,13,0.0,0.0,0.0,0.0,10050.0,10050.0,233.79987512988183
R_q90,0.9,2025-02-01,14,0.0,0.0,0.0,0.0,10050.0,10050.0,235.82285415478637
R_q90,0.9,2025-02-01,15,0.0,0.0,0.0,0.0,10050.0,10050.0,232.77496183241658
R_q90,0.9,2025-02-01,16,0.0,0.0,0.0,0.0,10050.0,10050.0,241.02651900170392
R_q90,0.9,2025-02-01,17,0.0,0.0,0.0,0.0,10050.0,10050.0,245.27287484312632
R_q90,0.9,2025-02-01,18,0.0,0.0,0.0,0.0,10050.0,10050.0,239.03038735164225
R_q90,0.9,2025-02-01,19,0.0,0.0,0.0,0.0,10050.0,10050.0,239.61320996295154
R_q90,0.9,2025-02-01,20,0.0,0.0,0.0,0.0,10050.0,10050.0,241.6461361638675
R_q90,0.9,2025-02-01,21,0.0,0.0,0.0,0.0,10050.0,10050.0,243.92683494447587
R_q90,0.9,2025-02-01,22,0.0,0.0,0.0,0.0,10050.0,10050.0,240.5298804685939
R_q90,0.9,2025-02-01,23,0.0,0.0,0.0,0.0,10050.0,10050.0,260.3389768344482
R_q90,0.9,2025-02-01,24,0.0,0.0,0.0,0.0,10050.0,10050.0,248.38675622145118
R_q90,0.9,2025-02-01,25,0.0,0.0,0.0,0.0,10050.0,10050.0,243.87578508705133
