strategy_id,predictor_id,alpha,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,solved,solver_seconds,mip_gap,milp_fallback,nominal_terminal_error_kWh
P1_q75,P1,0.75,2025-02-01,8801.462273333342,7084.551241585185,43058.423908822515,0.0,7098.439413753962,16458.04468583454,14876.236124099318,3298.719593483379,22661.20932302709,0.0,22661.20932302709,0,0,True,0.029787100153043866,0.0,False,0.0
P1_q75,P1,0.75,2025-02-02,7084.551241585185,6935.920967936571,91143.68915634899,0.0,8802.845841822882,21675.434793736116,17690.86942921,4133.195638174724,57760.11318359496,0.0,57760.11318359496,0,0,True,0.022147299954667687,0.0,False,0.0
P1_q75,P1,0.75,2025-02-03,6935.920967936571,6090.732069264933,86238.45920209948,53.9865550655835,2564.2884194065355,22483.741297699984,18972.500459941464,4356.429736430162,54170.78741996012,376.6102081375105,54547.397628097635,1,1,True,0.032517699990421534,0.0,False,0.0
P1_q75,P1,0.75,2025-02-04,6090.732069264933,6156.099641298997,87392.94109761207,395.34954998001496,1864.20380880798,24581.01091554451,19851.7880267604,4663.855316750052,54633.7593891118,2707.9935624162886,57341.75295152809,3,1,True,0.02688550017774105,0.0,False,0.0
P1_q75,P1,0.75,2025-02-05,6156.099641298997,6147.08455979433,85750.90676717901,657.9667937882353,1044.9460070563891,24334.811283851257,19719.31071327372,4624.515652082207,53590.48276983385,3184.2695626436266,56774.752332477474,7,4,True,0.031908199889585376,0.0,False,0.0
P1_q75,P1,0.75,2025-02-06,6147.08455979433,6255.929680982027,87567.88806490562,21.052866666666773,2756.618700309603,23491.075818563644,18929.810803967626,4452.419893408324,54984.78609066314,122.98032063333395,55107.76641129647,1,1,True,0.024875300005078316,0.0,False,0.0
P1_q75,P1,0.75,2025-02-07,6255.929680982027,6319.72133036566,42763.29982113971,0.0,7143.932126848699,19769.8712798899,15956.18325226555,3749.896378240718,22010.766574624686,0.0,22010.766574624686,0,0,True,0.04528150008991361,0.0,False,0.0
P1_q75,P1,0.75,2025-02-08,6319.72133036566,6371.155016382342,39209.780503227536,0.0,3986.144016704322,18948.333960218595,15301.860190362051,3595.040083839866,20275.590094128107,0.0,20275.590094128107,0,0,True,0.0718805999495089,0.0,False,0.0
P1_q75,P1,0.75,2025-02-09,6371.155016382342,6470.345075504697,87336.99490459549,0.0,3230.6269833317547,23482.531059931356,18931.57910533428,4451.761895474723,54850.90886252358,0.0,54850.90886252358,0,0,True,0.014542900025844574,0.0,False,0.0
P1_q75,P1,0.75,2025-02-10,6470.345075504697,6374.7759661275495,87491.85473840326,0.0,9397.69264943824,20281.772126690095,16514.247621058406,3863.0936150088337,54969.7579799045,0.0,54969.7579799045,0,0,True,0.024842299986630678,0.0,False,0.0
