strategy_id,alpha,date,day_index,elapsed_seconds,mip_gap,mip_node_count,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
P1_q75,0.75,2025-02-01,31,0.029787100153043866,0.0,1,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
P1_q75,0.75,2025-02-02,32,0.022147299954667687,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.6653345369377348e-15,1.1102230246251565e-15,9.25185853854297e-13
P1_q75,0.75,2025-02-03,33,0.032517699990421534,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.4802973661668753e-12
P1_q75,0.75,2025-02-04,34,0.02688550017774105,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1_q75,0.75,2025-02-05,35,0.031908199889585376,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1_q75,0.75,2025-02-06,36,0.024875300005078316,0.0,1,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1_q75,0.75,2025-02-07,37,0.04528150008991361,0.0,1,False,28,,2.2737367544323206e-13,1.3073986337985843e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1_q75,0.75,2025-02-08,38,0.0718805999495089,0.0,1,False,28,,2.2737367544323206e-13,5.7127635955112055e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1_q75,0.75,2025-02-09,39,0.014542900025844574,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1_q75,0.75,2025-02-10,40,0.024842299986630678,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.329070518200751e-15,0.0,0.0
P1_q75,0.75,2025-02-11,41,0.01761190011166036,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
