strategy_id,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_gap_yuan,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
G1_ridge_gate,2025-02-01,31,0.02920290012843907,0.0,1,26475.50367818511,0.0,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,9.325873406851315e-15,9.325873406851315e-15,7.771561172376096e-12
G1_ridge_gate,2025-02-02,32,0.022536099888384342,0.0,1,60892.41933999353,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,5.551115123125783e-13
G1_ridge_gate,2025-02-03,33,0.022743399953469634,0.0,1,56894.14311188524,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0
G1_ridge_gate,2025-02-04,34,0.026322799967601895,0.0,1,57286.63021422874,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0
G1_ridge_gate,2025-02-05,35,0.03658850002102554,0.0,1,54775.10563053718,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.4802973661668753e-12
G1_ridge_gate,2025-02-06,36,0.028043600032106042,0.0,1,55926.88986374364,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.684249447727648e-12,0.0,1.1213252548714081e-14,2.021099337273178e-15,1.6653345369377346e-12
G1_ridge_gate,2025-02-07,37,0.03080830001272261,0.0,1,21637.101453358086,0.0,False,28,,1.1368683772161603e-13,1.2505552149377763e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G1_ridge_gate,2025-02-08,38,0.0360145999584347,0.0,1,20363.406641263166,0.0,False,28,,2.2737367544323206e-13,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G1_ridge_gate,2025-02-09,39,0.02848039986565709,0.0,1,55986.68900554024,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.3314683517128287e-15,0.0,0.0
G1_ridge_gate,2025-02-10,40,0.025275100022554398,0.0,1,56335.12668299573,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.920070139701873e-15,0.0,0.0
G1_ridge_gate,2025-02-11,41,0.01651969994418323,0.0,1,54425.04687979851,7.275957614183426e-12,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G1_ridge_gate,2025-02-12,42,0.024878400145098567,0.0,1,54481.68457839138,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.7053025658242404e-12,0.0,2.9976021664879227e-15,2.0463630789890888e-15,1.6653345369377346e-12
G1_ridge_gate,2025-02-13,43,0.032142600044608116,0.0,1,53438.894286431576,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G1_ridge_gate,2025-02-14,44,0.0450414998922497,0.0,1,19367.757760685632,0.0,False,28,,5.684341886080802e-14,1.6200374375330284e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G1_ridge_gate,2025-02-15,45,0.03683009999804199,0.0,1,18862.711575289562,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,1.5315291704214355e-12,0.0,7.993605777301127e-15,7.993605777301127e-15,6.6613381477509384e-12
G1_ridge_gate,2025-02-16,46,0.023324200185015798,0.0,1,51281.03830056907,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G1_ridge_gate,2025-02-17,47,0.025496100075542927,0.0,1,50741.426605298984,0.0,False,28,,1.1368683772161603e-13,8.624212455288216e-13,0.0,0.0,1.2335811384724e-12,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
G1_ridge_gate,2025-02-18,48,0.03473499999381602,0.0,1,49867.94159830677,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
G1_ridge_gate,2025-02-19,49,0.025259600020945072,0.0,1,49075.60945439772,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,8.881784197001252e-16,7.401486830834376e-13
G1_ridge_gate,2025-02-20,50,0.02286270004697144,0.0,1,49248.74466937222,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.218048215738236e-15,0.0,0.0
G1_ridge_gate,2025-02-21,51,0.06116700009442866,0.0,1,18337.36087314965,0.0,False,28,,2.2737367544323206e-13,1.5916157281026244e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G1_ridge_gate,2025-02-22,52,0.033360700123012066,0.0,1,18086.561006547705,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,4.774847184307873e-12,1.057287590811029e-11,0.0,2.486899575160357e-14,2.486899575160357e-14,1.1287267417022424e-11
G1_ridge_gate,2025-02-23,53,0.02133819996379316,0.0,1,47952.6176621933,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.3869795029440866e-15,2.3869795029440866e-15,1.9891495857867385e-12
G1_ridge_gate,2025-02-24,54,0.02817089995369315,0.0,1,47598.28203093282,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
G1_ridge_gate,2025-02-25,55,0.022922300035133958,0.0,1,47214.07698233519,0.0,False,28,,2.2737367544323206e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,6.8833827526759706e-15,6.661338147750939e-16,5.551115123125783e-13
