group,interval_start,interval_end,owner_date,effective_version,price_yuan_kWh,actual_load_kW,actual_pv_kW,net_kWh,q0_kWh,q_eff_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,ordinary_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
Q43,2025-02-01 00:00:00,2025-02-01 00:10:00,2025-01-31,public_January,0.309,2543.76,0.0,423.96000000000004,0.0,0.0,0.0,423.96000000000004,0.0,0.0,6097.354409999999,5626.287743333332,0.0,0.0,0.0,0.0
Q43,2025-02-01 00:10:00,2025-02-01 00:20:00,2025-02-01,2025-02-01 00:00,0.3281,2532.1822,0.0,422.0303666666667,455.7359170017879,455.7359170017879,33.705550335121245,0.0,0.0,0.0,5626.287743333332,5656.622738634942,149.52695436828662,0.0,0.0,149.52695436828662
Q43,2025-02-01 00:20:00,2025-02-01 00:30:00,2025-02-01,2025-02-01 00:00,0.3257,2492.4439,0.0,415.4073166666667,1271.7646187497476,1271.7646187497476,833.3333333333334,0.0,0.0,23.023968749747496,5656.622738634942,6406.622738634942,414.2137363267928,0.0,0.0,414.2137363267928
Q43,2025-02-01 00:30:00,2025-02-01 00:40:00,2025-02-01,2025-02-01 00:00,0.3041,2464.3,0.0,410.7166666666667,1306.1060520077149,1306.1060520077149,833.3333333333334,0.0,0.0,62.05605200771481,6406.622738634942,7156.622738634942,397.1868504155461,0.0,0.0,397.1868504155461
Q43,2025-02-01 00:40:00,2025-02-01 00:50:00,2025-02-01,2025-02-01 00:00,0.3126,2581.7688,0.0,430.29479999999995,1309.5896046093233,1309.5896046093233,833.3333333333334,0.0,0.0,45.96147127598999,7156.622738634942,7906.622738634942,409.37771040087443,0.0,0.0,409.37771040087443
Q43,2025-02-01 00:50:00,2025-02-01 01:00:00,2025-02-01,2025-02-01 00:00,0.3286,2546.4635,0.0,424.4105833333333,475.7465591124011,475.7465591124011,51.33597577906778,0.0,0.0,0.0,7906.622738634942,7952.825116836103,156.330319324335,0.0,0.0,156.330319324335
Q43,2025-02-01 01:00:00,2025-02-01 01:10:00,2025-02-01,2025-02-01 00:00,0.3438,2436.31,0.0,406.0516666666666,501.909523814466,501.909523814466,95.8578571477994,0.0,0.0,0.0,7952.825116836103,8039.097188269123,172.55649428741341,0.0,0.0,172.55649428741341
Q43,2025-02-01 01:10:00,2025-02-01 01:20:00,2025-02-01,2025-02-01 00:00,0.3704,2620.5011,0.0,436.7501833333333,500.9540259215924,500.9540259215924,64.20384258825908,0.0,0.0,0.0,8039.097188269123,8096.880646598556,185.55337120135783,0.0,0.0,185.55337120135783
Q43,2025-02-01 01:20:00,2025-02-01 01:30:00,2025-02-01,2025-02-01 00:00,0.3746,2710.7861,0.0,451.7976833333333,486.9273603812024,486.9273603812024,35.12967704786911,0.0,0.0,0.0,8096.880646598556,8128.4973559416385,182.40298919879842,0.0,0.0,182.40298919879842
Q43,2025-02-01 01:30:00,2025-02-01 01:40:00,2025-02-01,2025-02-01 00:00,0.3606,2676.48,0.0,446.08,490.0843154913688,490.0843154913688,44.0043154913688,0.0,0.0,0.0,8128.4973559416385,8168.10123988387,176.72440416618758,0.0,0.0,176.72440416618758
Q43,2025-02-01 01:40:00,2025-02-01 01:50:00,2025-02-01,2025-02-01 00:00,0.3582,2830.598,0.0,471.7663333333333,498.4686633364116,498.4686633364116,26.702330003078316,0.0,0.0,0.0,8168.10123988387,8192.13333688664,178.55147520710264,0.0,0.0,178.55147520710264
Q43,2025-02-01 01:50:00,2025-02-01 02:00:00,2025-02-01,2025-02-01 00:00,0.3041,2688.1558,0.0,448.02596666666665,1348.5081006304508,1348.5081006304508,833.3333333333334,0.0,0.0,67.14880063045086,8192.13333688664,8942.13333688664,410.0813134017201,0.0,0.0,410.0813134017201
Q43,2025-02-01 02:00:00,2025-02-01 02:10:00,2025-02-01,2025-02-01 00:00,0.2537,2384.42,0.0,397.4033333333333,1370.7643091339396,1370.7643091339396,833.3333333333334,0.0,0.0,140.02764246727293,8942.13333688664,9692.13333688664,347.76290522728044,0.0,0.0,347.76290522728044
