date,interval,start_slot,end_slot,emergency_kWh,emergency_cost_yuan
2025-02-06,08:00-08:10,48,49,1.7411333333330958,10.170830366665278
2025-02-08,20:40-20:50,124,125,62.06058100000115,379.376331653007
2025-02-09,05:50-06:10,35,37,4.949700000000007,22.8645089666667
2025-02-09,10:30-10:50,63,65,313.9085469999996,1334.7428607248316
2025-02-09,20:20-20:40,122,124,788.2088766666711,5477.46945777003
2025-02-09,20:50-21:00,125,126,21.643357666666542,100.98790687266609
2025-02-09,21:20-21:40,128,130,25.90863666666678,125.6728212683339
2025-02-11,06:00-06:10,36,37,4.084666666666749,19.13257866666705
2025-02-11,10:00-10:40,60,64,297.52439766666686,1432.4406879111677
2025-02-11,20:30-20:40,123,124,79.06862649999721,551.5827384639805
2025-02-11,20:50-21:40,125,130,76.54454816666691,362.9865036040012
2025-02-12,20:30-20:50,123,125,281.04542833333164,1947.3957898199883
2025-02-12,21:10-21:50,127,131,62.04276666666742,285.47375254167025
2025-02-13,20:30-20:40,123,124,30.199749999999085,210.6734559999936
2025-02-13,20:50-21:00,125,126,27.85559533333271,129.97420782533044
2025-02-14,20:40-20:50,124,125,235.34946133333426,1438.6912571306723
2025-02-15,21:00-21:50,126,131,81.66208333333196,378.8984475833274
2025-02-16,05:50-06:00,35,36,36.719999999999914,167.05763999999962
2025-02-16,06:20-06:30,38,39,8.67666666666662,37.99946166666646
2025-02-16,10:30-10:50,63,65,176.4382348333334,793.4759697625836
2025-02-16,20:30-20:40,123,124,172.73716533333288,1205.0144653653301
2025-02-17,20:30-20:40,123,124,98.26426750000314,685.4915300800219
2025-02-18,05:50-06:00,35,36,34.206666666666706,155.62323000000018
2025-02-18,20:30-20:40,123,124,77.11242416666755,537.9362709866729
2025-02-19,05:50-06:00,35,36,27.0,122.8365
2025-02-19,06:20-06:30,38,39,48.319583333333185,211.61561520833266
2025-02-19,09:50-10:40,59,64,374.6686361666635,1841.9173942090677
2025-02-19,20:30-20:40,123,124,225.40164616667,1572.40188365869
2025-02-19,20:50-21:20,125,128,42.519183500000054,195.98683213600026
2025-02-20,05:50-06:10,35,37,39.36416666666662,184.2844683333331
2025-02-22,20:40-20:50,124,125,37.94738616666399,231.97237163681694
2025-02-23,06:00-06:10,36,37,6.708766666666747,31.423863066667042
2025-02-24,06:00-06:20,36,38,50.38041666666663,227.99277791666645
2025-02-24,20:30-21:00,123,126,289.73350533333235,1908.1088203886607
2025-02-25,05:50-06:00,35,36,17.526666666666642,79.73756999999989
2025-02-25,06:10-06:30,37,39,32.880399999999895,143.99881909999954
2025-02-26,20:10-20:40,121,124,1602.2126268333323,10963.678734849993
2025-02-27,05:50-06:00,35,36,1.941666666666606,8.833612499999724
2025-02-27,09:00-10:20,54,62,1200.5951286666648,5848.210472573657
2025-02-27,20:40-20:50,124,125,6.1133494999971845,37.37090549348279
2025-03-01,21:10-21:20,127,128,2.921333000003619,13.687905771516958
2025-03-02,20:20-21:00,122,126,1402.1202503333288,9540.86874862314
2025-03-02,21:20-21:40,128,130,28.409654999999656,136.00772183583166
2025-03-03,21:20-21:30,128,129,19.071516333328645,89.35958977981137
2025-03-06,20:30-20:40,123,124,211.67941650000148,1476.6756095040103
2025-03-06,20:50-21:10,125,127,9.04190349999999,41.804158730999994
2025-03-08,07:20-08:00,44,48,282.6895453333357,1081.764816989009
2025-03-10,09:20-10:20,56,62,641.6641738333335,3095.170779933333
2025-03-10,20:00-20:40,120,124,2225.0543701666656,15146.713583906077
2025-03-11,20:30-20:40,123,124,143.889266333333,1003.771521941331
2025-03-13,09:10-10:50,55,65,1397.3168978333333,6721.184687442834
2025-03-13,20:00-20:40,120,124,2489.4869678333353,16928.819437149265
2025-03-14,07:10-07:50,43,47,373.8550498333322,1441.5161809273286
2025-03-15,07:40-07:50,46,47,31.503354166665826,135.46442291666304
2025-03-15,20:40-21:00,124,126,37.054016666664836,201.33340388332232
2025-03-16,05:50-06:00,35,36,1.6400000000001,7.461180000000455
2025-03-18,08:30-10:00,51,60,1786.2008999999991,9158.877482191661
2025-03-18,20:30-20:50,123,125,381.5275806666701,2657.3690188806904
2025-03-20,20:30-20:40,123,124,568.8489609999941,3968.290351935959
2025-03-21,07:10-07:40,43,46,212.2535173333346,817.1645481573385
2025-03-23,20:30-20:40,123,124,95.14806666666516,663.7529130666562
2025-03-24,20:30-20:40,123,124,575.7330405781875,4016.3136910734356
2025-03-25,09:10-10:40,55,64,659.9373988333356,3200.305505453844
2025-03-25,20:30-20:40,123,124,695.7730815000017,4853.713016544012
2025-03-25,21:00-21:30,126,129,69.69276333333309,325.2330945533322
2025-03-26,20:30-20:40,123,124,6.985416666665742,48.730266666660214
2025-03-27,20:20-20:40,122,124,1420.331234666663,9746.753292542642
2025-03-27,21:40-21:50,130,131,16.900613999999997,65.60818354799999
2025-03-29,21:30-21:40,129,130,0.16289433333065517,0.8039649821534487
2025-03-30,08:50-09:30,53,57,261.28125216666064,1317.858437598302
2025-03-30,20:30-20:40,123,124,440.7279651666622,3074.518285002636
2025-03-31,20:20-20:40,122,124,716.0567873333342,4989.686605194673
2025-04-01,20:30-20:50,123,125,464.72288133333,3219.2868566313105
2025-04-02,08:30-10:20,51,62,1824.9237459999958,9162.453362354976
2025-04-03,20:30-20:40,123,124,580.1940866666665,4047.433948586666
2025-04-06,20:50-21:00,125,126,31.618790833334266,147.5332780283377
2025-04-06,21:40-21:50,130,131,2.889286833332994,11.21621148699868
2025-04-08,08:50-09:40,53,58,211.16138483332944,1060.4031140116465
2025-04-08,20:30-20:40,123,124,171.335737666662,1195.238105962634
2025-04-08,21:10-21:20,127,128,26.34118733333355,123.42163325033437
2025-04-09,20:10-21:00,121,126,1811.3368590000043,12357.220827633362
2025-04-10,20:30-20:50,123,125,198.98073833333206,1366.4700710466577
2025-04-10,21:40-21:50,130,131,15.112303999999995,58.665964127999985
2025-04-13,20:40-20:50,124,125,18.905437666671013,115.56894045635988
2025-04-13,21:00-21:20,126,128,44.850050000000145,207.36907072500065
2025-04-14,20:30-20:50,123,125,105.92705000000115,716.9454479833412
2025-04-15,20:30-21:00,123,126,389.7302372695499,2712.6328675590466
2025-04-16,20:10-20:40,121,124,1993.4497701666664,13586.198521216666
2025-04-16,21:10-21:40,127,130,31.726759999999558,155.79181731333125
2025-04-17,20:30-20:40,123,124,20.658528499999875,144.11389481599915
2025-04-22,20:10-20:40,121,124,1791.4373778333272,12228.918137516626
2025-04-26,20:50-21:00,125,126,4.237315166665631,19.771312567661838
2025-04-26,21:30-21:50,129,131,292.96463199999937,1430.503701235997
2025-04-27,08:30-09:10,51,55,457.3164655766682,2392.843603559225
2025-04-27,20:30-20:40,123,124,255.5938105000028,1783.0224220480195
2025-04-27,21:10-21:20,127,128,5.081092499999908,23.80745890874957
2025-04-28,19:50-21:00,119,126,3404.714437,23020.534725592
2025-04-29,20:30-20:40,123,124,43.02988333333167,300.1764661333217
2025-04-30,20:50-21:20,125,128,56.36396666666526,258.9799999416601
2025-05-01,20:10-21:30,121,129,2403.468570499995,15824.798263524968
2025-05-01,21:40-21:50,130,131,13.04707649999998,50.64875097299992
2025-05-02,20:20-21:50,122,131,1761.3761321666664,10549.54628124808
2025-05-03,20:30-21:50,123,131,1288.7625856666623,7163.278090860644
2025-05-04,20:20-21:50,122,131,1522.0769333333333,9608.083182149996
2025-05-05,20:00-21:40,120,130,2960.534973833327,19733.621036654873
2025-05-06,20:20-21:50,122,131,1313.4756333333303,8221.22703864998
2025-05-07,20:10-21:50,121,131,2482.763149999998,16463.878476633323
2025-05-08,20:00-20:10,120,121,35.999250000000075,243.22893262500048
2025-05-11,19:10-19:30,115,117,41.18071666666674,277.36103945833383
2025-05-17,20:30-20:40,123,124,41.47450649999939,289.32615734399576
2025-05-19,20:20-20:30,122,123,67.00333333333344,451.9039816666674
2025-05-20,20:00-20:50,120,125,2248.4130966666626,15321.475371586643
2025-05-22,20:20-20:30,122,123,2.57000000000005,17.333365000000338
2025-05-23,06:50-07:00,41,42,0.7334786666668052,3.0564056040005774
2025-05-26,20:00-20:40,120,124,2320.029962333338,15814.809601646866
2025-05-29,19:10-19:20,115,116,17.817433333333383,119.77769558333367
2025-05-31,06:50-07:20,41,44,137.28423566666666,564.7914653063334
2025-06-01,09:30-11:00,57,66,1191.674562999997,5228.01837400132
2025-06-01,18:50-21:50,113,131,9740.102134999997,65031.673417688326
2025-06-02,09:10-09:30,55,57,177.26344599999732,876.2738481059865
2025-06-02,19:00-21:50,114,131,4097.11911683333,27019.923879648482
2025-06-03,08:50-10:20,53,62,1188.7386999999987,5846.191390141659
2025-06-03,18:50-20:00,113,120,340.5463500000001,2295.707338358334
2025-06-03,20:20-21:50,122,131,1603.3008999999995,9992.19630403333
2025-06-04,18:50-19:20,113,116,119.0523166666668,802.7569449416676
2025-06-04,19:30-21:50,117,131,3324.5912704999882,21728.034775058168
2025-06-05,08:40-10:00,52,60,1217.0844643333367,6192.177958240017
2025-06-05,18:50-21:00,113,126,2351.14871816666,15915.54774410829
2025-06-05,21:10-21:50,127,131,220.59831416666628,990.4574207529149
2025-06-06,06:20-07:40,38,46,854.8832430000007,3558.7178104435034
2025-06-06,19:30-21:50,117,131,4212.226966666663,27591.703740724995
2025-06-07,06:40-07:40,40,46,497.66397583333423,1987.736387667504
2025-06-07,20:10-20:50,121,125,1572.3201166666672,10726.09199536667
2025-06-07,21:00-21:50,126,131,231.86726666666664,1038.1184756166667
2025-06-09,18:50-19:00,113,114,20.843333333333362,140.33816333333354
2025-06-09,19:40-19:50,118,119,5.004466666666417,33.71258969999832
2025-06-09,20:20-20:40,122,124,1613.5196415,11076.882013780083
2025-06-10,19:10-19:20,115,116,3.975416666666547,26.72473854166586
2025-06-10,20:00-20:10,120,121,6.140766666666536,41.490089983332446
2025-06-11,09:40-10:50,58,65,1051.539916499996,5127.604186060898
2025-06-11,19:20-19:30,116,117,4.5533333333330575,30.696296666664807
2025-06-17,19:20-19:30,116,117,33.89666666666676,228.51437833333395
2025-06-17,20:30-20:40,123,124,7.181616666666741,50.098957866667185
2025-06-18,19:50-20:00,119,120,9.141666666666538,61.623974999999135
2025-06-19,19:10-19:30,115,117,59.323066666666705,399.4444923333336
2025-06-24,09:00-10:50,54,65,2614.744399999998,12632.07518916666
2025-06-24,19:00-19:10,114,115,3.54148333333319,23.945739558332363
2025-06-24,20:20-20:50,122,125,1133.8751765000015,7825.60375212926
2025-06-26,19:00-19:10,114,115,4.598716666666519,31.094222741665668
2025-06-26,19:30-19:50,117,119,27.583666666666545,185.83444487499918
2025-06-30,18:50-19:00,113,114,56.599583333333385,381.0849945833337
2025-06-30,19:30-19:40,117,118,22.421066666666547,151.23009466666585
2025-07-01,09:00-10:10,54,61,902.9138584999989,4434.0923192914115
2025-07-01,18:50-20:10,113,121,674.7304,4549.184709566667
2025-07-01,20:20-21:50,122,131,1418.0873179999999,8727.296095843
2025-07-02,08:00-09:50,48,59,1760.900118500002,9345.827272226095
2025-07-02,18:50-21:50,113,131,3288.542516666668,21612.913917333335
2025-07-03,07:40-10:30,46,63,3869.40815733333,20703.13072124165
2025-07-03,17:50-21:50,107,131,10754.266871860078,71228.32460299824
2025-07-04,04:30-07:20,27,44,3893.7445499999994,12643.035476241665
2025-07-04,20:00-21:50,120,131,3262.4054343333282,20705.014053564802
2025-07-05,04:40-07:30,28,45,3582.324049999997,12098.99424246666
