date,interval,start_slot,end_slot,emergency_kWh,emergency_cost_yuan
2025-02-05,06:00-06:10,36,37,7.000867429606501,32.79206304027685
2025-02-05,07:50-08:00,47,48,21.647737708286513,125.74088447858222
2025-02-05,10:20-10:50,62,65,384.2555826360484,1852.9811201773791
2025-02-06,08:00-08:10,48,49,21.052866666666773,122.98032063333395
2025-02-08,20:40-20:50,124,125,74.27595086892575,454.0488876617431
2025-02-08,21:30-21:40,129,130,12.017801033574088,59.31385700120491
2025-02-11,06:00-06:10,36,37,3.0007143273362544,14.055345909243016
2025-02-15,20:40-21:50,124,131,384.35334865335716,2261.157562342391
2025-02-16,05:50-06:10,35,37,37.31055794245265,170.82450814246042
2025-02-16,20:30-20:40,123,124,10.29044233031675,71.78612569628966
2025-02-18,05:50-06:00,35,36,3.4557843233105814,15.722090778901489
2025-02-19,06:20-06:30,38,39,47.32574576544425,207.26310357976308
2025-02-20,06:00-06:10,36,37,11.47540897678266,53.75081564724998
2025-02-23,06:00-06:10,36,37,10.325867395736964,48.36636288163193
2025-02-23,21:10-21:20,127,128,4.961561773767787,23.24739769098897
2025-02-23,21:40-21:50,130,131,4.72289500324996,18.334278402616345
2025-02-24,06:00-06:10,36,37,10.30765718350483,48.28106624753662
2025-02-25,05:50-06:00,35,36,27.787844238400453,126.42079736260287
2025-02-25,06:20-06:30,38,39,31.095000000000027,136.18055250000012
2025-02-26,20:30-20:40,123,124,14.435214079537559,100.70005341885403
2025-02-27,09:50-10:20,59,62,120.8545335084878,595.3077996570914
2025-03-02,20:00-21:40,120,130,2967.0375271896046,19868.53608875958
2025-03-03,20:30-21:00,123,126,106.63830484412006,618.7889044903534
2025-03-03,21:10-21:40,127,130,47.607873635195006,225.55374426541223
2025-03-05,05:50-06:00,35,36,3.286666666666747,14.952690000000366
2025-03-08,07:30-08:00,45,48,131.20306099469968,531.7987115845499
2025-03-13,10:30-10:50,63,65,111.65118525650675,481.70736405271833
2025-03-13,20:20-20:50,122,125,825.1928144899241,5726.346021022905
2025-03-16,05:50-06:00,35,36,1.6400000000001,7.461180000000455
2025-03-18,09:20-10:00,56,60,191.294712405088,924.8561574813436
2025-04-01,20:20-20:50,122,125,1128.3680988157635,7775.979330916462
2025-04-02,08:40-10:20,52,62,1671.5658500000004,8353.047769075
2025-04-09,20:30-20:50,123,125,378.46931586473653,2637.86357908164
2025-04-27,20:30-20:40,123,124,646.362374961066,4509.023927728396
2025-04-28,20:00-21:00,120,126,2400.019851260763,16264.759599703691
2025-04-29,20:30-20:40,123,124,137.46133204929856,958.9302523759068
2025-05-01,20:20-21:50,122,131,1730.713413853562,11264.205454644409
2025-05-02,20:20-21:50,122,131,1892.5270635860525,11559.55217469983
2025-05-03,20:40-21:50,124,131,805.4955290923541,4389.417772348625
2025-05-04,20:30-21:30,123,129,790.6931889990495,5014.211306070075
2025-05-04,21:40-21:50,130,131,11.505748459714777,44.665315520612765
2025-05-05,20:30-20:40,123,124,257.1128131419058,1793.6189844779349
2025-05-05,21:00-21:20,126,128,21.58811234441523,100.1891491365252
2025-05-07,20:30-20:40,123,124,250.47430144012708,1747.3087268463266
2025-05-08,20:00-20:10,120,121,35.999250000000075,243.22893262500048
2025-05-11,19:10-19:30,115,117,41.18071666666674,277.36103945833383
2025-05-11,20:30-20:40,123,124,204.24847928455017,1424.8373914890221
2025-05-19,20:20-20:30,122,123,67.00333333333344,451.9039816666674
2025-05-29,19:10-19:20,115,116,10.293140453765773,69.1956367004404
2025-06-01,10:00-11:00,60,66,749.6047951931926,3086.010397110639
2025-06-01,18:50-21:50,113,131,8607.446851072094,57535.89299142026
2025-06-02,19:10-19:30,115,117,65.63977086279783,442.2637212728577
2025-06-02,19:40-20:40,118,124,3107.4179432249693,21143.74106579794
2025-06-02,20:50-21:30,125,129,55.25082472712886,258.42288253881077
2025-06-03,19:30-19:50,117,119,15.853305639628616,106.84470145395125
2025-06-04,19:00-19:10,114,115,8.957166353258117,60.56388029755476
2025-06-05,18:50-19:10,113,115,125.59205324599293,846.8819346238132
