strategy_id,predictor_id,alpha,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:10:00,0.4248,2532.1822,0.0,2639.7079699313745,0.0,439.95132832189574,11.717872822424852,451.6692011443206,28,,1005.6000085517187,583.5696418850521,0.0,0.0,0.0,8801.462273333342,9326.674951029889,9300.0,427.1788836327701,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,1,2025-02-01 00:10:00,2025-02-01 00:20:00,0.4245,2492.4439,0.0,2710.0206912832773,0.0,451.6701152138795,6.109899999999925,457.78001521387944,28,,1291.1133485472128,833.3333333333333,0.0,0.0,42.37269854721285,9326.674951029889,10076.674951029889,10050.0,548.0776164582918,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,2,2025-02-01 00:20:00,2025-02-01 00:30:00,0.4269,2464.3,0.0,2761.730544932637,0.0,460.28842415543943,12.365000000000009,472.65342415543944,28,,472.65342415543944,61.93675748877274,0.0,0.0,0.0,10076.674951029889,10132.418032769785,10050.0,201.7757467719571,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,3,2025-02-01 00:30:00,2025-02-01 00:40:00,0.4272,2581.7688,0.0,2736.037180578772,0.0,456.0061967631287,10.865453233205471,466.87164999633416,28,,466.87164999633416,36.576849996334204,0.0,0.0,0.0,10132.418032769785,10165.337197766486,10050.0,199.44756887843397,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,4,2025-02-01 00:40:00,2025-02-01 00:50:00,0.4271,2546.4635,0.0,2677.406836613144,0.0,446.23447276885736,19.98018471176715,466.2146574806245,28,,466.2146574806245,41.8040741472912,0.0,0.0,0.0,10165.337197766486,10202.96086449905,10050.0,199.1202802099747,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,5,2025-02-01 00:50:00,2025-02-01 01:00:00,0.4285,2436.31,0.0,2822.6120597427303,0.0,470.435343290455,25.658333333333303,496.0936766237883,28,,496.0936766237883,90.0420099571217,0.0,0.0,0.0,10202.96086449905,10283.998673460459,10050.0,212.5761404332933,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,6,2025-02-01 01:00:00,2025-02-01 01:10:00,0.4311,2620.5011,0.0,2848.2915616170603,0.0,474.71526026951005,18.003449999999987,492.71871026951004,28,,492.71871026951004,55.968526936176715,0.0,0.0,0.0,10283.998673460459,10334.370347703018,10050.0,212.41103599718576,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,7,2025-02-01 01:10:00,2025-02-01 01:20:00,0.4302,2710.7861,0.0,2791.6672715546147,0.0,465.27787859243574,0.6282771027766785,465.9061556952124,28,,465.9061556952124,14.108472361879137,0.0,0.0,0.0,10334.370347703018,10347.067972828709,10050.0,200.4328281800804,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,8,2025-02-01 01:20:00,2025-02-01 01:30:00,0.4279,2676.48,0.0,2761.6110471468514,0.0,460.2685078578086,18.93876952134883,479.2072773791574,28,,479.2072773791574,33.12727737915742,0.0,0.0,0.0,10347.067972828709,10376.88252246995,10050.0,205.05279399054146,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,9,2025-02-01 01:30:00,2025-02-01 01:40:00,0.4312,2830.598,0.0,2852.6987792797127,0.0,475.44979654661876,10.70631666666668,486.15611321328544,28,,486.15611321328544,14.38977987995213,0.0,0.0,0.0,10376.88252246995,10389.833324361907,10050.0,209.63051601756868,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,10,2025-02-01 01:40:00,2025-02-01 01:50:00,0.4333,2688.1558,0.0,2964.45798609012,0.0,494.07633101501995,13.693143503785677,507.7694745188056,28,,507.7694745188056,59.743507852138976,0.0,0.0,0.0,10389.833324361907,10443.602481428832,10050.0,220.0165133089985,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,11,2025-02-01 01:50:00,2025-02-01 02:00:00,0.4311,2384.42,0.0,2990.8068295887365,0.0,498.46780493145604,27.33000000000004,525.7978049314561,28,,525.7978049314561,128.39447159812278,0.0,0.0,0.0,10443.602481428832,10559.157505867142,10050.0,226.6714337059507,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,12,2025-02-01 02:00:00,2025-02-01 02:10:00,0.4293,2604.5438,0.0,2872.450943357074,0.0,478.7418238928456,14.647494031172528,493.38931792401814,28,,493.38931792401814,59.29868459068484,0.0,0.0,0.0,10559.157505867142,10612.52632199876,10050.0,211.812034184781,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,13,2025-02-01 02:10:00,2025-02-01 02:20:00,0.4324,2943.3655,0.0,2904.5863190713885,0.0,484.0977198452314,24.35355000000004,508.4512698452314,28,,508.4512698452314,17.890353178564794,0.0,0.0,0.0,10612.52632199876,10628.627639859467,10050.0,219.85432908107808,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,14,2025-02-01 02:20:00,2025-02-01 02:30:00,0.4367,3019.32,0.0,3013.274957467582,0.0,502.21249291126367,14.37166666666667,516.5841595779303,28,,516.5841595779303,13.364159577930309,0.0,0.0,0.0,10628.627639859467,10640.655383479605,10050.0,225.59230248768216,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,15,2025-02-01 02:30:00,2025-02-01 02:40:00,0.4348,2844.4369,0.0,3052.551330539241,0.0,508.7585550898735,2.7597333333333154,511.5182884232068,28,,511.5182884232068,37.445471756540144,0.0,0.0,0.0,10640.655383479605,10674.35630806049,10050.0,222.40815180641033,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,16,2025-02-01 02:40:00,2025-02-01 02:50:00,0.4335,2768.3064,0.0,3081.737436590321,0.0,513.6229060983868,15.168699999999944,528.7916060983868,28,,528.7916060983868,67.40720609838678,0.0,0.0,0.0,10674.35630806049,10735.022793549038,10050.0,229.23116124365066,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,17,2025-02-01 02:50:00,2025-02-01 03:00:00,0.4357,2861.65,0.0,3144.9812197261745,0.0,524.163536621029,25.44248463820361,549.6060212592326,28,,549.6060212592326,72.196896056624,0.0,0.0,0.4674585359419865,10735.022793549038,10800.0,10050.0,239.46334346264766,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,18,2025-02-01 03:00:00,2025-02-01 03:10:00,0.4374,2900.3973,0.0,3148.487518790693,0.0,524.7479197984487,7.038488554302603,531.7864083527513,28,,531.7864083527513,0.0,0.0,0.0,48.38685835275135,10800.0,10800.0,10050.0,232.60337501349343,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,19,2025-02-01 03:10:00,2025-02-01 03:20:00,0.4371,2919.6115,0.0,3160.494638957573,0.0,526.7491064929288,11.204083333333415,537.9531898262622,28,,537.9531898262622,0.0,0.0,0.0,51.35127315959562,10800.0,10800.0,10050.0,235.13933927305922,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,20,2025-02-01 03:20:00,2025-02-01 03:30:00,0.4356,2993.09,0.0,3093.257272265196,0.0,515.542878710866,15.745000000000118,531.2878787108662,28,,531.2878787108662,0.0,0.0,0.0,32.439545377532795,10800.0,10800.0,10050.0,231.4289999664533,0.0
L_q70,lightgbm,0.7,2025-02-01,2025-02-01,21,2025-02-01 03:30:00,2025-02-01 03:40:00,0.4353,3109.8584,0.0,3015.97869387705,0.0,502.66311564617496,11.345550000000003,514.0086656461749,28,,514.0086656461749,0.0,4.3010676871583655,0.0,0.0,10800.0,10795.221035903158,10050.0,223.74797215577993,0.0
