strategy_id,alpha,date,slot,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
L_q70,0.7,2025-02-01,0,553.9308074073981,0.0,0.0,0.9999999999999984,8801.462273333342,9300.0,427.1788836327701
L_q70,0.7,2025-02-01,1,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,548.0776164582918
L_q70,0.7,2025-02-01,2,0.0,0.0,0.0,-0.0,10050.0,10050.0,201.7757467719571
L_q70,0.7,2025-02-01,3,0.0,0.0,0.0,0.0,10050.0,10050.0,199.44756887843397
L_q70,0.7,2025-02-01,4,0.0,0.0,0.0,-0.0,10050.0,10050.0,199.1202802099747
L_q70,0.7,2025-02-01,5,0.0,0.0,0.0,0.0,10050.0,10050.0,212.5761404332933
L_q70,0.7,2025-02-01,6,0.0,0.0,0.0,0.0,10050.0,10050.0,212.41103599718576
L_q70,0.7,2025-02-01,7,0.0,0.0,0.0,0.0,10050.0,10050.0,200.4328281800804
L_q70,0.7,2025-02-01,8,0.0,0.0,0.0,0.0,10050.0,10050.0,205.05279399054146
L_q70,0.7,2025-02-01,9,0.0,0.0,0.0,0.0,10050.0,10050.0,209.63051601756868
L_q70,0.7,2025-02-01,10,0.0,0.0,0.0,0.0,10050.0,10050.0,220.0165133089985
L_q70,0.7,2025-02-01,11,0.0,0.0,0.0,0.0,10050.0,10050.0,226.6714337059507
L_q70,0.7,2025-02-01,12,0.0,0.0,0.0,0.0,10050.0,10050.0,211.812034184781
L_q70,0.7,2025-02-01,13,0.0,0.0,0.0,0.0,10050.0,10050.0,219.85432908107808
L_q70,0.7,2025-02-01,14,0.0,0.0,0.0,0.0,10050.0,10050.0,225.59230248768216
L_q70,0.7,2025-02-01,15,0.0,0.0,0.0,0.0,10050.0,10050.0,222.40815180641033
L_q70,0.7,2025-02-01,16,0.0,0.0,0.0,0.0,10050.0,10050.0,229.23116124365066
L_q70,0.7,2025-02-01,17,0.0,0.0,0.0,0.0,10050.0,10050.0,239.46334346264766
L_q70,0.7,2025-02-01,18,0.0,0.0,0.0,0.0,10050.0,10050.0,232.60337501349343
L_q70,0.7,2025-02-01,19,0.0,0.0,0.0,0.0,10050.0,10050.0,235.13933927305922
L_q70,0.7,2025-02-01,20,0.0,0.0,0.0,0.0,10050.0,10050.0,231.4289999664533
L_q70,0.7,2025-02-01,21,0.0,0.0,0.0,0.0,10050.0,10050.0,223.74797215577993
L_q70,0.7,2025-02-01,22,0.0,0.0,0.0,0.0,10050.0,10050.0,228.23617751907108
L_q70,0.7,2025-02-01,23,0.0,0.0,0.0,0.0,10050.0,10050.0,242.8907832263534
L_q70,0.7,2025-02-01,24,0.0,0.0,0.0,0.0,10050.0,10050.0,240.71722939678548
L_q70,0.7,2025-02-01,25,0.0,0.0,0.0,0.0,10050.0,10050.0,238.28369204839294
L_q70,0.7,2025-02-01,26,0.0,0.0,0.0,0.0,10050.0,10050.0,243.44168088432318
L_q70,0.7,2025-02-01,27,0.0,0.0,0.0,0.0,10050.0,10050.0,243.823252298801
L_q70,0.7,2025-02-01,28,0.0,0.0,0.0,0.0,10050.0,10050.0,247.19976369439303
L_q70,0.7,2025-02-01,29,0.0,0.0,0.0,0.0,10050.0,10050.0,240.78674480149826
L_q70,0.7,2025-02-01,30,0.0,0.0,0.0,0.0,10050.0,10050.0,245.11061166985064
L_q70,0.7,2025-02-01,31,0.0,0.0,0.0,0.0,10050.0,10050.0,262.37395854768744
L_q70,0.7,2025-02-01,32,0.0,0.0,0.0,0.0,10050.0,10050.0,252.90604077604547
L_q70,0.7,2025-02-01,33,833.3333333333333,0.0,0.0,1.0,10050.0,10800.0,522.6867191099361
L_q70,0.7,2025-02-01,34,0.0,420.450277985972,0.0,0.0,10800.0,10332.833024460031,81.00611966658563
L_q70,0.7,2025-02-01,35,0.0,551.891048487885,0.0,0.0,10332.833024460031,9719.62074836238,0.0
L_q70,0.7,2025-02-01,36,0.0,567.878118280135,0.0,0.0,9719.62074836238,9088.645061384452,0.0
L_q70,0.7,2025-02-01,37,0.0,566.3988966174567,0.0,0.0,9088.645061384452,8459.312954031722,0.0
L_q70,0.7,2025-02-01,38,0.0,565.718911197938,0.0,0.0,8459.312954031722,7830.736386034014,0.0
L_q70,0.7,2025-02-01,39,0.0,570.5107038821975,0.0,0.0,7830.736386034014,7196.8356039426835,0.0
L_q70,0.7,2025-02-01,40,0.0,593.6344988494573,0.0,0.0,7196.8356039426835,6537.241716332175,0.0
L_q70,0.7,2025-02-01,41,0.0,604.2065116324013,0.0,0.0,6537.241716332175,5865.90114785173,0.0
L_q70,0.7,2025-02-01,42,0.0,560.4201959526112,0.0,0.0,5865.90114785173,5243.212041237717,0.0
L_q70,0.7,2025-02-01,43,0.0,509.63478439702146,0.0,0.0,5243.212041237717,4676.951169685471,0.0
L_q70,0.7,2025-02-01,44,0.0,460.9177356705816,0.0,0.0,4676.951169685471,4164.820352273713,0.0
L_q70,0.7,2025-02-01,45,0.0,426.1830049535838,0.0,0.0,4164.820352273713,3691.2836801030644,0.0
L_q70,0.7,2025-02-01,46,0.0,363.30385382392683,0.0,0.0,3691.2836801030644,3287.6127314098126,0.0
L_q70,0.7,2025-02-01,47,0.0,324.36089741311014,0.0,0.0,3287.6127314098126,2927.2117342841348,0.0
L_q70,0.7,2025-02-01,48,0.0,281.311657840896,0.0,0.0,2927.2117342841348,2614.6432255720283,0.0
L_q70,0.7,2025-02-01,49,0.0,214.0468961331242,0.0,0.0,2614.6432255720283,2376.8133409796683,0.0
L_q70,0.7,2025-02-01,50,0.0,179.92729176520226,0.0,0.0,2376.8133409796683,2176.8941279072214,0.0
L_q70,0.7,2025-02-01,51,0.0,110.7788054853396,0.0,0.0,2176.8941279072214,2053.8065662568442,0.0
L_q70,0.7,2025-02-01,52,0.0,110.89158684008335,0.0,0.0,2053.8065662568442,1930.5936919900848,0.0
L_q70,0.7,2025-02-01,53,0.0,139.08686303114348,0.0,0.0,1930.5936919900848,1776.052733066592,0.0
L_q70,0.7,2025-02-01,54,0.0,97.95684307814777,0.0,0.0,1776.052733066592,1667.2117963130945,0.0
L_q70,0.7,2025-02-01,55,0.0,8.691994539757578,0.0,0.0,1667.2117963130945,1657.5540246022529,0.0
L_q70,0.7,2025-02-01,56,36.27471899442767,0.0,0.0,1.0,1657.5540246022529,1690.2012716972379,0.0
L_q70,0.7,2025-02-01,57,63.925064250741116,0.0,0.0,1.0,1690.2012716972379,1747.733829522905,0.0
L_q70,0.7,2025-02-01,58,100.4128968865119,0.0,0.0,1.0,1747.733829522905,1838.1054367207655,0.0
L_q70,0.7,2025-02-01,59,136.517060452126,0.0,0.0,1.0,1838.1054367207655,1960.970791127679,0.0
L_q70,0.7,2025-02-01,60,169.63539954545996,0.0,0.0,1.0,1960.970791127679,2113.642650718593,0.0
L_q70,0.7,2025-02-01,61,222.33771483681255,0.0,0.0,1.0,2113.642650718593,2313.7465940717243,0.0
L_q70,0.7,2025-02-01,62,239.59396414529067,0.0,0.0,1.0,2313.7465940717243,2529.381161802486,0.0
L_q70,0.7,2025-02-01,63,268.7100915883158,0.0,0.0,1.0,2529.381161802486,2771.2202442319704,0.0
L_q70,0.7,2025-02-01,64,257.63089588864887,0.0,0.0,1.0,2771.2202442319704,3003.0880505317546,0.0
L_q70,0.7,2025-02-01,65,286.5602719704144,0.0,0.0,1.0,3003.0880505317546,3260.9922953051273,0.0
L_q70,0.7,2025-02-01,66,306.44431750099216,0.0,0.0,1.0,3260.9922953051273,3536.79218105602,0.0
L_q70,0.7,2025-02-01,67,322.5450361349526,0.0,0.0,1.0,3536.79218105602,3827.0827135774775,0.0
L_q70,0.7,2025-02-01,68,307.80710067816335,0.0,0.0,1.0,3827.0827135774775,4104.109104187824,0.0
L_q70,0.7,2025-02-01,69,313.2493087215863,0.0,0.0,1.0,4104.109104187824,4386.033482037252,0.0
L_q70,0.7,2025-02-01,70,312.64468219756947,0.0,0.0,1.0,4386.033482037252,4667.4136960150645,0.0
L_q70,0.7,2025-02-01,71,833.3333333333333,0.0,0.0,1.0,4667.4136960150645,5417.4136960150645,226.48807766900424
L_q70,0.7,2025-02-01,72,833.3333333333333,0.0,0.0,1.0,5417.4136960150645,6167.4136960150645,234.9132962277659
L_q70,0.7,2025-02-01,73,833.3333333333333,0.0,0.0,1.0,6167.4136960150645,6917.4136960150645,242.36931751156783
L_q70,0.7,2025-02-01,74,833.3333333333333,0.0,0.0,1.0,6917.4136960150645,7667.4136960150645,228.98092833806035
L_q70,0.7,2025-02-01,75,833.3333333333333,0.0,0.0,1.0,7667.4136960150645,8417.413696015064,205.75658959251098
L_q70,0.7,2025-02-01,76,286.94964173147815,0.0,0.0,1.0,8417.413696015064,8675.668373573395,0.0
L_q70,0.7,2025-02-01,77,267.8902958879739,0.0,0.0,1.0,8675.668373573395,8916.769639872571,0.0
L_q70,0.7,2025-02-01,78,277.62193211269425,0.0,0.0,1.0,8916.769639872571,9166.629378773996,0.0
L_q70,0.7,2025-02-01,79,282.43258318196183,0.0,0.0,1.0,9166.629378773996,9420.818703637762,0.0
L_q70,0.7,2025-02-01,80,245.65582358372058,0.0,0.0,1.0,9420.818703637762,9641.908944863111,0.0
L_q70,0.7,2025-02-01,81,246.60071503315135,0.0,0.0,1.0,9641.908944863111,9863.849588392948,0.0
L_q70,0.7,2025-02-01,82,204.31132827023634,0.0,0.0,1.0,9863.849588392948,10047.729783836161,0.0
L_q70,0.7,2025-02-01,83,155.99955498125155,0.0,0.0,1.0,10047.729783836161,10188.129383319287,0.0
L_q70,0.7,2025-02-01,84,180.64712640407572,0.0,0.0,1.0,10188.129383319287,10350.711797082955,0.0
L_q70,0.7,2025-02-01,85,177.00135222274247,0.0,0.0,1.0,10350.711797082955,10510.013014083423,0.0
L_q70,0.7,2025-02-01,86,148.72001426530414,0.0,0.0,1.0,10510.013014083423,10643.861026922197,0.0
L_q70,0.7,2025-02-01,87,94.42032748384817,0.0,0.0,1.0,10643.861026922197,10728.83932165766,0.0
L_q70,0.7,2025-02-01,88,66.94419319831734,0.0,0.0,1.0,10728.83932165766,10789.089095536146,0.0
L_q70,0.7,2025-02-01,89,12.123227182058883,0.0,0.0,1.0,10789.089095536146,10800.0,0.0
L_q70,0.7,2025-02-01,90,0.0,-0.0,0.0,0.0,10800.0,10800.0,14.658573417244856
L_q70,0.7,2025-02-01,91,0.0,-0.0,0.0,0.0,10800.0,10800.0,58.220434737236324
L_q70,0.7,2025-02-01,92,0.0,-0.0,0.0,0.0,10800.0,10800.0,90.47036542304751
L_q70,0.7,2025-02-01,93,0.0,-0.0,0.0,0.0,10800.0,10800.0,129.81064901365454
L_q70,0.7,2025-02-01,94,0.0,-0.0,0.0,0.0,10800.0,10800.0,165.09642399361863
L_q70,0.7,2025-02-01,95,0.0,-0.0,0.0,0.0,10800.0,10800.0,212.63054987992703
L_q70,0.7,2025-02-01,96,0.0,-0.0,0.0,0.0,10800.0,10800.0,245.4841002131657
L_q70,0.7,2025-02-01,97,0.0,-0.0,0.0,0.0,10800.0,10800.0,295.2742423168819
L_q70,0.7,2025-02-01,98,0.0,-0.0,0.0,0.0,10800.0,10800.0,369.77554589965143
L_q70,0.7,2025-02-01,99,0.0,-0.0,0.0,0.0,10800.0,10800.0,404.48124717985735
L_q70,0.7,2025-02-01,100,0.0,-0.0,0.0,0.0,10800.0,10800.0,397.4310515420621
