strategy_id,predictor_id,alpha,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,solved,solver_seconds,mip_gap,milp_fallback,nominal_terminal_error_kWh
L_q70,lightgbm,0.7,2025-02-01,8801.462273333342,6972.71313416847,42322.612184668644,0.0,6385.044994712062,16869.81832564023,15310.427069016974,3388.140395788132,22207.075479019328,0.0,22207.075479019328,0,0,True,0.02699670009315014,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-02,6972.71313416847,6833.62127537339,90548.14480546629,0.0,8152.717968753213,21917.534524361414,17878.385637648313,4178.2407455081775,57292.58695537847,0.0,57292.58695537847,0,0,True,0.028881199890747666,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-03,6833.62127537339,6056.392457470299,85667.2278802019,154.4838824120278,1974.9456477119554,22786.08184744612,19156.232232544142,4407.078432805073,53705.751928596925,1077.679563706306,54783.43149230323,1,1,True,0.039559399941936135,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-04,6056.392457470299,6123.802512968945,86732.00552669528,761.978991752987,1592.7510936335007,24451.054867715677,19744.685392900916,4638.959419316115,54149.363060165604,5066.248172744774,59215.61123291038,5,2,True,0.023725199978798628,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-05,6123.802512968945,6120.493783235564,84924.99154916985,927.1085668839988,484.63512429210596,24326.399290465604,19707.361282037185,4622.346738161804,52966.812091403175,4704.8846112452175,57671.69670264839,8,4,True,0.03277240018360317,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-06,6120.493783235564,6182.074190508156,86816.65569827489,31.35644064124665,2014.5297021927663,23721.067650059853,19158.64243000315,4500.844812784114,54420.36666971087,182.82863006468116,54603.19529977555,2,1,True,0.023296100087463856,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-07,6182.074190508156,6238.00377896263,41990.83367813076,0.0,6365.999859757496,19835.881695250377,16016.727543543779,3763.2245632521253,21602.3105630984,0.0,21602.3105630984,0,0,True,0.04118569986894727,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-08,6238.00377896263,6264.640189498396,38365.20907104804,0.0,3145.8349367502105,19043.36130604724,15401.149888416077,3615.5750070954005,19839.97655990278,0.0,19839.97655990278,0,0,True,0.03439990011975169,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-09,6264.640189498396,6391.849193714842,86557.2235129557,0.0,2344.0745303103736,23911.815327283497,19254.082311304832,4530.524011762221,54237.680814388565,0.0,54237.680814388565,0,0,True,0.03330540005117655,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-10,6391.849193714842,6303.487655571991,86675.69995464933,0.0,8517.947061127526,20582.319444826564,16751.20413463808,3919.4768483313323,54335.12693926281,0.0,54335.12693926281,0,0,True,0.02581409993581474,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-11,6303.487655571991,6351.073195289371,85364.17328959916,0.0,5836.648216715148,22442.63659897385,18135.70865942318,4259.342399833295,53300.070644310224,0.0,53300.070644310224,0,0,True,0.029493799898773432,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-12,6351.073195289371,6250.618839323656,84710.19543555717,0.0,5299.05929968792,22288.468015289844,18144.068012753916,4244.854358501642,52883.59539802327,0.0,52883.59539802327,0,0,True,0.0258434999268502,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-13,6250.618839323656,6307.519852959483,83652.21657427115,0.0,8476.612583545706,19973.23190413967,16127.106930080887,3789.2239604229553,52231.827309681095,0.0,52231.827309681095,0,0,True,0.038393299793824553,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-14,6307.519852959483,6221.099927757831,36879.0093887838,0.0,3640.7843734871135,18495.795427955323,15059.372229325298,3522.843123831677,19122.940750483074,0.0,19122.940750483074,0,0,True,0.05352600011974573,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-15,6221.099927757831,5916.860674218861,35017.69950595951,558.9268169129937,3151.9928711970483,17991.356209792226,14846.813858116773,3448.78160521442,17980.304733140503,3237.025071109617,21217.32980425012,7,1,True,0.03459729999303818,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-16,5916.860674218861,6017.129907585409,80382.67628433526,147.70086419901503,533.2223270136298,23839.64953416192,19219.873812641265,4519.506488154111,49624.578944157416,936.4582489308837,50561.0371930883,4,3,True,0.02639230014756322,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-17,6017.129907585409,5975.809739300381,80938.98043490302,19.315595814413655,5898.834828048219,20593.6115129425,16718.013476939952,3916.918204287579,50014.690153701566,134.74559640134964,50149.435750102915,1,1,True,0.02242109994404018,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-18,5975.809739300381,6238.506664721616,79537.82762461138,6.604807599615924,2917.8698443188205,22624.987219367093,18089.812414808242,4272.477879137625,48880.859822251674,30.048572174452648,48910.90839442613,1,1,True,0.023402299964800477,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-19,6238.506664721616,5792.378911593578,78523.01818656168,370.0138413365437,1941.0353654668852,23548.338194280244,19475.668915182232,4518.797032226052,48285.90110822976,1956.1248173377744,50242.025925567534,14,5,True,0.038027500035241246,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-20,5792.378911593578,6257.614768773879,78995.5535571118,13.672553729743981,3267.589947751201,22788.36925418287,18039.86682442585,4283.2665725767165,48585.69910231359,64.0422416701208,48649.74134398371,1,1,True,0.02156320004723966,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-21,6257.614768773879,6165.59384321262,34904.217654643086,0.0,6026.461562285357,17896.38364226065,14578.88958323626,3409.5149845856504,18013.24645664203,0.0,18013.24645664203,0,0,True,0.024429399985820055,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-22,6165.59384321262,6008.191071457813,34305.62163345012,204.52998444126877,3399.1692491422277,17936.220947342954,14670.001461927124,3423.622257170644,17633.135317424996,1250.2917948894758,18883.42711231447,1,1,True,0.08001330005936325,0.0,False,0.0
L_q70,lightgbm,0.7,2025-02-23,6008.191071457813,5937.704360104436,75302.98512625534,734.5441186523343,194.18908522370577,23025.918508256207,18714.432031905562,4381.973187704018,46035.9559298754,4307.275725542823,50343.231655418225,10,4,True,0.02639609994366765,0.0,False,0.0
