strategy_id,date,slot,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
R1_load_ridge,2025-02-01,0,553.9308074073981,0.0,0.0,0.9999999999999984,8801.462273333342,9300.0,437.1755129557305
R1_load_ridge,2025-02-01,1,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,563.4913773980622
R1_load_ridge,2025-02-01,2,0.0,0.0,0.0,0.0,10050.0,10050.0,216.94200690619843
R1_load_ridge,2025-02-01,3,0.0,0.0,0.0,0.0,10050.0,10050.0,214.9917883830065
R1_load_ridge,2025-02-01,4,0.0,0.0,0.0,0.0,10050.0,10050.0,215.64812338762076
R1_load_ridge,2025-02-01,5,0.0,0.0,0.0,0.0,10050.0,10050.0,237.0817659972195
R1_load_ridge,2025-02-01,6,0.0,0.0,0.0,0.0,10050.0,10050.0,221.66356948640754
R1_load_ridge,2025-02-01,7,0.0,0.0,0.0,0.0,10050.0,10050.0,225.35326609964707
R1_load_ridge,2025-02-01,8,0.0,0.0,0.0,0.0,10050.0,10050.0,217.6774501839977
R1_load_ridge,2025-02-01,9,0.0,0.0,0.0,0.0,10050.0,10050.0,224.32459590766754
R1_load_ridge,2025-02-01,10,0.0,0.0,0.0,0.0,10050.0,10050.0,233.2500662623496
R1_load_ridge,2025-02-01,11,0.0,0.0,0.0,0.0,10050.0,10050.0,235.98818801690183
R1_load_ridge,2025-02-01,12,0.0,0.0,0.0,0.0,10050.0,10050.0,228.1766798661625
R1_load_ridge,2025-02-01,13,0.0,0.0,0.0,0.0,10050.0,10050.0,233.79987512988183
R1_load_ridge,2025-02-01,14,0.0,0.0,0.0,0.0,10050.0,10050.0,239.5093299881198
R1_load_ridge,2025-02-01,15,0.0,0.0,0.0,0.0,10050.0,10050.0,237.42081063301123
R1_load_ridge,2025-02-01,16,0.0,0.0,0.0,0.0,10050.0,10050.0,243.11121772189463
R1_load_ridge,2025-02-01,17,0.0,0.0,0.0,0.0,10050.0,10050.0,248.02664610459843
R1_load_ridge,2025-02-01,18,0.0,0.0,0.0,0.0,10050.0,10050.0,241.78991238945017
R1_load_ridge,2025-02-01,19,0.0,0.0,0.0,0.0,10050.0,10050.0,249.17575593795155
R1_load_ridge,2025-02-01,20,0.0,0.0,0.0,0.0,10050.0,10050.0,259.28285416386757
R1_load_ridge,2025-02-01,21,0.0,0.0,0.0,0.0,10050.0,10050.0,243.92683494447587
R1_load_ridge,2025-02-01,22,0.0,0.0,0.0,0.0,10050.0,10050.0,240.5298804685939
R1_load_ridge,2025-02-01,23,0.0,0.0,0.0,0.0,10050.0,10050.0,260.9117651677815
R1_load_ridge,2025-02-01,24,0.0,0.0,0.0,0.0,10050.0,10050.0,248.38675622145118
R1_load_ridge,2025-02-01,25,0.0,0.0,0.0,0.0,10050.0,10050.0,247.42894392705136
R1_load_ridge,2025-02-01,26,0.0,0.0,0.0,0.0,10050.0,10050.0,256.42845920116764
R1_load_ridge,2025-02-01,27,0.0,0.0,0.0,0.0,10050.0,10050.0,259.23368339304864
R1_load_ridge,2025-02-01,28,0.0,0.0,0.0,0.0,10050.0,10050.0,263.10417677479575
R1_load_ridge,2025-02-01,29,0.0,0.0,0.0,0.0,10050.0,10050.0,261.1378084564685
R1_load_ridge,2025-02-01,30,0.0,0.0,0.0,0.0,10050.0,10050.0,260.6487422498213
R1_load_ridge,2025-02-01,31,0.0,0.0,0.0,0.0,10050.0,10050.0,269.40977435316887
R1_load_ridge,2025-02-01,32,0.0,0.0,0.0,0.0,10050.0,10050.0,261.47675855834035
R1_load_ridge,2025-02-01,33,833.3333333333333,0.0,0.0,1.0,10050.0,10800.0,544.5739126022577
R1_load_ridge,2025-02-01,34,0.0,-0.0,0.0,0.0,10800.0,10800.0,346.59371144365565
R1_load_ridge,2025-02-01,35,0.0,590.6235157703013,0.0,0.0,10800.0,10143.75164914411,0.0
R1_load_ridge,2025-02-01,36,0.0,587.9232972589753,0.0,0.0,10143.75164914411,9490.50354107858,0.0
R1_load_ridge,2025-02-01,37,0.0,603.2527646444561,0.0,0.0,9490.50354107858,8820.22269147363,0.0
R1_load_ridge,2025-02-01,38,0.0,585.6444551003178,0.0,0.0,8820.22269147363,8169.506630251054,0.0
R1_load_ridge,2025-02-01,39,0.0,595.6215382959981,0.0,0.0,8169.506630251054,7507.704921033278,0.0
R1_load_ridge,2025-02-01,40,0.0,629.7231593471961,0.0,0.0,7507.704921033278,6808.012521758616,0.0
R1_load_ridge,2025-02-01,41,0.0,628.6432782695457,0.0,0.0,6808.012521758616,6109.519990348009,0.0
R1_load_ridge,2025-02-01,42,0.0,586.0275366480572,0.0,0.0,6109.519990348009,5458.378282961278,0.0
R1_load_ridge,2025-02-01,43,0.0,555.5441142846304,0.0,0.0,5458.378282961278,4841.107044867244,0.0
R1_load_ridge,2025-02-01,44,0.0,414.50265495871025,0.0,0.0,4841.107044867244,4380.548539357566,68.01996876992386
R1_load_ridge,2025-02-01,45,0.0,0.0,0.0,0.0,4380.548539357566,4380.548539357566,339.5684587695335
R1_load_ridge,2025-02-01,46,0.0,451.7697005596472,0.0,0.0,4380.548539357566,3878.582205402403,0.0
R1_load_ridge,2025-02-01,47,0.0,381.3575502705628,0.0,0.0,3878.582205402403,3454.8515939906665,0.0
R1_load_ridge,2025-02-01,48,0.0,333.6519177276665,0.0,0.0,3454.8515939906665,3084.127240959926,0.0
R1_load_ridge,2025-02-01,49,0.0,316.0446862727256,0.0,0.0,3084.127240959926,2732.966478434675,0.0
R1_load_ridge,2025-02-01,50,0.0,231.37144448098206,0.0,0.0,2732.966478434675,2475.8870956780283,0.0
R1_load_ridge,2025-02-01,51,0.0,202.28368269889228,0.0,0.0,2475.8870956780283,2251.127448234815,0.0
R1_load_ridge,2025-02-01,52,0.0,172.3264366638828,0.0,0.0,2251.127448234815,2059.6536297193898,0.0
R1_load_ridge,2025-02-01,53,0.0,215.45065297301744,0.0,0.0,2059.6536297193898,1820.2640153049258,0.0
R1_load_ridge,2025-02-01,54,0.0,174.8357288128234,0.0,0.0,1820.2640153049258,1626.0020944017888,0.0
R1_load_ridge,2025-02-01,55,0.0,134.63519276433266,0.0,0.0,1626.0020944017888,1476.4074357747525,0.0
R1_load_ridge,2025-02-01,56,0.0,74.71573342565596,0.0,0.0,1476.4074357747525,1393.3899541906903,0.0
R1_load_ridge,2025-02-01,57,0.0,100.61937325434064,0.0,0.0,1393.3899541906903,1281.5906505747562,0.0
R1_load_ridge,2025-02-01,58,0.0,73.4315855172805,0.0,0.0,1281.5906505747562,1200.0,0.0
R1_load_ridge,2025-02-01,59,5.123103800906563,0.0,0.0,1.0,1200.0,1204.610793420816,0.0
R1_load_ridge,2025-02-01,60,4.745763473268539,0.0,0.0,1.0,1204.610793420816,1208.8819805467576,0.0
R1_load_ridge,2025-02-01,61,23.417282408172753,0.0,0.0,1.0,1208.8819805467576,1229.957534714113,0.0
R1_load_ridge,2025-02-01,62,50.8579039413662,0.0,0.0,1.0,1229.957534714113,1275.7296482613426,0.0
R1_load_ridge,2025-02-01,63,115.89150893374092,0.0,0.0,1.0,1275.7296482613426,1380.0320063017095,0.0
R1_load_ridge,2025-02-01,64,130.0461718693652,0.0,0.0,1.0,1380.0320063017095,1497.073560984138,0.0
R1_load_ridge,2025-02-01,65,833.3333333333333,0.0,0.0,1.0,1497.073560984138,2247.073560984138,359.4686597944836
R1_load_ridge,2025-02-01,66,833.3333333333333,0.0,0.0,1.0,2247.073560984138,2997.073560984138,344.35588476176605
R1_load_ridge,2025-02-01,67,833.3333333333333,0.0,0.0,1.0,2997.073560984138,3747.073560984138,371.1430015946208
R1_load_ridge,2025-02-01,68,833.3333333333333,0.0,0.0,1.0,3747.073560984138,4497.073560984138,349.5644729058651
R1_load_ridge,2025-02-01,69,833.3333333333333,0.0,0.0,1.0,4497.073560984138,5247.073560984138,340.8702291766281
R1_load_ridge,2025-02-01,70,833.3333333333333,0.0,0.0,1.0,5247.073560984138,5997.073560984138,310.144019362407
R1_load_ridge,2025-02-01,71,833.3333333333333,0.0,0.0,1.0,5997.073560984138,6747.073560984138,272.96192642859734
R1_load_ridge,2025-02-01,72,833.3333333333333,0.0,0.0,1.0,6747.073560984138,7497.073560984138,294.55189868123057
R1_load_ridge,2025-02-01,73,833.3333333333333,0.0,0.0,1.0,7497.073560984138,8247.073560984138,323.453445582452
R1_load_ridge,2025-02-01,74,833.3333333333333,0.0,0.0,1.0,8247.073560984138,8997.073560984138,319.20210159974516
R1_load_ridge,2025-02-01,75,833.3333333333333,0.0,0.0,1.0,8997.073560984138,9747.073560984138,302.19513017779013
R1_load_ridge,2025-02-01,76,74.73721758840232,0.0,0.0,1.0,9747.073560984138,9814.3370568137,8.601140894053426
R1_load_ridge,2025-02-01,77,45.21992652628796,0.0,0.0,1.0,9814.3370568137,9855.03499068736,0.0
R1_load_ridge,2025-02-01,78,99.70192744934712,0.0,0.0,1.0,9855.03499068736,9944.766725391772,0.0
R1_load_ridge,2025-02-01,79,135.49013597065039,0.0,0.0,1.0,9944.766725391772,10066.707847765358,0.0
R1_load_ridge,2025-02-01,80,141.51223937411024,0.0,0.0,1.0,10066.707847765358,10194.068863202057,0.0
R1_load_ridge,2025-02-01,81,150.37079945066176,0.0,0.0,1.0,10194.068863202057,10329.402582707653,0.0
R1_load_ridge,2025-02-01,82,113.09143841214555,0.0,0.0,1.0,10329.402582707653,10431.184877278583,0.0
R1_load_ridge,2025-02-01,83,95.46529565517537,0.0,0.0,1.0,10431.184877278583,10517.103643368242,0.0
R1_load_ridge,2025-02-01,84,79.86622098300239,0.0,0.0,1.0,10517.103643368242,10588.983242252943,0.0
R1_load_ridge,2025-02-01,85,101.51340795421245,0.0,0.0,1.0,10588.983242252943,10680.345309411734,0.0
R1_load_ridge,2025-02-01,86,91.95304711839913,0.0,0.0,1.0,10680.345309411734,10763.103051818292,0.0
R1_load_ridge,2025-02-01,87,40.9966090907871,0.0,0.0,1.0,10763.103051818292,10800.0,0.0
R1_load_ridge,2025-02-01,88,0.0,45.65745329733923,0.0,0.0,10800.0,10749.26949633629,0.0
R1_load_ridge,2025-02-01,89,0.0,0.0,0.0,-0.0,10749.26949633629,10749.26949633629,69.82394835046688
R1_load_ridge,2025-02-01,90,56.367226293010994,0.0,0.0,1.0,10749.26949633629,10800.0,91.99174739627675
R1_load_ridge,2025-02-01,91,0.0,0.0,0.0,0.0,10800.0,10800.0,101.94333867656961
