date,interval,start_slot,end_slot,emergency_kWh,emergency_cost_yuan
2025-02-08,20:40-20:50,124,125,51.1330717704389,312.576467732693
2025-02-16,05:50-06:00,35,36,19.93450291059105,90.69202099173398
2025-02-18,05:50-06:00,35,36,11.949171779794142,54.36275701217345
2025-02-19,05:50-06:00,35,36,19.284289496155225,87.73387506275819
2025-02-19,06:20-06:30,38,39,49.280535317767544,215.82410442416295
2025-02-20,06:00-06:10,36,37,27.520014429990283,128.9037475900745
2025-02-23,06:00-06:10,36,37,11.808840528656106,55.3126090362252
2025-02-24,06:00-06:10,36,37,20.426524840551224,95.67784235314193
2025-02-24,20:30-21:00,123,126,118.00315399981525,730.4655017047648
2025-02-25,05:50-06:00,35,36,22.096430944997337,100.52771258426539
2025-02-25,06:20-06:30,38,39,31.095000000000027,136.18055250000012
2025-02-26,20:30-20:40,123,124,166.9327376303354,1164.5227777092196
2025-02-27,09:20-10:20,56,62,698.0055200117552,3373.0101059153462
2025-03-02,20:10-21:40,121,130,1754.633592984414,11715.234612010127
2025-03-03,20:30-21:40,123,130,244.26895071793354,1404.7898351750482
2025-03-05,05:50-06:00,35,36,2.7263006184219876,12.403304663510832
2025-03-05,20:30-20:50,123,125,12.012693686336775,76.38383274219966
2025-03-06,20:30-21:00,123,126,370.92938218425957,2526.8238879982396
2025-03-08,07:30-08:00,45,48,84.15627667329835,369.5108290678759
2025-03-10,20:30-20:40,123,124,131.68843833861797,918.6585458501988
2025-03-13,10:00-10:50,60,65,554.6166570807139,2622.889497350134
2025-03-13,20:20-20:50,122,125,816.4099096619764,5669.228328838004
2025-03-16,05:50-06:00,35,36,1.6400000000001,7.461180000000455
2025-03-18,08:30-10:00,51,60,1416.9481053919476,7199.991406795949
2025-03-20,20:30-20:40,123,124,58.532507166841356,408.3227699958853
2025-03-25,10:00-10:40,60,64,115.54035394449929,555.741941754411
2025-04-02,08:40-10:20,52,62,1468.3736349983797,7293.400367841549
2025-04-08,09:00-09:40,54,58,114.51670587288018,566.0307178710575
2025-04-08,20:30-20:40,123,124,13.32085151892295,92.9262601960065
2025-04-28,20:20-21:00,122,126,964.5800978354829,6611.422082423922
2025-05-01,20:10-21:50,121,131,2182.352792490291,14287.050480058208
2025-05-02,20:30-21:20,123,128,1186.1339243586306,7373.830080363974
2025-05-02,21:30-21:50,129,131,87.33587992493827,373.03721357018094
2025-05-03,20:40-21:50,124,131,807.2294700877125,4396.458776727079
2025-05-04,20:30-21:50,123,131,839.9208890803353,5340.230451926613
2025-05-05,20:30-20:40,123,124,495.80876439752916,3458.7619404371635
2025-05-05,21:00-21:30,126,129,45.69584752118037,212.64823399626067
2025-05-06,20:30-21:00,123,126,233.2437093137654,1566.2759215521612
2025-05-06,21:20-21:50,128,131,69.40398248494223,316.327295584535
2025-05-07,20:30-20:40,123,124,559.8889171250833,3905.785085864581
2025-05-07,21:20-21:30,128,129,14.8798524893067,69.71954883864655
2025-05-08,20:00-20:10,120,121,35.999250000000075,243.22893262500048
