date,interval,start_slot,end_slot,emergency_kWh,emergency_cost_yuan
2025-02-05,06:00-06:10,36,37,1.536827634473525,7.19850063987399
2025-02-05,07:50-08:00,47,48,19.125832994112443,111.09240094630212
2025-02-05,10:20-10:50,62,65,373.69884550651454,1809.5767216006172
2025-02-06,08:00-08:10,48,49,21.052866666666773,122.98032063333395
2025-02-15,20:40-20:50,124,125,193.57169986690036,1183.3038012863617
2025-02-15,21:00-21:20,126,128,44.96505285395612,207.298101503988
2025-02-15,21:30-21:40,129,130,3.580827409035135,17.673173677292908
2025-02-16,05:50-06:00,35,36,25.71394984221945,116.9856148071774
2025-02-18,05:50-06:00,35,36,2.404578615352193,10.939630410544803
2025-02-19,05:50-06:00,35,36,1.3742213641319267,6.252020096118201
2025-02-19,06:20-06:30,38,39,49.23750556319669,215.6356556140199
2025-02-20,06:00-06:10,36,37,6.487486832303716,30.387388322510603
2025-02-23,06:00-06:10,36,37,17.4564018813918,81.76578641243918
2025-02-24,06:00-06:10,36,37,9.504424874067354,44.51872611013148
2025-02-25,05:50-06:00,35,36,30.75640980227729,139.92628639546052
2025-02-25,06:20-06:30,38,39,31.095000000000027,136.18055250000012
2025-02-26,20:30-20:40,123,124,234.79463427747055,1637.9273687196346
2025-02-27,09:50-10:20,59,62,125.26552588079156,617.3120351063287
2025-03-02,20:00-21:40,120,130,2620.9683975553166,17480.158381659963
2025-03-03,20:40-21:00,124,126,86.11997530175226,463.48882069263965
2025-03-03,21:20-21:50,128,131,59.63723516163729,280.90416464398584
2025-03-05,05:50-06:00,35,36,3.286666666666747,14.952690000000366
2025-03-13,10:40-10:50,64,65,38.470136717252,153.68819618542173
2025-03-13,20:20-20:50,122,125,769.0573972753141,5346.716365934194
2025-03-16,05:50-06:00,35,36,1.6400000000001,7.461180000000455
2025-03-18,09:00-10:00,54,60,573.1094793852628,2824.902553702798
2025-04-01,20:20-20:50,122,125,1314.7839411938467,9030.42831801832
2025-04-02,08:40-10:20,52,62,1671.5658500000004,8353.047769075
