strategy_id,predictor_id,alpha,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,solved,solver_seconds,mip_gap,milp_fallback,nominal_terminal_error_kWh
F00_original,L0V0,0.8,2025-02-01,8801.462273333342,7270.600430755467,44521.25140833958,0.0,8400.05409393883,16425.247575723723,14682.226194656309,3273.8832236452963,23497.042735628493,0.0,23497.042735628493,0,0,True,0.030534900026395917,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-02,7270.600430755467,7129.7726504980155,92519.3238155436,0.0,10253.102213073189,21245.72976159009,17335.78610911968,4050.7714327278627,58811.974550695755,0.0,58811.974550695755,0,0,True,0.021260600071400404,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-03,7129.7726504980155,6292.836073274443,87630.57591910489,0.0,3982.942629574201,22020.84057385225,18590.123784321542,4267.653366754286,55200.58714235613,0.0,55200.58714235613,0,0,True,0.025293800048530102,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-04,6292.836073274443,6557.857982118015,88758.6786010548,0.0,2645.3873132058734,24631.092736261668,19712.665398412737,4653.405429005361,55674.31900041264,0.0,55674.31900041264,0,0,True,0.03939469996839762,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-05,6557.857982118015,6372.620006337863,86677.45740698665,472.78682498083737,2019.822297381444,23940.574365551885,19558.57941429917,4567.232927032875,54339.071440514745,2298.327750738696,56637.39919125344,6,3,True,0.02417499991133809,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-06,6372.620006337863,6441.355769666296,88686.80061318194,21.052866666666773,3981.977130536611,23120.826029735537,18666.006897090203,4386.083369316912,55815.220397642326,122.98032063333395,55938.20071827566,1,1,True,0.03196970000863075,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-07,6441.355769666296,6547.426399471619,43823.795043562735,0.0,8229.595013341517,19437.14103541981,15648.620671865252,3682.449733749232,22633.685590359448,0.0,22633.685590359448,0,0,True,0.04517600010149181,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-08,6547.426399471619,6582.202344148737,40178.38792006264,0.0,5008.036744735824,18746.79004447758,15153.601585817432,3558.4125139830294,20802.04371875065,0.0,20802.04371875065,0,0,True,0.05141320009715855,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-09,6582.202344148737,6620.367931235481,88306.33641386821,0.0,4309.374414676055,23195.773706039057,18754.22767351357,4403.380445438748,55563.93381946283,0.0,55563.93381946283,0,0,True,0.02250730013474822,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-10,6620.367931235481,6538.441540633133,88559.9581253783,0.0,10496.761051393594,20054.17495891312,16317.615468261743,3818.4858812537286,55730.377608314084,0.0,55730.377608314084,0,0,True,0.026626700069755316,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-11,6538.441540633133,6555.912287229041,87238.84943161995,0.0,7832.179439482326,21949.206246673544,17763.133387869253,4168.602112208383,54677.42728065343,0.0,54677.42728065343,0,0,True,0.015683199977502227,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-12,6555.912287229041,6485.15888170578,86609.99138496489,0.0,7290.423696669704,21665.8401049094,17613.008549947546,4123.584960485113,54282.129980898884,0.0,54282.129980898884,0,0,True,0.014787500025704503,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-13,6485.15888170578,6513.634385005302,85601.31280894409,0.0,10503.002172135086,19701.071932488223,15932.240312345893,3740.3561168428114,53605.054995550796,0.0,53605.054995550796,0,0,True,0.020369600038975477,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-14,6513.634385005302,6544.55105698521,37651.25718421039,0.0,4338.31331777011,18333.247605219487,14822.105555445867,3480.2253777937126,19624.801115458937,0.0,19624.801115458937,0,0,True,0.06970329978503287,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-15,6544.55105698521,5992.877046101223,35536.451386674904,265.4864937255674,3673.3592469101322,17605.23233308381,14756.744799593474,3400.161544374323,18366.33252968631,1551.129245278009,19917.461774964322,4,3,True,0.0431184999179095,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-16,5992.877046101223,6170.321346236437,82439.8853440671,25.080384871135834,2566.472419113802,22954.812314224953,18433.698104400522,4343.669909689221,51133.90498294446,114.10321097123249,51248.008193915695,1,1,True,0.0270153998862952,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-17,6170.321346236437,6175.79592040535,82664.39634786369,0.0,7697.424188637272,19885.1677674091,16102.058774849345,3777.6344183908386,51320.23310529992,0.0,51320.23310529992,0,0,True,0.027117899851873517,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-18,6175.79592040535,6452.124655292502,81144.63484903047,2.654144520191835,4686.271153954336,21689.12734139237,17319.497285129386,4093.3013213758363,50117.26458673126,12.075030494612754,50129.33961722587,1,1,True,0.04560140008106828,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-19,6452.124655292502,5914.22819394251,80052.68705743844,50.997430389704505,3381.560913885659,22773.17371486395,18930.377524254793,4380.692651959151,49464.20113087941,223.5699568497544,49687.77108772916,2,2,True,0.01986870006658137,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-20,5914.22819394251,6453.068415087706,80792.51496804072,9.451103549313643,5142.242139864889,22008.599996637597,17342.009798245785,4127.749977246625,49883.784985639344,44.268969024985104,49928.05395466433,1,1,True,0.027411699993535876,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-21,6453.068415087706,6435.615712371395,35534.31034166674,0.0,6641.716856399694,17621.25728620206,14288.925834268344,3349.7841546500226,18441.13406981322,0.0,18441.13406981322,0,0,True,0.06577200000174344,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-22,6435.615712371395,6176.796390507624,34829.93143480937,0.0,3886.12606460081,17536.73619238221,14437.693705506981,3357.8618087389973,18023.81455092145,0.0,18023.81455092145,0,0,True,0.028964699944481254,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-23,6176.796390507624,6036.653208279107,77048.31298492638,14.164307127258667,1273.5812804991542,23069.322064351687,18812.279736130535,4397.1855104496735,47261.03363397022,66.3456145840796,47327.3792485543,1,1,True,0.031085300026461482,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-24,6036.653208279107,6179.26829528004,78850.196725886,7.470807052683995,6546.6224743433395,20945.567703304387,16837.556261375714,3965.3963549277414,48416.71493003707,34.99326023477183,48451.70819027184,1,1,True,0.022987200180068612,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-25,6179.26829528004,6123.427212234344,77504.36606736828,62.93115794406526,7968.863687347443,20144.03831248792,16366.928007856344,3832.9513876772753,47596.63733157252,281.01915306652495,47877.65648463905,2,2,True,0.02459020004607737,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-26,6123.427212234344,6167.202382618756,75147.53126891356,132.59293481577515,2252.7682113905034,21963.738450839588,17751.230491834096,4168.732788621081,46012.455906344614,924.9683132748474,46937.42421961946,1,1,True,0.04486800008453429,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-27,6167.202382618756,6396.101189184928,76123.55570738406,129.94331699009285,4716.913834157188,23021.010864775883,18441.009874558913,4351.102183650801,46685.527876251894,640.6471960550782,47326.17507230697,3,1,True,0.04594140010885894,0.0,False,0.0
F00_original,L0V0,0.8,2025-02-28,6396.101189184928,6415.52757147357,34300.52124192807,0.0,7745.660279321302,17077.80878182634,13815.541369219563,3242.8410303181417,17797.619185677042,0.0,17797.619185677042,0,0,True,0.05773680005222559,0.0,False,0.0
F00_original,L0V0,0.8,2025-03-01,6415.52757147357,6369.879517016231,33798.683373967346,0.0,7078.706074765318,16327.866394106886,13266.655028238187,3106.8594203260436,17525.791388002282,0.0,17525.791388002282,0,0,True,0.06785090011544526,0.0,False,0.0
F00_original,L0V0,0.8,2025-03-02,6369.879517016231,5812.363131983408,73370.88395606309,3120.653656349614,688.7445813290918,20769.74058392892,17325.254619511972,4002.002349449779,44890.2929247702,20854.936223071854,65745.22914784205,11,1,True,0.0346644998062402,0.0,False,0.0
F00_original,L0V0,0.8,2025-03-03,5812.363131983408,5981.891288653128,77712.98916786273,356.1578512159808,1252.3014538785324,24458.545215074286,19658.846283207436,4630.170775197144,47679.23053468543,2204.993774607924,49884.22430929335,7,3,True,0.023236500099301338,1.5260224488921545e-16,False,0.0
F00_original,L0V0,0.8,2025-03-04,5981.891288653128,6051.712449469428,77425.05462347044,0.0,3946.332816245925,22191.709627139637,17912.44575324844,4209.442713074903,47596.60535263903,0.0,47596.60535263903,0,0,True,0.027114999946206808,0.0,False,0.0
F00_original,L0V0,0.8,2025-03-05,6051.712449469428,6204.433875268362,76192.59449630528,3.740048116767298,5894.146199597725,21232.984447045368,17061.26811888771,4018.994902358728,46667.02765671343,17.076328712271348,46684.103985425696,2,1,True,0.02437400002963841,0.0,False,0.0
F00_original,L0V0,0.8,2025-03-06,6204.433875268362,6046.524284182734,74377.05238331857,0.0,4543.288586181527,21238.043662004093,17344.93399820038,4051.019254889341,45516.1619749643,0.0,45516.1619749643,0,0,True,0.036506100092083216,0.0,False,0.0
F00_original,L0V0,0.8,2025-03-07,6046.524284182734,6610.634821635723,33070.19314610264,0.0,8596.270845987006,16020.722542497908,12469.085775715614,2987.5262293293044,17195.206465242536,0.0,17195.206465242536,0,0,True,0.03255390003323555,0.0,False,0.0
F00_original,L0V0,0.8,2025-03-08,6610.634821635723,6448.216547021398,31332.512836896105,11.109327455109025,9318.948388318207,16356.372139574918,13394.837880208575,3123.952533980668,16472.709243879686,62.213367015302076,16534.922610894988,2,1,True,0.04270450002513826,0.0,False,0.0
F00_original,L0V0,0.8,2025-03-09,6448.216547021398,6305.645851349986,74486.90304199903,0.0,7340.464135270841,20743.302541223486,16930.388684495298,3955.4845523996046,45605.68344961923,0.0,45605.68344961923,0,0,True,0.02588479989208281,0.0,False,0.0
F00_original,L0V0,0.8,2025-03-10,6305.645851349986,6429.316328115558,72995.33751522747,0.0,655.9691317100735,22031.54476014936,17734.24782663197,4173.626456751823,44612.52468979277,0.0,44612.52468979277,0,0,True,0.025197999784722924,0.0,False,0.0
F00_original,L0V0,0.8,2025-03-11,6429.316328115558,6710.973073910038,77133.72573594956,0.0,9282.418991762413,19257.351963011108,15344.964018823963,3630.7311983926634,47203.95380368215,0.0,47203.95380368215,0,0,True,0.03243550006300211,0.0,False,0.0
F00_original,L0V0,0.8,2025-03-12,6710.973073910038,6295.103479438924,71615.24393084996,0.0,5776.545946995033,19881.29439760842,16478.13109708682,3819.0328949927116,43656.93905266296,0.0,43656.93905266296,0,0,True,0.044499299954622984,0.0,False,0.0
