strategy_id,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,theta,theta_preset,residual_days,fallback_reason,solver_seconds,mip_gap,milp_fallback,nominal_terminal_error_kWh
G2_pv_gate,2025-02-01,8801.462273333342,7847.681665333633,47613.967561573736,0.0,10928.856562936237,16659.671644757404,14352.736579453238,3260.7156733038787,25297.123926212862,0.0,25297.123926212862,0,0,0.80,0.80,28,,0.035692800069227815,0.0,False,0.0
G2_pv_gate,2025-02-02,7847.681665333633,7412.415866111111,93779.95424876822,0.0,11931.968494748144,20439.19485958075,16947.487055560672,3926.9736032425953,59958.58039989195,0.0,59958.58039989195,0,0,0.80,0.80,28,,0.02621069992892444,0.0,False,0.0
G2_pv_gate,2025-02-03,7412.415866111111,7188.458649814816,91645.6415438804,0.0,7569.520000675346,21372.45546248275,17513.2504192777,4083.162259501354,58214.00394550506,0.0,58214.00394550506,0,0,0.80,0.80,28,,0.021544799907132983,0.0,False,0.0
G2_pv_gate,2025-02-04,7188.458649814816,7204.9099212962965,91873.76280552772,0.0,6304.010034613335,22947.803560952943,18572.914740038552,4358.437549432912,58271.93147940308,0.0,58271.93147940308,0,0,0.80,0.80,28,,0.02344650006853044,0.0,False,0.0
G2_pv_gate,2025-02-05,7204.9099212962965,6731.184638518518,89557.27661634638,0.0,4917.359736964598,22725.487634465666,18833.997738417187,4365.2151788262545,56575.468620888336,0.0,56575.468620888336,0,0,0.80,0.80,28,,0.034463000018149614,0.0,False,0.0
G2_pv_gate,2025-02-06,6731.184638518518,6952.177275925928,91060.61867352095,0.14588477559721014,6331.079121163771,22419.657088418156,17961.028867952038,4237.635583058709,57751.32974795453,0.8521859166511029,57752.18193387118,1,1,0.80,0.80,28,,0.03791279997676611,0.0,False,0.0
G2_pv_gate,2025-02-07,6952.177275925928,6717.326113900679,44392.594872172136,0.0,9261.803301261669,18613.04184245541,15287.92993821161,3559.963066269054,23068.992108286824,0.0,23068.992108286824,0,0,0.80,0.80,28,,0.06336920009925961,0.0,False,0.0
G2_pv_gate,2025-02-08,6717.326113900679,6666.75307883675,40073.22766201156,0.0,4994.02736498129,18671.33322063755,15169.295640273947,3552.6106154275276,20796.31761237693,0.0,20796.31761237693,0,0,0.80,0.80,28,,0.051343800034374,0.0,False,0.0
G2_pv_gate,2025-02-09,6666.75307883675,6396.142302962966,86134.46842238073,0.0,2351.641605501325,23531.371307890324,19303.96045767758,4498.021626086542,54103.90603539424,0.0,54103.90603539424,0,0,0.80,0.80,28,,0.0341261001303792,0.0,False,0.0
G2_pv_gate,2025-02-10,6396.142302962966,6365.249361851848,87833.05594792069,0.0,9655.779169620968,20412.857062980987,16562.217868014606,3881.5321360774997,55275.874293344576,0.0,55275.874293344576,0,0,0.80,0.80,28,,0.017494000028818846,0.0,False,0.0
G2_pv_gate,2025-02-11,6365.249361851848,6205.347478888889,85749.19016465559,0.0,6474.016773615529,22097.305012491543,18042.728754784814,4214.478140669689,53636.067870553605,0.0,53636.067870553605,0,0,0.80,0.80,28,,0.018846299964934587,0.0,False,0.0
G2_pv_gate,2025-02-12,6205.347478888889,6369.389977777778,85241.17381888865,0.0,5574.651939422492,22379.72366912014,17979.93792298731,4235.743247243938,53256.22648242522,0.0,53256.22648242522,0,0,0.80,0.80,28,,0.03572169994004071,0.0,False,0.0
G2_pv_gate,2025-02-13,6369.389977777778,6414.900827222222,84296.30675962877,0.0,9143.368471330148,19907.89214279979,16084.432871167832,3777.9484221875164,52717.13502289384,0.0,52717.13502289384,0,0,0.80,0.80,28,,0.023875199956819415,0.0,False,0.0
G2_pv_gate,2025-02-14,6414.900827222222,6475.667583179706,36879.41549218949,0.0,3520.589725708722,18433.33615501243,14876.312205198334,3496.257193856614,19305.914280557787,0.0,19305.914280557787,0,0,0.80,0.80,28,,0.03685520007275045,0.0,False,0.0
G2_pv_gate,2025-02-15,6475.667583179706,6253.199101794433,36567.90622224829,0.0,4104.554694360962,17807.800321758295,14624.53989387097,3405.728909272605,19136.09979706068,0.0,19136.09979706068,0,0,0.80,0.80,28,,0.06320049986243248,0.0,False,0.0
G2_pv_gate,2025-02-16,6253.199101794433,6358.507415425396,81892.115788633,21.441929697843193,2042.3760498682013,23152.763611551534,18658.96104308889,4388.494254831698,50878.932691517126,97.55005916033761,50976.48275067746,1,1,0.80,0.80,28,,0.03146589989773929,0.0,False,0.0
G2_pv_gate,2025-02-17,6358.507415425396,6344.586261851852,81438.03126737812,0.0,6377.137507178362,20471.366482890924,16594.33588935784,3890.951747106631,50433.21892661451,0.0,50433.21892661451,0,0,0.80,0.80,28,,0.01793329999782145,0.0,False,0.0
G2_pv_gate,2025-02-18,6344.586261851852,6611.859788333335,80660.35770257248,10.168845958544352,4217.297882173899,21691.024785212896,17329.183902189114,4094.567356542303,49997.27219143834,46.26316468839753,50043.53535612673,1,1,0.80,0.80,28,,0.023893600096926093,0.0,False,0.0
G2_pv_gate,2025-02-19,6611.859788333335,6117.497156666668,79726.07256462864,41.51434270431082,2976.909907600427,22927.76834157471,19016.418725175514,4405.712248065862,49422.55629902475,182.4109217192405,49604.96722074399,2,2,0.80,0.80,28,,0.025149199878796935,0.0,False,0.0
G2_pv_gate,2025-02-20,6117.497156666668,6472.358676317814,79853.87798844797,34.36262403731973,4344.508719110812,22269.593643974375,17718.995483933217,4195.736640390018,49266.39483907865,160.95453099080564,49427.34937006946,1,1,0.80,0.80,28,,0.031339599983766675,0.0,False,0.0
G2_pv_gate,2025-02-21,6472.358676317814,6583.569173592494,35727.49738394768,0.0,6702.661268834578,17707.813864381897,14243.239782602122,3353.363584505093,18624.723130270628,0.0,18624.723130270628,0,0,0.80,0.80,28,,0.02950619999319315,0.0,False,0.0
G2_pv_gate,2025-02-22,6583.569173592494,6614.468178087567,35437.63955927818,0.0,4235.234126751391,17525.439184988878,14167.796635795425,3326.7435446983795,18493.79427594434,0.0,18493.79427594434,0,0,0.80,0.80,28,,0.03288910002447665,0.0,False,0.0
G2_pv_gate,2025-02-23,6614.468178087567,6373.412629259262,78697.1225641654,2.2711885468203263,3185.512308350815,22099.882920913413,18117.855159885345,4223.083309856381,48665.64188167022,10.638247153306407,48676.28012882353,1,1,0.80,0.80,28,,0.024515300057828426,0.0,False,0.0
G2_pv_gate,2025-02-24,6373.412629259262,6500.709275819843,78131.85230862911,45.39702512123927,5858.204047304287,21060.23519934148,16944.223529562074,3988.715023218824,48080.40462168999,204.6505719178847,48285.05519360787,2,1,0.80,0.80,28,,0.02614119998179376,0.0,False,0.0
G2_pv_gate,2025-02-25,6500.709275819843,6271.91819777778,77588.34934145576,24.580113283031324,8207.526682442898,19947.3237326338,16363.244193671233,3812.8706170046285,47795.52120397145,107.64860612303568,47903.16981009449,1,1,0.80,0.80,28,,0.023150100139901042,0.0,False,0.0
G2_pv_gate,2025-02-26,6271.91819777778,6668.072890398294,76749.41237146597,0.0,3420.162766768409,21883.486042135628,17369.0844707714,4118.246878743719,47179.2740793439,0.0,47179.2740793439,0,0,0.80,0.80,28,,0.046401500003412366,0.0,False,0.0
G2_pv_gate,2025-02-27,6668.072890398294,6433.744208518521,75568.3110910555,132.9681225326857,4633.217086953194,22749.335475404187,18637.857548769192,4345.806608514774,46453.34675562354,655.7364385043027,47109.083194127845,3,1,0.80,0.80,28,,0.03228119993582368,0.0,False,0.0
G2_pv_gate,2025-02-28,6433.744208518521,6468.014874146825,34556.35738046387,0.0,7971.338582254911,17166.219206018395,13873.79395780943,3258.1545825806656,17862.92951578777,0.0,17862.92951578777,0,0,0.80,0.80,28,,0.031436200020834804,0.0,False,0.0
G2_pv_gate,2025-03-01,6468.014874146825,6594.8462409372,34515.91659516565,0.0,7617.9073983724775,16447.868596571083,13208.625333111238,3112.4118966694687,17935.438746499392,0.0,17935.438746499392,0,0,0.80,0.80,28,,0.06328370003029704,0.0,False,0.0
G2_pv_gate,2025-03-02,6594.8462409372,6076.855823703705,75919.42476590307,1914.3322117180671,1911.5685432967111,21210.909174567925,17647.027806910162,4081.8717848912556,46691.22751912035,13007.491608222383,59698.71912734273,4,2,0.80,0.80,28,,0.029024099931120872,0.0,False,0.0
G2_pv_gate,2025-03-03,6076.855823703705,6137.938379259257,78262.77820054704,135.16318880387843,1780.099825405469,23924.84542427433,19324.15049366221,4539.6123750565675,48220.26816424014,831.9287572875232,49052.19692152766,5,2,0.80,0.80,28,,0.02614020020700991,0.0,False,0.0
G2_pv_gate,2025-03-04,6137.938379259257,6351.837166481482,81769.0401375812,0.0,8528.017196367035,20258.189996741254,16216.624988860412,3827.6662206586166,50728.04164617402,0.0,50728.04164617402,0,0,0.80,0.80,28,,0.02824979997240007,0.0,False,0.0
G2_pv_gate,2025-03-05,6351.837166481482,6311.806037929094,80029.77056247575,0.0,10305.720287468572,19103.19091598769,15509.612657647174,3633.6093868928997,49396.26380792189,0.0,49396.26380792189,0,0,0.80,0.80,28,,0.02374249999411404,0.0,False,0.0
G2_pv_gate,2025-03-06,6311.806037929094,6390.648704286834,77421.90048332055,0.0,7583.153261141267,20142.814153284162,16244.721064438212,3819.2504224882186,47784.608379640544,0.0,47784.608379640544,0,0,0.80,0.80,28,,0.023567500058561563,0.0,False,0.0
G2_pv_gate,2025-03-07,6390.648704286834,6725.7186997925255,33778.86140938538,0.0,9577.020088299074,15673.64627262028,12394.090484867309,2944.4857922472856,17563.526299883364,0.0,17563.526299883364,0,0,0.80,0.80,28,,0.05576490005478263,0.0,False,0.0
G2_pv_gate,2025-03-08,6725.7186997925255,6665.223797011294,31959.08420229402,0.0,9838.35489859799,16379.132629118274,13321.54284208891,3118.084689810596,16862.316704331766,0.0,16862.316704331766,0,0,0.80,0.80,28,,0.02479510009288788,0.0,False,0.0
G2_pv_gate,2025-03-09,6665.223797011294,6518.860350078753,73168.25077897392,0.0,5983.294216481938,20963.992709112026,17112.561196620034,3997.7949594245406,44877.641181747356,0.0,44877.641181747356,0,0,0.80,0.80,28,,0.030780900036916137,0.0,False,0.0
G2_pv_gate,2025-03-10,6518.860350078753,6416.252136851852,71845.29237084581,558.139115817695,400.02977411780535,21335.145549736342,17373.815287190642,4063.9384757725948,43920.1611354464,3893.5784719442404,47813.739607390635,1,1,0.80,0.80,28,,0.025979300029575825,0.0,False,0.0
G2_pv_gate,2025-03-11,6416.252136851852,6548.569996004003,74859.00793990277,0.0,6897.154807610503,20546.5697845018,16523.63545220952,3890.6164731401277,45451.28216512788,0.0,45451.28216512788,0,0,0.80,0.80,28,,0.029032399877905846,0.0,False,0.0
