strategy_id,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,theta,theta_preset,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
G2_pv_gate,2025-02-01,2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:10:00,0.4248,2532.1822,0.0,2725.9526,0.0,454.3254333333333,33.095600000000104,487.4210333333334,0.80,0.80,28,,1041.3518407407314,619.3214740740648,0.0,0.0,0.0,8801.462273333342,9358.8516,9300.0,442.3662619466627,0.0
G2_pv_gate,2025-02-01,2025-02-01,1,2025-02-01 00:10:00,2025-02-01 00:20:00,0.4245,2492.4439,0.0,2680.0361,0.0,446.6726833333333,50.94676666666669,497.61945,0.80,0.80,28,,1330.9527833333332,833.3333333333333,0.0,0.0,82.21213333333321,9358.8516,10108.8516,10050.0,564.9894565249999,0.0
G2_pv_gate,2025-02-01,2025-02-01,2,2025-02-01 00:20:00,2025-02-01 00:30:00,0.4269,2464.3,0.0,2659.84,0.0,443.3066666666667,40.86833333333334,484.175,0.80,0.80,28,,484.175,73.45833333333331,0.0,0.0,0.0,10108.8516,10174.9641,10050.0,206.6943075,0.0
G2_pv_gate,2025-02-01,2025-02-01,3,2025-02-01 00:30:00,2025-02-01 00:40:00,0.4272,2581.7688,0.0,2861.9215,0.0,476.9869166666666,42.4796833333333,519.4666,0.80,0.80,28,,519.4666,89.17180000000002,0.0,0.0,0.0,10174.9641,10255.218719999999,10050.0,221.91613152,0.0
G2_pv_gate,2025-02-01,2025-02-01,4,2025-02-01 00:40:00,2025-02-01 00:50:00,0.4271,2546.4635,0.0,2905.6089,0.0,484.26815,45.3493666666667,529.6175166666667,0.80,0.80,28,,529.6175166666667,105.20693333333338,0.0,0.0,0.0,10255.218719999999,10349.90496,10050.0,226.19964136833335,0.0
G2_pv_gate,2025-02-01,2025-02-01,5,2025-02-01 00:50:00,2025-02-01 01:00:00,0.4285,2436.31,0.0,2809.25,0.0,468.2083333333333,62.049999999999955,530.2583333333332,0.80,0.80,28,,530.2583333333332,124.20666666666659,0.0,0.0,0.0,10349.90496,10461.69096,10050.0,227.21569583333329,0.0
G2_pv_gate,2025-02-01,2025-02-01,6,2025-02-01 01:00:00,2025-02-01 01:10:00,0.4311,2620.5011,0.0,2942.6338,0.0,490.43896666666666,32.2972666666667,522.7362333333333,0.80,0.80,28,,522.7362333333333,85.98604999999998,0.0,0.0,0.0,10461.69096,10539.078405,10050.0,225.35159018999997,0.0
G2_pv_gate,2025-02-01,2025-02-01,7,2025-02-01 01:10:00,2025-02-01 01:20:00,0.4302,2710.7861,0.0,2923.2679,0.0,487.2113166666666,52.30199999999991,539.5133166666665,0.80,0.80,28,,539.5133166666665,87.71563333333319,0.0,0.0,0.0,10539.078405,10618.022475,10050.0,232.09862882999994,0.0
G2_pv_gate,2025-02-01,2025-02-01,8,2025-02-01 01:20:00,2025-02-01 01:30:00,0.4279,2676.48,0.0,2787.63,0.0,464.605,50.13666666666677,514.7416666666668,0.80,0.80,28,,514.7416666666668,68.6616666666668,0.0,0.0,0.0,10618.022475,10679.817975,10050.0,220.25795916666672,0.0
G2_pv_gate,2025-02-01,2025-02-01,9,2025-02-01 01:30:00,2025-02-01 01:40:00,0.4312,2830.598,0.0,2965.6344,0.0,494.27239999999995,44.104016666666666,538.3764166666666,0.80,0.80,28,,538.3764166666666,66.61008333333331,0.0,0.0,0.0,10679.817975,10739.76705,10050.0,232.14791086666665,0.0
G2_pv_gate,2025-02-01,2025-02-01,10,2025-02-01 01:40:00,2025-02-01 01:50:00,0.4333,2688.1558,0.0,3034.1367,0.0,505.68944999999997,36.02753333333328,541.7169833333332,0.80,0.80,28,,541.7169833333332,66.92549999999957,0.0,0.0,26.765516666667025,10739.76705,10800.0,10050.0,234.7259688783333,0.0
G2_pv_gate,2025-02-01,2025-02-01,11,2025-02-01 01:50:00,2025-02-01 02:00:00,0.4311,2384.42,0.0,2927.02,0.0,487.83666666666664,51.623333333333335,539.46,0.80,0.80,28,,539.46,0.0,0.0,0.0,142.05666666666673,10800.0,10800.0,10050.0,232.561206,0.0
G2_pv_gate,2025-02-01,2025-02-01,12,2025-02-01 02:00:00,2025-02-01 02:10:00,0.4293,2604.5438,0.0,3011.4346,0.0,501.90576666666664,37.11659999999995,539.0223666666666,0.80,0.80,28,,539.0223666666666,0.0,0.0,0.0,104.93173333333328,10800.0,10800.0,10050.0,231.40230200999997,0.0
G2_pv_gate,2025-02-01,2025-02-01,13,2025-02-01 02:10:00,2025-02-01 02:20:00,0.4324,2943.3655,0.0,3089.5616,0.0,514.9269333333333,46.80298333333326,561.7299166666666,0.80,0.80,28,,561.7299166666666,0.0,0.0,0.0,71.16899999999993,10800.0,10800.0,10050.0,242.89201596666663,0.0
G2_pv_gate,2025-02-01,2025-02-01,14,2025-02-01 02:20:00,2025-02-01 02:30:00,0.4367,3019.32,0.0,3045.26,0.0,507.54333333333335,35.95500000000004,543.4983333333334,0.80,0.80,28,,543.4983333333334,0.0,0.0,0.0,40.27833333333342,10800.0,10800.0,10050.0,237.34572216666672,0.0
G2_pv_gate,2025-02-01,2025-02-01,15,2025-02-01 02:30:00,2025-02-01 02:40:00,0.4348,2844.4369,0.0,2987.7561,0.0,497.95935,35.43865000000005,533.398,0.80,0.80,28,,533.398,0.0,0.0,0.0,59.32518333333337,10800.0,10800.0,10050.0,231.92145040000003,0.0
G2_pv_gate,2025-02-01,2025-02-01,16,2025-02-01 02:40:00,2025-02-01 02:50:00,0.4335,2768.3064,0.0,3006.3681,0.0,501.06135,49.1396666666667,550.2010166666666,0.80,0.80,28,,550.2010166666666,0.0,0.0,0.0,88.81661666666668,10800.0,10800.0,10050.0,238.512140725,0.0
G2_pv_gate,2025-02-01,2025-02-01,17,2025-02-01 02:50:00,2025-02-01 03:00:00,0.4357,2861.65,0.0,3084.35,0.0,514.0583333333333,55.06333333333333,569.1216666666667,0.80,0.80,28,,569.1216666666667,0.0,0.0,0.0,92.18,10800.0,10800.0,10050.0,247.96631016666666,0.0
G2_pv_gate,2025-02-01,2025-02-01,18,2025-02-01 03:00:00,2025-02-01 03:10:00,0.4374,2900.3973,0.0,3126.3068,0.0,521.0511333333333,30.695549999999912,551.7466833333332,0.80,0.80,28,,551.7466833333332,0.0,0.0,0.0,68.3471333333332,10800.0,10800.0,10050.0,241.33399928999995,0.0
G2_pv_gate,2025-02-01,2025-02-01,19,2025-02-01 03:10:00,2025-02-01 03:20:00,0.4371,2919.6115,0.0,3116.9757,0.0,519.49595,36.5626666666667,556.0586166666667,0.80,0.80,28,,556.0586166666667,0.0,0.0,0.0,69.45670000000007,10800.0,10800.0,10050.0,243.053221345,0.0
G2_pv_gate,2025-02-01,2025-02-01,20,2025-02-01 03:20:00,2025-02-01 03:30:00,0.4356,2993.09,0.0,3072.66,0.0,512.1099999999999,47.4133333333333,559.5233333333332,0.80,0.80,28,,559.5233333333332,0.0,0.0,0.0,60.67499999999984,10800.0,10800.0,10050.0,243.72836399999994,0.0
G2_pv_gate,2025-02-01,2025-02-01,21,2025-02-01 03:30:00,2025-02-01 03:40:00,0.4353,3109.8584,0.0,3032.6936,0.0,505.44893333333334,53.23390000000006,558.6828333333334,0.80,0.80,28,,558.6828333333334,0.0,0.0,0.0,40.373100000000136,10800.0,10800.0,10050.0,243.19463735000005,0.0
G2_pv_gate,2025-02-01,2025-02-01,22,2025-02-01 03:40:00,2025-02-01 03:50:00,0.436,3054.8008,0.0,3080.0636,0.0,513.3439333333333,46.179283333333274,559.5232166666666,0.80,0.80,28,,559.5232166666666,0.0,0.0,0.0,50.389749999999935,10800.0,10800.0,10050.0,243.95212246666662,0.0
G2_pv_gate,2025-02-01,2025-02-01,23,2025-02-01 03:50:00,2025-02-01 04:00:00,0.4378,2901.7,0.0,3156.82,0.0,526.1366666666667,56.88833333333332,583.025,0.80,0.80,28,,583.025,0.0,0.0,0.0,99.40833333333336,10800.0,10800.0,10050.0,255.248345,0.0
G2_pv_gate,2025-02-01,2025-02-01,24,2025-02-01 04:00:00,2025-02-01 04:10:00,0.4401,2947.1208,0.0,3125.5784,0.0,520.9297333333333,38.49483333333342,559.4245666666667,0.80,0.80,28,,559.4245666666667,0.0,0.0,0.0,68.23776666666669,10800.0,10800.0,10050.0,246.20275179,0.0
G2_pv_gate,2025-02-01,2025-02-01,25,2025-02-01 04:10:00,2025-02-01 04:20:00,0.4389,3027.8717,0.0,3130.4829,0.0,521.7471499999999,38.85456666666664,560.6017166666666,0.80,0.80,28,,560.6017166666666,0.0,0.0,0.0,55.95643333333322,10800.0,10800.0,10050.0,246.04809344499995,0.0
G2_pv_gate,2025-02-01,2025-02-01,26,2025-02-01 04:20:00,2025-02-01 04:30:00,0.4364,3033.47,0.0,3213.03,0.0,535.505,48.4466666666666,583.9516666666666,0.80,0.80,28,,583.9516666666666,0.0,0.0,0.0,78.37333333333333,10800.0,10800.0,10050.0,254.83650733333332,0.0
G2_pv_gate,2025-02-01,2025-02-01,27,2025-02-01 04:30:00,2025-02-01 04:40:00,0.4393,3019.3858,0.0,3270.1602,0.0,545.0266999999999,49.31299999999999,594.3396999999999,0.80,0.80,28,,594.3396999999999,0.0,0.0,0.0,91.10873333333325,10800.0,10800.0,10050.0,261.09343020999995,0.0
G2_pv_gate,2025-02-01,2025-02-01,28,2025-02-01 04:40:00,2025-02-01 04:50:00,0.4422,3017.0819,0.0014,3315.7504,0.0,552.6250666666666,38.717716666666774,591.3427833333334,0.80,0.80,28,,591.3427833333334,0.0,0.0,0.0,88.4960333333334,10800.0,10800.0,10050.0,261.49177879,0.0
G2_pv_gate,2025-02-01,2025-02-01,29,2025-02-01 04:50:00,2025-02-01 05:00:00,0.4395,2997.85,0.0,3312.33,0.0,552.055,36.35166666666669,588.4066666666666,0.80,0.80,28,,588.4066666666666,0.0,0.0,0.0,88.76499999999999,10800.0,10800.0,10050.0,258.60472999999996,0.0
G2_pv_gate,2025-02-01,2025-02-01,30,2025-02-01 05:00:00,2025-02-01 05:10:00,0.4333,2932.7015,0.0,3207.5332,0.0,534.5888666666666,35.63726666666662,570.2261333333332,0.80,0.80,28,,570.2261333333332,0.0,0.0,0.0,81.44254999999987,10800.0,10800.0,10050.0,247.0789835733333,0.0
G2_pv_gate,2025-02-01,2025-02-01,31,2025-02-01 05:10:00,2025-02-01 05:20:00,0.4439,2991.1125,0.0199,3209.2912,0.0,534.8818666666666,47.52586666666673,582.4077333333333,0.80,0.80,28,,582.4077333333333,0.0,0.0,0.0,83.89229999999998,10800.0,10800.0,10050.0,258.5307928266667,0.0
G2_pv_gate,2025-02-01,2025-02-01,32,2025-02-01 05:20:00,2025-02-01 05:30:00,0.4301,3175.34,0.0,3361.11,0.0,560.185,51.226666666666574,611.4116666666665,0.80,0.80,28,,611.4116666666665,0.0,0.0,0.0,82.18833333333316,10800.0,10800.0,10050.0,262.96815783333324,0.0
