date,interval,start_slot,end_slot,emergency_kWh,emergency_cost_yuan
2025-02-06,08:00-08:10,48,49,0.14588477559721014,0.852185916651103
2025-02-16,05:50-06:00,35,36,21.441929697843193,97.55005916033761
2025-02-18,05:50-06:00,35,36,10.168845958544352,46.26316468839754
2025-02-19,05:50-06:00,35,36,3.522693210066109,16.02649275919576
2025-02-19,06:20-06:30,38,39,37.99164949424471,166.38442896004472
2025-02-20,06:00-06:10,36,37,34.36262403731973,160.9545309908056
2025-02-23,06:00-06:10,36,37,2.2711885468203263,10.63824715330641
2025-02-24,06:00-06:20,36,38,45.39702512123927,204.6505719178847
2025-02-25,06:20-06:30,38,39,24.580113283031324,107.64860612303568
2025-02-27,09:50-10:20,59,62,132.9681225326857,655.7364385043026
2025-03-02,20:10-20:40,121,124,1890.9489287180672,12898.385209744385
2025-03-02,20:50-21:00,125,126,23.3832829999998,109.10639847799906
2025-03-03,20:30-20:50,123,125,93.25585547054538,636.4729452291912
2025-03-03,21:00-21:30,126,129,41.90733333333303,195.45581205833196
2025-03-10,20:30-20:40,123,124,558.139115817695,3893.5784719442404
2025-03-13,09:50-10:50,59,65,828.8596898421603,3988.0206634692836
2025-03-13,20:20-20:40,122,124,831.0914398687854,5772.280295303357
2025-03-16,05:50-06:00,35,36,1.6400000000001,7.461180000000455
2025-03-18,09:20-10:00,56,60,224.75019787838957,1087.1152620268563
2025-03-23,20:30-20:40,123,124,24.495499577720693,170.88060505417957
2025-03-31,20:30-20:40,123,124,54.082359242121356,377.2785380730386
2025-04-02,08:40-10:20,52,62,1449.7464342280298,7196.259515824175
2025-04-08,09:10-09:40,55,58,65.02852035273033,317.5532582198951
2025-04-09,20:40-20:50,124,125,0.2207290534851829,1.3493167039549232
2025-04-27,20:20-20:40,122,124,712.9307007991956,4972.700766148508
2025-04-28,19:50-21:00,119,126,3183.1915151540566,21540.179876228496
2025-04-29,20:30-20:40,123,124,145.8925950251387,1017.7467428953674
2025-05-01,20:20-21:30,122,129,1418.3945118725976,9293.144250516401
2025-05-02,20:20-21:50,122,131,1503.0798678574438,9337.499610347862
2025-05-03,20:30-21:50,123,131,1025.600226797716,5751.295001615867
2025-05-04,20:30-21:50,123,131,1134.0746121583477,7153.288510083301
2025-05-05,20:20-20:40,122,124,1031.008657554155,7127.125557357331
2025-05-05,21:00-21:30,126,129,109.40506399999965,507.1806583759985
2025-05-06,20:30-21:50,123,131,859.0121498033029,5300.227200277842
2025-05-07,20:20-20:50,122,125,1037.2204981516052,7171.752495516835
2025-05-07,21:10-21:50,127,131,88.46160916666638,399.9525828837486
2025-05-08,20:00-20:10,120,121,35.999250000000075,243.22893262500048
2025-05-11,19:20-19:30,116,117,27.561666666666724,185.80697583333372
2025-05-19,20:20-20:30,122,123,67.00333333333344,451.9039816666674
2025-05-22,20:20-20:30,122,123,2.57000000000005,17.333365000000338
2025-05-29,19:10-19:20,115,116,16.39062975252409,110.18600851134322
2025-06-01,10:00-11:00,60,66,731.4873244775683,2996.1568010965
2025-06-01,18:50-20:40,113,124,8593.635706505038,58133.44831944104
2025-06-01,21:00-21:50,126,131,256.21470499999975,1170.8016973116655
2025-06-02,08:50-09:30,53,57,398.8744738181178,2001.9614990778496
2025-06-02,19:10-21:30,115,129,6389.204637022892,42710.79792553282
2025-06-03,09:00-10:20,54,62,1018.7479502206595,4972.759990336182
2025-06-03,18:50-20:40,113,124,3601.5895580308365,24478.96342820719
2025-06-03,20:50-21:50,125,131,330.3446386666668,1490.336710710334
2025-06-04,18:50-19:20,113,116,119.0523166666668,802.7569449416676
2025-06-04,19:30-20:00,117,120,60.82476812608695,409.9074794253508
2025-06-04,20:20-21:40,122,130,2132.3715813227022,13962.106366397631
2025-06-05,18:50-19:10,113,115,164.295907342757,1108.4985249980516
2025-06-05,19:30-20:10,117,121,167.21219403583643,1128.4216810390787
2025-06-05,20:20-21:00,122,126,1110.5407743931296,7619.103507819462
2025-06-05,21:20-21:50,128,131,127.70028833333326,558.216712085833
2025-06-06,06:50-07:40,41,46,283.69423200386274,1123.8507968184294
2025-06-06,19:50-20:40,119,124,3099.5023575106898,21022.162473946228
2025-06-06,21:00-21:20,126,128,162.26823050000021,748.782676862001
2025-06-06,21:30-21:50,129,131,70.98201666666651,296.2973946499994
2025-06-07,20:20-20:50,122,125,953.4570774579342,6578.373551506704
2025-06-07,21:30-21:50,129,131,73.62585550000013,298.8741834202506
2025-06-17,19:20-19:30,116,117,4.690657120548622,31.622064978178535
2025-06-19,19:20-19:30,116,117,8.560390824605406,57.709874744077354
2025-06-24,09:50-10:50,59,65,1125.1380033251085,5388.897730931998
2025-06-30,18:50-19:00,113,114,25.57236907394656,172.17876097488218
2025-07-01,18:50-20:10,113,121,466.54048822574714,3145.592196322881
2025-07-01,20:20-20:40,122,124,509.1081238838881,3534.582440547337
2025-07-01,20:50-21:50,125,131,326.95685350000014,1456.8779080810007
2025-07-02,18:50-20:10,113,121,676.9923512712793,4564.04645630952
2025-07-02,20:20-21:40,122,130,1170.405783594575,7535.503051080755
2025-07-03,08:20-10:30,50,63,1882.577801297745,9516.662204847951
2025-07-03,18:50-21:50,113,131,3810.3278319558676,25011.497032172418
2025-07-04,05:10-07:20,31,44,2412.33136263544,9391.746837466642
2025-07-04,20:20-21:20,122,128,1714.1426004571817,10983.34076725846
2025-07-04,21:30-21:50,129,131,160.96104999999983,676.3724594166658
2025-07-05,05:10-07:30,31,45,2381.4061595684616,9463.560698840942
2025-07-05,20:00-20:50,120,125,2373.295375345899,16109.637612741235
2025-07-05,21:00-21:50,126,131,322.5953333333334,1473.5829789583338
2025-07-06,08:30-09:40,51,58,1055.9546555342483,5381.734439575856
2025-07-06,09:50-10:10,59,61,195.78462166666665,973.8856397674999
2025-07-06,18:50-21:50,113,131,5972.062099671604,40116.9117311705
2025-07-07,19:00-19:20,114,116,143.4101567476689,967.2498615552718
2025-07-07,19:30-20:10,117,121,235.26225246520812,1586.2938895573366
2025-07-07,20:20-21:50,122,131,735.9494653191808,4435.620915041607
2025-07-08,18:50-19:00,113,114,10.391527953242075,69.9661577091789
2025-07-13,19:10-19:20,115,116,10.96792921343149,73.73190413729318
2025-08-03,19:30-20:10,117,121,130.6000612901015,880.5692020434013
2025-08-04,18:50-19:00,113,114,17.041818095784492,114.74256123891699
2025-08-04,19:50-20:10,119,121,4.149233333333541,28.012595016668065
2025-08-05,19:40-19:50,118,119,14.106983333333119,95.03169322499856
2025-08-05,20:00-20:10,120,121,0.49011666666683595,3.311473258334477
2025-08-06,20:30-20:40,123,124,540.7474611182786,3772.2542887611116
2025-08-07,20:00-20:10,120,121,8.447933333333367,57.078461566666896
2025-08-10,20:20-20:30,122,123,9.291666666666629,62.66764583333308
2025-08-11,19:00-19:40,114,118,112.64229908724008,759.0623824730299
