strategy_id,date,slot,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
G2_pv_gate,2025-02-01,0,553.9308074073981,0.0,0.0,0.9999999999999984,8801.462273333342,9300.0,442.3662619466627
G2_pv_gate,2025-02-01,1,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,564.9894565249999
G2_pv_gate,2025-02-01,2,0.0,0.0,0.0,-0.0,10050.0,10050.0,206.6943075
G2_pv_gate,2025-02-01,3,0.0,0.0,0.0,0.0,10050.0,10050.0,221.91613152
G2_pv_gate,2025-02-01,4,0.0,0.0,0.0,0.0,10050.0,10050.0,226.19964136833335
G2_pv_gate,2025-02-01,5,0.0,0.0,0.0,0.0,10050.0,10050.0,227.21569583333329
G2_pv_gate,2025-02-01,6,0.0,0.0,0.0,0.0,10050.0,10050.0,225.35159018999997
G2_pv_gate,2025-02-01,7,0.0,0.0,0.0,0.0,10050.0,10050.0,232.09862882999994
G2_pv_gate,2025-02-01,8,0.0,0.0,0.0,-0.0,10050.0,10050.0,220.25795916666672
G2_pv_gate,2025-02-01,9,0.0,0.0,0.0,0.0,10050.0,10050.0,232.14791086666665
G2_pv_gate,2025-02-01,10,0.0,0.0,0.0,0.0,10050.0,10050.0,234.7259688783333
G2_pv_gate,2025-02-01,11,0.0,0.0,0.0,0.0,10050.0,10050.0,232.561206
G2_pv_gate,2025-02-01,12,0.0,0.0,0.0,0.0,10050.0,10050.0,231.40230200999997
G2_pv_gate,2025-02-01,13,0.0,0.0,0.0,0.0,10050.0,10050.0,242.89201596666663
G2_pv_gate,2025-02-01,14,0.0,0.0,0.0,0.0,10050.0,10050.0,237.34572216666672
G2_pv_gate,2025-02-01,15,0.0,0.0,0.0,0.0,10050.0,10050.0,231.92145040000003
G2_pv_gate,2025-02-01,16,0.0,0.0,0.0,0.0,10050.0,10050.0,238.512140725
G2_pv_gate,2025-02-01,17,0.0,0.0,0.0,0.0,10050.0,10050.0,247.96631016666666
G2_pv_gate,2025-02-01,18,0.0,0.0,0.0,0.0,10050.0,10050.0,241.33399928999995
G2_pv_gate,2025-02-01,19,0.0,0.0,0.0,0.0,10050.0,10050.0,243.053221345
G2_pv_gate,2025-02-01,20,0.0,0.0,0.0,0.0,10050.0,10050.0,243.72836399999994
G2_pv_gate,2025-02-01,21,0.0,0.0,0.0,0.0,10050.0,10050.0,243.19463735000005
G2_pv_gate,2025-02-01,22,0.0,0.0,0.0,0.0,10050.0,10050.0,243.95212246666662
G2_pv_gate,2025-02-01,23,0.0,0.0,0.0,0.0,10050.0,10050.0,255.248345
G2_pv_gate,2025-02-01,24,0.0,0.0,0.0,0.0,10050.0,10050.0,246.20275179
G2_pv_gate,2025-02-01,25,0.0,0.0,0.0,0.0,10050.0,10050.0,246.04809344499995
G2_pv_gate,2025-02-01,26,0.0,0.0,0.0,0.0,10050.0,10050.0,254.83650733333332
G2_pv_gate,2025-02-01,27,0.0,0.0,0.0,0.0,10050.0,10050.0,261.09343020999995
G2_pv_gate,2025-02-01,28,0.0,0.0,0.0,0.0,10050.0,10050.0,261.49177879
G2_pv_gate,2025-02-01,29,0.0,0.0,0.0,0.0,10050.0,10050.0,258.60472999999996
G2_pv_gate,2025-02-01,30,0.0,0.0,0.0,0.0,10050.0,10050.0,247.0789835733333
G2_pv_gate,2025-02-01,31,0.0,0.0,0.0,0.0,10050.0,10050.0,258.5307928266667
G2_pv_gate,2025-02-01,32,0.0,0.0,0.0,0.0,10050.0,10050.0,262.96815783333324
G2_pv_gate,2025-02-01,33,833.3333333333333,0.0,0.0,1.0,10050.0,10800.0,546.3117599333333
G2_pv_gate,2025-02-01,34,0.0,-0.0,0.0,0.0,10800.0,10800.0,358.7436528336907
G2_pv_gate,2025-02-01,35,0.0,581.2784863349731,0.0,0.0,10800.0,10154.135015183363,0.0
G2_pv_gate,2025-02-01,36,0.0,575.214793671552,0.0,0.0,10154.135015183363,9515.007466659416,0.0
G2_pv_gate,2025-02-01,37,0.0,597.6538274551442,0.0,0.0,9515.007466659416,8850.947658375922,0.0
G2_pv_gate,2025-02-01,38,0.0,575.4593791035818,0.0,0.0,8850.947658375922,8211.548348260832,0.0
G2_pv_gate,2025-02-01,39,0.0,583.77132202876,0.0,0.0,8211.548348260832,7562.9135460066545,0.0
G2_pv_gate,2025-02-01,40,0.0,631.3808844746715,0.0,0.0,7562.9135460066545,6861.379229923687,0.0
G2_pv_gate,2025-02-01,41,0.0,627.9106313406938,0.0,0.0,6861.379229923687,6163.700750656249,0.0
G2_pv_gate,2025-02-01,42,0.0,566.4249470771118,0.0,0.0,6163.700750656249,5534.339698348346,0.0
G2_pv_gate,2025-02-01,43,0.0,547.4702091545878,0.0,0.0,5534.339698348346,4926.03946595436,0.0
G2_pv_gate,2025-02-01,44,0.0,543.516886506485,0.0,0.0,4926.03946595436,4322.131814280488,0.0
G2_pv_gate,2025-02-01,45,0.0,496.08708516646516,0.0,0.0,4322.131814280488,3770.923941873304,0.0
G2_pv_gate,2025-02-01,46,0.0,434.10840941207516,0.0,0.0,3770.923941873304,3288.581264748776,0.0
G2_pv_gate,2025-02-01,47,0.0,342.8724219275931,0.0,0.0,3288.581264748776,2907.6119070514505,0.0
G2_pv_gate,2025-02-01,48,0.0,302.16222882699435,0.0,0.0,2907.6119070514505,2571.876097243679,0.0
G2_pv_gate,2025-02-01,49,0.0,266.5527686756277,0.0,0.0,2571.876097243679,2275.706354270759,0.0
G2_pv_gate,2025-02-01,50,0.0,224.1063954920188,0.0,0.0,2275.706354270759,2026.699248168516,0.0
G2_pv_gate,2025-02-01,51,0.0,161.971426352804,0.0,0.0,2026.699248168516,1846.7309966654004,0.0
G2_pv_gate,2025-02-01,52,0.0,125.4149500588633,0.0,0.0,1846.7309966654004,1707.3810521555524,0.0
G2_pv_gate,2025-02-01,53,0.0,122.85601862720337,0.0,0.0,1707.3810521555524,1570.8743647919932,0.0
G2_pv_gate,2025-02-01,54,0.0,117.89321851014506,0.0,0.0,1570.8743647919932,1439.881899780721,0.0
G2_pv_gate,2025-02-01,55,0.0,52.67366062663157,0.0,0.0,1439.881899780721,1381.3556101955746,0.0
G2_pv_gate,2025-02-01,56,8.652496245058245,0.0,0.0,1.0,1381.3556101955746,1389.142856816127,0.0
G2_pv_gate,2025-02-01,57,6.721766146617256,0.0,0.0,1.0,1389.142856816127,1395.1924463480825,0.0
G2_pv_gate,2025-02-01,58,35.843138869969906,0.0,0.0,1.0,1395.1924463480825,1427.4512713310555,0.0
G2_pv_gate,2025-02-01,59,100.99283579037001,0.0,0.0,1.0,1427.4512713310555,1518.3448235423884,0.0
G2_pv_gate,2025-02-01,60,147.15759624229378,0.0,0.0,1.0,1518.3448235423884,1650.7866601604528,0.0
G2_pv_gate,2025-02-01,61,181.8600126236254,0.0,0.0,1.0,1650.7866601604528,1814.4606715217158,0.0
G2_pv_gate,2025-02-01,62,185.9684279041944,0.0,0.0,1.0,1814.4606715217158,1981.8322566354907,0.0
G2_pv_gate,2025-02-01,63,226.46988571208476,0.0,0.0,1.0,1981.8322566354907,2185.655153776367,0.0
G2_pv_gate,2025-02-01,64,222.6386185633076,0.0,0.0,1.0,2185.655153776367,2386.029910483344,0.0
G2_pv_gate,2025-02-01,65,231.12901211527938,0.0,0.0,1.0,2386.029910483344,2594.046021387095,0.0
G2_pv_gate,2025-02-01,66,833.3333333333333,0.0,0.0,1.0,2594.046021387095,3344.046021387095,269.0665795673204
G2_pv_gate,2025-02-01,67,281.4565648719193,0.0,0.0,1.0,3344.046021387095,3597.3569297718227,0.0
G2_pv_gate,2025-02-01,68,261.3450538367776,0.0,0.0,1.0,3597.3569297718227,3832.5674782249225,2.039018665634803
G2_pv_gate,2025-02-01,69,833.3333333333333,0.0,0.0,1.0,3832.5674782249225,4582.5674782249225,293.95771404234495
G2_pv_gate,2025-02-01,70,833.3333333333333,0.0,0.0,1.0,4582.5674782249225,5332.5674782249225,268.77614787419566
G2_pv_gate,2025-02-01,71,833.3333333333333,0.0,0.0,1.0,5332.5674782249225,6082.5674782249225,224.93043087041383
G2_pv_gate,2025-02-01,72,833.3333333333333,0.0,0.0,1.0,6082.5674782249225,6832.5674782249225,257.2849165815311
G2_pv_gate,2025-02-01,73,833.3333333333333,0.0,0.0,1.0,6832.5674782249225,7582.5674782249225,292.2992175162184
G2_pv_gate,2025-02-01,74,833.3333333333333,0.0,0.0,1.0,7582.5674782249225,8332.567478224923,282.5569397958456
G2_pv_gate,2025-02-01,75,833.3333333333333,0.0,0.0,1.0,8332.567478224923,9082.567478224923,258.37068918329436
G2_pv_gate,2025-02-01,76,178.20839625587604,0.0,0.0,1.0,9082.567478224923,9242.955034855211,0.0
G2_pv_gate,2025-02-01,77,197.6785035644769,0.0,0.0,1.0,9242.955034855211,9420.86568806324,0.0
G2_pv_gate,2025-02-01,78,198.04637008902517,0.0,0.0,1.0,9420.86568806324,9599.107421143362,0.0
G2_pv_gate,2025-02-01,79,225.57965353853547,0.0,0.0,1.0,9599.107421143362,9802.129109328045,0.0
G2_pv_gate,2025-02-01,80,232.48338648500058,0.0,0.0,1.0,9802.129109328045,10011.364157164546,0.0
G2_pv_gate,2025-02-01,81,182.28018086525975,0.0,0.0,1.0,10011.364157164546,10175.416319943279,0.0
G2_pv_gate,2025-02-01,82,169.50566632033193,0.0,0.0,1.0,10175.416319943279,10327.971419631578,0.0
G2_pv_gate,2025-02-01,83,148.7203425076649,0.0,0.0,1.0,10327.971419631578,10461.819727888476,0.0
G2_pv_gate,2025-02-01,84,122.73342795812107,0.0,0.0,1.0,10461.819727888476,10572.279813050785,0.0
G2_pv_gate,2025-02-01,85,97.61019399796282,0.0,0.0,1.0,10572.279813050785,10660.128987648952,0.0
G2_pv_gate,2025-02-01,86,97.71644129728156,0.0,0.0,1.0,10660.128987648952,10748.073784816504,0.0
G2_pv_gate,2025-02-01,87,57.69579464832806,0.0,0.0,1.0,10748.073784816504,10800.0,0.0
G2_pv_gate,2025-02-01,88,0.0,26.314892028179173,0.0,0.0,10800.0,10770.761231079801,0.0
G2_pv_gate,2025-02-01,89,0.0,0.0,0.0,-0.0,10770.761231079801,10770.761231079801,22.176406648795396
G2_pv_gate,2025-02-01,90,32.48752102244301,0.0,0.0,1.0,10770.761231079801,10800.0,85.18367950641989
G2_pv_gate,2025-02-01,91,0.0,0.0,0.0,0.0,10800.0,10800.0,100.47366913448626
G2_pv_gate,2025-02-01,92,0.0,0.0,0.0,0.0,10800.0,10800.0,111.63022659502354
G2_pv_gate,2025-02-01,93,0.0,0.0,0.0,0.0,10800.0,10800.0,123.61215533122537
