strategy_id,date,slot,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
A2_pv_arima,2025-02-01,0,553.9308074073981,0.0,0.0,0.9999999999999984,8801.462273333342,9300.0,435.14966042666265
A2_pv_arima,2025-02-01,1,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,550.4158338249999
A2_pv_arima,2025-02-01,2,0.0,0.0,0.0,-0.0,10050.0,10050.0,195.6717495
A2_pv_arima,2025-02-01,3,0.0,0.0,0.0,0.0,10050.0,10050.0,212.43430648
A2_pv_arima,2025-02-01,4,0.0,0.0,0.0,0.0,10050.0,10050.0,218.8119858933333
A2_pv_arima,2025-02-01,5,0.0,0.0,0.0,0.0,10050.0,10050.0,216.93740916666664
A2_pv_arima,2025-02-01,6,0.0,0.0,0.0,0.0,10050.0,10050.0,221.23349307
A2_pv_arima,2025-02-01,7,0.0,0.0,0.0,0.0,10050.0,10050.0,219.23861720999994
A2_pv_arima,2025-02-01,8,0.0,0.0,0.0,0.0,10050.0,10050.0,213.50569716666672
A2_pv_arima,2025-02-01,9,0.0,0.0,0.0,0.0,10050.0,10050.0,229.29475389333336
A2_pv_arima,2025-02-01,10,0.0,0.0,0.0,0.0,10050.0,10050.0,226.59856800000003
A2_pv_arima,2025-02-01,11,0.0,0.0,0.0,0.0,10050.0,10050.0,228.461445
A2_pv_arima,2025-02-01,12,0.0,0.0,0.0,0.0,10050.0,10050.0,224.895294585
A2_pv_arima,2025-02-01,13,0.0,0.0,0.0,0.0,10050.0,10050.0,235.91331057999997
A2_pv_arima,2025-02-01,14,0.0,0.0,0.0,0.0,10050.0,10050.0,234.43657233333337
A2_pv_arima,2025-02-01,15,0.0,0.0,0.0,0.0,10050.0,10050.0,224.8241013
A2_pv_arima,2025-02-01,16,0.0,0.0,0.0,0.0,10050.0,10050.0,231.05198865
A2_pv_arima,2025-02-01,17,0.0,0.0,0.0,0.0,10050.0,10050.0,236.93438616666663
A2_pv_arima,2025-02-01,18,0.0,0.0,0.0,0.0,10050.0,10050.0,239.22291005999998
A2_pv_arima,2025-02-01,19,0.0,0.0,0.0,0.0,10050.0,10050.0,236.48262486999997
A2_pv_arima,2025-02-01,20,0.0,0.0,0.0,0.0,10050.0,10050.0,237.41288999999995
A2_pv_arima,2025-02-01,21,0.0,0.0,0.0,0.0,10050.0,10050.0,229.38864078500004
A2_pv_arima,2025-02-01,22,0.0,0.0,0.0,0.0,10050.0,10050.0,238.63555300000004
A2_pv_arima,2025-02-01,23,0.0,0.0,0.0,0.0,10050.0,10050.0,244.34493600000002
A2_pv_arima,2025-02-01,24,0.0,0.0,0.0,0.0,10050.0,10050.0,241.26662686499995
A2_pv_arima,2025-02-01,25,0.0,0.0,0.0,0.0,10050.0,10050.0,242.456925865
A2_pv_arima,2025-02-01,26,0.0,0.0,0.0,0.0,10050.0,10050.0,252.14319200000006
A2_pv_arima,2025-02-01,27,0.0,0.0,0.0,0.0,10050.0,10050.0,254.00410199166663
A2_pv_arima,2025-02-01,28,0.0,0.0,0.0,0.0,10050.0,10050.0,257.5561103499999
A2_pv_arima,2025-02-01,29,0.0,0.0,0.0,0.0,10050.0,10050.0,251.92799250000002
A2_pv_arima,2025-02-01,30,0.0,0.0,0.0,0.0,10050.0,10050.0,244.86025648
A2_pv_arima,2025-02-01,31,0.0,0.0,0.0,0.0,10050.0,10050.0,253.0546796633333
A2_pv_arima,2025-02-01,32,0.0,0.0,0.0,0.0,10050.0,10050.0,255.87652566666668
A2_pv_arima,2025-02-01,33,833.3333333333333,0.0,0.0,1.0,10050.0,10800.0,535.51191773
A2_pv_arima,2025-02-01,34,0.0,-0.0,0.0,0.0,10800.0,10800.0,337.623447176937
A2_pv_arima,2025-02-01,35,0.0,572.385,0.0,0.0,10800.0,10164.016666666666,0.0
A2_pv_arima,2025-02-01,36,0.0,572.6067999999999,0.0,0.0,10164.016666666666,9527.786888888888,0.0
A2_pv_arima,2025-02-01,37,0.0,580.0049373862914,0.0,0.0,9527.786888888888,8883.336958459675,0.0
A2_pv_arima,2025-02-01,38,0.0,568.5600000000002,0.0,0.0,8883.336958459675,8251.603625126341,0.0
A2_pv_arima,2025-02-01,39,0.0,577.5769833333334,0.0,0.0,8251.603625126341,7609.851421422638,0.0
A2_pv_arima,2025-02-01,40,0.0,617.5191807104238,0.0,0.0,7609.851421422638,6923.7189984110555,0.0
A2_pv_arima,2025-02-01,41,0.0,618.7823910493643,0.0,0.0,6923.7189984110555,6236.183008356206,0.0
A2_pv_arima,2025-02-01,42,0.0,551.4902087799821,0.0,0.0,6236.183008356206,5623.416109711781,0.0
A2_pv_arima,2025-02-01,43,0.0,503.83744334455173,0.0,0.0,5623.416109711781,5063.596728217835,0.0
A2_pv_arima,2025-02-01,44,0.0,527.8158952971903,0.0,0.0,5063.596728217835,4477.134622332068,0.0
A2_pv_arima,2025-02-01,45,0.0,476.31166467529044,0.0,0.0,4477.134622332068,3947.899439359523,0.0
A2_pv_arima,2025-02-01,46,0.0,380.96402261569426,0.0,0.0,3947.899439359523,3524.6060808976404,0.0
A2_pv_arima,2025-02-01,47,0.0,326.58112634438316,0.0,0.0,3524.6060808976404,3161.7381627372147,0.0
A2_pv_arima,2025-02-01,48,0.0,286.05540029119845,0.0,0.0,3161.7381627372147,2843.8988290803277,0.0
A2_pv_arima,2025-02-01,49,0.0,235.9411316174948,0.0,0.0,2843.8988290803277,2581.742016172,0.0
A2_pv_arima,2025-02-01,50,0.0,220.36071382523056,0.0,0.0,2581.742016172,2336.8967785884106,0.0
A2_pv_arima,2025-02-01,51,0.0,160.27449103590902,0.0,0.0,2336.8967785884106,2158.814010770734,0.0
A2_pv_arima,2025-02-01,52,0.0,139.28621478317558,0.0,0.0,2158.814010770734,2004.051549900539,0.0
A2_pv_arima,2025-02-01,53,0.0,130.82537416698273,0.0,0.0,2004.051549900539,1858.690023048336,0.0
A2_pv_arima,2025-02-01,54,0.0,116.81562199807952,0.0,0.0,1858.690023048336,1728.8948874949142,0.0
A2_pv_arima,2025-02-01,55,0.0,53.758743897587465,0.0,0.0,1728.8948874949142,1669.162949830928,0.0
A2_pv_arima,2025-02-01,56,13.453309256653114,0.0,0.0,1.0,1669.162949830928,1681.270928161916,0.0
