strategy_id,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_gap_yuan,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
A2_pv_arima,2025-02-01,31,0.026243200059980154,0.0,1,23762.072973176095,0.0,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
A2_pv_arima,2025-02-02,32,0.03759089997038245,0.0,1,59357.574886955044,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.2212453270876722e-15,2.220446049250313e-16,1.850371707708594e-13
A2_pv_arima,2025-02-03,33,0.03045490011572838,0.0,1,57889.294067194365,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-15,0.0,0.0
A2_pv_arima,2025-02-04,34,0.03284369991160929,0.0,1,58271.02977973035,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,3.3306690738754696e-15,0.0,0.0
A2_pv_arima,2025-02-05,35,0.022421699948608875,0.0,1,57345.28330326933,7.275957614183426e-12,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.547918011776346e-15,0.0,0.0
A2_pv_arima,2025-02-06,36,0.026657799957320094,0.0,1,58212.15352999106,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
A2_pv_arima,2025-02-07,37,0.057350900024175644,0.0,1,22975.81552503201,0.0,False,28,,2.2737367544323206e-13,2.1032064978498966e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2_pv_arima,2025-02-08,38,0.06275899987667799,0.0,1,20816.58997760525,0.0,False,28,,2.2737367544323206e-13,1.4210854715202004e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2_pv_arima,2025-02-09,39,0.03494870010763407,0.0,1,54046.79113954986,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.1760371282653068e-14,1.7763568394002505e-15,1.4802973661668753e-12
A2_pv_arima,2025-02-10,40,0.032675900030881166,0.0,1,54894.632477761275,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.661338147750939e-15,0.0,0.0
A2_pv_arima,2025-02-11,41,0.01786029990762472,0.0,1,53456.78975747946,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2_pv_arima,2025-02-12,42,0.03877970017492771,1.3616851974337548e-16,1,53433.478074783845,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.134781488891333e-15,0.0,0.0
A2_pv_arima,2025-02-13,43,0.029125999892130494,0.0,1,53209.09159638618,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.661338147750939e-15,6.661338147750939e-15,5.551115123125782e-12
