strategy_id,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,theta,theta_preset,residual_days,fallback_reason,solver_seconds,mip_gap,milp_fallback,nominal_terminal_error_kWh
A2_pv_arima,2025-02-01,8801.462273333342,7384.9203313462895,45085.05147721176,0.0,8854.76535625701,16457.883870577738,14605.773682956316,3268.6521296084766,23762.072973176095,0.0,23762.072973176095,0,0,0.80,0.80,28,,0.026243200059980154,0.0,False,0.0
A2_pv_arima,2025-02-02,7384.9203313462895,7181.203706481481,92994.90767494385,0.0,10877.562011267173,20760.06671607899,16998.999002402306,3964.784338541489,59357.57488695504,0.0,59357.57488695504,0,0,0.80,0.80,28,,0.03759089997038245,0.0,False,0.0
A2_pv_arima,2025-02-03,7181.203706481481,6998.7261072222245,91192.65689582974,0.0,7060.224070060555,21472.348237381695,17556.831911612506,4097.99392502845,57889.294067194365,0.0,57889.294067194365,0,0,0.80,0.80,28,,0.03045490011572838,0.0,False,0.0
A2_pv_arima,2025-02-04,6998.7261072222245,7104.070426666668,91893.09686122254,0.0,6220.664859092816,23067.14823489338,18589.58018276364,4372.223732685298,58271.02977973036,0.0,58271.02977973036,0,0,0.80,0.80,28,,0.03284369991160929,0.0,False,0.0
A2_pv_arima,2025-02-05,7104.070426666668,6731.184638518518,90611.7524530697,0.0,5898.644593450381,22633.042555891207,18668.361679605216,4337.566664434145,57345.28330326933,0.0,57345.28330326933,0,0,0.80,0.80,28,,0.022421699948608875,0.0,False,0.0
A2_pv_arima,2025-02-06,6731.184638518518,6952.177275925928,91593.92840298997,0.0,6908.006459339407,22189.32291219599,17774.458185212083,4193.872089576498,58212.153529991054,0.0,58212.153529991054,0,0,0.80,0.80,28,,0.026657799957320094,0.0,False,0.0
A2_pv_arima,2025-02-07,6952.177275925928,6722.305358087462,44207.5450371171,0.0,9055.073585377197,18703.560584883464,15356.768799810223,3576.6637029117055,22975.81552503201,0.0,22975.81552503201,0,0,0.80,0.80,28,,0.057350900024175644,0.0,False,0.0
A2_pv_arima,2025-02-08,6722.305358087462,6677.277577842419,40119.4141447118,0.0,5036.363513477686,18665.33114098941,15159.443226421961,3550.9156948124937,20816.58997760525,0.0,20816.58997760525,0,0,0.80,0.80,28,,0.06275899987667799,0.0,False,0.0
A2_pv_arima,2025-02-09,6677.277577842419,6396.142302962966,86045.07772026656,0.0,2266.974074732325,23556.36540136364,19333.67772249606,4503.822953747038,54046.79113954987,0.0,54046.79113954987,0,0,0.80,0.80,28,,0.03494870010763407,0.0,False,0.0
A2_pv_arima,2025-02-10,6396.142302962966,6365.249361851848,87321.1884748015,0.0,9127.010114765057,20501.812756332263,16634.271979629135,3898.4337178142423,54894.632477761275,0.0,54894.632477761275,0,0,0.80,0.80,28,,0.032675900030881166,0.0,False,0.0
A2_pv_arima,2025-02-11,6365.249361851848,6205.347478888889,85482.54580176265,0.0,6191.675723443521,22179.919156065644,18109.646211079835,4230.174827948769,53456.78975747946,0.0,53456.78975747946,0,0,0.80,0.80,28,,0.01786029990762472,0.0,False,0.0
A2_pv_arima,2025-02-12,6205.347478888889,6369.389977777778,85465.04483225671,0.0,5816.336469674692,22285.968317098366,17903.99608784968,4217.929730359801,53433.47807478385,0.0,53433.47807478385,0,0,0.80,0.80,28,,0.03877970017492771,1.3616851974337548e-16,False,0.0
A2_pv_arima,2025-02-13,6369.389977777778,6414.900827222222,85038.24435820049,0.0,9885.484590513594,19906.952560632788,16083.67180961256,3777.769901575786,53209.09159638618,0.0,53209.09159638618,0,0,0.80,0.80,28,,0.029125999892130494,0.0,False,0.0
A2_pv_arima,2025-02-14,6414.900827222222,6470.882814954071,36995.955549204744,0.0,3644.085003688353,18419.394420479242,14869.32569162952,3494.0867411178715,19354.960660154215,0.0,19354.960660154215,0,0,0.80,0.80,28,,0.04027500003576279,0.0,False,0.0
A2_pv_arima,2025-02-15,6470.882814954071,6245.100935553593,36553.69074132464,0.0,4079.7654097558543,17879.146963311694,14685.312731742906,3419.6161109692707,19100.914973000326,0.0,19100.914973000326,0,0,0.80,0.80,28,,0.037299999967217445,0.0,False,0.0
A2_pv_arima,2025-02-16,6245.100935553593,6362.403789259262,82611.43947004675,19.151666666666642,2821.7592970456517,22767.790375435154,18336.337635767377,4314.149885962113,51425.0915087858,87.1305074999999,51512.2220162858,1,1,0.80,0.80,28,,0.024304999969899654,0.0,False,0.0
A2_pv_arima,2025-02-17,6362.403789259262,6344.586261851852,81978.0279934503,0.0,6997.040423249673,20069.264095792852,16272.139692258885,3814.9419309413847,50854.79890365507,0.0,50854.79890365507,0,0,0.80,0.80,28,,0.014298599911853671,0.0,False,0.0
A2_pv_arima,2025-02-18,6344.586261851852,6611.859788333335,81129.16572877413,8.248333333333335,4741.894235025632,21387.294052185105,17083.162008436608,4036.8585172670237,50362.866245761295,37.52579250000001,50400.39203826129,1,1,0.80,0.80,28,,0.03633749997243285,0.0,False,0.0
A2_pv_arima,2025-02-19,6611.859788333335,6117.497156666668,80152.56094998133,40.60458333333338,3479.8441499795376,22520.633518430557,18686.639518428754,4328.356631668474,49743.393764192806,178.2932893750002,49921.6870535678,2,2,0.80,0.80,28,,0.02720090001821518,0.0,False,0.0
A2_pv_arima,2025-02-20,6117.497156666668,6427.686397437501,80325.60886361034,31.012543420658858,4928.581476364039,21872.29410863099,17437.38791129736,4124.716956562807,49618.226552690496,145.26275338236607,49763.489306072865,1,1,0.80,0.80,28,,0.026644299970939755,0.0,False,0.0
A2_pv_arima,2025-02-21,6427.686397437501,6592.748672328326,35633.46821626858,0.0,6549.040111192212,17766.368549164694,14242.202477421659,3359.1037968522105,18559.71283422275,0.0,18559.71283422275,0,0,0.80,0.80,28,,0.0428029999602586,0.0,False,0.0
A2_pv_arima,2025-02-22,6592.748672328326,6552.669279029225,35328.9203656355,0.0,4199.337435584673,17478.376319403633,14193.556272686135,3324.899440016601,18419.681087408106,0.0,18419.681087408106,0,0,0.80,0.80,28,,0.04302540002390742,0.0,False,0.0
A2_pv_arima,2025-02-23,6552.669279029225,6376.957469814816,79043.80767402996,0.0,3500.9139144596716,21943.05633963118,17932.01626339423,4186.751885451366,48899.77657307447,0.0,48899.77657307447,0,0,0.80,0.80,28,,0.026051099877804518,0.0,False,0.0
A2_pv_arima,2025-02-24,6376.957469814816,6458.87099615335,78282.98479480066,42.72926613015352,6095.038842439577,20810.10225326262,16782.460651438036,3945.728075486045,48203.52380348864,192.15478880363904,48395.67859229228,2,1,0.80,0.80,28,,0.022693100152537227,0.0,False,0.0
A2_pv_arima,2025-02-25,6458.87099615335,6271.91819777778,77942.44175949006,31.095000000000027,8545.888921659744,19866.22170018414,16259.897095687169,3793.277402872545,48026.91341121298,136.18055250000012,48163.093963712985,1,1,0.80,0.80,28,,0.022878600051626563,0.0,False,0.0
A2_pv_arima,2025-02-26,6271.91819777778,6698.401391800698,77376.65615328007,0.0,4034.3535713750534,21808.524599742384,17281.070051170704,4100.971354548762,47529.76256151869,0.0,47529.76256151869,0,0,0.80,0.80,28,,0.05856510018929839,0.0,False,0.0
A2_pv_arima,2025-02-27,6698.401391800698,6433.744208518521,75749.76299094918,223.99332041994393,4944.3865670601945,22689.35268033104,18616.567136022102,4337.442727591116,46521.18166258923,1109.8156381648903,47630.99730075412,3,1,0.80,0.80,28,,0.022035899804905057,0.0,False,0.0
A2_pv_arima,2025-02-28,6433.744208518521,6475.113997165375,34537.66343714873,0.0,7944.474378647588,17175.593151152538,13874.99764265139,3259.2257198542975,17857.247173360305,0.0,17857.247173360305,0,0,0.80,0.80,28,,0.028677300084382296,0.0,False,0.0
A2_pv_arima,2025-03-01,6475.113997165375,6567.603438630156,34413.89417382328,0.0,7545.538772681259,16454.46826573887,13244.87879793018,3117.1000263439073,17877.20592948243,0.0,17877.20592948243,0,0,0.80,0.80,28,,0.04747619992122054,0.0,False,0.0
A2_pv_arima,2025-03-02,6567.603438630156,6076.855823703705,75785.80638872922,2032.3465443028929,1910.6849868867462,21004.388067960637,17455.22718848192,4039.9084944051665,46616.973972166976,13798.187636540715,60415.16160870769,4,2,0.80,0.80,28,,0.03385269991122186,0.0,False,0.0
