group,decision,published_at,interval_start,q0_kWh,previous_kWh,previous_version,candidate_kWh,accepted
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 00:10:00,453.437067001788,453.437067001788,2025-02-01 00:00,453.437067001788,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 00:20:00,1269.575048397362,1269.575048397362,2025-02-01 00:00,1269.575048397362,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 00:30:00,1304.606052007715,1304.606052007715,2025-02-01 00:00,1304.606052007715,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 00:40:00,1304.1257421914345,1304.1257421914345,2025-02-01 00:00,1304.1257421914345,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 00:50:00,473.21893312766576,473.21893312766576,2025-02-01 00:00,473.21893312766576,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 01:00:00,494.01820161461194,494.01820161461194,2025-02-01 00:00,494.01820161461194,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 01:10:00,500.5733759215923,500.5733759215923,2025-02-01 00:00,500.5733759215923,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 01:20:00,475.4419270478692,475.4419270478692,2025-02-01 00:00,475.4419270478692,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 01:30:00,477.5959821580353,477.5959821580353,2025-02-01 00:00,477.5959821580353,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 01:40:00,494.913732198216,494.913732198216,2025-02-01 00:00,494.913732198216,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 01:50:00,1345.1373172971175,1345.1373172971175,2025-02-01 00:00,1345.1373172971175,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 02:00:00,1361.0602127470756,1361.0602127470756,2025-02-01 00:00,1361.0602127470756,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 02:10:00,493.4204349535627,493.4204349535627,2025-02-01 00:00,493.4204349535627,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 02:20:00,509.9211510263,509.9211510263,2025-02-01 00:00,509.9211510263,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 02:30:00,526.964467153583,526.964467153583,2025-02-01 00:00,526.964467153583,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 02:40:00,1342.8452537772305,1342.8452537772305,2025-02-01 00:00,1342.8452537772305,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 02:50:00,531.5256190539055,531.5256190539055,2025-02-01 00:00,531.5256190539055,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 03:00:00,551.5807639666189,551.5807639666189,2025-02-01 00:00,551.5807639666189,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 03:10:00,548.8706277285042,548.8706277285042,2025-02-01 00:00,548.8706277285042,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 03:20:00,544.9564373725609,544.9564373725609,2025-02-01 00:00,544.9564373725609,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 03:30:00,531.8296633019006,531.8296633019006,2025-02-01 00:00,531.8296633019006,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 03:40:00,514.3497551454577,514.3497551454577,2025-02-01 00:00,514.3497551454577,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 03:50:00,525.1401987699934,525.1401987699934,2025-02-01 00:00,525.1401987699934,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 04:00:00,1390.6067349653804,1390.6067349653804,2025-02-01 00:00,1390.6067349653804,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 04:10:00,553.4983719204369,553.4983719204369,2025-02-01 00:00,553.4983719204369,True
Q43_S0,initial_plan,2025-02-01 00:00,2025-02-01 04:20:00,555.1513455018985,555.1513455018985,2025-02-01 00:00,555.1513455018985,True
