strategy_id,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,theta,theta_preset,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
A_base,2025-02-01,2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:10:00,0.4248,2532.1822,0.0,2725.9526,0.0,454.3254333333333,0.0,454.3254333333333,base,base,28,,1008.2562407407314,586.2258740740647,0.0,0.0,0.0,8801.462273333342,9329.06556,9300.0,428.30725106666273,0.0
A_base,2025-02-01,2025-02-01,1,2025-02-01 00:10:00,2025-02-01 00:20:00,0.4245,2492.4439,0.0,2680.0361,0.0,446.6726833333333,0.0,446.6726833333333,base,base,28,,1280.0060166666665,833.3333333333333,0.0,0.0,31.265366666666523,9329.06556,10079.06556,10050.0,543.3625540749999,0.0
A_base,2025-02-01,2025-02-01,2,2025-02-01 00:20:00,2025-02-01 00:30:00,0.4269,2464.3,0.0,2659.84,0.0,443.3066666666667,0.0,443.3066666666667,base,base,28,,443.3066666666667,32.589999999999975,0.0,0.0,0.0,10079.06556,10108.39656,10050.0,189.247616,0.0
A_base,2025-02-01,2025-02-01,3,2025-02-01 00:30:00,2025-02-01 00:40:00,0.4272,2581.7688,0.0,2861.9215,0.0,476.9869166666666,0.0,476.9869166666666,base,base,28,,476.9869166666666,46.692116666666664,0.0,0.0,0.0,10108.39656,10150.419464999999,10050.0,203.76881079999998,0.0
A_base,2025-02-01,2025-02-01,4,2025-02-01 00:40:00,2025-02-01 00:50:00,0.4271,2546.4635,0.0,2905.6089,0.0,484.26815,0.0,484.26815,base,base,28,,484.26815,59.857566666666685,0.0,0.0,0.0,10150.419464999999,10204.291275,10050.0,206.83092686499998,0.0
A_base,2025-02-01,2025-02-01,5,2025-02-01 00:50:00,2025-02-01 01:00:00,0.4285,2436.31,0.0,2809.25,0.0,468.2083333333333,0.0,468.2083333333333,base,base,28,,468.2083333333333,62.156666666666695,0.0,0.0,0.0,10204.291275,10260.232275,10050.0,200.6272708333333,0.0
A_base,2025-02-01,2025-02-01,6,2025-02-01 01:00:00,2025-02-01 01:10:00,0.4311,2620.5011,0.0,2942.6338,0.0,490.43896666666666,0.0,490.43896666666666,base,base,28,,490.43896666666666,53.68878333333333,0.0,0.0,0.0,10260.232275,10308.55218,10050.0,211.42823853,0.0
A_base,2025-02-01,2025-02-01,7,2025-02-01 01:10:00,2025-02-01 01:20:00,0.4302,2710.7861,0.0,2923.2679,0.0,487.2113166666666,0.0,487.2113166666666,base,base,28,,487.2113166666666,35.41363333333334,0.0,0.0,0.0,10308.55218,10340.42445,10050.0,209.59830843,0.0
A_base,2025-02-01,2025-02-01,8,2025-02-01 01:20:00,2025-02-01 01:30:00,0.4279,2676.48,0.0,2787.63,0.0,464.605,0.0,464.605,base,base,28,,464.605,18.525000000000034,0.0,0.0,0.0,10340.42445,10357.096950000001,10050.0,198.8044795,0.0
A_base,2025-02-01,2025-02-01,9,2025-02-01 01:30:00,2025-02-01 01:40:00,0.4312,2830.598,0.0,2965.6344,0.0,494.27239999999995,0.0,494.27239999999995,base,base,28,,494.27239999999995,22.50606666666664,0.0,0.0,0.0,10357.096950000001,10377.352410000001,10050.0,213.13025887999999,0.0
