strategy_id,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_gap_yuan,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
R3_both_ridge,2025-02-01,31,0.02441529999487102,0.0,1,26479.50865160503,0.0,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,9.325873406851315e-15,9.325873406851315e-15,7.771561172376096e-12
R3_both_ridge,2025-02-02,32,0.02167020016349852,0.0,1,60887.546715297925,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4424906541753444e-15,0.0,0.0
R3_both_ridge,2025-02-03,33,0.022923100041225553,0.0,1,56891.65143861612,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0
R3_both_ridge,2025-02-04,34,0.02724120020866394,0.0,1,57294.42863095303,0.0,False,28,,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0
R3_both_ridge,2025-02-05,35,0.03353810007683933,0.0,1,54795.82350931298,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.4802973661668753e-12
R3_both_ridge,2025-02-06,36,0.028804800007492304,0.0,1,55925.58787262539,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.684249447727648e-12,0.0,1.1213252548714081e-14,2.021099337273178e-15,1.6653345369377346e-12
R3_both_ridge,2025-02-07,37,0.029907899908721447,0.0,1,21625.48958239162,0.0,False,28,,1.1368683772161603e-13,1.2505552149377763e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R3_both_ridge,2025-02-08,38,0.04578859987668693,0.0,1,20333.156658351978,0.0,False,28,,1.1368683772161603e-13,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R3_both_ridge,2025-02-09,39,0.02246130001731217,0.0,1,56012.5261075911,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.1094237467877974e-15,0.0,0.0
R3_both_ridge,2025-02-10,40,0.02990729990415275,0.0,1,56360.40247023264,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.661338147750939e-15,0.0,0.0
R3_both_ridge,2025-02-11,41,0.01481119985692203,0.0,1,54334.06210077564,7.275957614183426e-12,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R3_both_ridge,2025-02-12,42,0.02426999993622303,0.0,1,54531.66464083258,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.7053025658242404e-12,0.0,2.9976021664879227e-15,2.0463630789890888e-15,1.6653345369377346e-12
R3_both_ridge,2025-02-13,43,0.03040959988720715,0.0,1,53448.82385691521,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R3_both_ridge,2025-02-14,44,0.08516470016911626,0.0,1,19297.457667603972,0.0,False,28,,2.2737367544323206e-13,1.6200374375330284e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R3_both_ridge,2025-02-15,45,0.03979519987478852,0.0,1,18915.75863013841,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,1.5315291704214355e-12,0.0,7.993605777301127e-15,7.993605777301127e-15,6.6613381477509384e-12
R3_both_ridge,2025-02-16,46,0.02184660010971129,0.0,1,51266.19292983067,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R3_both_ridge,2025-02-17,47,0.0256052000913769,0.0,1,50761.69231167224,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.2335811384724e-12,0.0,3.552713678800501e-15,1.9984014443252818e-15,1.6653345369377346e-12
R3_both_ridge,2025-02-18,48,0.05611280002631247,0.0,1,49814.2383133186,0.0,False,28,,1.1368683772161603e-13,1.2505552149377763e-12,0.0,0.0,0.0,0.0,1.6653345369377287e-15,0.0,0.0
R3_both_ridge,2025-02-19,49,0.02451739995740354,0.0,1,49103.10991188975,0.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,9.992007221626409e-16,8.881784197001252e-16,7.401486830834376e-13
R3_both_ridge,2025-02-20,50,0.022061599884182215,1.4769750691761066e-16,1,49262.56215172362,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.66053886991358e-15,0.0,0.0
R3_both_ridge,2025-02-21,51,0.05603570002131164,0.0,1,18323.972572691608,0.0,False,28,,1.1368683772161603e-13,1.5916157281026244e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R3_both_ridge,2025-02-22,52,0.03247380000539124,0.0,1,18090.758672715794,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,4.774847184307873e-12,1.057287590811029e-11,0.0,2.486899575160357e-14,2.486899575160357e-14,1.1287267417022424e-11
R3_both_ridge,2025-02-23,53,0.021770199993625283,0.0,1,47965.766161810185,7.275957614183426e-12,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,2.3869795029440866e-15,2.3869795029440866e-15,1.9891495857867385e-12
R3_both_ridge,2025-02-24,54,0.021115000126883388,0.0,1,47557.83100859672,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
R3_both_ridge,2025-02-25,55,0.02614750014618039,0.0,1,47163.80211020615,0.0,False,28,,2.2737367544323206e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,2.3869795029440866e-15,2.3869795029440866e-15,1.9891495857867385e-12
R3_both_ridge,2025-02-26,56,0.039187900023534894,0.0,1,46496.065602923525,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
R3_both_ridge,2025-02-27,57,0.038995200069621205,0.0,1,46136.16890236557,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R3_both_ridge,2025-02-28,58,0.023604199988767505,0.0,1,17619.345898327258,0.0,False,28,,5.684341886080802e-14,7.673861546209082e-13,0.0,0.0,0.0,0.0,2.7644553313166398e-14,1.1102230246251565e-15,9.25185853854297e-13
R3_both_ridge,2025-03-01,59,0.022130500059574842,0.0,1,17398.606594946305,0.0,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,6.8833827526759706e-15,1.1102230246251565e-15,9.25185853854297e-13
