strategy_id,alpha,date,day_index,elapsed_seconds,mip_gap,mip_node_count,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
R_q70,0.7,2025-02-01,31,0.03023959998972714,0.0,1,False,28,,2.2737367544323206e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
R_q70,0.7,2025-02-02,32,0.02796209999360144,0.0,1,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q70,0.7,2025-02-03,33,0.021874399855732918,0.0,1,False,28,,1.1368683772161603e-13,7.389644451905042e-13,0.0,0.0,1.7053025658242404e-12,0.0,8.659739592076221e-15,2.0463630789890888e-15,1.6653345369377346e-12
R_q70,0.7,2025-02-04,34,0.041797100100666285,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q70,0.7,2025-02-05,35,0.03362530004233122,0.0,1,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,2.9605947323337505e-12
R_q70,0.7,2025-02-06,36,0.022209199843928218,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5456711059160603e-16,0.0,0.0
R_q70,0.7,2025-02-07,37,0.051609099842607975,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.942890293094018e-15,1.924530573815199e-15,1.6037754781793326e-12
R_q70,0.7,2025-02-08,38,0.045495300088077784,0.0,1,False,28,,2.2737367544323206e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,4.218847493575595e-15,4.218847493575595e-15,3.5157062446463288e-12
R_q70,0.7,2025-02-09,39,0.03173910011537373,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.3281883018149584e-15,0.0,0.0
R_q70,0.7,2025-02-10,40,0.013288599904626608,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q70,0.7,2025-02-11,41,0.032069799955934286,0.0,1,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q70,0.7,2025-02-12,42,0.03527929983101785,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q70,0.7,2025-02-13,43,0.026767499977722764,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4424906541753444e-15,1.1102230246251565e-15,9.25185853854297e-13
R_q70,0.7,2025-02-14,44,0.047745199874043465,0.0,1,False,28,,2.2737367544323206e-13,2.7284841053187847e-12,0.0,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0
R_q70,0.7,2025-02-15,45,0.05376699985936284,0.0,1,False,28,,2.2737367544323206e-13,1.1937117960769683e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q70,0.7,2025-02-16,46,0.022445700131356716,0.0,1,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,3.3306690738754696e-15,1.9984014443252818e-15,1.6653345369377346e-12
R_q70,0.7,2025-02-17,47,0.04820720013231039,0.0,1,False,28,,1.1368683772161603e-13,1.1652900866465643e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q70,0.7,2025-02-18,48,0.040964300045743585,0.0,1,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q70,0.7,2025-02-19,49,0.04921969980932772,0.0,1,False,28,,1.1368683772161603e-13,1.2292389328649733e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
