strategy_id,predictor_id,alpha,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
R_q70,ridge,0.7,2025-02-01,2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:10:00,0.4248,2532.1822,0.0,2652.636936286267,0.0,442.1061560477111,3.40930000000003,445.51545604771115,28,,999.4462634551093,577.4158967884425,0.0,0.0,0.0,8801.462273333342,9321.13658044294,9300.0,424.56477271573044,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,1,2025-02-01 00:10:00,2025-02-01 00:20:00,0.4245,2492.4439,0.0,2684.7084529826816,0.0,447.4514088304469,4.946516666666639,452.39792549711353,28,,1285.7312588304467,833.3333333333333,0.0,0.0,36.99060883044672,9321.13658044294,10071.13658044294,10050.0,545.7929193735246,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,2,2025-02-01 00:20:00,2025-02-01 00:30:00,0.4269,2464.3,0.0,2726.51244098962,0.0,454.4187401649366,10.508148653579838,464.92688881851643,28,,464.92688881851643,54.210222151849734,0.0,0.0,0.0,10071.13658044294,10119.925780379604,10050.0,198.47728883662467,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,3,2025-02-01 00:30:00,2025-02-01 00:40:00,0.4272,2581.7688,0.0,2718.641189648967,0.0,453.1068649414945,10.251732863813686,463.3585978053082,28,,463.3585978053082,33.06379780530824,0.0,0.0,0.0,10119.925780379604,10149.683198404382,10050.0,197.94679298242767,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,4,2025-02-01 00:40:00,2025-02-01 00:50:00,0.4271,2546.4635,0.0,2741.785824668052,0.0,456.964304111342,22.32093986119571,479.2852439725377,28,,479.2852439725377,54.87466063920442,0.0,0.0,0.0,10149.683198404382,10199.070392979665,10050.0,204.70272770067086,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,5,2025-02-01 00:50:00,2025-02-01 01:00:00,0.4285,2436.31,0.0,2822.638006962233,0.0,470.43966782703876,25.658333333333303,496.09800116037206,28,,496.09800116037206,90.04633449370544,0.0,0.0,0.0,10199.070392979665,10280.112094024,10050.0,212.57799349721944,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,6,2025-02-01 01:00:00,2025-02-01 01:10:00,0.4311,2620.5011,0.0,2887.390007010456,0.0,481.231667835076,18.003449999999987,499.235117835076,28,,499.235117835076,62.48493450174266,0.0,0.0,0.0,10280.112094024,10336.348535075569,10050.0,215.22025929870125,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,7,2025-02-01 01:10:00,2025-02-01 01:20:00,0.4302,2710.7861,0.0,2829.19031659201,0.0,471.53171943200164,-2.694349999999986,468.83736943200165,28,,468.83736943200165,17.03968609866837,0.0,0.0,0.0,10336.348535075569,10351.684252564371,10050.0,201.69383632964713,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,8,2025-02-01 01:20:00,2025-02-01 01:30:00,0.4279,2676.48,0.0,2748.106186267788,0.0,458.01769771129796,20.778333333333308,478.79603104463126,28,,478.79603104463126,32.71603104463128,0.0,0.0,0.0,10351.684252564371,10381.12868050454,10050.0,204.87682168399772,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,9,2025-02-01 01:30:00,2025-02-01 01:40:00,0.4312,2830.598,0.0,2856.7756575278413,0.0,476.1292762546402,18.284033333333355,494.4133095879736,28,,494.4133095879736,22.646976254640265,0.0,0.0,0.0,10381.12868050454,10401.510959133717,10050.0,213.19101909433422,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,10,2025-02-01 01:40:00,2025-02-01 01:50:00,0.4333,2688.1558,0.0,2969.2215532289347,0.0,494.8702588714891,15.311449999999923,510.18170887148904,28,,510.18170887148904,62.15574220482239,0.0,0.0,0.0,10401.510959133717,10457.451127118056,10050.0,221.0617344540162,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,11,2025-02-01 01:50:00,2025-02-01 02:00:00,0.4311,2384.42,0.0,2976.47633983162,0.0,496.0793899719366,27.33000000000004,523.4093899719367,28,,523.4093899719367,126.00605663860335,0.0,0.0,0.0,10457.451127118056,10570.8565780928,10050.0,225.6417880169019,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,12,2025-02-01 02:00:00,2025-02-01 02:10:00,0.4293,2604.5438,0.0,2951.4576693799254,0.0,491.9096115633209,12.0372166492146,503.9468282125355,28,,503.9468282125355,69.85619487920218,0.0,0.0,0.0,10570.8565780928,10633.727153484082,10050.0,216.34437335164148,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,13,2025-02-01 02:10:00,2025-02-01 02:20:00,0.4324,2943.3655,0.0,2974.0950449561087,0.0,495.68250749268475,19.393504750388047,515.0760122430728,28,,515.0760122430728,24.515095576406168,0.0,0.0,0.0,10633.727153484082,10655.790739502847,10050.0,222.71886769390468,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,14,2025-02-01 02:20:00,2025-02-01 02:30:00,0.4367,3019.32,0.0,3022.646693218957,0.0,503.77444886982613,13.410598799503987,517.1850476693301,28,,517.1850476693301,13.965047669330033,0.0,0.0,0.0,10655.790739502847,10668.359282405245,10050.0,225.85471031719644,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,15,2025-02-01 02:30:00,2025-02-01 02:40:00,0.4348,2844.4369,0.0,3017.027298652295,0.0,502.8378831087158,2.7597333333333154,505.5976164420491,28,,505.5976164420491,31.524799775382462,0.0,0.0,0.0,10668.359282405245,10696.731602203088,10050.0,219.83384362900296,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,16,2025-02-01 02:40:00,2025-02-01 02:50:00,0.4335,2768.3064,0.0,3043.7811834145878,0.0,507.29686390243126,15.168699999999944,522.4655639024312,28,,522.4655639024312,61.08116390243123,0.0,0.0,0.0,10696.731602203088,10751.704649715277,10050.0,226.48882195170393,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,17,2025-02-01 02:50:00,2025-02-01 03:00:00,0.4357,2861.65,0.0,3099.720882780792,0.0,516.620147130132,23.117218661962852,539.7373657920948,28,,539.7373657920948,53.661500316358996,0.0,0.0,9.134198809069147,10751.704649715277,10800.0,10050.0,235.16357027561568,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,18,2025-02-01 03:00:00,2025-02-01 03:10:00,0.4374,2900.3973,0.0,3093.653051981484,0.0,515.608841996914,8.74129999999991,524.3501419969139,28,,524.3501419969139,0.0,0.0,0.0,40.950591996913886,10800.0,10800.0,10050.0,229.35075210945013,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,19,2025-02-01 03:10:00,2025-02-01 03:20:00,0.4371,2919.6115,0.0,3106.078728043261,0.0,517.6797880072102,-0.1960438771709505,517.4837441300392,28,,517.4837441300392,0.0,0.0,0.0,30.881827463372588,10800.0,10800.0,10050.0,226.19214455924012,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,20,2025-02-01 03:20:00,2025-02-01 03:30:00,0.4356,2993.09,0.0,3118.629175810848,0.0,519.771529301808,15.745000000000118,535.5165293018081,28,,535.5165293018081,0.0,0.0,0.0,36.66819596847472,10800.0,10800.0,10050.0,233.2710001638676,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,21,2025-02-01 03:30:00,2025-02-01 03:40:00,0.4353,3109.8584,0.0,3046.943016946601,0.0,507.8238361577668,6.242249999999899,514.0660861577667,28,,514.0660861577667,0.0,4.243647175566593,0.0,0.0,10800.0,10795.284836471592,10050.0,223.77296730447586,0.0
R_q70,ridge,0.7,2025-02-01,2025-02-01,22,2025-02-01 03:40:00,2025-02-01 03:50:00,0.436,3054.8008,0.0,3100.804926632027,0.0,516.8008211053378,10.127233333333379,526.9280544386712,28,,526.9280544386712,5.239070587120093,0.0,0.0,12.555517184884454,10795.284836471592,10800.0,10050.0,229.74063173526065,0.0
