strategy_id,predictor_id,alpha,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,solved,solver_seconds,mip_gap,milp_fallback,nominal_terminal_error_kWh
F01_pv_support,L0V1,0.8,2025-02-01,8801.462273333342,7269.76577278695,44626.64872586629,0.0,8506.17998036737,16425.366645564955,14683.07383339937,3273.989312711982,23542.794649841628,0.0,23542.794649841628,0,0,True,0.029475499875843525,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-02,7269.76577278695,7129.7726504980155,92544.99377363615,0.0,10282.816524806469,21220.490046788,17314.590747958326,4045.892421118614,58828.13693866192,0.0,58828.13693866192,0,0,True,0.03198960004374385,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-03,7129.7726504980155,6298.396052752799,87533.82401867397,0.0,3873.7080674293784,22060.20204850161,18617.002597257004,4274.576048989829,55134.9974848999,0.0,55134.9974848999,0,0,True,0.022540400037541986,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-04,6298.396052752799,6557.857982118015,88728.71315734097,0.0,2626.512129413666,24599.059692097988,19691.722614170674,4647.875148562097,55661.787179826,0.0,55661.787179826,0,0,True,0.03857330000028014,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-05,6557.857982118015,6375.790636107738,86834.1858102328,394.3615061351005,2094.968329772866,23942.171656162907,19557.01965290122,4567.219349271983,54467.03550158214,1927.8676231867933,56394.903124768935,5,3,True,0.02551500010304153,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-06,6375.790636107738,6441.355769666296,88727.06618814683,21.052866666666773,4031.881676715583,23085.113374887118,18639.933213455868,4379.615027872698,55856.03429408558,122.98032063333395,55979.01461471891,1,1,True,0.027502699987962842,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-07,6441.355769666296,6550.013888855438,43974.3248461327,0.0,8404.766972933206,19295.188943487356,15531.310736954529,3655.220087343684,22727.821357504967,0.0,22727.821357504967,0,0,True,0.0380617999471724,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-08,6550.013888855438,6584.947409231337,40446.90515981956,0.0,5277.955401151014,18738.667756124036,15146.880714122155,3556.8535216259766,20931.49539288437,0.0,20931.49539288437,0,0,True,0.04098620009608567,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-09,6584.947409231337,6620.367931235481,88505.49832343275,0.0,4533.19108899227,23079.014726158406,18662.123458384587,4381.470745769685,55729.10881610919,0.0,55729.10881610919,0,0,True,0.02630000002682209,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-10,6620.367931235481,6538.441540633133,88727.5980142469,0.0,10680.494354377784,19969.4727793575,16249.00670282169,3802.392467138161,55882.71716342737,0.0,55882.71716342737,0,0,True,0.016252900008112192,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-11,6538.441540633133,6555.912287229041,87284.05010727595,0.0,7881.440201777694,21927.837369624187,17745.824597459276,4164.542025569006,54698.14041801574,0.0,54698.14041801574,0,0,True,0.014741600025445223,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-12,6555.912287229041,6484.364071057755,86458.98935760502,0.0,7123.224477601464,21754.853374865146,17685.824628194925,4140.576962841507,54163.43064196798,0.0,54163.43064196798,0,0,True,0.01448559993878007,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-13,6484.364071057755,6513.634385005302,85257.82322402293,0.0,10158.728401651188,19701.43433238047,15931.81852667539,3740.3454917575364,53383.330321856425,0.0,53383.330321856425,0,0,True,0.032134100096300244,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-14,6513.634385005302,6471.869410520874,37283.39145684528,0.0,4036.4481190339397,18330.157885161385,14885.016364016703,3486.9064956291063,19398.351801030778,0.0,19398.351801030778,0,0,True,0.04116669995710254,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-15,6471.869410520874,5992.877046101223,35634.52443238391,242.1175801298916,3665.55618783785,17695.19922449284,14764.204499816886,3409.9870890956054,18425.783143059452,1408.2750764676427,19834.058219527094,4,3,True,0.05441169999539852,1.974395757752121e-16,False,0.0
F01_pv_support,L0V1,0.8,2025-02-16,5992.877046101223,6170.321346236437,81974.18368273365,25.71394984221945,2043.7556259632256,23258.226507847157,18679.463601234507,4401.318606477439,50773.194612355815,116.98561480717738,50890.18022716299,1,1,True,0.022382100112736225,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-17,6170.321346236437,6175.79592040535,82553.02155407685,0.0,7578.037919054173,19927.33342949476,16136.212961138732,3785.6458941871133,51239.334850922576,0.0,51239.334850922576,0,0,True,0.026727800024673343,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-18,6175.79592040535,6452.124655292502,81421.67482145438,2.404578615352193,4994.456861533227,21523.888914761767,17185.6541595586,4061.9060203160225,50331.35530541002,10.939630410544803,50342.294935820566,1,1,True,0.02716560009866953,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-19,6452.124655292502,5914.22819394251,79695.51208550113,50.61172692732862,2964.3404168321745,23087.172776199695,19184.716763936747,4440.352473612942,49171.89976992526,221.88767571013813,49393.7874456354,2,2,True,0.014629599871113896,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-20,5914.22819394251,6453.068415087706,80710.40315549565,6.487486832303716,5050.557104504749,22043.3873971537,17370.18759266383,4134.359583344685,49824.251179809056,30.387388322510606,49854.638568131566,1,1,True,0.030096600065007806,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-21,6453.068415087706,6442.716351457579,35494.71632970266,0.0,6594.851709006213,17625.89181384328,14286.289226480165,3349.954650993235,18414.538638879956,0.0,18414.538638879956,0,0,True,0.0906642999034375,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-22,6442.716351457579,6161.187400814081,34803.62102599235,0.0,3882.164347704872,17526.683423859417,14449.989628905272,3358.222745597639,18006.043235723762,0.0,18006.043235723762,0,0,True,0.07635940006002784,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-23,6161.187400814081,6036.653208279107,77030.10757285325,17.4564018813918,1245.9721187113428,23062.204978797065,18792.4668061071,4394.272365224941,47259.57249302515,81.76578641243918,47341.338279437594,1,1,True,0.031960400054231286,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-24,6036.653208279107,6144.254512107104,78967.6075261267,9.504424874067354,6721.468236046938,20819.836446536654,16767.226348249493,3945.0087944591655,48504.98908106655,44.51872611013148,48549.507807176684,1,1,True,0.02408199990168214,1.5000431403093593e-16,False,0.0
F01_pv_support,L0V1,0.8,2025-02-25,6144.254512107104,6123.427212234344,77447.00713180608,61.85140980227732,7858.734008526161,20250.241419128157,16421.4401193793,3849.628599621627,47545.04695183861,276.10683889546067,47821.15379073407,2,2,True,0.025807199999690056,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-26,6123.427212234344,6167.202382618756,74912.05135458379,234.79463427747055,2115.862526613192,21982.830397730337,17766.69496881559,4172.360258530323,45845.768524936975,1637.9273687196346,47483.69589365661,1,1,True,0.024647400015965104,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-27,6167.202382618756,6398.547682128132,76044.27902169782,125.26552588079156,4627.324849052997,23039.077520879862,18453.442022354247,4354.290199016237,46608.16709636552,617.3120351063287,47225.479131471846,3,1,True,0.043166400166228414,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-02-28,6398.547682128132,6416.908257428585,34281.12971780123,0.0,7727.299280786922,17077.433522336323,13816.196635322018,3242.876311713857,17774.939891405455,0.0,17774.939891405455,0,0,True,0.039396499982103705,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-03-01,6416.908257428585,6388.515022694478,33846.57852006539,0.0,7113.997526527481,16312.468270869862,13238.653210665285,3102.2082949386854,17551.109319879848,0.0,17551.109319879848,0,0,True,0.06070350017398596,2.0727913779051193e-16,False,0.0
F01_pv_support,L0V1,0.8,2025-03-02,6388.515022694478,5812.363131983408,73977.68627424791,2620.9683975553166,752.3916522608386,21086.803444819445,17598.847491943714,4064.107843586803,45318.08789710712,17480.15838165996,62798.24627876708,10,1,True,0.02648069988936186,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-03-03,5812.363131983408,5981.891288653128,79128.36439929639,145.75721046338955,2569.8723730968068,23865.932959615224,19178.830356285587,4517.574446659922,48755.854929595094,744.3929853366255,49500.24791493172,5,2,True,0.022701800102367997,0.0,False,0.0
F01_pv_support,L0V1,0.8,2025-03-04,5981.891288653128,6051.712449469428,79037.8865043465,0.0,5636.629465807625,21784.000318267757,17582.201213062213,4131.977944389245,48744.90562514759,0.0,48744.90562514759,0,0,True,0.027524400036782026,0.0,False,0.0
