strategy_id,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,theta,theta_preset,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
S_adaptive_W14,2025-02-01,2025-02-01,0,2025-02-01 00:00:00,2025-02-01 00:10:00,0.4248,2532.1822,0.0,2725.9526,0.0,454.3254333333333,13.80851666666672,468.13395,0.80,adaptive,14,,1022.0647574073981,600.0343907407314,0.0,0.0,0.0,8801.462273333342,9341.493225,9300.0,434.17310894666275,0.0
S_adaptive_W14,2025-02-01,2025-02-01,1,2025-02-01 00:10:00,2025-02-01 00:20:00,0.4245,2492.4439,0.0,2680.0361,0.0,446.6726833333333,16.615499999999997,463.2881833333333,0.80,adaptive,14,,1296.6215166666666,833.3333333333333,0.0,0.0,47.880866666666634,9341.493225,10091.493225,10050.0,550.4158338249999,0.0
S_adaptive_W14,2025-02-01,2025-02-01,2,2025-02-01 00:20:00,2025-02-01 00:30:00,0.4269,2464.3,0.0,2659.84,0.0,443.3066666666667,13.183333333333394,456.49000000000007,0.80,adaptive,14,,456.49000000000007,45.77333333333337,0.0,0.0,0.0,10091.493225,10132.689225,10050.0,194.87558100000004,0.0
S_adaptive_W14,2025-02-01,2025-02-01,3,2025-02-01 00:30:00,2025-02-01 00:40:00,0.4272,2581.7688,0.0,2861.9215,0.0,476.9869166666666,20.284400000000005,497.2713166666666,0.80,adaptive,14,,497.2713166666666,66.97651666666667,0.0,0.0,0.0,10132.689225,10192.96809,10050.0,212.43430648,0.0
S_adaptive_W14,2025-02-01,2025-02-01,4,2025-02-01 00:40:00,2025-02-01 00:50:00,0.4271,2546.4635,0.0,2905.6089,0.0,484.26815,26.182916666666642,510.45106666666663,0.80,adaptive,14,,510.45106666666663,86.04048333333333,0.0,0.0,0.0,10192.96809,10270.404525,10050.0,218.0136505733333,0.0
S_adaptive_W14,2025-02-01,2025-02-01,5,2025-02-01 00:50:00,2025-02-01 01:00:00,0.4285,2436.31,0.0,2809.25,0.0,468.2083333333333,42.57666666666671,510.785,0.80,adaptive,14,,510.7850000000001,104.73333333333346,0.0,0.0,0.0,10270.404525,10364.664525,10050.0,218.87137250000004,0.0
S_adaptive_W14,2025-02-01,2025-02-01,6,2025-02-01 01:00:00,2025-02-01 01:10:00,0.4311,2620.5011,0.0,2942.6338,0.0,490.43896666666666,22.744733333333443,513.1837,0.80,adaptive,14,,513.1837,76.43351666666672,0.0,0.0,0.0,10364.664525,10433.45469,10050.0,221.23349307,0.0
S_adaptive_W14,2025-02-01,2025-02-01,7,2025-02-01 01:10:00,2025-02-01 01:20:00,0.4302,2710.7861,0.0,2923.2679,0.0,487.2113166666666,10.92346666666674,498.13478333333336,0.80,adaptive,14,,498.1347833333334,46.337100000000135,0.0,0.0,0.0,10433.45469,10475.158080000001,10050.0,214.29758379000006,0.0
S_adaptive_W14,2025-02-01,2025-02-01,8,2025-02-01 01:20:00,2025-02-01 01:30:00,0.4279,2676.48,0.0,2787.63,0.0,464.605,31.09666666666658,495.7016666666666,0.80,adaptive,14,,495.7016666666666,49.62166666666661,0.0,0.0,0.0,10475.158080000001,10519.81758,10050.0,212.11074316666665,0.0
S_adaptive_W14,2025-02-01,2025-02-01,9,2025-02-01 01:30:00,2025-02-01 01:40:00,0.4312,2830.598,0.0,2965.6344,0.0,494.27239999999995,15.751816666666627,510.0242166666666,0.80,adaptive,14,,510.0242166666666,38.25788333333327,0.0,0.0,0.0,10519.81758,10554.249675000001,10050.0,219.92244222666665,0.0
S_adaptive_W14,2025-02-01,2025-02-01,10,2025-02-01 01:40:00,2025-02-01 01:50:00,0.4333,2688.1558,0.0,3034.1367,0.0,505.68944999999997,11.083766666666634,516.7732166666666,0.80,adaptive,14,,516.7732166666666,68.74724999999995,0.0,0.0,0.0,10554.249675000001,10616.122200000002,10050.0,223.91783478166664,0.0
S_adaptive_W14,2025-02-01,2025-02-01,11,2025-02-01 01:50:00,2025-02-01 02:00:00,0.4311,2384.42,0.0,2927.02,0.0,487.83666666666664,51.32999999999993,539.1666666666665,0.80,adaptive,14,,539.1666666666665,141.7633333333332,0.0,0.0,0.0,10616.122200000002,10743.709200000001,10050.0,232.43474999999992,0.0
S_adaptive_W14,2025-02-01,2025-02-01,12,2025-02-01 02:00:00,2025-02-01 02:10:00,0.4293,2604.5438,0.0,3011.4346,0.0,501.90576666666664,29.180466666666632,531.0862333333332,0.80,adaptive,14,,531.0862333333332,62.54533333333206,0.0,0.0,34.45026666666785,10743.709200000001,10800.0,10050.0,227.99531996999997,0.0
S_adaptive_W14,2025-02-01,2025-02-01,13,2025-02-01 02:10:00,2025-02-01 02:20:00,0.4324,2943.3655,0.0,3089.5616,0.0,514.9269333333333,32.51859999999988,547.4455333333332,0.80,adaptive,14,,547.4455333333332,0.0,0.0,0.0,56.884616666666545,10800.0,10800.0,10050.0,236.71544861333328,0.0
S_adaptive_W14,2025-02-01,2025-02-01,14,2025-02-01 02:20:00,2025-02-01 02:30:00,0.4367,3019.32,0.0,3045.26,0.0,507.54333333333335,29.293333333333408,536.8366666666668,0.80,adaptive,14,,536.8366666666668,0.0,0.0,0.0,33.61666666666679,10800.0,10800.0,10050.0,234.43657233333337,0.0
S_adaptive_W14,2025-02-01,2025-02-01,15,2025-02-01 02:30:00,2025-02-01 02:40:00,0.4348,2844.4369,0.0,2987.7561,0.0,497.95935,12.590450000000033,510.5498,0.80,adaptive,14,,510.5498,0.0,0.0,0.0,36.47698333333335,10800.0,10800.0,10050.0,221.98705304,0.0
S_adaptive_W14,2025-02-01,2025-02-01,16,2025-02-01 02:40:00,2025-02-01 02:50:00,0.4335,2768.3064,0.0,3006.3681,0.0,501.06135,24.95175000000006,526.0131000000001,0.80,adaptive,14,,526.0131000000001,0.0,0.0,0.0,64.62870000000015,10800.0,10800.0,10050.0,228.02667885000005,0.0
S_adaptive_W14,2025-02-01,2025-02-01,17,2025-02-01 02:50:00,2025-02-01 03:00:00,0.4357,2861.65,0.0,3084.35,0.0,514.0583333333333,23.559999999999945,537.6183333333332,0.80,adaptive,14,,537.6183333333332,0.0,0.0,0.0,60.67666666666656,10800.0,10800.0,10050.0,234.24030783333328,0.0
S_adaptive_W14,2025-02-01,2025-02-01,18,2025-02-01 03:00:00,2025-02-01 03:10:00,0.4374,2900.3973,0.0,3126.3068,0.0,521.0511333333333,26.60915,547.6602833333333,0.80,adaptive,14,,547.6602833333333,0.0,0.0,0.0,64.26073333333329,10800.0,10800.0,10050.0,239.54660792999996,0.0
S_adaptive_W14,2025-02-01,2025-02-01,19,2025-02-01 03:10:00,2025-02-01 03:20:00,0.4371,2919.6115,0.0,3116.9757,0.0,519.49595,19.13076666666666,538.6267166666667,0.80,adaptive,14,,538.6267166666667,0.0,0.0,0.0,52.02480000000003,10800.0,10800.0,10050.0,235.43373785499998,0.0
S_adaptive_W14,2025-02-01,2025-02-01,20,2025-02-01 03:20:00,2025-02-01 03:30:00,0.4356,2993.09,0.0,3072.66,0.0,512.1099999999999,9.25,521.3599999999999,0.80,adaptive,14,,521.3599999999999,0.0,0.0,0.0,22.511666666666542,10800.0,10800.0,10050.0,227.10441599999996,0.0
S_adaptive_W14,2025-02-01,2025-02-01,21,2025-02-01 03:30:00,2025-02-01 03:40:00,0.4353,3109.8584,0.0,3032.6936,0.0,505.44893333333334,17.768349999999998,523.2172833333334,0.80,adaptive,14,,523.2172833333334,0.0,0.0,0.0,4.907550000000128,10800.0,10800.0,10050.0,227.75648343500004,0.0
S_adaptive_W14,2025-02-01,2025-02-01,22,2025-02-01 03:40:00,2025-02-01 03:50:00,0.436,3054.8008,0.0,3080.0636,0.0,513.3439333333333,23.5165833333333,536.8605166666666,0.80,adaptive,14,,536.8605166666666,0.0,0.0,0.0,27.727049999999963,10800.0,10800.0,10050.0,234.07118526666665,0.0
S_adaptive_W14,2025-02-01,2025-02-01,23,2025-02-01 03:50:00,2025-02-01 04:00:00,0.4378,2901.7,0.0,3156.82,0.0,526.1366666666667,31.98333333333335,558.12,0.80,adaptive,14,,558.12,0.0,0.0,0.0,74.50333333333339,10800.0,10800.0,10050.0,244.34493600000002,0.0
S_adaptive_W14,2025-02-01,2025-02-01,24,2025-02-01 04:00:00,2025-02-01 04:10:00,0.4401,2947.1208,0.0,3125.5784,0.0,520.9297333333333,27.278916666666646,548.2086499999999,0.80,adaptive,14,,548.2086499999999,0.0,0.0,0.0,57.021849999999915,10800.0,10800.0,10050.0,241.26662686499995,0.0
S_adaptive_W14,2025-02-01,2025-02-01,25,2025-02-01 04:10:00,2025-02-01 04:20:00,0.4389,3027.8717,0.0,3130.4829,0.0,521.7471499999999,27.03643333333332,548.7835833333332,0.80,adaptive,14,,548.7835833333332,0.0,0.0,0.0,44.1382999999999,10800.0,10800.0,10050.0,240.86111472499996,0.0
S_adaptive_W14,2025-02-01,2025-02-01,26,2025-02-01 04:20:00,2025-02-01 04:30:00,0.4364,3033.47,0.0,3213.03,0.0,535.505,36.571666666666715,572.0766666666667,0.80,adaptive,14,,572.0766666666667,0.0,0.0,0.0,66.49833333333345,10800.0,10800.0,10050.0,249.65425733333336,0.0
S_adaptive_W14,2025-02-01,2025-02-01,27,2025-02-01 04:30:00,2025-02-01 04:40:00,0.4393,3019.3858,0.0,3270.1602,0.0,545.0266999999999,33.17521666666664,578.2019166666665,0.80,adaptive,14,,578.2019166666665,0.0,0.0,0.0,74.9709499999999,10800.0,10800.0,10050.0,254.00410199166663,0.0
S_adaptive_W14,2025-02-01,2025-02-01,28,2025-02-01 04:40:00,2025-02-01 04:50:00,0.4422,3017.0819,0.0014,3315.7504,0.0017,552.6247833333333,27.280250000000024,579.9050333333333,0.80,adaptive,14,,579.9050333333333,0.0,0.0,0.0,77.05828333333335,10800.0,10800.0,10050.0,256.43400574,0.0
S_adaptive_W14,2025-02-01,2025-02-01,29,2025-02-01 04:50:00,2025-02-01 05:00:00,0.4395,2997.85,0.0,3312.33,0.0,552.055,11.95166666666671,564.0066666666667,0.80,adaptive,14,,564.0066666666667,0.0,0.0,0.0,64.36500000000001,10800.0,10800.0,10050.0,247.88093,0.0
S_adaptive_W14,2025-02-01,2025-02-01,30,2025-02-01 05:00:00,2025-02-01 05:10:00,0.4333,2932.7015,0.0,3207.5332,0.0,534.5888666666666,11.136133333333191,545.7249999999998,0.80,adaptive,14,,545.7249999999998,0.0,0.0,0.0,56.94141666666644,10800.0,10800.0,10050.0,236.46264249999993,0.0
S_adaptive_W14,2025-02-01,2025-02-01,31,2025-02-01 05:10:00,2025-02-01 05:20:00,0.4439,2991.1125,0.0199,3209.2912,0.0238,534.8779,30.45586666666668,565.3337666666666,0.80,adaptive,14,,565.3337666666666,0.0,0.0,0.0,66.81833333333327,10800.0,10800.0,10050.0,250.95165902333332,0.0
