date,interval,start_slot,end_slot,emergency_kWh,emergency_cost_yuan
2025-02-09,10:40-10:50,64,65,61.97174916666623,247.5771379208316
2025-02-16,05:50-06:00,35,36,19.151666666666642,87.13050749999991
2025-02-18,05:50-06:00,35,36,8.248333333333335,37.52579250000001
2025-02-19,05:50-06:00,35,36,2.738333333333344,12.458047500000049
2025-02-19,06:20-06:30,38,39,37.866250000000036,165.83524187500018
2025-02-20,06:00-06:10,36,37,31.04203333333328,145.40088413333308
2025-02-24,06:00-06:10,36,37,16.587866666666628,77.69756746666647
2025-02-25,06:20-06:30,38,39,30.095000000000027,131.80105250000014
2025-02-27,09:40-10:20,58,62,399.2516108333314,1954.7835802820741
2025-03-02,20:30-20:40,123,124,623.7156103333335,4351.040097685334
2025-03-02,20:50-21:00,125,126,23.3832829999998,109.10639847799906
2025-03-10,20:30-20:40,123,124,611.2991206666677,4264.422665770674
2025-03-13,09:40-10:50,58,65,930.5631655000008,4475.879815226421
2025-03-13,20:20-20:40,122,124,989.8867661666653,6843.275373519407
2025-03-16,05:50-06:00,35,36,1.6400000000001,7.461180000000455
2025-03-18,08:40-10:00,52,60,1341.2092944999984,6802.587214009158
2025-03-23,20:30-20:40,123,124,26.0759833333326,181.90605973332822
2025-03-24,20:30-20:40,123,124,12.436889080246829,86.75973822380188
2025-04-02,09:00-10:20,54,62,1148.8317873333365,5639.414136977349
2025-04-03,20:30-20:40,123,124,20.661653500004945,144.1356948160345
2025-04-08,09:00-09:40,54,58,104.15124999999671,513.4415774999832
2025-04-28,20:30-21:00,123,126,619.0516279999995,4239.802077227996
2025-05-01,20:20-21:30,122,129,1950.448483333332,12881.582261033323
2025-05-02,20:30-21:50,123,131,1298.500551499998,7944.289514313987
2025-05-03,20:30-21:50,123,131,944.5526333333294,5185.906989608306
2025-05-04,20:30-21:50,123,131,1170.1207833333292,7404.746600199973
2025-05-05,20:20-20:40,122,124,1108.1708249999956,7647.5457956958035
2025-05-05,21:00-21:30,126,129,109.40506399999965,507.1806583759985
2025-05-06,20:30-21:50,123,131,845.4655940000019,5205.726426994015
2025-05-07,20:20-20:50,122,125,1299.3422594999913,8939.632714931025
2025-05-07,21:10-21:50,127,131,88.46160916666638,399.9525828837486
2025-05-08,20:00-20:10,120,121,35.999250000000075,243.22893262500048
2025-05-11,19:10-19:30,115,117,28.704700000000003,193.4910174166667
2025-05-19,20:20-20:30,122,123,67.00333333333344,451.9039816666674
2025-05-22,20:20-20:30,122,123,2.57000000000005,17.333365000000338
2025-05-29,19:10-19:20,115,116,11.424399999999878,76.80052899999919
2025-06-01,10:00-10:50,60,65,541.4963278333267,2515.22834365605
2025-06-01,18:50-20:40,113,124,6243.646110833331,42290.918966291225
2025-06-01,21:00-21:50,126,131,256.2148804999996,1170.8024930286651
2025-06-02,19:10-21:30,115,129,2653.230258499999,17521.27613492499
2025-06-03,18:50-19:10,113,115,81.54056666666668,549.7632465166668
2025-06-03,19:20-20:00,116,120,164.55063333333294,1109.211009166664
2025-06-03,20:20-20:40,122,124,596.8885499999992,4156.241520633328
2025-06-03,20:50-21:50,125,131,330.3446386666668,1490.336710710334
2025-06-04,18:50-19:20,113,116,119.0523166666668,802.7569449416676
2025-06-04,19:30-20:00,117,120,55.03390000000002,370.88136617500015
2025-06-04,20:20-21:40,122,130,1404.0145903333314,9049.702535419818
2025-06-05,18:50-19:10,113,115,167.43886666666663,1129.7496444666663
2025-06-05,19:30-20:10,117,121,165.05880000000002,1113.9153421166668
2025-06-05,20:30-21:00,123,126,909.0375804999991,6242.48629253466
2025-06-05,21:20-21:50,128,131,127.70028833333326,558.216712085833
2025-06-06,19:50-20:40,119,124,2948.711766666664,20005.683101066646
2025-06-06,21:00-21:20,126,128,162.26840600000028,748.7834725790013
2025-06-06,21:30-21:50,129,131,70.98201666666651,296.2973946499994
2025-06-07,20:20-20:50,122,125,831.8991833333318,5758.526197758323
2025-06-07,21:30-21:50,129,131,73.62585550000013,298.8741834202506
2025-06-17,19:20-19:30,116,117,5.193333333333499,35.01085666666778
2025-06-19,19:20-19:30,116,117,5.25333333333333,35.41534666666665
2025-06-24,09:30-10:50,57,65,1586.0837288333312,7621.166717300489
2025-06-30,18:50-19:00,113,114,21.294583333333435,143.37642958333402
2025-07-01,18:50-20:10,113,121,469.7644499999998,3167.500767258332
2025-07-01,20:20-20:40,122,124,485.24211666666565,3368.0931741999934
2025-07-01,20:50-21:50,125,131,326.9569075,1456.8781600450002
2025-07-02,18:50-20:10,113,121,625.7048499999994,4218.545495374996
2025-07-02,20:20-21:40,122,130,1663.6762666666668,10891.768192583335
2025-07-03,08:00-10:30,48,63,2999.7155578333313,15764.516513916737
2025-07-03,18:50-19:00,113,114,64.40833333333308,433.6613083333316
2025-07-03,19:10-21:50,115,131,7076.595915722217,47029.2410097176
2025-07-04,04:50-07:20,29,44,2784.9134911666624,10211.147565472073
2025-07-04,20:10-21:20,121,128,1990.369970833333,12840.6805709
2025-07-04,21:30-21:50,129,131,160.96104999999983,676.3724594166658
2025-07-05,05:10-07:30,31,45,2340.9798796666646,9381.531850261828
2025-07-05,20:00-20:50,120,125,2476.6723833333335,16808.104324308333
2025-07-05,21:00-21:50,126,131,322.5953333333334,1473.5829789583338
2025-07-06,08:30-09:40,51,58,1252.6198204999969,6425.0431397191505
2025-07-06,09:50-10:10,59,61,195.78462166666665,973.8856397674999
2025-07-06,18:50-21:50,113,131,6662.919508499992,44775.74459311102
2025-07-07,19:00-19:20,114,116,161.4232166666667,1088.7919174916667
2025-07-07,19:30-20:10,117,121,258.8249999999996,1745.1305460249973
2025-07-07,20:20-21:50,122,131,616.2727171666664,3600.7558911629994
2025-07-08,18:50-19:00,113,114,1.4716666666666924,9.90873166666684
2025-07-13,19:10-19:20,115,116,1.4576333333334333,9.798940083334006
2025-08-03,19:00-19:10,114,115,2.2404999999999973,15.149140749999983
2025-08-03,19:30-20:10,117,121,133.8726166666669,902.6426242833348
2025-08-04,18:50-19:00,113,114,22.201666666666597,149.48382166666622
2025-08-04,19:50-20:10,119,121,4.152516666666884,28.0347788583348
2025-08-05,19:40-19:50,118,119,14.106983333333119,95.03169322499856
2025-08-05,20:00-20:10,120,121,0.49298333333354094,3.3308418916680695
2025-08-06,20:30-20:40,123,124,158.86406366666426,1108.23570813865
2025-08-07,20:00-20:10,120,121,8.447549999999865,57.075871574999084
2025-08-10,20:20-20:30,122,123,9.291666666666629,62.66764583333308
2025-08-11,19:00-19:40,114,118,117.4330500000001,791.4101109416674
2025-08-11,20:00-20:10,120,121,2.791733333333241,18.86234626666604
2025-08-12,19:10-19:40,115,118,117.71815000000015,792.8235363750011
2025-08-12,19:50-20:00,119,120,0.7716666666665333,5.201804999999101
2025-08-12,20:30-21:00,123,126,209.32925733333354,1385.9000311240015
2025-08-13,18:50-19:00,113,114,16.62333333333345,111.92490333333411
2025-08-13,19:10-19:30,115,117,92.15416666666636,620.7729887499979
2025-08-13,20:30-20:40,123,124,5.202766666666548,36.294500266665835
2025-08-14,18:50-19:20,113,116,59.903616666666494,404.34546439166553
2025-08-14,20:30-20:40,123,124,45.69830000000002,318.7913408000001
2025-08-17,19:00-19:50,114,119,101.92706666666652,686.8177460666657
2025-08-18,19:00-19:10,114,115,11.030183333333298,74.5805846083331
2025-08-18,19:50-20:00,119,120,28.198333333333267,190.08496499999956
2025-08-18,20:20-20:40,122,124,79.6382166666665,541.5994502999988
2025-08-19,19:20-19:40,116,118,44.33124999999961,298.8959287499974
2025-08-19,20:00-20:10,120,121,36.36273333333338,245.68480776666695
2025-08-20,09:00-09:30,54,57,431.1529833333321,2160.5870021916603
2025-08-20,19:30-20:10,117,121,151.62476666666623,1022.3430140749972
2025-08-22,20:30-20:40,123,124,54.220144999996364,378.2397315199746
2025-08-24,19:50-20:00,119,120,0.8266666666664833,5.572559999998764
2025-08-25,19:30-19:40,117,118,24.84951666666666,167.60998991666662
2025-08-25,20:30-20:40,123,124,555.976452833331,3878.491734965317
2025-08-26,20:30-20:40,123,124,14.006550000000061,97.70969280000043
2025-08-27,18:50-19:00,113,114,18.319999999999936,123.34855999999958
2025-08-28,18:50-19:00,113,114,42.22000000000003,284.2672600000002
2025-08-28,19:50-20:10,119,121,48.05828333333318,324.1648671749989
2025-08-31,19:00-19:20,114,116,24.42011666666633,164.3542702416644
2025-08-31,20:00-20:10,120,121,20.873583333333272,141.03236579166625
2025-09-08,20:20-20:40,122,124,1171.9476474917635,8081.375598324867
2025-09-08,21:30-21:50,129,131,20.320651833333475,83.7311708400839
2025-09-10,08:40-09:40,52,58,776.8631813333324,3946.5329413866607
2025-09-10,20:20-20:40,122,124,1497.0722056666696,10274.122717393853
2025-09-15,19:40-19:50,118,119,1.1717666666667128,7.893606150000311
