group,decision,published_at,interval_start,q0_kWh,previous_kWh,previous_version,candidate_kWh,accepted
B2,initial_plan,2025-02-01 00:00,2025-02-01 00:10:00,1286.7704003351214,1286.7704003351214,2025-02-01 00:00,1286.7704003351214,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 00:20:00,1297.367031192705,1297.367031192705,2025-02-01 00:00,1297.367031192705,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 00:30:00,1304.606052007715,1304.606052007715,2025-02-01 00:00,1304.606052007715,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 00:40:00,1304.1257421914345,1304.1257421914345,2025-02-01 00:00,1304.1257421914345,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 00:50:00,1306.5522664609991,1306.5522664609991,2025-02-01 00:00,1306.5522664609991,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 01:00:00,494.01820161461194,494.01820161461194,2025-02-01 00:00,494.01820161461194,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 01:10:00,500.5733759215923,500.5733759215923,2025-02-01 00:00,500.5733759215923,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 01:20:00,475.4419270478692,475.4419270478692,2025-02-01 00:00,475.4419270478692,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 01:30:00,1307.0922038894391,1307.0922038894391,2025-02-01 00:00,1307.0922038894391,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 01:40:00,494.913732198216,494.913732198216,2025-02-01 00:00,494.913732198216,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 01:50:00,511.80398396378405,511.80398396378405,2025-02-01 00:00,511.80398396378405,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 02:00:00,527.7268794137424,527.7268794137424,2025-02-01 00:00,527.7268794137424,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 02:10:00,493.4204349535627,493.4204349535627,2025-02-01 00:00,493.4204349535627,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 02:20:00,509.9211510263,509.9211510263,2025-02-01 00:00,509.9211510263,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 02:30:00,526.964467153583,526.964467153583,2025-02-01 00:00,526.964467153583,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 02:40:00,509.5119204438972,509.5119204438972,2025-02-01 00:00,509.5119204438972,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 02:50:00,531.5256190539055,531.5256190539055,2025-02-01 00:00,531.5256190539055,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 03:00:00,551.5807639666189,551.5807639666189,2025-02-01 00:00,551.5807639666189,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 03:10:00,548.8706277285042,548.8706277285042,2025-02-01 00:00,548.8706277285042,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 03:20:00,544.9564373725609,544.9564373725609,2025-02-01 00:00,544.9564373725609,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 03:30:00,531.8296633019006,531.8296633019006,2025-02-01 00:00,531.8296633019006,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 03:40:00,514.3497551454577,514.3497551454577,2025-02-01 00:00,514.3497551454577,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 03:50:00,525.1401987699934,525.1401987699934,2025-02-01 00:00,525.1401987699934,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 04:00:00,557.2734016320471,557.2734016320471,2025-02-01 00:00,557.2734016320471,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 04:10:00,553.4983719204369,553.4983719204369,2025-02-01 00:00,553.4983719204369,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 04:20:00,555.1513455018985,555.1513455018985,2025-02-01 00:00,555.1513455018985,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 04:30:00,561.5752676059519,561.5752676059519,2025-02-01 00:00,561.5752676059519,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 04:40:00,564.3463207771947,564.3463207771947,2025-02-01 00:00,564.3463207771947,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 04:50:00,566.3063111484436,566.3063111484436,2025-02-01 00:00,566.3063111484436,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 05:00:00,547.2175599992688,547.2175599992688,2025-02-01 00:00,547.2175599992688,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 05:10:00,568.3316027612309,568.3316027612309,2025-02-01 00:00,568.3316027612309,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 05:20:00,595.1249115256785,595.1249115256785,2025-02-01 00:00,595.1249115256785,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 05:30:00,591.6888129171092,591.6888129171092,2025-02-01 00:00,591.6888129171092,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 05:40:00,1410.20209292004,1410.20209292004,2025-02-01 00:00,1410.20209292004,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 05:50:00,11.64288010883115,11.64288010883115,2025-02-01 00:00,11.64288010883115,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 06:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 06:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 06:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 06:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 06:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 06:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 07:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 07:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 07:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 07:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 07:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 07:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 08:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 08:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 08:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 08:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 08:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 08:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 09:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 09:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 09:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 09:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 09:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 09:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 10:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 10:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 10:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 10:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 10:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 10:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 11:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 11:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 11:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 11:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 11:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 11:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 12:00:00,448.862995291142,448.862995291142,2025-02-01 00:00,448.862995291142,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 12:10:00,476.587953005396,476.587953005396,2025-02-01 00:00,476.587953005396,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 12:20:00,496.2241843483114,496.2241843483114,2025-02-01 00:00,496.2241843483114,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 12:30:00,543.608027414057,543.608027414057,2025-02-01 00:00,543.608027414057,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 12:40:00,545.6890353112883,545.6890353112883,2025-02-01 00:00,545.6890353112883,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 12:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 13:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 13:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 13:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 13:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 13:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 13:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 14:00:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 14:10:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 14:20:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 14:30:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 14:40:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 14:50:00,0.0,0.0,2025-02-01 00:00,0.0,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 15:00:00,150.57829852730015,150.57829852730015,2025-02-01 00:00,150.57829852730015,True
B2,initial_plan,2025-02-01 00:00,2025-02-01 15:10:00,369.23659271401357,369.23659271401357,2025-02-01 00:00,369.23659271401357,True
