strategy_id,alpha,date,slot,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
R_q85,0.85,2025-02-01,0,553.9308074073981,0.0,0.0,0.9999999999999984,8801.462273333342,9300.0,429.9589114357304
R_q85,0.85,2025-02-01,1,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,549.1406395735247
R_q85,0.85,2025-02-01,2,0.0,0.0,0.0,0.0,10050.0,10050.0,200.41549367641144
R_q85,0.85,2025-02-01,3,0.0,0.0,0.0,0.0,10050.0,10050.0,205.96991632754765
R_q85,0.85,2025-02-01,4,0.0,0.0,0.0,0.0,10050.0,10050.0,210.34697954262086
R_q85,0.85,2025-02-01,5,0.0,0.0,0.0,0.0,10050.0,10050.0,218.75765226372204
R_q85,0.85,2025-02-01,6,0.0,0.0,0.0,0.0,10050.0,10050.0,219.50888520870132
R_q85,0.85,2025-02-01,7,0.0,0.0,0.0,0.0,10050.0,10050.0,212.49325447964708
R_q85,0.85,2025-02-01,8,0.0,0.0,0.0,-0.0,10050.0,10050.0,210.6869905173311
R_q85,0.85,2025-02-01,9,0.0,0.0,0.0,0.0,10050.0,10050.0,216.00282621227333
R_q85,0.85,2025-02-01,10,0.0,0.0,0.0,0.0,10050.0,10050.0,222.16252972900799
R_q85,0.85,2025-02-01,11,0.0,0.0,0.0,0.0,10050.0,10050.0,230.5980010169019
R_q85,0.85,2025-02-01,12,0.0,0.0,0.0,0.0,10050.0,10050.0,225.78458018913366
R_q85,0.85,2025-02-01,13,0.0,0.0,0.0,0.0,10050.0,10050.0,227.59202084650354
R_q85,0.85,2025-02-01,14,0.0,0.0,0.0,0.0,10050.0,10050.0,232.7907004881198
R_q85,0.85,2025-02-01,15,0.0,0.0,0.0,0.0,10050.0,10050.0,228.42595541566965
R_q85,0.85,2025-02-01,16,0.0,0.0,0.0,0.0,10050.0,10050.0,234.403953951704
R_q85,0.85,2025-02-01,17,0.0,0.0,0.0,0.0,10050.0,10050.0,243.04931199135908
R_q85,0.85,2025-02-01,18,0.0,0.0,0.0,0.0,10050.0,10050.0,232.99779154297653
R_q85,0.85,2025-02-01,19,0.0,0.0,0.0,0.0,10050.0,10050.0,235.68878046295154
R_q85,0.85,2025-02-01,20,0.0,0.0,0.0,0.0,10050.0,10050.0,239.5361295562904
R_q85,0.85,2025-02-01,21,0.0,0.0,0.0,0.0,10050.0,10050.0,233.98397164301082
R_q85,0.85,2025-02-01,22,0.0,0.0,0.0,0.0,10050.0,10050.0,240.14275606859403
R_q85,0.85,2025-02-01,23,0.0,0.0,0.0,0.0,10050.0,10050.0,246.4132885011149
R_q85,0.85,2025-02-01,24,0.0,0.0,0.0,0.0,10050.0,10050.0,239.45776536645113
R_q85,0.85,2025-02-01,25,0.0,0.0,0.0,0.0,10050.0,10050.0,240.28461750705134
R_q85,0.85,2025-02-01,26,0.0,0.0,0.0,0.0,10050.0,10050.0,250.35019395084666
R_q85,0.85,2025-02-01,27,0.0,0.0,0.0,0.0,10050.0,10050.0,253.5537546537109
R_q85,0.85,2025-02-01,28,0.0,0.0,0.0,0.0,10050.0,10050.0,257.7251455946635
R_q85,0.85,2025-02-01,29,0.0,0.0,0.0,0.0,10050.0,10050.0,250.51129433384713
R_q85,0.85,2025-02-01,30,0.0,0.0,0.0,0.0,10050.0,10050.0,253.68795106982128
R_q85,0.85,2025-02-01,31,0.0,0.0,0.0,0.0,10050.0,10050.0,265.6660401265022
R_q85,0.85,2025-02-01,32,0.0,0.0,0.0,0.0,10050.0,10050.0,254.52705939167373
R_q85,0.85,2025-02-01,33,833.3333333333333,0.0,0.0,1.0,10050.0,10800.0,529.1558471872576
R_q85,0.85,2025-02-01,34,0.0,-0.0,0.0,0.0,10800.0,10800.0,329.6377175573463
R_q85,0.85,2025-02-01,35,0.0,573.1436687719412,0.0,0.0,10800.0,10163.17370136451,0.0
R_q85,0.85,2025-02-01,36,0.0,571.4800533191707,0.0,0.0,10163.17370136451,9528.19586434321,0.0
R_q85,0.85,2025-02-01,37,0.0,574.3763643727996,0.0,0.0,9528.19586434321,8889.999903928989,0.0
R_q85,0.85,2025-02-01,38,0.0,579.1705008705666,0.0,0.0,8889.999903928989,8246.477125183916,0.0
R_q85,0.85,2025-02-01,39,0.0,575.2020873260662,0.0,0.0,8246.477125183916,7607.36369482162,0.0
R_q85,0.85,2025-02-01,40,0.0,606.7553381695541,0.0,0.0,7607.36369482162,6933.191096855448,0.0
R_q85,0.85,2025-02-01,41,0.0,615.5241620330138,0.0,0.0,6933.191096855448,6249.275361263211,0.0
R_q85,0.85,2025-02-01,42,0.0,581.3239192110465,0.0,0.0,6249.275361263211,5603.35989547316,0.0
R_q85,0.85,2025-02-01,43,0.0,525.4207823218815,0.0,0.0,5603.35989547316,5019.559026226625,0.0
R_q85,0.85,2025-02-01,44,0.0,498.51595973009637,0.0,0.0,5019.559026226625,4465.6524043042955,0.0
R_q85,0.85,2025-02-01,45,0.0,447.36725427541296,0.0,0.0,4465.6524043042955,3968.5776773316143,0.0
R_q85,0.85,2025-02-01,46,0.0,374.5472599717227,0.0,0.0,3968.5776773316143,3552.4140551408113,0.0
R_q85,0.85,2025-02-01,47,0.0,329.3912221981559,0.0,0.0,3552.4140551408113,3186.4238082539714,0.0
R_q85,0.85,2025-02-01,48,0.0,289.9185632213273,0.0,0.0,3186.4238082539714,2864.2920713413855,0.0
R_q85,0.85,2025-02-01,49,0.0,215.57756044922195,0.0,0.0,2864.2920713413855,2624.7614486200277,0.0
R_q85,0.85,2025-02-01,50,0.0,200.15617330633427,0.0,0.0,2624.7614486200277,2402.3657005018786,0.0
R_q85,0.85,2025-02-01,51,0.0,133.30239060432882,0.0,0.0,2402.3657005018786,2254.2519331637354,0.0
R_q85,0.85,2025-02-01,52,0.0,113.44555285740114,0.0,0.0,2254.2519331637354,2128.201318877734,0.0
R_q85,0.85,2025-02-01,53,0.0,125.71792160022062,0.0,0.0,2128.201318877734,1988.5147393219333,0.0
R_q85,0.85,2025-02-01,54,0.0,95.93418837906373,0.0,0.0,1988.5147393219333,1881.9211966785292,0.0
R_q85,0.85,2025-02-01,55,0.0,38.18507545824476,0.0,0.0,1881.9211966785292,1839.4933350582573,0.0
R_q85,0.85,2025-02-01,56,17.887890014639936,0.0,0.0,1.0,1839.4933350582573,1855.5924360714332,0.0
R_q85,0.85,2025-02-01,57,49.02880168364118,0.0,0.0,1.0,1855.5924360714332,1899.7183575867102,0.0
R_q85,0.85,2025-02-01,58,54.17748768551202,0.0,0.0,1.0,1899.7183575867102,1948.478096503671,0.0
R_q85,0.85,2025-02-01,59,118.41052292460998,0.0,0.0,1.0,1948.478096503671,2055.04756713582,0.0
R_q85,0.85,2025-02-01,60,153.2218718765959,0.0,0.0,1.0,2055.04756713582,2192.947251824756,0.0
R_q85,0.85,2025-02-01,61,209.89693487882352,0.0,0.0,1.0,2192.947251824756,2381.8544932156974,0.0
R_q85,0.85,2025-02-01,62,229.93221690341832,0.0,0.0,1.0,2381.8544932156974,2588.793488428774,0.0
R_q85,0.85,2025-02-01,63,243.18124087441745,0.0,0.0,1.0,2588.793488428774,2807.6566052157496,0.0
R_q85,0.85,2025-02-01,64,255.6280823928396,0.0,0.0,1.0,2807.6566052157496,3037.721879369305,0.0
R_q85,0.85,2025-02-01,65,271.49696120543877,0.0,0.0,1.0,3037.721879369305,3282.0691444542,0.0
R_q85,0.85,2025-02-01,66,362.42326481713815,0.0,0.0,1.0,3282.0691444542,3608.2500827896242,31.175447645605846
R_q85,0.85,2025-02-01,67,297.62913394732635,0.0,0.0,1.0,3608.2500827896242,3876.116303342218,0.0
R_q85,0.85,2025-02-01,68,290.6900857996951,0.0,0.0,1.0,3876.116303342218,4137.737380561944,0.0
R_q85,0.85,2025-02-01,69,261.4524629243868,0.0,0.0,1.0,4137.737380561944,4373.044597193892,0.0
R_q85,0.85,2025-02-01,70,833.3333333333333,0.0,0.0,1.0,4373.044597193892,5123.044597193892,253.90011337605952
R_q85,0.85,2025-02-01,71,833.3333333333333,0.0,0.0,1.0,5123.044597193892,5873.044597193892,224.7798242479159
R_q85,0.85,2025-02-01,72,833.3333333333333,0.0,0.0,1.0,5873.044597193892,6623.044597193892,244.67434216761447
R_q85,0.85,2025-02-01,73,833.3333333333333,0.0,0.0,1.0,6623.044597193892,7373.044597193892,262.88452280188386
R_q85,0.85,2025-02-01,74,833.3333333333333,0.0,0.0,1.0,7373.044597193892,8123.044597193892,286.15672774433983
R_q85,0.85,2025-02-01,75,833.3333333333333,0.0,0.0,1.0,8123.044597193892,8873.044597193892,257.606609118231
R_q85,0.85,2025-02-01,76,233.39073625159097,0.0,0.0,1.0,8873.044597193892,9083.096259820324,0.0
R_q85,0.85,2025-02-01,77,226.99460798045538,0.0,0.0,1.0,9083.096259820324,9287.391407002733,0.0
R_q85,0.85,2025-02-01,78,251.7527364524024,0.0,0.0,1.0,9287.391407002733,9513.968869809894,0.0
R_q85,0.85,2025-02-01,79,229.80246497905358,0.0,0.0,1.0,9513.968869809894,9720.791088291042,0.0
R_q85,0.85,2025-02-01,80,226.9895911087442,0.0,0.0,1.0,9720.791088291042,9925.081720288912,0.0
R_q85,0.85,2025-02-01,81,207.37432175524157,0.0,0.0,1.0,9925.081720288912,10111.718609868629,0.0
R_q85,0.85,2025-02-01,82,203.63622048765822,0.0,0.0,1.0,10111.718609868629,10294.991208307521,0.0
R_q85,0.85,2025-02-01,83,154.44188816284048,0.0,0.0,1.0,10294.991208307521,10433.988907654079,0.0
R_q85,0.85,2025-02-01,84,121.33703227445687,0.0,0.0,1.0,10433.988907654079,10543.19223670109,0.0
R_q85,0.85,2025-02-01,85,109.62442697834638,0.0,0.0,1.0,10543.19223670109,10641.854220981602,0.0
R_q85,0.85,2025-02-01,86,106.29706022752981,0.0,0.0,1.0,10641.854220981602,10737.52157518638,0.0
R_q85,0.85,2025-02-01,87,65.93512654518653,0.0,0.0,1.0,10737.52157518638,10796.863189077048,0.0
R_q85,0.85,2025-02-01,88,3.485345469945514,0.0,0.0,1.0,10796.863189077048,10800.0,0.0
R_q85,0.85,2025-02-01,89,0.0,-0.0,0.0,0.0,10800.0,10800.0,13.461560088646431
R_q85,0.85,2025-02-01,90,0.0,0.0,0.0,0.0,10800.0,10800.0,38.52084667449693
R_q85,0.85,2025-02-01,91,0.0,-0.0,0.0,0.0,10800.0,10800.0,79.51415607272244
R_q85,0.85,2025-02-01,92,0.0,-0.0,0.0,0.0,10800.0,10800.0,106.92845249530018
R_q85,0.85,2025-02-01,93,0.0,-0.0,0.0,0.0,10800.0,10800.0,140.6601114303907
R_q85,0.85,2025-02-01,94,0.0,-0.0,0.0,0.0,10800.0,10800.0,197.87270879559895
R_q85,0.85,2025-02-01,95,0.0,-0.0,0.0,0.0,10800.0,10800.0,239.58127169551517
R_q85,0.85,2025-02-01,96,0.0,-0.0,0.0,0.0,10800.0,10800.0,253.36709381839574
R_q85,0.85,2025-02-01,97,0.0,-0.0,0.0,0.0,10800.0,10800.0,306.62865231390276
R_q85,0.85,2025-02-01,98,0.0,-0.0,0.0,0.0,10800.0,10800.0,389.92681668837713
R_q85,0.85,2025-02-01,99,0.0,-0.0,0.0,0.0,10800.0,10800.0,426.1675577332527
R_q85,0.85,2025-02-01,100,0.0,-0.0,0.0,0.0,10800.0,10800.0,415.41451647308014
R_q85,0.85,2025-02-01,101,0.0,-0.0,0.0,0.0,10800.0,10800.0,394.08158750806496
R_q85,0.85,2025-02-01,102,0.0,-0.0,0.0,0.0,10800.0,10800.0,442.806908323443
R_q85,0.85,2025-02-01,103,0.0,-0.0,0.0,0.0,10800.0,10800.0,474.7593295737857
R_q85,0.85,2025-02-01,104,0.0,-0.0,0.0,0.0,10800.0,10800.0,481.13030269100074
R_q85,0.85,2025-02-01,105,0.0,0.0,0.0,0.0,10800.0,10800.0,483.0814401411193
R_q85,0.85,2025-02-01,106,0.0,-0.0,0.0,0.0,10800.0,10800.0,507.52332736205926
R_q85,0.85,2025-02-01,107,0.0,479.89744783250273,0.0,0.0,10800.0,10266.78061351944,0.0
R_q85,0.85,2025-02-01,108,0.0,482.6635611799653,0.0,0.0,10266.78061351944,9730.487767763923,0.0
R_q85,0.85,2025-02-01,109,0.0,502.8658162082081,0.0,0.0,9730.487767763923,9171.747971977025,0.0
R_q85,0.85,2025-02-01,110,0.0,483.2806860027981,0.0,0.0,9171.747971977025,8634.769431973917,0.0
R_q85,0.85,2025-02-01,111,0.0,493.21643173230564,0.0,0.0,8634.769431973917,8086.751174493577,0.0
R_q85,0.85,2025-02-01,112,0.0,507.6996040010538,0.0,0.0,8086.751174493577,7522.640503381295,0.0
R_q85,0.85,2025-02-01,113,0.0,491.0109180782058,0.0,0.0,7522.640503381295,6977.072816627733,0.0
R_q85,0.85,2025-02-01,114,0.0,478.5460178069279,0.0,0.0,6977.072816627733,6445.35501906448,0.0
R_q85,0.85,2025-02-01,115,0.0,481.90189682878736,0.0,0.0,6445.35501906448,5909.908467032494,0.0
R_q85,0.85,2025-02-01,116,0.0,494.3817202816549,0.0,0.0,5909.908467032494,5360.595444497321,0.0
R_q85,0.85,2025-02-01,117,0.0,487.5713339283494,0.0,0.0,5360.595444497321,4818.8495179102665,0.0
R_q85,0.85,2025-02-01,118,0.0,485.07787039828645,0.0,0.0,4818.8495179102665,4279.874106356615,0.0
R_q85,0.85,2025-02-01,119,0.0,506.03644463448927,0.0,0.0,4279.874106356615,3717.6113900960713,0.0
R_q85,0.85,2025-02-01,120,0.0,505.6161772044927,0.0,0.0,3717.6113900960713,3155.815637646635,0.0
R_q85,0.85,2025-02-01,121,0.0,490.8380647140609,0.0,0.0,3155.815637646635,2610.440010186567,0.0
R_q85,0.85,2025-02-01,122,0.0,493.8306339085739,0.0,0.0,2610.440010186567,2061.7393058437074,0.0
R_q85,0.85,2025-02-01,123,0.0,493.0924817331718,0.0,0.0,2061.7393058437074,1513.8587705846276,0.0
R_q85,0.85,2025-02-01,124,0.0,282.4728935261648,0.0,0.0,1513.8587705846276,1200.0,283.93213429015304
R_q85,0.85,2025-02-01,125,0.0,0.0,0.0,0.0,1200.0,1200.0,502.9718097747573
R_q85,0.85,2025-02-01,126,0.0,0.0,0.0,0.0,1200.0,1200.0,475.35205321345273
R_q85,0.85,2025-02-01,127,0.0,0.0,0.0,0.0,1200.0,1200.0,473.8756000845535
R_q85,0.85,2025-02-01,128,0.0,0.0,0.0,0.0,1200.0,1200.0,500.21447334817645
R_q85,0.85,2025-02-01,129,0.0,-0.0,0.0,0.0,1200.0,1200.0,511.9417025083695
R_q85,0.85,2025-02-01,130,0.0,-0.0,0.0,0.0,1200.0,1200.0,384.680694530781
R_q85,0.85,2025-02-01,131,833.3333333333333,0.0,0.0,1.0,1200.0,1950.0,534.7776168609058
R_q85,0.85,2025-02-01,132,833.3333333333333,0.0,0.0,1.0,1950.0,2700.0,488.73982874390606
R_q85,0.85,2025-02-01,133,0.0,0.0,0.0,0.0,2700.0,2700.0,199.1432034452877
R_q85,0.85,2025-02-01,134,833.3333333333333,0.0,0.0,1.0,2700.0,3450.0,548.7509130607492
R_q85,0.85,2025-02-01,135,833.3333333333333,0.0,0.0,1.0,3450.0,4200.0,534.8430745847577
R_q85,0.85,2025-02-01,136,0.0,0.0,0.0,0.0,4200.0,4200.0,188.54300549460675
R_q85,0.85,2025-02-01,137,833.3333333333333,0.0,0.0,1.0,4200.0,4950.0,547.0867340616769
R_q85,0.85,2025-02-01,138,0.0,0.0,0.0,0.0,4950.0,4950.0,183.01747213193678
R_q85,0.85,2025-02-01,139,333.3333333333333,0.0,0.0,1.0,4950.0,5250.0,330.44968694610594
R_q85,0.85,2025-02-01,140,833.3333333333333,0.0,0.0,1.0,5250.0,6000.0,546.7009455853286
R_q85,0.85,2025-02-01,141,-0.0,0.0,0.0,0.0,6000.0,6000.0,187.95760496091248
R_q85,0.85,2025-02-01,142,0.0,0.0,0.0,0.0,6000.0,6000.0,221.15519581467387
R_q85,0.85,2025-02-01,143,0.0,0.0,0.0,0.0,6000.0,6000.0,265.46945750461947
R_q85,0.85,2025-02-02,0,833.3333333333333,0.0,0.0,1.0,7489.28506026382,8239.285060263821,631.1185764013977
R_q85,0.85,2025-02-02,1,833.3333333333333,0.0,0.0,1.0,8239.285060263821,8989.285060263821,622.9045365280416
R_q85,0.85,2025-02-02,2,833.3333333333333,0.0,0.0,1.0,8989.285060263821,9739.285060263821,624.1062697659215
R_q85,0.85,2025-02-02,3,0.0,0.0,0.0,-0.0,9739.285060263821,9739.285060263821,278.66205298244483
R_q85,0.85,2025-02-02,4,345.23882192908786,0.0,0.0,0.999999999999993,9739.285060263821,10050.0,430.0216900128803
R_q85,0.85,2025-02-02,5,0.0,0.0,0.0,0.0,10050.0,10050.0,284.44281624880637
R_q85,0.85,2025-02-02,6,0.0,0.0,0.0,0.0,10050.0,10050.0,285.8757313443713
R_q85,0.85,2025-02-02,7,0.0,0.0,0.0,0.0,10050.0,10050.0,289.4427339189289
R_q85,0.85,2025-02-02,8,0.0,0.0,0.0,-0.0,10050.0,10050.0,294.8657095140479
R_q85,0.85,2025-02-02,9,0.0,0.0,0.0,0.0,10050.0,10050.0,287.74351824746105
R_q85,0.85,2025-02-02,10,0.0,0.0,0.0,0.0,10050.0,10050.0,281.5696277806255
R_q85,0.85,2025-02-02,11,0.0,0.0,0.0,0.0,10050.0,10050.0,292.86568072502376
R_q85,0.85,2025-02-02,12,0.0,0.0,0.0,0.0,10050.0,10050.0,301.9355690604113
R_q85,0.85,2025-02-02,13,0.0,0.0,0.0,0.0,10050.0,10050.0,308.36242888856754
R_q85,0.85,2025-02-02,14,0.0,0.0,0.0,0.0,10050.0,10050.0,308.0861040591299
R_q85,0.85,2025-02-02,15,0.0,0.0,0.0,0.0,10050.0,10050.0,304.43088392173905
R_q85,0.85,2025-02-02,16,0.0,0.0,0.0,0.0,10050.0,10050.0,308.1902220672995
R_q85,0.85,2025-02-02,17,0.0,0.0,0.0,0.0,10050.0,10050.0,309.21028647107414
R_q85,0.85,2025-02-02,18,0.0,0.0,0.0,0.0,10050.0,10050.0,300.66773994684496
R_q85,0.85,2025-02-02,19,0.0,0.0,0.0,0.0,10050.0,10050.0,309.90477725691403
R_q85,0.85,2025-02-02,20,0.0,0.0,0.0,0.0,10050.0,10050.0,316.98730135311246
R_q85,0.85,2025-02-02,21,0.0,0.0,0.0,0.0,10050.0,10050.0,306.9181215177637
R_q85,0.85,2025-02-02,22,0.0,0.0,0.0,0.0,10050.0,10050.0,309.21383794380546
R_q85,0.85,2025-02-02,23,0.0,0.0,0.0,0.0,10050.0,10050.0,316.286408392772
R_q85,0.85,2025-02-02,24,0.0,0.0,0.0,0.0,10050.0,10050.0,318.74061980413734
R_q85,0.85,2025-02-02,25,0.0,0.0,0.0,0.0,10050.0,10050.0,318.58841624545425
R_q85,0.85,2025-02-02,26,0.0,0.0,0.0,0.0,10050.0,10050.0,320.76324690519397
R_q85,0.85,2025-02-02,27,0.0,0.0,0.0,0.0,10050.0,10050.0,328.0840940986591
R_q85,0.85,2025-02-02,28,0.0,0.0,0.0,0.0,10050.0,10050.0,332.3989174423568
R_q85,0.85,2025-02-02,29,0.0,0.0,0.0,0.0,10050.0,10050.0,319.9893650609566
R_q85,0.85,2025-02-02,30,0.0,0.0,0.0,0.0,10050.0,10050.0,320.6813079405268
R_q85,0.85,2025-02-02,31,0.0,0.0,0.0,0.0,10050.0,10050.0,340.3372782865758
R_q85,0.85,2025-02-02,32,0.0,0.0,0.0,0.0,10050.0,10050.0,323.2601507625171
R_q85,0.85,2025-02-02,33,833.3333333333333,0.0,0.0,1.0,10050.0,10800.0,579.1006860580858
R_q85,0.85,2025-02-02,34,0.0,-0.0,0.0,0.0,10800.0,10800.0,455.62979602286276
R_q85,0.85,2025-02-02,35,0.0,0.0,0.0,0.0,10800.0,10800.0,852.3309268525895
R_q85,0.85,2025-02-02,36,0.0,675.0,0.0,0.0,10800.0,10050.0,249.68516865376378
