strategy_id,alpha,date,day_index,elapsed_seconds,mip_gap,mip_node_count,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
R_q85,0.85,2025-02-01,31,0.023309400072321296,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
R_q85,0.85,2025-02-02,32,0.032640600111335516,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.994405055138486e-15,0.0,0.0
R_q85,0.85,2025-02-03,33,0.03138559986837208,0.0,1,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,2.6867397195928788e-14,0.0,0.0
R_q85,0.85,2025-02-04,34,0.024610399967059493,0.0,1,False,28,,2.2737367544323206e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,2.886579864025407e-15,0.0,0.0
R_q85,0.85,2025-02-05,35,0.03400310012511909,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
R_q85,0.85,2025-02-06,36,0.03096949984319508,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.886579864025407e-15,2.886579864025407e-15,2.4054832200211722e-12
R_q85,0.85,2025-02-07,37,0.034169000107795,0.0,1,False,28,,2.2737367544323206e-13,1.5347723092418164e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q85,0.85,2025-02-08,38,0.03662979998625815,0.0,1,False,28,,1.1368683772161603e-13,2.6005864128819667e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q85,0.85,2025-02-09,39,0.026714000152423978,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,1.5543122344752192e-15,1.2952601953960159e-12
R_q85,0.85,2025-02-10,40,0.03857040009461343,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q85,0.85,2025-02-11,41,0.017897099955007434,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q85,0.85,2025-02-12,42,0.013977499911561608,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q85,0.85,2025-02-13,43,0.03246729983948171,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.4802973661668753e-12
R_q85,0.85,2025-02-14,44,0.06977400020696223,0.0,1,False,28,,2.2737367544323206e-13,1.5916157281026244e-12,0.0,0.0,0.0,0.0,2.728484105318785e-16,2.728484105318785e-16,2.2737367544323206e-13
R_q85,0.85,2025-02-15,45,0.04629920003935695,0.0,1,False,28,,5.684341886080802e-14,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q85,0.85,2025-02-16,46,0.03467270010150969,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,1.619075244245023e-12,0.0,1.7586235541511123e-14,1.9984014443252818e-15,1.6653345369377346e-12
R_q85,0.85,2025-02-17,47,0.014168200083076954,0.0,1,False,28,,1.1368683772161603e-13,8.100187187665142e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q85,0.85,2025-02-18,48,0.014440400060266256,0.0,1,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q85,0.85,2025-02-19,49,0.027603500057011843,0.0,1,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,4.884981308350689e-15,0.0,0.0
R_q85,0.85,2025-02-20,50,0.03447970002889633,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.551115123125766e-16,0.0,0.0
R_q85,0.85,2025-02-21,51,0.026674099965021014,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,2.1600499167107046e-12,0.0,5.551115123125783e-15,5.551115123125783e-15,4.625929269271485e-12
R_q85,0.85,2025-02-22,52,0.035303100012242794,0.0,1,False,28,,2.2737367544323206e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q85,0.85,2025-02-23,53,0.02507940004579723,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,5.551115123125783e-13
R_q85,0.85,2025-02-24,54,0.022851899964734912,0.0,1,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,5.784261958297066e-14,1.9984014443252818e-15,1.6653345369377346e-12
R_q85,0.85,2025-02-25,55,0.02343030017800629,0.0,1,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,2.3869795029440866e-15,2.3869795029440866e-15,1.9891495857867385e-12
R_q85,0.85,2025-02-26,56,0.04227119986899197,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4980018054066022e-14,0.0,0.0
R_q85,0.85,2025-02-27,57,0.02711179992184043,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.880984919163893e-15,0.0,0.0
R_q85,0.85,2025-02-28,58,0.05461960006505251,0.0,1,False,28,,2.2737367544323206e-13,1.5347723092418164e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_q85,0.85,2025-03-01,59,0.058833600021898746,0.0,1,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0
R_q85,0.85,2025-03-02,60,0.022708699805662036,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.5979218776228663e-14,0.0,0.0
R_q85,0.85,2025-03-03,61,0.03112270007841289,0.0,1,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,6.8833827526759706e-15,0.0,0.0
R_q85,0.85,2025-03-04,62,0.02236480009742081,0.0,1,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.995204332975845e-15,0.0,0.0
R_q85,0.85,2025-03-05,63,0.025917199905961752,0.0,1,False,28,,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,0.0,3.3306690738754696e-16,0.0,0.0
R_q85,0.85,2025-03-06,64,0.03535489994101226,0.0,1,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
R_q85,0.85,2025-03-07,65,0.02819629991427064,0.0,1,False,28,,5.684341886080802e-14,1.8189894035458565e-12,0.0,0.0,0.0,5.738101539784335e-13,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
R_q85,0.85,2025-03-08,66,0.025201900163665414,0.0,1,False,28,,5.684341886080802e-14,9.094947017729282e-13,0.0,0.0,1.8189894035458565e-12,0.0,5.6511745335986145e-15,5.6511745335986145e-15,4.709312111332178e-12
