date,interval,start_slot,end_slot,emergency_kWh,emergency_cost_yuan
2025-02-06,08:00-08:10,48,49,11.121735290064976,64.96761669691455
2025-02-08,20:40-20:50,124,125,7.36354968370739,45.01337921650327
2025-02-16,05:50-06:00,35,36,16.924580562255983,76.9983792679836
2025-02-18,05:50-06:00,35,36,7.621831704553188,34.675523339864725
2025-02-19,05:50-06:00,35,36,13.820796672436018,62.87771446124766
2025-02-19,06:20-06:30,38,39,43.252091136623676,189.4225331328434
2025-02-20,06:00-06:10,36,37,26.12206679510257,122.35576086826043
2025-02-23,06:00-06:10,36,37,11.65159686321033,54.57607970727718
2025-02-24,06:00-06:20,36,38,37.320435951957734,169.28651677349308
2025-02-25,05:50-06:00,35,36,15.707040536529917,71.45918092094286
2025-02-25,06:20-06:30,38,39,24.98509801828186,109.4222367710654
2025-02-27,09:50-10:20,59,62,235.61246140786722,1167.7777229831458
2025-03-02,19:50-21:40,119,130,3466.6590095329825,23273.768695672792
2025-03-03,20:20-21:40,122,130,1011.2646176625817,6766.229240314789
2025-03-06,20:30-21:00,123,126,90.26353376094062,581.3803841544682
2025-03-13,10:20-10:50,62,65,232.51715702772773,1065.548172828886
2025-03-13,20:30-20:40,123,124,148.8876961488977,1038.6405683347105
2025-03-16,05:50-06:00,35,36,1.6400000000001,7.461180000000455
2025-03-18,09:20-10:00,56,60,228.9249930454301,1107.3630185870027
2025-04-01,20:30-20:50,123,125,597.3727250381539,4160.31763972379
2025-04-02,08:40-10:20,52,62,1671.5658500000004,8353.047769075
2025-04-08,09:00-09:40,54,58,108.64785811600022,536.2551187765271
2025-04-27,20:30-20:40,123,124,398.42795455469246,2779.4334109735346
2025-04-28,20:00-21:00,120,126,2867.4927381868997,19425.391914205764
2025-04-29,20:30-20:40,123,124,55.63846633623234,388.1339411615568
2025-05-01,20:20-21:50,122,131,1535.931082331723,9993.746705257352
2025-05-02,20:20-21:20,122,128,1298.3652530198253,8182.402953707973
2025-05-02,21:30-21:50,129,131,75.72234751510474,326.18456734461165
2025-05-03,20:40-21:50,124,131,755.3050807695549,4093.0426728994257
2025-05-04,20:30-21:50,123,131,710.4824040001755,4499.130606571456
2025-05-05,20:30-20:40,123,124,311.37900009158835,2172.17990463892
2025-05-05,21:10-21:30,127,129,26.505880039513386,124.19330092514
2025-05-06,20:30-21:00,123,126,121.80398123851649,799.4601100820312
2025-05-06,21:20-21:50,128,131,42.53352139431065,190.19433285489322
2025-05-07,20:30-20:40,123,124,372.1901832814291,2596.3987185712494
2025-05-08,20:00-20:10,120,121,35.999250000000075,243.22893262500048
2025-05-11,19:10-19:30,115,117,41.18071666666674,277.36103945833383
2025-05-11,20:30-20:40,123,124,166.96307632165826,1164.734420419888
2025-05-19,20:20-20:30,122,123,67.00333333333344,451.9039816666674
2025-06-01,10:20-11:00,62,66,500.40041625083387,1873.1017862062731
2025-06-01,18:50-20:40,113,124,7799.808478529903,52771.48666791202
2025-06-01,20:50-21:50,125,131,193.99429917728062,881.4078125685119
2025-06-02,19:20-19:30,116,117,23.807682299610633,160.49949022282507
2025-06-02,19:50-20:40,119,124,2617.888996059626,17837.33726446755
2025-06-03,18:50-19:00,113,114,0.8803540698995675,5.927423952633788
2025-06-03,19:30-19:50,117,119,49.65747322594734,334.71818307733224
2025-06-04,19:00-19:10,114,115,17.871646612093855,120.8391385676726
2025-06-05,18:50-19:10,113,115,50.867484819374795,342.95583194024204
2025-06-05,20:00-20:10,120,121,3.600937740138079,24.32973584124293
2025-06-06,20:20-20:40,122,124,873.6640899684862,6033.477912309122
2025-06-09,18:50-19:00,113,114,24.15032325343543,162.60412646538074
2025-06-09,19:30-20:00,117,120,71.68634080401205,483.1331505718482
2025-06-09,20:20-20:40,122,124,555.3349149282254,3865.6734521710223
2025-06-10,19:10-19:20,115,116,7.71901499417163,51.89107829831879
2025-06-11,10:10-10:40,61,64,270.23521301367384,1304.3782038208858
2025-06-11,18:50-19:30,113,117,50.374072097522685,339.5495846519109
2025-06-12,19:50-20:00,119,120,0.9342267644119602,6.297622618901024
2025-06-17,19:20-19:30,116,117,10.350349684493722,69.77688239801442
2025-06-17,20:30-20:40,123,124,2.47783239610294,17.28535879521411
2025-06-19,19:10-19:30,115,117,49.44114071050137,333.0037100675844
2025-06-24,09:50-10:50,59,65,1187.9868425499196,5700.374662228759
2025-06-26,19:40-19:50,118,119,14.075295232650888,94.8182263347527
2025-07-01,19:00-19:20,114,116,51.91138723247104,349.81403665409357
2025-07-01,19:30-20:10,117,121,266.4738488697308,1796.8677755013232
2025-07-01,20:20-21:50,122,131,564.8889158193214,3234.18394767894
2025-07-02,19:00-19:20,114,116,55.00646601706774,370.5867769111303
2025-07-02,19:50-20:00,119,120,33.00654114546592,222.49709386158574
2025-07-03,20:20-20:40,122,124,12.015396495497953,83.59837296978343
2025-07-06,18:50-19:00,113,114,22.20548060192732,149.50950089277666
2025-07-06,19:30-19:40,117,118,0.004543524200357751,0.030646070731413032
2025-07-06,20:30-20:40,123,124,403.52867614406324,2815.016044780985
2025-07-07,19:40-19:50,118,119,10.006822096959468,67.41095705616745
2025-07-09,19:20-19:40,116,118,68.88137193307603,464.47461831325074
2025-07-09,20:20-21:10,122,127,140.2148898777226,890.9072535549036
2025-07-10,18:50-19:10,113,115,84.1928277372931,567.5225781080426
2025-07-10,20:20-20:30,122,123,52.17015124558782,351.861585075867
2025-07-10,20:50-21:00,125,126,1.6153314800133316,7.537136685742205
2025-07-11,06:20-07:40,38,46,1183.8090790664128,4946.243483021354
2025-07-11,21:00-21:30,126,129,75.3882519488291,349.31440236228474
2025-07-13,19:00-19:30,114,117,80.36590535079722,541.1372652817545
2025-07-13,19:50-20:00,119,120,38.79637963536686,261.526395122008
2025-07-13,20:30-20:40,123,124,17.05633340023769,118.98498180005814
2025-07-14,18:50-19:00,113,114,60.995812681953794,410.68480678759494
2025-07-14,19:30-20:10,117,121,62.76900301110345,423.2448884674882
2025-07-14,20:20-20:40,122,124,151.4762182317669,1056.533644974768
2025-07-16,18:50-19:00,113,114,15.715008733763739,105.80915380443125
2025-07-16,20:00-20:10,120,121,24.285359603421284,164.0840321605159
2025-07-22,19:50-20:10,119,121,24.462316680617164,164.94822484240913
2025-07-27,09:10-09:30,55,57,38.25646307013679,187.38452704094863
2025-08-03,19:40-20:00,118,120,13.797870903845705,92.95562433745872
2025-08-10,20:20-20:30,122,123,6.235242746870654,42.05359470626912
2025-08-11,19:00-19:40,114,118,96.61743893199673,651.1133608579097
2025-08-11,20:00-20:10,120,121,0.27643567346558484,1.867737627770224
2025-08-12,19:10-19:40,115,118,57.46397121930818,386.94062643866334
2025-08-12,20:30-21:00,123,126,584.936583765428,3992.1989720703737
2025-08-13,18:50-19:00,113,114,9.972067281375985,67.14192900550451
2025-08-13,19:10-19:30,115,117,37.39181658460075,251.96754247778844
2025-08-13,20:30-20:40,123,124,7.32673039753513,51.11127125320507
2025-08-14,18:50-19:10,113,115,33.477622292496335,225.90099180912077
2025-08-14,20:30-20:40,123,124,21.60225195582575,150.6973096438404
2025-08-17,19:10-19:40,115,118,54.610607292758345,367.8153666114221
2025-08-18,19:00-19:20,114,116,19.921118467089855,134.61142778850805
2025-08-18,19:50-20:00,119,120,34.64013153920507,233.5091267057814
2025-08-18,20:20-20:40,122,124,70.40365334893977,477.72755958447704
2025-08-19,19:20-19:40,116,118,51.34712856243618,346.245060047592
2025-08-19,20:00-20:10,120,121,30.776705203936103,207.94280871039427
2025-08-20,08:50-09:30,53,57,442.55372912030055,2218.679462818157
2025-08-20,19:40-20:10,118,121,101.41889669569696,684.0603760057058
